Date:  13:19, Monday, July 10, 2023
Model name: Hollow_DropBox
Study name: DropTest_300fts(-Default-)
Plot type:  Displacement1
Plot step: 24   time : 125.931 Microseconds
Result Type: URES 


Node  ,Value (in)  ,X (in)  ,Y (in)  ,Z (in)
319  ,1.227e-01   ,2.5  ,-2.4  ,4.1
320  ,1.105e-01   ,2.5  ,-2.4  ,3.9
321  ,1.232e-01   ,2.5  ,-2.4  ,3.7
322  ,1.539e-01   ,2.5  ,-2.4  ,3.5
323  ,1.907e-01   ,2.5  ,-2.4  ,3.3
324  ,2.272e-01   ,2.5  ,-2.4  ,3.1
325  ,2.601e-01   ,2.5  ,-2.4  ,2.9
326  ,2.876e-01   ,2.5  ,-2.4  ,2.7
327  ,3.089e-01   ,2.5  ,-2.4  ,2.5
328  ,3.236e-01   ,2.5  ,-2.4  ,2.3
329  ,3.321e-01   ,2.5  ,-2.4  ,2.1
330  ,3.354e-01   ,2.5  ,-2.4  ,1.9
331  ,3.346e-01   ,2.5  ,-2.4  ,1.7
332  ,3.305e-01   ,2.5  ,-2.4  ,1.5
333  ,3.236e-01   ,2.5  ,-2.4  ,1.3
334  ,3.151e-01   ,2.5  ,-2.4  ,1.1
335  ,3.052e-01   ,2.5  ,-2.4  ,0.9
336  ,2.936e-01   ,2.5  ,-2.4  ,0.7
337  ,2.805e-01   ,2.5  ,-2.4  ,0.5
338  ,2.661e-01   ,2.5  ,-2.4  ,0.3
339  ,2.463e-01   ,2.5  ,-2.2  ,0.1
340  ,2.423e-01   ,2.5  ,-2  ,0.1
341  ,2.386e-01   ,2.5  ,-1.8  ,0.1
342  ,2.352e-01   ,2.5  ,-1.6  ,0.1
343  ,2.322e-01   ,2.5  ,-1.4  ,0.1
344  ,2.294e-01   ,2.5  ,-1.2  ,0.1
345  ,2.270e-01   ,2.5  ,-1  ,0.1
346  ,2.249e-01   ,2.5  ,-0.8  ,0.1
347  ,2.231e-01   ,2.5  ,-0.6  ,0.1
348  ,2.217e-01   ,2.5  ,-0.4  ,0.1
349  ,2.209e-01   ,2.5  ,-0.2  ,0.1
350  ,2.207e-01   ,2.5  ,-1.7664E-15  ,0.1
351  ,2.207e-01   ,2.5  ,0.2  ,0.1
352  ,2.209e-01   ,2.5  ,0.4  ,0.1
353  ,2.212e-01   ,2.5  ,0.6  ,0.1
354  ,2.217e-01   ,2.5  ,0.8  ,0.1
355  ,2.222e-01   ,2.5  ,1  ,0.1
356  ,2.227e-01   ,2.5  ,1.2  ,0.1
357  ,2.240e-01   ,2.5  ,1.4  ,0.1
358  ,2.257e-01   ,2.5  ,1.6  ,0.1
359  ,2.282e-01   ,2.5  ,1.8  ,0.1
360  ,2.311e-01   ,2.5  ,2  ,0.1
361  ,2.345e-01   ,2.5  ,2.2  ,0.1
362  ,1.214e-01   ,2.5  ,2.4  ,4.436
363  ,1.206e-01   ,2.5  ,2.4  ,4.2389
364  ,1.209e-01   ,2.5  ,2.4  ,4.0418
365  ,1.223e-01   ,2.5  ,2.4  ,3.8447
366  ,1.251e-01   ,2.5  ,2.4  ,3.6476
367  ,1.288e-01   ,2.5  ,2.4  ,3.4505
368  ,1.330e-01   ,2.5  ,2.4  ,3.2535
369  ,1.375e-01   ,2.5  ,2.4  ,3.0564
370  ,1.426e-01   ,2.5  ,2.4  ,2.8593
371  ,1.482e-01   ,2.5  ,2.4  ,2.6622
372  ,1.542e-01   ,2.5  ,2.4  ,2.4651
373  ,1.608e-01   ,2.5  ,2.4  ,2.268
374  ,1.677e-01   ,2.5  ,2.4  ,2.0709
375  ,1.752e-01   ,2.5  ,2.4  ,1.8738
376  ,1.837e-01   ,2.5  ,2.4  ,1.6767
377  ,1.925e-01   ,2.5  ,2.4  ,1.4796
378  ,2.001e-01   ,2.5  ,2.4  ,1.2825
379  ,2.075e-01   ,2.5  ,2.4  ,1.0855
380  ,2.146e-01   ,2.5  ,2.4  ,0.88836
381  ,2.213e-01   ,2.5  ,2.4  ,0.69127
382  ,2.272e-01   ,2.5  ,2.4  ,0.49418
383  ,2.327e-01   ,2.5  ,2.4  ,0.29709
384  ,1.177e-01   ,2.5  ,2.2665  ,4.7665
544  ,2.377e-01   ,2.2  ,2.5  ,0.1
545  ,2.356e-01   ,2  ,2.5  ,0.1
546  ,2.334e-01   ,1.8  ,2.5  ,0.1
547  ,2.314e-01   ,1.6  ,2.5  ,0.1
548  ,2.295e-01   ,1.4  ,2.5  ,0.1
549  ,2.279e-01   ,1.2  ,2.5  ,0.1
550  ,2.261e-01   ,1  ,2.5  ,0.1
551  ,2.239e-01   ,0.8  ,2.5  ,0.1
552  ,2.213e-01   ,0.6  ,2.5  ,0.1
553  ,2.196e-01   ,0.4  ,2.5  ,0.1
554  ,2.181e-01   ,0.2  ,2.5  ,0.1
555  ,2.166e-01   ,5.8879E-16  ,2.5  ,0.1
556  ,2.148e-01   ,-0.2  ,2.5  ,0.1
557  ,2.123e-01   ,-0.4  ,2.5  ,0.1
558  ,2.096e-01   ,-0.6  ,2.5  ,0.1
559  ,2.077e-01   ,-0.8  ,2.5  ,0.1
560  ,2.065e-01   ,-1  ,2.5  ,0.1
561  ,2.053e-01   ,-1.2  ,2.5  ,0.1
562  ,2.041e-01   ,-1.4  ,2.5  ,0.1
563  ,2.027e-01   ,-1.6  ,2.5  ,0.1
564  ,2.012e-01   ,-1.8  ,2.5  ,0.1
565  ,1.993e-01   ,-2  ,2.5  ,0.1
566  ,1.974e-01   ,-2.2  ,2.5  ,0.1
567  ,2.383e-01   ,-2.4  ,2.5  ,4.7
568  ,2.360e-01   ,-2.4  ,2.5  ,4.5
569  ,2.337e-01   ,-2.4  ,2.5  ,4.3
570  ,2.316e-01   ,-2.4  ,2.5  ,4.1
571  ,2.300e-01   ,-2.4  ,2.5  ,3.9
572  ,2.283e-01   ,-2.4  ,2.5  ,3.7
573  ,2.268e-01   ,-2.4  ,2.5  ,3.5
574  ,2.249e-01   ,-2.4  ,2.5  ,3.3
575  ,2.227e-01   ,-2.4  ,2.5  ,3.1
576  ,2.208e-01   ,-2.4  ,2.5  ,2.9
577  ,2.192e-01   ,-2.4  ,2.5  ,2.7
578  ,2.172e-01   ,-2.4  ,2.5  ,2.5
579  ,2.153e-01   ,-2.4  ,2.5  ,2.3
580  ,2.132e-01   ,-2.4  ,2.5  ,2.1
581  ,2.108e-01   ,-2.4  ,2.5  ,1.9
582  ,2.088e-01   ,-2.4  ,2.5  ,1.7
583  ,2.071e-01   ,-2.4  ,2.5  ,1.5
584  ,2.057e-01   ,-2.4  ,2.5  ,1.3
585  ,2.042e-01   ,-2.4  ,2.5  ,1.1
586  ,2.027e-01   ,-2.4  ,2.5  ,0.9
587  ,2.011e-01   ,-2.4  ,2.5  ,0.7
588  ,1.993e-01   ,-2.4  ,2.5  ,0.5
589  ,1.974e-01   ,-2.4  ,2.5  ,0.3
590  ,1.256e-01   ,1.936  ,2.5  ,4.9
591  ,1.253e-01   ,1.7389  ,2.5  ,4.9
592  ,1.264e-01   ,1.5418  ,2.5  ,4.9
593  ,1.284e-01   ,1.3447  ,2.5  ,4.9
594  ,1.313e-01   ,1.1476  ,2.5  ,4.9
595  ,1.348e-01   ,0.95055  ,2.5  ,4.9
596  ,1.389e-01   ,0.75346  ,2.5  ,4.9
597  ,1.433e-01   ,0.55637  ,2.5  ,4.9
598  ,1.485e-01   ,0.35927  ,2.5  ,4.9
599  ,1.538e-01   ,0.16218  ,2.5  ,4.9
600  ,1.595e-01   ,-0.034907  ,2.5  ,4.9
601  ,1.654e-01   ,-0.232  ,2.5  ,4.9
602  ,1.719e-01   ,-0.42909  ,2.5  ,4.9
603  ,1.785e-01   ,-0.62618  ,2.5  ,4.9
604  ,1.862e-01   ,-0.82327  ,2.5  ,4.9
605  ,1.944e-01   ,-1.0204  ,2.5  ,4.9
606  ,2.021e-01   ,-1.2175  ,2.5  ,4.9
607  ,2.097e-01   ,-1.4145  ,2.5  ,4.9
608  ,2.170e-01   ,-1.6116  ,2.5  ,4.9
609  ,2.235e-01   ,-1.8087  ,2.5  ,4.9
610  ,2.294e-01   ,-2.0058  ,2.5  ,4.9
611  ,2.347e-01   ,-2.2029  ,2.5  ,4.9
612  ,1.219e-01   ,2.2665  ,2.5  ,4.7665
613  ,1.248e-01   ,2.4  ,2.5  ,4.436
614  ,1.255e-01   ,2.4  ,2.5  ,4.2389
615  ,1.259e-01   ,2.4  ,2.5  ,4.0418
616  ,1.280e-01   ,2.4  ,2.5  ,3.8447
617  ,1.311e-01   ,2.4  ,2.5  ,3.6476
618  ,1.347e-01   ,2.4  ,2.5  ,3.4505
619  ,1.389e-01   ,2.4  ,2.5  ,3.2535
620  ,1.435e-01   ,2.4  ,2.5  ,3.0564
621  ,1.484e-01   ,2.4  ,2.5  ,2.8593
622  ,1.537e-01   ,2.4  ,2.5  ,2.6622
623  ,1.595e-01   ,2.4  ,2.5  ,2.4651
624  ,1.657e-01   ,2.4  ,2.5  ,2.268
625  ,1.722e-01   ,2.4  ,2.5  ,2.0709
626  ,1.793e-01   ,2.4  ,2.5  ,1.8738
627  ,1.868e-01   ,2.4  ,2.5  ,1.6767
628  ,1.953e-01   ,2.4  ,2.5  ,1.4796
629  ,2.030e-01   ,2.4  ,2.5  ,1.2825
630  ,2.100e-01   ,2.4  ,2.5  ,1.0855
631  ,2.164e-01   ,2.4  ,2.5  ,0.88836
632  ,2.227e-01   ,2.4  ,2.5  ,0.69127
633  ,2.287e-01   ,2.4  ,2.5  ,0.49418
634  ,2.340e-01   ,2.4  ,2.5  ,0.29709
796  ,2.023e-01   ,-2.5  ,2.2  ,0.1
797  ,2.074e-01   ,-2.5  ,2  ,0.1
798  ,2.121e-01   ,-2.5  ,1.8  ,0.1
799  ,2.166e-01   ,-2.5  ,1.6  ,0.1
800  ,2.209e-01   ,-2.5  ,1.4  ,0.1
801  ,2.251e-01   ,-2.5  ,1.2  ,0.1
802  ,2.292e-01   ,-2.5  ,1  ,0.1
803  ,2.332e-01   ,-2.5  ,0.8  ,0.1
804  ,2.376e-01   ,-2.5  ,0.6  ,0.1
805  ,2.420e-01   ,-2.5  ,0.4  ,0.1
806  ,2.464e-01   ,-2.5  ,0.2  ,0.1
807  ,2.508e-01   ,-2.5  ,5.8879E-16  ,0.1
808  ,2.549e-01   ,-2.5  ,-0.2  ,0.1
809  ,2.590e-01   ,-2.5  ,-0.4  ,0.1
810  ,2.631e-01   ,-2.5  ,-0.6  ,0.1
811  ,2.670e-01   ,-2.5  ,-0.8  ,0.1
812  ,2.709e-01   ,-2.5  ,-1  ,0.1
813  ,2.745e-01   ,-2.5  ,-1.2  ,0.1
814  ,2.781e-01   ,-2.5  ,-1.4  ,0.1
815  ,2.816e-01   ,-2.5  ,-1.6  ,0.1
816  ,2.850e-01   ,-2.5  ,-1.8  ,0.1
817  ,2.884e-01   ,-2.5  ,-2  ,0.1
818  ,2.912e-01   ,-2.5  ,-2.2  ,0.1
819  ,2.228e-01   ,-2.5  ,-2.4  ,4.7
820  ,2.176e-01   ,-2.5  ,-2.4  ,4.5
821  ,2.238e-01   ,-2.5  ,-2.4  ,4.3
822  ,2.413e-01   ,-2.5  ,-2.4  ,4.1
823  ,2.666e-01   ,-2.5  ,-2.4  ,3.9
824  ,2.949e-01   ,-2.5  ,-2.4  ,3.7
825  ,3.224e-01   ,-2.5  ,-2.4  ,3.5
826  ,3.472e-01   ,-2.5  ,-2.4  ,3.3
827  ,3.674e-01   ,-2.5  ,-2.4  ,3.1
828  ,3.820e-01   ,-2.5  ,-2.4  ,2.9
829  ,3.905e-01   ,-2.5  ,-2.4  ,2.7
830  ,3.929e-01   ,-2.5  ,-2.4  ,2.5
831  ,3.895e-01   ,-2.5  ,-2.4  ,2.3
832  ,3.814e-01   ,-2.5  ,-2.4  ,2.1
833  ,3.704e-01   ,-2.5  ,-2.4  ,1.9
834  ,3.578e-01   ,-2.5  ,-2.4  ,1.7
835  ,3.446e-01   ,-2.5  ,-2.4  ,1.5
836  ,3.316e-01   ,-2.5  ,-2.4  ,1.3
837  ,3.200e-01   ,-2.5  ,-2.4  ,1.1
838  ,3.102e-01   ,-2.5  ,-2.4  ,0.9
839  ,3.027e-01   ,-2.5  ,-2.4  ,0.7
840  ,2.977e-01   ,-2.5  ,-2.4  ,0.5
841  ,2.949e-01   ,-2.5  ,-2.4  ,0.3
842  ,2.377e-01   ,-2.5  ,2.2  ,4.9
843  ,2.344e-01   ,-2.5  ,2  ,4.9
844  ,2.310e-01   ,-2.5  ,1.8  ,4.9
845  ,2.280e-01   ,-2.5  ,1.6  ,4.9
846  ,2.254e-01   ,-2.5  ,1.4  ,4.9
847  ,2.235e-01   ,-2.5  ,1.2  ,4.9
848  ,2.220e-01   ,-2.5  ,1  ,4.9
849  ,2.203e-01   ,-2.5  ,0.8  ,4.9
850  ,2.185e-01   ,-2.5  ,0.6  ,4.9
851  ,2.171e-01   ,-2.5  ,0.4  ,4.9
852  ,2.159e-01   ,-2.5  ,0.2  ,4.9
853  ,2.149e-01   ,-2.5  ,5.8879E-16  ,4.9
854  ,2.144e-01   ,-2.5  ,-0.2  ,4.9
855  ,2.142e-01   ,-2.5  ,-0.4  ,4.9
856  ,2.147e-01   ,-2.5  ,-0.6  ,4.9
857  ,2.156e-01   ,-2.5  ,-0.8  ,4.9
858  ,2.169e-01   ,-2.5  ,-1  ,4.9
859  ,2.187e-01   ,-2.5  ,-1.2  ,4.9
860  ,2.206e-01   ,-2.5  ,-1.4  ,4.9
861  ,2.229e-01   ,-2.5  ,-1.6  ,4.9
862  ,2.255e-01   ,-2.5  ,-1.8  ,4.9
863  ,2.285e-01   ,-2.5  ,-2  ,4.9
864  ,2.318e-01   ,-2.5  ,-2.2  ,4.9
865  ,2.395e-01   ,-2.5  ,2.4  ,4.7
866  ,2.369e-01   ,-2.5  ,2.4  ,4.5
867  ,2.340e-01   ,-2.5  ,2.4  ,4.3
868  ,2.313e-01   ,-2.5  ,2.4  ,4.1
869  ,2.293e-01   ,-2.5  ,2.4  ,3.9
870  ,2.273e-01   ,-2.5  ,2.4  ,3.7
871  ,2.255e-01   ,-2.5  ,2.4  ,3.5
872  ,2.233e-01   ,-2.5  ,2.4  ,3.3
873  ,2.211e-01   ,-2.5  ,2.4  ,3.1
874  ,2.195e-01   ,-2.5  ,2.4  ,2.9
875  ,2.180e-01   ,-2.5  ,2.4  ,2.7
876  ,2.165e-01   ,-2.5  ,2.4  ,2.5
877  ,2.149e-01   ,-2.5  ,2.4  ,2.3
878  ,2.132e-01   ,-2.5  ,2.4  ,2.1
879  ,2.113e-01   ,-2.5  ,2.4  ,1.9
880  ,2.095e-01   ,-2.5  ,2.4  ,1.7
881  ,2.081e-01   ,-2.5  ,2.4  ,1.5
882  ,2.067e-01   ,-2.5  ,2.4  ,1.3
883  ,2.054e-01   ,-2.5  ,2.4  ,1.1
884  ,2.040e-01   ,-2.5  ,2.4  ,0.9
885  ,2.025e-01   ,-2.5  ,2.4  ,0.7
886  ,2.009e-01   ,-2.5  ,2.4  ,0.5
887  ,1.989e-01   ,-2.5  ,2.4  ,0.3
1044  ,2.961e-01   ,-2.3  ,-2.5  ,0.44697
1045  ,2.975e-01   ,-2.3  ,-2.5  ,0.68705
1046  ,3.017e-01   ,-2.3  ,-2.5  ,0.92554
1047  ,3.108e-01   ,-2.3  ,-2.5  ,1.1682
1048  ,3.241e-01   ,-2.3  ,-2.5  ,1.4148
1049  ,3.403e-01   ,-2.3  ,-2.5  ,1.6581
1050  ,3.574e-01   ,-2.3  ,-2.5  ,1.8967
1051  ,3.742e-01   ,-2.3  ,-2.5  ,2.1357
1052  ,3.882e-01   ,-2.3  ,-2.5  ,2.3794
1053  ,3.947e-01   ,-2.3  ,-2.5  ,2.6206
1054  ,3.914e-01   ,-2.3  ,-2.5  ,2.8643
1055  ,3.786e-01   ,-2.3  ,-2.5  ,3.1033
1056  ,3.575e-01   ,-2.3  ,-2.5  ,3.342
1057  ,3.299e-01   ,-2.3  ,-2.5  ,3.5852
1058  ,2.993e-01   ,-2.3  ,-2.5  ,3.8318
1059  ,2.704e-01   ,-2.3  ,-2.5  ,4.0745
1060  ,2.496e-01   ,-2.3  ,-2.5  ,4.3129
1061  ,2.420e-01   ,-2.3  ,-2.5  ,4.553
1062  ,2.691e-01   ,-2.053  ,-2.5  ,4.8
1063  ,2.878e-01   ,-1.8129  ,-2.5  ,4.8
1064  ,3.032e-01   ,-1.5745  ,-2.5  ,4.8
1065  ,3.156e-01   ,-1.3318  ,-2.5  ,4.8
1066  ,3.258e-01   ,-1.0852  ,-2.5  ,4.8
1067  ,3.325e-01   ,-0.84195  ,-2.5  ,4.8
1068  ,3.353e-01   ,-0.60329  ,-2.5  ,4.8
1069  ,3.330e-01   ,-0.3643  ,-2.5  ,4.8
1070  ,3.237e-01   ,-0.12055  ,-2.5  ,4.8
1071  ,3.068e-01   ,0.12056  ,-2.5  ,4.8
1072  ,2.815e-01   ,0.3643  ,-2.5  ,4.8
1073  ,2.507e-01   ,0.6033  ,-2.5  ,4.8
1074  ,2.169e-01   ,0.84195  ,-2.5  ,4.8
1075  ,1.848e-01   ,1.0852  ,-2.5  ,4.8
1076  ,1.657e-01   ,1.3318  ,-2.5  ,4.8
1077  ,1.694e-01   ,1.5745  ,-2.5  ,4.8
1078  ,1.898e-01   ,1.8129  ,-2.5  ,4.8
1079  ,2.131e-01   ,2.053  ,-2.5  ,4.8
1080  ,2.149e-01   ,2.3  ,-2.5  ,4.553
1081  ,1.919e-01   ,2.3  ,-2.5  ,4.3129
1082  ,1.708e-01   ,2.3  ,-2.5  ,4.0745
1083  ,1.654e-01   ,2.3  ,-2.5  ,3.8318
1084  ,1.823e-01   ,2.3  ,-2.5  ,3.5852
1085  ,2.134e-01   ,2.3  ,-2.5  ,3.3419
1086  ,2.478e-01   ,2.3  ,-2.5  ,3.1033
1087  ,2.795e-01   ,2.3  ,-2.5  ,2.8643
1088  ,3.055e-01   ,2.3  ,-2.5  ,2.6206
1089  ,3.230e-01   ,2.3  ,-2.5  ,2.3794
1090  ,3.324e-01   ,2.3  ,-2.5  ,2.1357
1091  ,3.347e-01   ,2.3  ,-2.5  ,1.8967
1092  ,3.320e-01   ,2.3  ,-2.5  ,1.658
1093  ,3.250e-01   ,2.3  ,-2.5  ,1.4148
1094  ,3.147e-01   ,2.3  ,-2.5  ,1.1682
