Date:  13:13, Monday, July 10, 2023
Model name: Hollow_DropBox
Study name: DropTest_300fts(-Default-)
Plot type:  Displacement1
Plot step: 14   time : 73.4671 Microseconds
Result Type: URES 


Node  ,Value (in)  ,X (in)  ,Y (in)  ,Z (in)
40  ,1.722e-02   ,2.3  ,2.3  ,4.6599
41  ,2.063e-01   ,2.3  ,2.3  ,0.2
42  ,1.980e-01   ,-2.3  ,2.3  ,0.2
43  ,2.081e-01   ,-2.4  ,2.2  ,5
44  ,2.068e-01   ,-2.4  ,2  ,5
45  ,2.055e-01   ,-2.4  ,1.8  ,5
46  ,2.043e-01   ,-2.4  ,1.6  ,5
47  ,2.034e-01   ,-2.4  ,1.4  ,5
48  ,2.026e-01   ,-2.4  ,1.2  ,5
49  ,2.019e-01   ,-2.4  ,1  ,5
50  ,2.012e-01   ,-2.4  ,0.8  ,5
51  ,2.004e-01   ,-2.4  ,0.6  ,5
52  ,1.997e-01   ,-2.4  ,0.4  ,5
53  ,1.991e-01   ,-2.4  ,0.2  ,5
54  ,1.985e-01   ,-2.4  ,5.8879E-16  ,5
55  ,1.980e-01   ,-2.4  ,-0.2  ,5
56  ,1.974e-01   ,-2.4  ,-0.4  ,5
57  ,1.968e-01   ,-2.4  ,-0.6  ,5
58  ,1.959e-01   ,-2.4  ,-0.8  ,5
59  ,1.950e-01   ,-2.4  ,-1  ,5
60  ,1.939e-01   ,-2.4  ,-1.2  ,5
61  ,1.927e-01   ,-2.4  ,-1.4  ,5
62  ,1.913e-01   ,-2.4  ,-1.6  ,5
63  ,1.894e-01   ,-2.4  ,-1.8  ,5
64  ,1.876e-01   ,-2.4  ,-2  ,5
65  ,1.855e-01   ,-2.4  ,-2.2  ,5
66  ,1.942e-01   ,-2.2  ,-2.4  ,5
67  ,2.037e-01   ,-2  ,-2.4  ,5
68  ,2.101e-01   ,-1.8  ,-2.4  ,5
69  ,2.131e-01   ,-1.6  ,-2.4  ,5
70  ,2.124e-01   ,-1.4  ,-2.4  ,5
71  ,2.087e-01   ,-1.2  ,-2.4  ,5
72  ,2.031e-01   ,-1  ,-2.4  ,5
73  ,1.967e-01   ,-0.8  ,-2.4  ,5
74  ,1.911e-01   ,-0.6  ,-2.4  ,5
75  ,1.875e-01   ,-0.4  ,-2.4  ,5
76  ,1.861e-01   ,-0.2  ,-2.4  ,5
77  ,1.866e-01   ,-5.8879E-16  ,-2.4  ,5
78  ,1.884e-01   ,0.2  ,-2.4  ,5
79  ,1.913e-01   ,0.4  ,-2.4  ,5
80  ,1.940e-01   ,0.6  ,-2.4  ,5
81  ,1.951e-01   ,0.8  ,-2.4  ,5
82  ,1.934e-01   ,1  ,-2.4  ,5
83  ,1.877e-01   ,1.2  ,-2.4  ,5
84  ,1.782e-01   ,1.4  ,-2.4  ,5
85  ,1.660e-01   ,1.6  ,-2.4  ,5
86  ,1.531e-01   ,1.8  ,-2.4  ,5
87  ,1.418e-01   ,2  ,-2.4  ,5
88  ,1.332e-01   ,2.2  ,-2.4  ,5
89  ,1.311e-01   ,2.4  ,-2.2029  ,5
90  ,1.323e-01   ,2.4  ,-2.0058  ,5
91  ,1.331e-01   ,2.4  ,-1.8087  ,5
92  ,1.338e-01   ,2.4  ,-1.6116  ,5
93  ,1.345e-01   ,2.4  ,-1.4145  ,5
94  ,1.349e-01   ,2.4  ,-1.2175  ,5
95  ,1.350e-01   ,2.4  ,-1.0204  ,5
96  ,1.342e-01   ,2.4  ,-0.82327  ,5
97  ,1.337e-01   ,2.4  ,-0.62618  ,5
98  ,1.327e-01   ,2.4  ,-0.42909  ,5
99  ,1.315e-01   ,2.4  ,-0.232  ,5
100  ,1.295e-01   ,2.4  ,-0.034907  ,5
101  ,1.270e-01   ,2.4  ,0.16218  ,5
102  ,1.238e-01   ,2.4  ,0.35927  ,5
103  ,1.200e-01   ,2.4  ,0.55637  ,5
104  ,1.157e-01   ,2.4  ,0.75346  ,5
105  ,1.110e-01   ,2.4  ,0.95055  ,5
106  ,1.046e-01   ,2.4  ,1.1476  ,5
107  ,9.610e-02   ,2.4  ,1.3447  ,5
108  ,8.484e-02   ,2.4  ,1.5418  ,5
109  ,7.074e-02   ,2.4  ,1.7389  ,5
110  ,5.308e-02   ,2.4  ,1.936  ,5
111  ,2.229e-02   ,2.2665  ,2.2665  ,5
112  ,5.921e-02   ,1.936  ,2.4  ,5
113  ,7.720e-02   ,1.7389  ,2.4  ,5
114  ,9.209e-02   ,1.5418  ,2.4  ,5
115  ,1.040e-01   ,1.3447  ,2.4  ,5
116  ,1.140e-01   ,1.1476  ,2.4  ,5
117  ,1.221e-01   ,0.95055  ,2.4  ,5
118  ,1.291e-01   ,0.75346  ,2.4  ,5
119  ,1.359e-01   ,0.55637  ,2.4  ,5
120  ,1.419e-01   ,0.35927  ,2.4  ,5
121  ,1.478e-01   ,0.16218  ,2.4  ,5
122  ,1.532e-01   ,-0.034907  ,2.4  ,5
123  ,1.581e-01   ,-0.232  ,2.4  ,5
124  ,1.632e-01   ,-0.42909  ,2.4  ,5
125  ,1.681e-01   ,-0.62618  ,2.4  ,5
126  ,1.733e-01   ,-0.82327  ,2.4  ,5
127  ,1.788e-01   ,-1.0204  ,2.4  ,5
128  ,1.843e-01   ,-1.2175  ,2.4  ,5
129  ,1.894e-01   ,-1.4145  ,2.4  ,5
130  ,1.943e-01   ,-1.6116  ,2.4  ,5
131  ,1.988e-01   ,-1.8087  ,2.4  ,5
132  ,2.029e-01   ,-2.0058  ,2.4  ,5
133  ,2.065e-01   ,-2.2029  ,2.4  ,5
294  ,1.312e-01   ,2.5  ,-2.2029  ,4.9
295  ,1.325e-01   ,2.5  ,-2.0058  ,4.9
296  ,1.332e-01   ,2.5  ,-1.8087  ,4.9
297  ,1.339e-01   ,2.5  ,-1.6116  ,4.9
298  ,1.345e-01   ,2.5  ,-1.4145  ,4.9
299  ,1.348e-01   ,2.5  ,-1.2175  ,4.9
300  ,1.349e-01   ,2.5  ,-1.0204  ,4.9
301  ,1.343e-01   ,2.5  ,-0.82327  ,4.9
302  ,1.337e-01   ,2.5  ,-0.62618  ,4.9
303  ,1.326e-01   ,2.5  ,-0.42909  ,4.9
304  ,1.314e-01   ,2.5  ,-0.232  ,4.9
305  ,1.294e-01   ,2.5  ,-0.034907  ,4.9
306  ,1.265e-01   ,2.5  ,0.16218  ,4.9
307  ,1.237e-01   ,2.5  ,0.35927  ,4.9
308  ,1.200e-01   ,2.5  ,0.55637  ,4.9
309  ,1.159e-01   ,2.5  ,0.75346  ,4.9
310  ,1.114e-01   ,2.5  ,0.95055  ,4.9
311  ,1.050e-01   ,2.5  ,1.1476  ,4.9
312  ,9.612e-02   ,2.5  ,1.3447  ,4.9
313  ,8.472e-02   ,2.5  ,1.5418  ,4.9
314  ,7.103e-02   ,2.5  ,1.7389  ,4.9
315  ,5.255e-02   ,2.5  ,1.936  ,4.9
316  ,1.334e-01   ,2.5  ,-2.4  ,4.7
317  ,1.418e-01   ,2.5  ,-2.4  ,4.5
318  ,1.531e-01   ,2.5  ,-2.4  ,4.3
319  ,1.660e-01   ,2.5  ,-2.4  ,4.1
320  ,1.782e-01   ,2.5  ,-2.4  ,3.9
321  ,1.876e-01   ,2.5  ,-2.4  ,3.7
322  ,1.932e-01   ,2.5  ,-2.4  ,3.5
323  ,1.949e-01   ,2.5  ,-2.4  ,3.3
324  ,1.936e-01   ,2.5  ,-2.4  ,3.1
325  ,1.908e-01   ,2.5  ,-2.4  ,2.9
326  ,1.882e-01   ,2.5  ,-2.4  ,2.7
327  ,1.866e-01   ,2.5  ,-2.4  ,2.5
328  ,1.862e-01   ,2.5  ,-2.4  ,2.3
329  ,1.877e-01   ,2.5  ,-2.4  ,2.1
330  ,1.911e-01   ,2.5  ,-2.4  ,1.9
331  ,1.963e-01   ,2.5  ,-2.4  ,1.7
332  ,2.026e-01   ,2.5  ,-2.4  ,1.5
333  ,2.083e-01   ,2.5  ,-2.4  ,1.3
334  ,2.120e-01   ,2.5  ,-2.4  ,1.1
335  ,2.124e-01   ,2.5  ,-2.4  ,0.9
336  ,2.092e-01   ,2.5  ,-2.4  ,0.7
337  ,2.027e-01   ,2.5  ,-2.4  ,0.5
338  ,1.938e-01   ,2.5  ,-2.4  ,0.3
339  ,1.853e-01   ,2.5  ,-2.2  ,0.1
340  ,1.873e-01   ,2.5  ,-2  ,0.1
341  ,1.888e-01   ,2.5  ,-1.8  ,0.1
342  ,1.906e-01   ,2.5  ,-1.6  ,0.1
343  ,1.923e-01   ,2.5  ,-1.4  ,0.1
344  ,1.939e-01   ,2.5  ,-1.2  ,0.1
345  ,1.952e-01   ,2.5  ,-1  ,0.1
346  ,1.962e-01   ,2.5  ,-0.8  ,0.1
347  ,1.971e-01   ,2.5  ,-0.6  ,0.1
348  ,1.977e-01   ,2.5  ,-0.4  ,0.1
349  ,1.983e-01   ,2.5  ,-0.2  ,0.1
350  ,1.987e-01   ,2.5  ,-1.7664E-15  ,0.1
351  ,1.991e-01   ,2.5  ,0.2  ,0.1
352  ,1.997e-01   ,2.5  ,0.4  ,0.1
353  ,2.004e-01   ,2.5  ,0.6  ,0.1
354  ,2.013e-01   ,2.5  ,0.8  ,0.1
355  ,2.021e-01   ,2.5  ,1  ,0.1
356  ,2.026e-01   ,2.5  ,1.2  ,0.1
357  ,2.033e-01   ,2.5  ,1.4  ,0.1
358  ,2.042e-01   ,2.5  ,1.6  ,0.1
359  ,2.052e-01   ,2.5  ,1.8  ,0.1
360  ,2.065e-01   ,2.5  ,2  ,0.1
361  ,2.080e-01   ,2.5  ,2.2  ,0.1
362  ,5.807e-02   ,2.5  ,2.4  ,4.436
363  ,7.693e-02   ,2.5  ,2.4  ,4.2389
364  ,9.139e-02   ,2.5  ,2.4  ,4.0418
365  ,1.031e-01   ,2.5  ,2.4  ,3.8447
366  ,1.130e-01   ,2.5  ,2.4  ,3.6476
367  ,1.211e-01   ,2.5  ,2.4  ,3.4505
368  ,1.278e-01   ,2.5  ,2.4  ,3.2535
369  ,1.341e-01   ,2.5  ,2.4  ,3.0564
370  ,1.403e-01   ,2.5  ,2.4  ,2.8593
371  ,1.461e-01   ,2.5  ,2.4  ,2.6622
372  ,1.516e-01   ,2.5  ,2.4  ,2.4651
373  ,1.571e-01   ,2.5  ,2.4  ,2.268
374  ,1.621e-01   ,2.5  ,2.4  ,2.0709
375  ,1.673e-01   ,2.5  ,2.4  ,1.8738
376  ,1.728e-01   ,2.5  ,2.4  ,1.6767
377  ,1.786e-01   ,2.5  ,2.4  ,1.4796
378  ,1.840e-01   ,2.5  ,2.4  ,1.2825
379  ,1.891e-01   ,2.5  ,2.4  ,1.0855
380  ,1.940e-01   ,2.5  ,2.4  ,0.88836
381  ,1.986e-01   ,2.5  ,2.4  ,0.69127
382  ,2.027e-01   ,2.5  ,2.4  ,0.49418
383  ,2.063e-01   ,2.5  ,2.4  ,0.29709
384  ,2.197e-02   ,2.5  ,2.2665  ,4.7665
544  ,2.087e-01   ,2.2  ,2.5  ,0.1
545  ,2.076e-01   ,2  ,2.5  ,0.1
546  ,2.066e-01   ,1.8  ,2.5  ,0.1
547  ,2.057e-01   ,1.6  ,2.5  ,0.1
548  ,2.050e-01   ,1.4  ,2.5  ,0.1
549  ,2.046e-01   ,1.2  ,2.5  ,0.1
550  ,2.043e-01   ,1  ,2.5  ,0.1
551  ,2.039e-01   ,0.8  ,2.5  ,0.1
552  ,2.035e-01   ,0.6  ,2.5  ,0.1
553  ,2.032e-01   ,0.4  ,2.5  ,0.1
554  ,2.029e-01   ,0.2  ,2.5  ,0.1
555  ,2.023e-01   ,5.8879E-16  ,2.5  ,0.1
556  ,2.021e-01   ,-0.2  ,2.5  ,0.1
557  ,2.016e-01   ,-0.4  ,2.5  ,0.1
558  ,2.009e-01   ,-0.6  ,2.5  ,0.1
559  ,2.005e-01   ,-0.8  ,2.5  ,0.1
560  ,2.001e-01   ,-1  ,2.5  ,0.1
561  ,1.994e-01   ,-1.2  ,2.5  ,0.1
562  ,1.986e-01   ,-1.4  ,2.5  ,0.1
563  ,1.976e-01   ,-1.6  ,2.5  ,0.1
564  ,1.963e-01   ,-1.8  ,2.5  ,0.1
565  ,1.947e-01   ,-2  ,2.5  ,0.1
566  ,1.929e-01   ,-2.2  ,2.5  ,0.1
567  ,2.085e-01   ,-2.4  ,2.5  ,4.7
568  ,2.073e-01   ,-2.4  ,2.5  ,4.5
569  ,2.063e-01   ,-2.4  ,2.5  ,4.3
570  ,2.054e-01   ,-2.4  ,2.5  ,4.1
571  ,2.050e-01   ,-2.4  ,2.5  ,3.9
572  ,2.047e-01   ,-2.4  ,2.5  ,3.7
573  ,2.045e-01   ,-2.4  ,2.5  ,3.5
574  ,2.043e-01   ,-2.4  ,2.5  ,3.3
575  ,2.038e-01   ,-2.4  ,2.5  ,3.1
576  ,2.036e-01   ,-2.4  ,2.5  ,2.9
577  ,2.033e-01   ,-2.4  ,2.5  ,2.7
578  ,2.030e-01   ,-2.4  ,2.5  ,2.5
579  ,2.025e-01   ,-2.4  ,2.5  ,2.3
580  ,2.021e-01   ,-2.4  ,2.5  ,2.1
581  ,2.016e-01   ,-2.4  ,2.5  ,1.9
582  ,2.010e-01   ,-2.4  ,2.5  ,1.7
583  ,2.006e-01   ,-2.4  ,2.5  ,1.5
584  ,1.999e-01   ,-2.4  ,2.5  ,1.3
585  ,1.989e-01   ,-2.4  ,2.5  ,1.1
586  ,1.978e-01   ,-2.4  ,2.5  ,0.9
587  ,1.964e-01   ,-2.4  ,2.5  ,0.7
588  ,1.948e-01   ,-2.4  ,2.5  ,0.5
589  ,1.929e-01   ,-2.4  ,2.5  ,0.3
590  ,6.042e-02   ,1.936  ,2.5  ,4.9
591  ,7.739e-02   ,1.7389  ,2.5  ,4.9
592  ,9.199e-02   ,1.5418  ,2.5  ,4.9
593  ,1.042e-01   ,1.3447  ,2.5  ,4.9
594  ,1.142e-01   ,1.1476  ,2.5  ,4.9
595  ,1.224e-01   ,0.95055  ,2.5  ,4.9
596  ,1.294e-01   ,0.75346  ,2.5  ,4.9
597  ,1.359e-01   ,0.55637  ,2.5  ,4.9
598  ,1.423e-01   ,0.35927  ,2.5  ,4.9
599  ,1.480e-01   ,0.16218  ,2.5  ,4.9
600  ,1.535e-01   ,-0.034907  ,2.5  ,4.9
601  ,1.586e-01   ,-0.232  ,2.5  ,4.9
602  ,1.635e-01   ,-0.42909  ,2.5  ,4.9
603  ,1.682e-01   ,-0.62618  ,2.5  ,4.9
604  ,1.733e-01   ,-0.82327  ,2.5  ,4.9
605  ,1.789e-01   ,-1.0204  ,2.5  ,4.9
606  ,1.843e-01   ,-1.2175  ,2.5  ,4.9
607  ,1.895e-01   ,-1.4145  ,2.5  ,4.9
608  ,1.944e-01   ,-1.6116  ,2.5  ,4.9
609  ,1.988e-01   ,-1.8087  ,2.5  ,4.9
610  ,2.029e-01   ,-2.0058  ,2.5  ,4.9
611  ,2.065e-01   ,-2.2029  ,2.5  ,4.9
612  ,2.622e-02   ,2.2665  ,2.5  ,4.7665
613  ,5.846e-02   ,2.4  ,2.5  ,4.436
614  ,7.700e-02   ,2.4  ,2.5  ,4.2389
615  ,9.155e-02   ,2.4  ,2.5  ,4.0418
616  ,1.037e-01   ,2.4  ,2.5  ,3.8447
617  ,1.138e-01   ,2.4  ,2.5  ,3.6476
618  ,1.216e-01   ,2.4  ,2.5  ,3.4505
619  ,1.284e-01   ,2.4  ,2.5  ,3.2535
620  ,1.349e-01   ,2.4  ,2.5  ,3.0564
621  ,1.410e-01   ,2.4  ,2.5  ,2.8593
622  ,1.468e-01   ,2.4  ,2.5  ,2.6622
623  ,1.523e-01   ,2.4  ,2.5  ,2.4651
624  ,1.577e-01   ,2.4  ,2.5  ,2.268
625  ,1.629e-01   ,2.4  ,2.5  ,2.0709
626  ,1.681e-01   ,2.4  ,2.5  ,1.8738
627  ,1.734e-01   ,2.4  ,2.5  ,1.6767
628  ,1.793e-01   ,2.4  ,2.5  ,1.4796
629  ,1.848e-01   ,2.4  ,2.5  ,1.2825
630  ,1.898e-01   ,2.4  ,2.5  ,1.0855
631  ,1.944e-01   ,2.4  ,2.5  ,0.88836
632  ,1.989e-01   ,2.4  ,2.5  ,0.69127
633  ,2.030e-01   ,2.4  ,2.5  ,0.49418
634  ,2.066e-01   ,2.4  ,2.5  ,0.29709
796  ,1.966e-01   ,-2.5  ,2.2  ,0.1
797  ,2.019e-01   ,-2.5  ,2  ,0.1
798  ,2.071e-01   ,-2.5  ,1.8  ,0.1
799  ,2.122e-01   ,-2.5  ,1.6  ,0.1
800  ,2.170e-01   ,-2.5  ,1.4  ,0.1
801  ,2.216e-01   ,-2.5  ,1.2  ,0.1
802  ,2.260e-01   ,-2.5  ,1  ,0.1
803  ,2.301e-01   ,-2.5  ,0.8  ,0.1
804  ,2.337e-01   ,-2.5  ,0.6  ,0.1
805  ,2.369e-01   ,-2.5  ,0.4  ,0.1
806  ,2.396e-01   ,-2.5  ,0.2  ,0.1
807  ,2.420e-01   ,-2.5  ,5.8879E-16  ,0.1
808  ,2.439e-01   ,-2.5  ,-0.2  ,0.1
809  ,2.454e-01   ,-2.5  ,-0.4  ,0.1
810  ,2.465e-01   ,-2.5  ,-0.6  ,0.1
811  ,2.476e-01   ,-2.5  ,-0.8  ,0.1
812  ,2.489e-01   ,-2.5  ,-1  ,0.1
813  ,2.501e-01   ,-2.5  ,-1.2  ,0.1
814  ,2.509e-01   ,-2.5  ,-1.4  ,0.1
815  ,2.512e-01   ,-2.5  ,-1.6  ,0.1
816  ,2.511e-01   ,-2.5  ,-1.8  ,0.1
817  ,2.506e-01   ,-2.5  ,-2  ,0.1
818  ,2.500e-01   ,-2.5  ,-2.2  ,0.1
819  ,1.898e-01   ,-2.5  ,-2.4  ,4.7
820  ,1.999e-01   ,-2.5  ,-2.4  ,4.5
821  ,2.114e-01   ,-2.5  ,-2.4  ,4.3
822  ,2.229e-01   ,-2.5  ,-2.4  ,4.1
823  ,2.331e-01   ,-2.5  ,-2.4  ,3.9
824  ,2.414e-01   ,-2.5  ,-2.4  ,3.7
825  ,2.471e-01   ,-2.5  ,-2.4  ,3.5
826  ,2.503e-01   ,-2.5  ,-2.4  ,3.3
827  ,2.515e-01   ,-2.5  ,-2.4  ,3.1
828  ,2.515e-01   ,-2.5  ,-2.4  ,2.9
829  ,2.508e-01   ,-2.5  ,-2.4  ,2.7
830  ,2.501e-01   ,-2.5  ,-2.4  ,2.5
831  ,2.498e-01   ,-2.5  ,-2.4  ,2.3
832  ,2.501e-01   ,-2.5  ,-2.4  ,2.1
833  ,2.509e-01   ,-2.5  ,-2.4  ,1.9
834  ,2.521e-01   ,-2.5  ,-2.4  ,1.7
835  ,2.535e-01   ,-2.5  ,-2.4  ,1.5
836  ,2.546e-01   ,-2.5  ,-2.4  ,1.3
837  ,2.550e-01   ,-2.5  ,-2.4  ,1.1
838  ,2.545e-01   ,-2.5  ,-2.4  ,0.9
839  ,2.532e-01   ,-2.5  ,-2.4  ,0.7
840  ,2.515e-01   ,-2.5  ,-2.4  ,0.5
841  ,2.499e-01   ,-2.5  ,-2.4  ,0.3
842  ,2.090e-01   ,-2.5  ,2.2  ,4.9
843  ,2.074e-01   ,-2.5  ,2  ,4.9
844  ,2.060e-01   ,-2.5  ,1.8  ,4.9
845  ,2.046e-01   ,-2.5  ,1.6  ,4.9
846  ,2.035e-01   ,-2.5  ,1.4  ,4.9
847  ,2.025e-01   ,-2.5  ,1.2  ,4.9
848  ,2.016e-01   ,-2.5  ,1  ,4.9
849  ,2.006e-01   ,-2.5  ,0.8  ,4.9
850  ,1.997e-01   ,-2.5  ,0.6  ,4.9
851  ,1.989e-01   ,-2.5  ,0.4  ,4.9
852  ,1.981e-01   ,-2.5  ,0.2  ,4.9
853  ,1.973e-01   ,-2.5  ,5.8879E-16  ,4.9
854  ,1.968e-01   ,-2.5  ,-0.2  ,4.9
855  ,1.962e-01   ,-2.5  ,-0.4  ,4.9
856  ,1.956e-01   ,-2.5  ,-0.6  ,4.9
857  ,1.949e-01   ,-2.5  ,-0.8  ,4.9
858  ,1.940e-01   ,-2.5  ,-1  ,4.9
859  ,1.930e-01   ,-2.5  ,-1.2  ,4.9
860  ,1.918e-01   ,-2.5  ,-1.4  ,4.9
861  ,1.903e-01   ,-2.5  ,-1.6  ,4.9
862  ,1.886e-01   ,-2.5  ,-1.8  ,4.9
863  ,1.865e-01   ,-2.5  ,-2  ,4.9
864  ,1.843e-01   ,-2.5  ,-2.2  ,4.9
865  ,2.092e-01   ,-2.5  ,2.4  ,4.7
866  ,2.079e-01   ,-2.5  ,2.4  ,4.5
867  ,2.067e-01   ,-2.5  ,2.4  ,4.3
868  ,2.056e-01   ,-2.5  ,2.4  ,4.1
869  ,2.050e-01   ,-2.5  ,2.4  ,3.9
870  ,2.044e-01   ,-2.5  ,2.4  ,3.7
871  ,2.040e-01   ,-2.5  ,2.4  ,3.5
872  ,2.036e-01   ,-2.5  ,2.4  ,3.3
873  ,2.031e-01   ,-2.5  ,2.4  ,3.1
874  ,2.028e-01   ,-2.5  ,2.4  ,2.9
875  ,2.027e-01   ,-2.5  ,2.4  ,2.7
876  ,2.024e-01   ,-2.5  ,2.4  ,2.5
877  ,2.020e-01   ,-2.5  ,2.4  ,2.3
878  ,2.016e-01   ,-2.5  ,2.4  ,2.1
879  ,2.012e-01   ,-2.5  ,2.4  ,1.9
880  ,2.007e-01   ,-2.5  ,2.4  ,1.7
881  ,2.004e-01   ,-2.5  ,2.4  ,1.5
882  ,1.999e-01   ,-2.5  ,2.4  ,1.3
883  ,1.991e-01   ,-2.5  ,2.4  ,1.1
884  ,1.982e-01   ,-2.5  ,2.4  ,0.9
885  ,1.970e-01   ,-2.5  ,2.4  ,0.7
886  ,1.955e-01   ,-2.5  ,2.4  ,0.5
887  ,1.938e-01   ,-2.5  ,2.4  ,0.3
1044  ,2.488e-01   ,-2.3  ,-2.5  ,0.44697
1045  ,2.515e-01   ,-2.3  ,-2.5  ,0.68705
1046  ,2.540e-01   ,-2.3  ,-2.5  ,0.92554
1047  ,2.556e-01   ,-2.3  ,-2.5  ,1.1682
1048  ,2.559e-01   ,-2.3  ,-2.5  ,1.4148
1049  ,2.547e-01   ,-2.3  ,-2.5  ,1.6581
1050  ,2.529e-01   ,-2.3  ,-2.5  ,1.8967
1051  ,2.513e-01   ,-2.3  ,-2.5  ,2.1357
1052  ,2.503e-01   ,-2.3  ,-2.5  ,2.3794
1053  ,2.503e-01   ,-2.3  ,-2.5  ,2.6206
1054  ,2.514e-01   ,-2.3  ,-2.5  ,2.8643
1055  ,2.526e-01   ,-2.3  ,-2.5  ,3.1033
1056  ,2.526e-01   ,-2.3  ,-2.5  ,3.342
1057  ,2.502e-01   ,-2.3  ,-2.5  ,3.5852
1058  ,2.436e-01   ,-2.3  ,-2.5  ,3.8318
1059  ,2.333e-01   ,-2.3  ,-2.5  ,4.0745
1060  ,2.206e-01   ,-2.3  ,-2.5  ,4.3129
1061  ,2.069e-01   ,-2.3  ,-2.5  ,4.553
1062  ,2.044e-01   ,-2.053  ,-2.5  ,4.8
1063  ,2.109e-01   ,-1.8129  ,-2.5  ,4.8
1064  ,2.128e-01   ,-1.5745  ,-2.5  ,4.8
1065  ,2.099e-01   ,-1.3318  ,-2.5  ,4.8
1066  ,2.035e-01   ,-1.0852  ,-2.5  ,4.8
1067  ,1.957e-01   ,-0.84195  ,-2.5  ,4.8
1068  ,1.896e-01   ,-0.60329  ,-2.5  ,4.8
1069  ,1.866e-01   ,-0.3643  ,-2.5  ,4.8
1070  ,1.865e-01   ,-0.12055  ,-2.5  ,4.8
1071  ,1.886e-01   ,0.12056  ,-2.5  ,4.8
1072  ,1.921e-01   ,0.3643  ,-2.5  ,4.8
1073  ,1.948e-01   ,0.6033  ,-2.5  ,4.8
1074  ,1.945e-01   ,0.84195  ,-2.5  ,4.8
1075  ,1.891e-01   ,1.0852  ,-2.5  ,4.8
1076  ,1.769e-01   ,1.3318  ,-2.5  ,4.8
1077  ,1.606e-01   ,1.5745  ,-2.5  ,4.8
1078  ,1.448e-01   ,1.8129  ,-2.5  ,4.8
1079  ,1.333e-01   ,2.053  ,-2.5  ,4.8
1080  ,1.335e-01   ,2.3  ,-2.5  ,4.553
1081  ,1.448e-01   ,2.3  ,-2.5  ,4.3129
1082  ,1.606e-01   ,2.3  ,-2.5  ,4.0745
1083  ,1.770e-01   ,2.3  ,-2.5  ,3.8318
1084  ,1.889e-01   ,2.3  ,-2.5  ,3.5852
1085  ,1.944e-01   ,2.3  ,-2.5  ,3.3419
1086  ,1.944e-01   ,2.3  ,-2.5  ,3.1033
1087  ,1.916e-01   ,2.3  ,-2.5  ,2.8643
1088  ,1.884e-01   ,2.3  ,-2.5  ,2.6206
1089  ,1.865e-01   ,2.3  ,-2.5  ,2.3794
1090  ,1.867e-01   ,2.3  ,-2.5  ,2.1357
1091  ,1.897e-01   ,2.3  ,-2.5  ,1.8967
1092  ,1.955e-01   ,2.3  ,-2.5  ,1.658
1093  ,2.030e-01   ,2.3  ,-2.5  ,1.4148
1094  ,2.095e-01   ,2.3  ,-2.5  ,1.1682
