Date:  13:06, Monday, July 10, 2023
Model name: Hollow_DropBox
Study name: DropTest_300fts(-Default-)
Plot type:  Displacement1
Plot step: 5   time : 26.2184 Microseconds
Result Type: URES 


Node  ,Value (in)  ,X (in)  ,Y (in)  ,Z (in)
54  ,9.352e-02   ,-2.4  ,5.8879E-16  ,5
55  ,9.373e-02   ,-2.4  ,-0.2  ,5
56  ,9.402e-02   ,-2.4  ,-0.4  ,5
57  ,9.423e-02   ,-2.4  ,-0.6  ,5
58  ,9.431e-02   ,-2.4  ,-0.8  ,5
59  ,9.435e-02   ,-2.4  ,-1  ,5
60  ,9.432e-02   ,-2.4  ,-1.2  ,5
61  ,9.428e-02   ,-2.4  ,-1.4  ,5
62  ,9.428e-02   ,-2.4  ,-1.6  ,5
63  ,9.434e-02   ,-2.4  ,-1.8  ,5
64  ,9.438e-02   ,-2.4  ,-2  ,5
65  ,9.438e-02   ,-2.4  ,-2.2  ,5
66  ,9.436e-02   ,-2.2  ,-2.4  ,5
67  ,9.436e-02   ,-2  ,-2.4  ,5
68  ,9.439e-02   ,-1.8  ,-2.4  ,5
69  ,9.441e-02   ,-1.6  ,-2.4  ,5
70  ,9.441e-02   ,-1.4  ,-2.4  ,5
71  ,9.437e-02   ,-1.2  ,-2.4  ,5
72  ,9.430e-02   ,-1  ,-2.4  ,5
73  ,9.416e-02   ,-0.8  ,-2.4  ,5
74  ,9.398e-02   ,-0.6  ,-2.4  ,5
75  ,9.385e-02   ,-0.4  ,-2.4  ,5
76  ,9.372e-02   ,-0.2  ,-2.4  ,5
77  ,9.358e-02   ,-5.8879E-16  ,-2.4  ,5
78  ,9.342e-02   ,0.2  ,-2.4  ,5
79  ,9.329e-02   ,0.4  ,-2.4  ,5
80  ,9.321e-02   ,0.6  ,-2.4  ,5
81  ,9.316e-02   ,0.8  ,-2.4  ,5
82  ,9.312e-02   ,1  ,-2.4  ,5
83  ,9.304e-02   ,1.2  ,-2.4  ,5
84  ,9.297e-02   ,1.4  ,-2.4  ,5
85  ,9.286e-02   ,1.6  ,-2.4  ,5
86  ,9.267e-02   ,1.8  ,-2.4  ,5
87  ,9.261e-02   ,2  ,-2.4  ,5
88  ,9.252e-02   ,2.2  ,-2.4  ,5
89  ,9.265e-02   ,2.4  ,-2.2029  ,5
90  ,9.279e-02   ,2.4  ,-2.0058  ,5
91  ,9.260e-02   ,2.4  ,-1.8087  ,5
92  ,9.225e-02   ,2.4  ,-1.6116  ,5
93  ,9.189e-02   ,2.4  ,-1.4145  ,5
94  ,9.187e-02   ,2.4  ,-1.2175  ,5
95  ,9.225e-02   ,2.4  ,-1.0204  ,5
96  ,9.246e-02   ,2.4  ,-0.82327  ,5
97  ,9.214e-02   ,2.4  ,-0.62618  ,5
98  ,9.117e-02   ,2.4  ,-0.42909  ,5
99  ,8.960e-02   ,2.4  ,-0.232  ,5
100  ,8.752e-02   ,2.4  ,-0.034907  ,5
101  ,8.528e-02   ,2.4  ,0.16218  ,5
102  ,8.261e-02   ,2.4  ,0.35927  ,5
103  ,7.956e-02   ,2.4  ,0.55637  ,5
104  ,7.604e-02   ,2.4  ,0.75346  ,5
105  ,7.251e-02   ,2.4  ,0.95055  ,5
106  ,6.795e-02   ,2.4  ,1.1476  ,5
107  ,6.258e-02   ,2.4  ,1.3447  ,5
108  ,5.535e-02   ,2.4  ,1.5418  ,5
109  ,4.681e-02   ,2.4  ,1.7389  ,5
110  ,3.651e-02   ,2.4  ,1.936  ,5
111  ,1.597e-02   ,2.2665  ,2.2665  ,5
112  ,3.709e-02   ,1.936  ,2.4  ,5
113  ,4.752e-02   ,1.7389  ,2.4  ,5
114  ,5.614e-02   ,1.5418  ,2.4  ,5
115  ,6.288e-02   ,1.3447  ,2.4  ,5
116  ,6.856e-02   ,1.1476  ,2.4  ,5
117  ,7.304e-02   ,0.95055  ,2.4  ,5
118  ,7.687e-02   ,0.75346  ,2.4  ,5
119  ,7.993e-02   ,0.55637  ,2.4  ,5
120  ,8.236e-02   ,0.35927  ,2.4  ,5
121  ,8.465e-02   ,0.16218  ,2.4  ,5
122  ,8.678e-02   ,-0.034907  ,2.4  ,5
123  ,8.868e-02   ,-0.232  ,2.4  ,5
124  ,9.038e-02   ,-0.42909  ,2.4  ,5
125  ,9.154e-02   ,-0.62618  ,2.4  ,5
126  ,9.222e-02   ,-0.82327  ,2.4  ,5
127  ,9.220e-02   ,-1.0204  ,2.4  ,5
128  ,9.222e-02   ,-1.2175  ,2.4  ,5
129  ,9.229e-02   ,-1.4145  ,2.4  ,5
130  ,9.248e-02   ,-1.6116  ,2.4  ,5
131  ,9.270e-02   ,-1.8087  ,2.4  ,5
132  ,9.295e-02   ,-2.0058  ,2.4  ,5
133  ,9.315e-02   ,-2.2029  ,2.4  ,5
294  ,9.265e-02   ,2.5  ,-2.2029  ,4.9
295  ,9.278e-02   ,2.5  ,-2.0058  ,4.9
296  ,9.260e-02   ,2.5  ,-1.8087  ,4.9
297  ,9.225e-02   ,2.5  ,-1.6116  ,4.9
298  ,9.188e-02   ,2.5  ,-1.4145  ,4.9
299  ,9.184e-02   ,2.5  ,-1.2175  ,4.9
300  ,9.221e-02   ,2.5  ,-1.0204  ,4.9
301  ,9.244e-02   ,2.5  ,-0.82327  ,4.9
302  ,9.222e-02   ,2.5  ,-0.62618  ,4.9
303  ,9.126e-02   ,2.5  ,-0.42909  ,4.9
304  ,8.968e-02   ,2.5  ,-0.232  ,4.9
305  ,8.766e-02   ,2.5  ,-0.034907  ,4.9
306  ,8.523e-02   ,2.5  ,0.16218  ,4.9
307  ,8.252e-02   ,2.5  ,0.35927  ,4.9
308  ,7.961e-02   ,2.5  ,0.55637  ,4.9
309  ,7.626e-02   ,2.5  ,0.75346  ,4.9
310  ,7.280e-02   ,2.5  ,0.95055  ,4.9
311  ,6.828e-02   ,2.5  ,1.1476  ,4.9
312  ,6.252e-02   ,2.5  ,1.3447  ,4.9
313  ,5.536e-02   ,2.5  ,1.5418  ,4.9
314  ,4.717e-02   ,2.5  ,1.7389  ,4.9
315  ,3.614e-02   ,2.5  ,1.936  ,4.9
316  ,9.253e-02   ,2.5  ,-2.4  ,4.7
317  ,9.262e-02   ,2.5  ,-2.4  ,4.5
318  ,9.270e-02   ,2.5  ,-2.4  ,4.3
319  ,9.285e-02   ,2.5  ,-2.4  ,4.1
320  ,9.291e-02   ,2.5  ,-2.4  ,3.9
321  ,9.297e-02   ,2.5  ,-2.4  ,3.7
322  ,9.306e-02   ,2.5  ,-2.4  ,3.5
323  ,9.315e-02   ,2.5  ,-2.4  ,3.3
324  ,9.324e-02   ,2.5  ,-2.4  ,3.1
325  ,9.334e-02   ,2.5  ,-2.4  ,2.9
326  ,9.346e-02   ,2.5  ,-2.4  ,2.7
327  ,9.362e-02   ,2.5  ,-2.4  ,2.5
328  ,9.377e-02   ,2.5  ,-2.4  ,2.3
329  ,9.390e-02   ,2.5  ,-2.4  ,2.1
330  ,9.405e-02   ,2.5  ,-2.4  ,1.9
331  ,9.421e-02   ,2.5  ,-2.4  ,1.7
332  ,9.434e-02   ,2.5  ,-2.4  ,1.5
333  ,9.439e-02   ,2.5  ,-2.4  ,1.3
334  ,9.440e-02   ,2.5  ,-2.4  ,1.1
335  ,9.439e-02   ,2.5  ,-2.4  ,0.9
336  ,9.438e-02   ,2.5  ,-2.4  ,0.7
337  ,9.437e-02   ,2.5  ,-2.4  ,0.5
338  ,9.438e-02   ,2.5  ,-2.4  ,0.3
339  ,9.438e-02   ,2.5  ,-2.2  ,0.1
340  ,9.436e-02   ,2.5  ,-2  ,0.1
341  ,9.431e-02   ,2.5  ,-1.8  ,0.1
342  ,9.429e-02   ,2.5  ,-1.6  ,0.1
343  ,9.433e-02   ,2.5  ,-1.4  ,0.1
344  ,9.438e-02   ,2.5  ,-1.2  ,0.1
345  ,9.438e-02   ,2.5  ,-1  ,0.1
346  ,9.427e-02   ,2.5  ,-0.8  ,0.1
347  ,9.414e-02   ,2.5  ,-0.6  ,0.1
348  ,9.392e-02   ,2.5  ,-0.4  ,0.1
349  ,9.370e-02   ,2.5  ,-0.2  ,0.1
350  ,9.356e-02   ,2.5  ,-1.7664E-15  ,0.1
351  ,9.347e-02   ,2.5  ,0.2  ,0.1
352  ,9.343e-02   ,2.5  ,0.4  ,0.1
353  ,9.336e-02   ,2.5  ,0.6  ,0.1
354  ,9.330e-02   ,2.5  ,0.8  ,0.1
355  ,9.317e-02   ,2.5  ,1  ,0.1
356  ,9.298e-02   ,2.5  ,1.2  ,0.1
357  ,9.288e-02   ,2.5  ,1.4  ,0.1
358  ,9.281e-02   ,2.5  ,1.6  ,0.1
359  ,9.277e-02   ,2.5  ,1.8  ,0.1
360  ,9.275e-02   ,2.5  ,2  ,0.1
361  ,9.280e-02   ,2.5  ,2.2  ,0.1
362  ,3.705e-02   ,2.5  ,2.4  ,4.436
363  ,4.816e-02   ,2.5  ,2.4  ,4.2389
364  ,5.654e-02   ,2.5  ,2.4  ,4.0418
365  ,6.339e-02   ,2.5  ,2.4  ,3.8447
366  ,6.907e-02   ,2.5  ,2.4  ,3.6476
367  ,7.353e-02   ,2.5  ,2.4  ,3.4505
368  ,7.694e-02   ,2.5  ,2.4  ,3.2535
369  ,7.975e-02   ,2.5  ,2.4  ,3.0564
370  ,8.225e-02   ,2.5  ,2.4  ,2.8593
371  ,8.447e-02   ,2.5  ,2.4  ,2.6622
372  ,8.661e-02   ,2.5  ,2.4  ,2.4651
373  ,8.873e-02   ,2.5  ,2.4  ,2.268
374  ,9.050e-02   ,2.5  ,2.4  ,2.0709
375  ,9.181e-02   ,2.5  ,2.4  ,1.8738
376  ,9.240e-02   ,2.5  ,2.4  ,1.6767
377  ,9.226e-02   ,2.5  ,2.4  ,1.4796
378  ,9.209e-02   ,2.5  ,2.4  ,1.2825
379  ,9.205e-02   ,2.5  ,2.4  ,1.0855
380  ,9.217e-02   ,2.5  ,2.4  ,0.88836
381  ,9.240e-02   ,2.5  ,2.4  ,0.69127
382  ,9.273e-02   ,2.5  ,2.4  ,0.49418
383  ,9.300e-02   ,2.5  ,2.4  ,0.29709
384  ,1.617e-02   ,2.5  ,2.2665  ,4.7665
544  ,9.291e-02   ,2.2  ,2.5  ,0.1
545  ,9.288e-02   ,2  ,2.5  ,0.1
546  ,9.288e-02   ,1.8  ,2.5  ,0.1
547  ,9.291e-02   ,1.6  ,2.5  ,0.1
548  ,9.295e-02   ,1.4  ,2.5  ,0.1
549  ,9.305e-02   ,1.2  ,2.5  ,0.1
550  ,9.321e-02   ,1  ,2.5  ,0.1
551  ,9.345e-02   ,0.8  ,2.5  ,0.1
552  ,9.360e-02   ,0.6  ,2.5  ,0.1
553  ,9.364e-02   ,0.4  ,2.5  ,0.1
554  ,9.369e-02   ,0.2  ,2.5  ,0.1
555  ,9.374e-02   ,5.8879E-16  ,2.5  ,0.1
556  ,9.382e-02   ,-0.2  ,2.5  ,0.1
557  ,9.385e-02   ,-0.4  ,2.5  ,0.1
558  ,9.390e-02   ,-0.6  ,2.5  ,0.1
559  ,9.408e-02   ,-0.8  ,2.5  ,0.1
560  ,9.429e-02   ,-1  ,2.5  ,0.1
561  ,9.443e-02   ,-1.2  ,2.5  ,0.1
562  ,9.448e-02   ,-1.4  ,2.5  ,0.1
563  ,9.448e-02   ,-1.6  ,2.5  ,0.1
564  ,9.443e-02   ,-1.8  ,2.5  ,0.1
565  ,9.434e-02   ,-2  ,2.5  ,0.1
566  ,9.423e-02   ,-2.2  ,2.5  ,0.1
567  ,9.287e-02   ,-2.4  ,2.5  ,4.7
568  ,9.279e-02   ,-2.4  ,2.5  ,4.5
569  ,9.278e-02   ,-2.4  ,2.5  ,4.3
570  ,9.281e-02   ,-2.4  ,2.5  ,4.1
571  ,9.288e-02   ,-2.4  ,2.5  ,3.9
572  ,9.300e-02   ,-2.4  ,2.5  ,3.7
573  ,9.317e-02   ,-2.4  ,2.5  ,3.5
574  ,9.339e-02   ,-2.4  ,2.5  ,3.3
575  ,9.347e-02   ,-2.4  ,2.5  ,3.1
576  ,9.352e-02   ,-2.4  ,2.5  ,2.9
577  ,9.357e-02   ,-2.4  ,2.5  ,2.7
578  ,9.366e-02   ,-2.4  ,2.5  ,2.5
579  ,9.376e-02   ,-2.4  ,2.5  ,2.3
580  ,9.389e-02   ,-2.4  ,2.5  ,2.1
581  ,9.400e-02   ,-2.4  ,2.5  ,1.9
582  ,9.415e-02   ,-2.4  ,2.5  ,1.7
583  ,9.431e-02   ,-2.4  ,2.5  ,1.5
584  ,9.439e-02   ,-2.4  ,2.5  ,1.3
585  ,9.442e-02   ,-2.4  ,2.5  ,1.1
586  ,9.440e-02   ,-2.4  ,2.5  ,0.9
587  ,9.436e-02   ,-2.4  ,2.5  ,0.7
588  ,9.430e-02   ,-2.4  ,2.5  ,0.5
589  ,9.422e-02   ,-2.4  ,2.5  ,0.3
590  ,3.733e-02   ,1.936  ,2.5  ,4.9
591  ,4.737e-02   ,1.7389  ,2.5  ,4.9
592  ,5.588e-02   ,1.5418  ,2.5  ,4.9
593  ,6.266e-02   ,1.3447  ,2.5  ,4.9
594  ,6.833e-02   ,1.1476  ,2.5  ,4.9
595  ,7.285e-02   ,0.95055  ,2.5  ,4.9
596  ,7.674e-02   ,0.75346  ,2.5  ,4.9
597  ,7.983e-02   ,0.55637  ,2.5  ,4.9
598  ,8.231e-02   ,0.35927  ,2.5  ,4.9
599  ,8.461e-02   ,0.16218  ,2.5  ,4.9
600  ,8.683e-02   ,-0.034907  ,2.5  ,4.9
601  ,8.871e-02   ,-0.232  ,2.5  ,4.9
602  ,9.032e-02   ,-0.42909  ,2.5  ,4.9
603  ,9.159e-02   ,-0.62618  ,2.5  ,4.9
604  ,9.227e-02   ,-0.82327  ,2.5  ,4.9
605  ,9.220e-02   ,-1.0204  ,2.5  ,4.9
606  ,9.221e-02   ,-1.2175  ,2.5  ,4.9
607  ,9.229e-02   ,-1.4145  ,2.5  ,4.9
608  ,9.248e-02   ,-1.6116  ,2.5  ,4.9
609  ,9.270e-02   ,-1.8087  ,2.5  ,4.9
610  ,9.294e-02   ,-2.0058  ,2.5  ,4.9
611  ,9.313e-02   ,-2.2029  ,2.5  ,4.9
612  ,1.609e-02   ,2.2665  ,2.5  ,4.7665
613  ,3.700e-02   ,2.4  ,2.5  ,4.436
614  ,4.781e-02   ,2.4  ,2.5  ,4.2389
615  ,5.613e-02   ,2.4  ,2.5  ,4.0418
616  ,6.312e-02   ,2.4  ,2.5  ,3.8447
617  ,6.869e-02   ,2.4  ,2.5  ,3.6476
618  ,7.308e-02   ,2.4  ,2.5  ,3.4505
619  ,7.678e-02   ,2.4  ,2.5  ,3.2535
620  ,7.971e-02   ,2.4  ,2.5  ,3.0564
621  ,8.229e-02   ,2.4  ,2.5  ,2.8593
622  ,8.462e-02   ,2.4  ,2.5  ,2.6622
623  ,8.679e-02   ,2.4  ,2.5  ,2.4651
624  ,8.886e-02   ,2.4  ,2.5  ,2.268
625  ,9.061e-02   ,2.4  ,2.5  ,2.0709
626  ,9.183e-02   ,2.4  ,2.5  ,1.8738
627  ,9.244e-02   ,2.4  ,2.5  ,1.6767
628  ,9.225e-02   ,2.4  ,2.5  ,1.4796
629  ,9.206e-02   ,2.4  ,2.5  ,1.2825
630  ,9.204e-02   ,2.4  ,2.5  ,1.0855
631  ,9.217e-02   ,2.4  ,2.5  ,0.88836
632  ,9.242e-02   ,2.4  ,2.5  ,0.69127
633  ,9.275e-02   ,2.4  ,2.5  ,0.49418
634  ,9.303e-02   ,2.4  ,2.5  ,0.29709
796  ,9.431e-02   ,-2.5  ,2.2  ,0.1
797  ,9.436e-02   ,-2.5  ,2  ,0.1
798  ,9.437e-02   ,-2.5  ,1.8  ,0.1
799  ,9.438e-02   ,-2.5  ,1.6  ,0.1
800  ,9.439e-02   ,-2.5  ,1.4  ,0.1
801  ,9.439e-02   ,-2.5  ,1.2  ,0.1
802  ,9.438e-02   ,-2.5  ,1  ,0.1
803  ,9.438e-02   ,-2.5  ,0.8  ,0.1
804  ,9.439e-02   ,-2.5  ,0.6  ,0.1
805  ,9.440e-02   ,-2.5  ,0.4  ,0.1
806  ,9.441e-02   ,-2.5  ,0.2  ,0.1
807  ,9.440e-02   ,-2.5  ,5.8879E-16  ,0.1
808  ,9.439e-02   ,-2.5  ,-0.2  ,0.1
809  ,9.438e-02   ,-2.5  ,-0.4  ,0.1
810  ,9.438e-02   ,-2.5  ,-0.6  ,0.1
811  ,9.438e-02   ,-2.5  ,-0.8  ,0.1
812  ,9.439e-02   ,-2.5  ,-1  ,0.1
813  ,9.439e-02   ,-2.5  ,-1.2  ,0.1
814  ,9.439e-02   ,-2.5  ,-1.4  ,0.1
815  ,9.439e-02   ,-2.5  ,-1.6  ,0.1
816  ,9.439e-02   ,-2.5  ,-1.8  ,0.1
817  ,9.439e-02   ,-2.5  ,-2  ,0.1
818  ,9.439e-02   ,-2.5  ,-2.2  ,0.1
819  ,9.439e-02   ,-2.5  ,-2.4  ,4.7
820  ,9.440e-02   ,-2.5  ,-2.4  ,4.5
821  ,9.440e-02   ,-2.5  ,-2.4  ,4.3
822  ,9.439e-02   ,-2.5  ,-2.4  ,4.1
823  ,9.439e-02   ,-2.5  ,-2.4  ,3.9
824  ,9.439e-02   ,-2.5  ,-2.4  ,3.7
825  ,9.438e-02   ,-2.5  ,-2.4  ,3.5
826  ,9.438e-02   ,-2.5  ,-2.4  ,3.3
827  ,9.438e-02   ,-2.5  ,-2.4  ,3.1
828  ,9.438e-02   ,-2.5  ,-2.4  ,2.9
829  ,9.439e-02   ,-2.5  ,-2.4  ,2.7
830  ,9.439e-02   ,-2.5  ,-2.4  ,2.5
831  ,9.439e-02   ,-2.5  ,-2.4  ,2.3
832  ,9.439e-02   ,-2.5  ,-2.4  ,2.1
833  ,9.439e-02   ,-2.5  ,-2.4  ,1.9
834  ,9.439e-02   ,-2.5  ,-2.4  ,1.7
835  ,9.439e-02   ,-2.5  ,-2.4  ,1.5
836  ,9.439e-02   ,-2.5  ,-2.4  ,1.3
837  ,9.439e-02   ,-2.5  ,-2.4  ,1.1
838  ,9.439e-02   ,-2.5  ,-2.4  ,0.9
839  ,9.439e-02   ,-2.5  ,-2.4  ,0.7
840  ,9.439e-02   ,-2.5  ,-2.4  ,0.5
841  ,9.439e-02   ,-2.5  ,-2.4  ,0.3
842  ,9.292e-02   ,-2.5  ,2.2  ,4.9
843  ,9.292e-02   ,-2.5  ,2  ,4.9
844  ,9.287e-02   ,-2.5  ,1.8  ,4.9
845  ,9.285e-02   ,-2.5  ,1.6  ,4.9
846  ,9.286e-02   ,-2.5  ,1.4  ,4.9
847  ,9.291e-02   ,-2.5  ,1.2  ,4.9
848  ,9.298e-02   ,-2.5  ,1  ,4.9
849  ,9.309e-02   ,-2.5  ,0.8  ,4.9
850  ,9.318e-02   ,-2.5  ,0.6  ,4.9
851  ,9.325e-02   ,-2.5  ,0.4  ,4.9
852  ,9.335e-02   ,-2.5  ,0.2  ,4.9
853  ,9.351e-02   ,-2.5  ,5.8879E-16  ,4.9
854  ,9.370e-02   ,-2.5  ,-0.2  ,4.9
855  ,9.399e-02   ,-2.5  ,-0.4  ,4.9
856  ,9.421e-02   ,-2.5  ,-0.6  ,4.9
857  ,9.430e-02   ,-2.5  ,-0.8  ,4.9
858  ,9.435e-02   ,-2.5  ,-1  ,4.9
859  ,9.434e-02   ,-2.5  ,-1.2  ,4.9
860  ,9.430e-02   ,-2.5  ,-1.4  ,4.9
861  ,9.429e-02   ,-2.5  ,-1.6  ,4.9
862  ,9.432e-02   ,-2.5  ,-1.8  ,4.9
863  ,9.436e-02   ,-2.5  ,-2  ,4.9
864  ,9.438e-02   ,-2.5  ,-2.2  ,4.9
865  ,9.283e-02   ,-2.5  ,2.4  ,4.7
866  ,9.276e-02   ,-2.5  ,2.4  ,4.5
867  ,9.274e-02   ,-2.5  ,2.4  ,4.3
868  ,9.276e-02   ,-2.5  ,2.4  ,4.1
869  ,9.282e-02   ,-2.5  ,2.4  ,3.9
870  ,9.292e-02   ,-2.5  ,2.4  ,3.7
871  ,9.308e-02   ,-2.5  ,2.4  ,3.5
872  ,9.331e-02   ,-2.5  ,2.4  ,3.3
873  ,9.344e-02   ,-2.5  ,2.4  ,3.1
874  ,9.350e-02   ,-2.5  ,2.4  ,2.9
875  ,9.356e-02   ,-2.5  ,2.4  ,2.7
876  ,9.365e-02   ,-2.5  ,2.4  ,2.5
877  ,9.376e-02   ,-2.5  ,2.4  ,2.3
878  ,9.388e-02   ,-2.5  ,2.4  ,2.1
879  ,9.400e-02   ,-2.5  ,2.4  ,1.9
880  ,9.414e-02   ,-2.5  ,2.4  ,1.7
881  ,9.428e-02   ,-2.5  ,2.4  ,1.5
882  ,9.437e-02   ,-2.5  ,2.4  ,1.3
883  ,9.441e-02   ,-2.5  ,2.4  ,1.1
884  ,9.441e-02   ,-2.5  ,2.4  ,0.9
885  ,9.438e-02   ,-2.5  ,2.4  ,0.7
886  ,9.432e-02   ,-2.5  ,2.4  ,0.5
887  ,9.425e-02   ,-2.5  ,2.4  ,0.3
1044  ,9.439e-02   ,-2.3  ,-2.5  ,0.44697
1045  ,9.439e-02   ,-2.3  ,-2.5  ,0.68705
1046  ,9.439e-02   ,-2.3  ,-2.5  ,0.92554
1047  ,9.439e-02   ,-2.3  ,-2.5  ,1.1682
1048  ,9.439e-02   ,-2.3  ,-2.5  ,1.4148
1049  ,9.439e-02   ,-2.3  ,-2.5  ,1.6581
1050  ,9.439e-02   ,-2.3  ,-2.5  ,1.8967
1051  ,9.439e-02   ,-2.3  ,-2.5  ,2.1357
1052  ,9.438e-02   ,-2.3  ,-2.5  ,2.3794
1053  ,9.438e-02   ,-2.3  ,-2.5  ,2.6206
1054  ,9.438e-02   ,-2.3  ,-2.5  ,2.8643
1055  ,9.438e-02   ,-2.3  ,-2.5  ,3.1033
1056  ,9.438e-02   ,-2.3  ,-2.5  ,3.342
1057  ,9.438e-02   ,-2.3  ,-2.5  ,3.5852
1058  ,9.438e-02   ,-2.3  ,-2.5  ,3.8318
1059  ,9.438e-02   ,-2.3  ,-2.5  ,4.0745
1060  ,9.439e-02   ,-2.3  ,-2.5  ,4.3129
1061  ,9.440e-02   ,-2.3  ,-2.5  ,4.553
1062  ,9.437e-02   ,-2.053  ,-2.5  ,4.8
1063  ,9.438e-02   ,-1.8129  ,-2.5  ,4.8
1064  ,9.436e-02   ,-1.5745  ,-2.5  ,4.8
1065  ,9.432e-02   ,-1.3318  ,-2.5  ,4.8
1066  ,9.425e-02   ,-1.0852  ,-2.5  ,4.8
1067  ,9.414e-02   ,-0.84195  ,-2.5  ,4.8
1068  ,9.404e-02   ,-0.60329  ,-2.5  ,4.8
1069  ,9.393e-02   ,-0.3643  ,-2.5  ,4.8
1070  ,9.378e-02   ,-0.12055  ,-2.5  ,4.8
1071  ,9.357e-02   ,0.12056  ,-2.5  ,4.8
1072  ,9.338e-02   ,0.3643  ,-2.5  ,4.8
1073  ,9.320e-02   ,0.6033  ,-2.5  ,4.8
1074  ,9.307e-02   ,0.84195  ,-2.5  ,4.8
1075  ,9.294e-02   ,1.0852  ,-2.5  ,4.8
1076  ,9.282e-02   ,1.3318  ,-2.5  ,4.8
1077  ,9.269e-02   ,1.5745  ,-2.5  ,4.8
1078  ,9.258e-02   ,1.8129  ,-2.5  ,4.8
1079  ,9.256e-02   ,2.053  ,-2.5  ,4.8
1080  ,9.257e-02   ,2.3  ,-2.5  ,4.553
1081  ,9.261e-02   ,2.3  ,-2.5  ,4.3129
1082  ,9.271e-02   ,2.3  ,-2.5  ,4.0745
1083  ,9.280e-02   ,2.3  ,-2.5  ,3.8318
1084  ,9.291e-02   ,2.3  ,-2.5  ,3.5852
1085  ,9.304e-02   ,2.3  ,-2.5  ,3.3419
1086  ,9.321e-02   ,2.3  ,-2.5  ,3.1033
1087  ,9.340e-02   ,2.3  ,-2.5  ,2.8643
1088  ,9.358e-02   ,2.3  ,-2.5  ,2.6206
1089  ,9.379e-02   ,2.3  ,-2.5  ,2.3794
1090  ,9.394e-02   ,2.3  ,-2.5  ,2.1357
1091  ,9.405e-02   ,2.3  ,-2.5  ,1.8967
1092  ,9.417e-02   ,2.3  ,-2.5  ,1.658
1093  ,9.428e-02   ,2.3  ,-2.5  ,1.4148
1094  ,9.433e-02   ,2.3  ,-2.5  ,1.1682
