Date:  13:06, Monday, July 10, 2023
Model name: Hollow_DropBox
Study name: DropTest_300fts(-Default-)
Plot type:  Displacement1
Plot step: 3   time : 15.7393 Microseconds
Result Type: URES 


Node  ,Value (in)  ,X (in)  ,Y (in)  ,Z (in)
109  ,3.417e-02   ,2.4  ,1.7389  ,5
110  ,2.674e-02   ,2.4  ,1.936  ,5
111  ,1.185e-02   ,2.2665  ,2.2665  ,5
112  ,2.685e-02   ,1.936  ,2.4  ,5
113  ,3.414e-02   ,1.7389  ,2.4  ,5
114  ,4.005e-02   ,1.5418  ,2.4  ,5
115  ,4.514e-02   ,1.3447  ,2.4  ,5
116  ,4.891e-02   ,1.1476  ,2.4  ,5
117  ,5.181e-02   ,0.95055  ,2.4  ,5
118  ,5.396e-02   ,0.75346  ,2.4  ,5
119  ,5.463e-02   ,0.55637  ,2.4  ,5
120  ,5.476e-02   ,0.35927  ,2.4  ,5
121  ,5.494e-02   ,0.16218  ,2.4  ,5
122  ,5.523e-02   ,-0.034907  ,2.4  ,5
123  ,5.551e-02   ,-0.232  ,2.4  ,5
124  ,5.598e-02   ,-0.42909  ,2.4  ,5
125  ,5.642e-02   ,-0.62618  ,2.4  ,5
126  ,5.661e-02   ,-0.82327  ,2.4  ,5
127  ,5.665e-02   ,-1.0204  ,2.4  ,5
128  ,5.667e-02   ,-1.2175  ,2.4  ,5
129  ,5.670e-02   ,-1.4145  ,2.4  ,5
130  ,5.670e-02   ,-1.6116  ,2.4  ,5
131  ,5.668e-02   ,-1.8087  ,2.4  ,5
132  ,5.665e-02   ,-2.0058  ,2.4  ,5
133  ,5.663e-02   ,-2.2029  ,2.4  ,5
294  ,5.666e-02   ,2.5  ,-2.2029  ,4.9
295  ,5.665e-02   ,2.5  ,-2.0058  ,4.9
296  ,5.664e-02   ,2.5  ,-1.8087  ,4.9
297  ,5.664e-02   ,2.5  ,-1.6116  ,4.9
298  ,5.665e-02   ,2.5  ,-1.4145  ,4.9
299  ,5.670e-02   ,2.5  ,-1.2175  ,4.9
300  ,5.676e-02   ,2.5  ,-1.0204  ,4.9
301  ,5.663e-02   ,2.5  ,-0.82327  ,4.9
302  ,5.630e-02   ,2.5  ,-0.62618  ,4.9
303  ,5.576e-02   ,2.5  ,-0.42909  ,4.9
304  ,5.548e-02   ,2.5  ,-0.232  ,4.9
305  ,5.553e-02   ,2.5  ,-0.034907  ,4.9
306  ,5.542e-02   ,2.5  ,0.16218  ,4.9
307  ,5.504e-02   ,2.5  ,0.35927  ,4.9
308  ,5.459e-02   ,2.5  ,0.55637  ,4.9
309  ,5.345e-02   ,2.5  ,0.75346  ,4.9
310  ,5.153e-02   ,2.5  ,0.95055  ,4.9
311  ,4.886e-02   ,2.5  ,1.1476  ,4.9
312  ,4.505e-02   ,2.5  ,1.3447  ,4.9
313  ,3.996e-02   ,2.5  ,1.5418  ,4.9
314  ,3.421e-02   ,2.5  ,1.7389  ,4.9
315  ,2.653e-02   ,2.5  ,1.936  ,4.9
316  ,5.666e-02   ,2.5  ,-2.4  ,4.7
317  ,5.666e-02   ,2.5  ,-2.4  ,4.5
318  ,5.667e-02   ,2.5  ,-2.4  ,4.3
319  ,5.667e-02   ,2.5  ,-2.4  ,4.1
320  ,5.667e-02   ,2.5  ,-2.4  ,3.9
321  ,5.667e-02   ,2.5  ,-2.4  ,3.7
322  ,5.666e-02   ,2.5  ,-2.4  ,3.5
323  ,5.666e-02   ,2.5  ,-2.4  ,3.3
324  ,5.666e-02   ,2.5  ,-2.4  ,3.1
325  ,5.666e-02   ,2.5  ,-2.4  ,2.9
326  ,5.666e-02   ,2.5  ,-2.4  ,2.7
327  ,5.666e-02   ,2.5  ,-2.4  ,2.5
328  ,5.666e-02   ,2.5  ,-2.4  ,2.3
329  ,5.666e-02   ,2.5  ,-2.4  ,2.1
330  ,5.666e-02   ,2.5  ,-2.4  ,1.9
331  ,5.666e-02   ,2.5  ,-2.4  ,1.7
332  ,5.666e-02   ,2.5  ,-2.4  ,1.5
333  ,5.666e-02   ,2.5  ,-2.4  ,1.3
334  ,5.666e-02   ,2.5  ,-2.4  ,1.1
335  ,5.666e-02   ,2.5  ,-2.4  ,0.9
336  ,5.666e-02   ,2.5  ,-2.4  ,0.7
337  ,5.666e-02   ,2.5  ,-2.4  ,0.5
338  ,5.666e-02   ,2.5  ,-2.4  ,0.3
339  ,5.666e-02   ,2.5  ,-2.2  ,0.1
340  ,5.666e-02   ,2.5  ,-2  ,0.1
341  ,5.666e-02   ,2.5  ,-1.8  ,0.1
342  ,5.666e-02   ,2.5  ,-1.6  ,0.1
343  ,5.666e-02   ,2.5  ,-1.4  ,0.1
344  ,5.667e-02   ,2.5  ,-1.2  ,0.1
345  ,5.667e-02   ,2.5  ,-1  ,0.1
346  ,5.665e-02   ,2.5  ,-0.8  ,0.1
347  ,5.664e-02   ,2.5  ,-0.6  ,0.1
348  ,5.665e-02   ,2.5  ,-0.4  ,0.1
349  ,5.666e-02   ,2.5  ,-0.2  ,0.1
350  ,5.668e-02   ,2.5  ,-1.7664E-15  ,0.1
351  ,5.669e-02   ,2.5  ,0.2  ,0.1
352  ,5.669e-02   ,2.5  ,0.4  ,0.1
353  ,5.667e-02   ,2.5  ,0.6  ,0.1
354  ,5.663e-02   ,2.5  ,0.8  ,0.1
355  ,5.661e-02   ,2.5  ,1  ,0.1
356  ,5.662e-02   ,2.5  ,1.2  ,0.1
357  ,5.663e-02   ,2.5  ,1.4  ,0.1
358  ,5.664e-02   ,2.5  ,1.6  ,0.1
359  ,5.664e-02   ,2.5  ,1.8  ,0.1
360  ,5.664e-02   ,2.5  ,2  ,0.1
361  ,5.662e-02   ,2.5  ,2.2  ,0.1
362  ,2.709e-02   ,2.5  ,2.4  ,4.436
363  ,3.453e-02   ,2.5  ,2.4  ,4.2389
364  ,4.033e-02   ,2.5  ,2.4  ,4.0418
365  ,4.519e-02   ,2.5  ,2.4  ,3.8447
366  ,4.902e-02   ,2.5  ,2.4  ,3.6476
367  ,5.185e-02   ,2.5  ,2.4  ,3.4505
368  ,5.373e-02   ,2.5  ,2.4  ,3.2535
369  ,5.453e-02   ,2.5  ,2.4  ,3.0564
370  ,5.472e-02   ,2.5  ,2.4  ,2.8593
371  ,5.504e-02   ,2.5  ,2.4  ,2.6622
372  ,5.534e-02   ,2.5  ,2.4  ,2.4651
373  ,5.569e-02   ,2.5  ,2.4  ,2.268
374  ,5.610e-02   ,2.5  ,2.4  ,2.0709
375  ,5.643e-02   ,2.5  ,2.4  ,1.8738
376  ,5.659e-02   ,2.5  ,2.4  ,1.6767
377  ,5.667e-02   ,2.5  ,2.4  ,1.4796
378  ,5.670e-02   ,2.5  ,2.4  ,1.2825
379  ,5.672e-02   ,2.5  ,2.4  ,1.0855
380  ,5.671e-02   ,2.5  ,2.4  ,0.88836
381  ,5.669e-02   ,2.5  ,2.4  ,0.69127
382  ,5.665e-02   ,2.5  ,2.4  ,0.49418
383  ,5.662e-02   ,2.5  ,2.4  ,0.29709
384  ,1.217e-02   ,2.5  ,2.2665  ,4.7665
544  ,5.663e-02   ,2.2  ,2.5  ,0.1
545  ,5.664e-02   ,2  ,2.5  ,0.1
546  ,5.664e-02   ,1.8  ,2.5  ,0.1
547  ,5.663e-02   ,1.6  ,2.5  ,0.1
548  ,5.661e-02   ,1.4  ,2.5  ,0.1
549  ,5.659e-02   ,1.2  ,2.5  ,0.1
550  ,5.656e-02   ,1  ,2.5  ,0.1
551  ,5.657e-02   ,0.8  ,2.5  ,0.1
552  ,5.662e-02   ,0.6  ,2.5  ,0.1
553  ,5.665e-02   ,0.4  ,2.5  ,0.1
554  ,5.667e-02   ,0.2  ,2.5  ,0.1
555  ,5.668e-02   ,5.8879E-16  ,2.5  ,0.1
556  ,5.669e-02   ,-0.2  ,2.5  ,0.1
557  ,5.667e-02   ,-0.4  ,2.5  ,0.1
558  ,5.665e-02   ,-0.6  ,2.5  ,0.1
559  ,5.664e-02   ,-0.8  ,2.5  ,0.1
560  ,5.664e-02   ,-1  ,2.5  ,0.1
561  ,5.665e-02   ,-1.2  ,2.5  ,0.1
562  ,5.666e-02   ,-1.4  ,2.5  ,0.1
563  ,5.666e-02   ,-1.6  ,2.5  ,0.1
564  ,5.667e-02   ,-1.8  ,2.5  ,0.1
565  ,5.667e-02   ,-2  ,2.5  ,0.1
566  ,5.667e-02   ,-2.2  ,2.5  ,0.1
567  ,5.666e-02   ,-2.4  ,2.5  ,4.7
568  ,5.666e-02   ,-2.4  ,2.5  ,4.5
569  ,5.666e-02   ,-2.4  ,2.5  ,4.3
570  ,5.665e-02   ,-2.4  ,2.5  ,4.1
571  ,5.663e-02   ,-2.4  ,2.5  ,3.9
572  ,5.661e-02   ,-2.4  ,2.5  ,3.7
573  ,5.659e-02   ,-2.4  ,2.5  ,3.5
574  ,5.661e-02   ,-2.4  ,2.5  ,3.3
575  ,5.665e-02   ,-2.4  ,2.5  ,3.1
576  ,5.667e-02   ,-2.4  ,2.5  ,2.9
577  ,5.668e-02   ,-2.4  ,2.5  ,2.7
578  ,5.669e-02   ,-2.4  ,2.5  ,2.5
579  ,5.668e-02   ,-2.4  ,2.5  ,2.3
580  ,5.666e-02   ,-2.4  ,2.5  ,2.1
581  ,5.665e-02   ,-2.4  ,2.5  ,1.9
582  ,5.665e-02   ,-2.4  ,2.5  ,1.7
583  ,5.666e-02   ,-2.4  ,2.5  ,1.5
584  ,5.666e-02   ,-2.4  ,2.5  ,1.3
585  ,5.667e-02   ,-2.4  ,2.5  ,1.1
586  ,5.667e-02   ,-2.4  ,2.5  ,0.9
587  ,5.667e-02   ,-2.4  ,2.5  ,0.7
588  ,5.667e-02   ,-2.4  ,2.5  ,0.5
589  ,5.666e-02   ,-2.4  ,2.5  ,0.3
590  ,2.690e-02   ,1.936  ,2.5  ,4.9
591  ,3.383e-02   ,1.7389  ,2.5  ,4.9
592  ,3.983e-02   ,1.5418  ,2.5  ,4.9
593  ,4.480e-02   ,1.3447  ,2.5  ,4.9
594  ,4.867e-02   ,1.1476  ,2.5  ,4.9
595  ,5.159e-02   ,0.95055  ,2.5  ,4.9
596  ,5.378e-02   ,0.75346  ,2.5  ,4.9
597  ,5.464e-02   ,0.55637  ,2.5  ,4.9
598  ,5.477e-02   ,0.35927  ,2.5  ,4.9
599  ,5.499e-02   ,0.16218  ,2.5  ,4.9
600  ,5.525e-02   ,-0.034907  ,2.5  ,4.9
601  ,5.553e-02   ,-0.232  ,2.5  ,4.9
602  ,5.599e-02   ,-0.42909  ,2.5  ,4.9
603  ,5.643e-02   ,-0.62618  ,2.5  ,4.9
604  ,5.659e-02   ,-0.82327  ,2.5  ,4.9
605  ,5.666e-02   ,-1.0204  ,2.5  ,4.9
606  ,5.669e-02   ,-1.2175  ,2.5  ,4.9
607  ,5.671e-02   ,-1.4145  ,2.5  ,4.9
608  ,5.672e-02   ,-1.6116  ,2.5  ,4.9
609  ,5.670e-02   ,-1.8087  ,2.5  ,4.9
610  ,5.667e-02   ,-2.0058  ,2.5  ,4.9
611  ,5.665e-02   ,-2.2029  ,2.5  ,4.9
612  ,1.175e-02   ,2.2665  ,2.5  ,4.7665
613  ,2.695e-02   ,2.4  ,2.5  ,4.436
614  ,3.422e-02   ,2.4  ,2.5  ,4.2389
615  ,4.014e-02   ,2.4  ,2.5  ,4.0418
616  ,4.490e-02   ,2.4  ,2.5  ,3.8447
617  ,4.883e-02   ,2.4  ,2.5  ,3.6476
618  ,5.166e-02   ,2.4  ,2.5  ,3.4505
619  ,5.369e-02   ,2.4  ,2.5  ,3.2535
620  ,5.459e-02   ,2.4  ,2.5  ,3.0564
621  ,5.484e-02   ,2.4  ,2.5  ,2.8593
622  ,5.516e-02   ,2.4  ,2.5  ,2.6622
623  ,5.539e-02   ,2.4  ,2.5  ,2.4651
624  ,5.565e-02   ,2.4  ,2.5  ,2.268
625  ,5.605e-02   ,2.4  ,2.5  ,2.0709
626  ,5.636e-02   ,2.4  ,2.5  ,1.8738
627  ,5.654e-02   ,2.4  ,2.5  ,1.6767
628  ,5.666e-02   ,2.4  ,2.5  ,1.4796
629  ,5.671e-02   ,2.4  ,2.5  ,1.2825
630  ,5.674e-02   ,2.4  ,2.5  ,1.0855
631  ,5.672e-02   ,2.4  ,2.5  ,0.88836
632  ,5.669e-02   ,2.4  ,2.5  ,0.69127
633  ,5.665e-02   ,2.4  ,2.5  ,0.49418
634  ,5.662e-02   ,2.4  ,2.5  ,0.29709
796  ,5.666e-02   ,-2.5  ,2.2  ,0.1
797  ,5.667e-02   ,-2.5  ,2  ,0.1
798  ,5.667e-02   ,-2.5  ,1.8  ,0.1
799  ,5.667e-02   ,-2.5  ,1.6  ,0.1
800  ,5.666e-02   ,-2.5  ,1.4  ,0.1
801  ,5.666e-02   ,-2.5  ,1.2  ,0.1
802  ,5.666e-02   ,-2.5  ,1  ,0.1
803  ,5.666e-02   ,-2.5  ,0.8  ,0.1
804  ,5.666e-02   ,-2.5  ,0.6  ,0.1
805  ,5.666e-02   ,-2.5  ,0.4  ,0.1
806  ,5.666e-02   ,-2.5  ,0.2  ,0.1
807  ,5.666e-02   ,-2.5  ,5.8879E-16  ,0.1
808  ,5.666e-02   ,-2.5  ,-0.2  ,0.1
809  ,5.666e-02   ,-2.5  ,-0.4  ,0.1
810  ,5.666e-02   ,-2.5  ,-0.6  ,0.1
811  ,5.666e-02   ,-2.5  ,-0.8  ,0.1
812  ,5.666e-02   ,-2.5  ,-1  ,0.1
813  ,5.666e-02   ,-2.5  ,-1.2  ,0.1
814  ,5.666e-02   ,-2.5  ,-1.4  ,0.1
815  ,5.666e-02   ,-2.5  ,-1.6  ,0.1
816  ,5.666e-02   ,-2.5  ,-1.8  ,0.1
817  ,5.666e-02   ,-2.5  ,-2  ,0.1
818  ,5.666e-02   ,-2.5  ,-2.2  ,0.1
819  ,5.666e-02   ,-2.5  ,-2.4  ,4.7
820  ,5.666e-02   ,-2.5  ,-2.4  ,4.5
821  ,5.666e-02   ,-2.5  ,-2.4  ,4.3
822  ,5.666e-02   ,-2.5  ,-2.4  ,4.1
823  ,5.666e-02   ,-2.5  ,-2.4  ,3.9
824  ,5.666e-02   ,-2.5  ,-2.4  ,3.7
825  ,5.666e-02   ,-2.5  ,-2.4  ,3.5
826  ,5.666e-02   ,-2.5  ,-2.4  ,3.3
827  ,5.666e-02   ,-2.5  ,-2.4  ,3.1
828  ,5.666e-02   ,-2.5  ,-2.4  ,2.9
829  ,5.666e-02   ,-2.5  ,-2.4  ,2.7
830  ,5.666e-02   ,-2.5  ,-2.4  ,2.5
831  ,5.666e-02   ,-2.5  ,-2.4  ,2.3
832  ,5.666e-02   ,-2.5  ,-2.4  ,2.1
833  ,5.666e-02   ,-2.5  ,-2.4  ,1.9
834  ,5.666e-02   ,-2.5  ,-2.4  ,1.7
835  ,5.666e-02   ,-2.5  ,-2.4  ,1.5
836  ,5.666e-02   ,-2.5  ,-2.4  ,1.3
837  ,5.666e-02   ,-2.5  ,-2.4  ,1.1
838  ,5.666e-02   ,-2.5  ,-2.4  ,0.9
839  ,5.666e-02   ,-2.5  ,-2.4  ,0.7
840  ,5.666e-02   ,-2.5  ,-2.4  ,0.5
841  ,5.666e-02   ,-2.5  ,-2.4  ,0.3
842  ,5.663e-02   ,-2.5  ,2.2  ,4.9
843  ,5.663e-02   ,-2.5  ,2  ,4.9
844  ,5.664e-02   ,-2.5  ,1.8  ,4.9
845  ,5.664e-02   ,-2.5  ,1.6  ,4.9
846  ,5.665e-02   ,-2.5  ,1.4  ,4.9
847  ,5.667e-02   ,-2.5  ,1.2  ,4.9
848  ,5.669e-02   ,-2.5  ,1  ,4.9
849  ,5.671e-02   ,-2.5  ,0.8  ,4.9
850  ,5.669e-02   ,-2.5  ,0.6  ,4.9
851  ,5.667e-02   ,-2.5  ,0.4  ,4.9
852  ,5.665e-02   ,-2.5  ,0.2  ,4.9
853  ,5.663e-02   ,-2.5  ,5.8879E-16  ,4.9
854  ,5.663e-02   ,-2.5  ,-0.2  ,4.9
855  ,5.664e-02   ,-2.5  ,-0.4  ,4.9
856  ,5.665e-02   ,-2.5  ,-0.6  ,4.9
857  ,5.665e-02   ,-2.5  ,-0.8  ,4.9
858  ,5.666e-02   ,-2.5  ,-1  ,4.9
859  ,5.667e-02   ,-2.5  ,-1.2  ,4.9
860  ,5.666e-02   ,-2.5  ,-1.4  ,4.9
861  ,5.666e-02   ,-2.5  ,-1.6  ,4.9
862  ,5.666e-02   ,-2.5  ,-1.8  ,4.9
863  ,5.666e-02   ,-2.5  ,-2  ,4.9
864  ,5.666e-02   ,-2.5  ,-2.2  ,4.9
865  ,5.665e-02   ,-2.5  ,2.4  ,4.7
866  ,5.666e-02   ,-2.5  ,2.4  ,4.5
867  ,5.666e-02   ,-2.5  ,2.4  ,4.3
868  ,5.665e-02   ,-2.5  ,2.4  ,4.1
869  ,5.663e-02   ,-2.5  ,2.4  ,3.9
870  ,5.661e-02   ,-2.5  ,2.4  ,3.7
871  ,5.660e-02   ,-2.5  ,2.4  ,3.5
872  ,5.660e-02   ,-2.5  ,2.4  ,3.3
873  ,5.664e-02   ,-2.5  ,2.4  ,3.1
874  ,5.666e-02   ,-2.5  ,2.4  ,2.9
875  ,5.668e-02   ,-2.5  ,2.4  ,2.7
876  ,5.668e-02   ,-2.5  ,2.4  ,2.5
877  ,5.668e-02   ,-2.5  ,2.4  ,2.3
878  ,5.667e-02   ,-2.5  ,2.4  ,2.1
879  ,5.665e-02   ,-2.5  ,2.4  ,1.9
880  ,5.665e-02   ,-2.5  ,2.4  ,1.7
881  ,5.666e-02   ,-2.5  ,2.4  ,1.5
882  ,5.666e-02   ,-2.5  ,2.4  ,1.3
883  ,5.667e-02   ,-2.5  ,2.4  ,1.1
884  ,5.667e-02   ,-2.5  ,2.4  ,0.9
885  ,5.667e-02   ,-2.5  ,2.4  ,0.7
886  ,5.667e-02   ,-2.5  ,2.4  ,0.5
887  ,5.666e-02   ,-2.5  ,2.4  ,0.3
1044  ,5.666e-02   ,-2.3  ,-2.5  ,0.44697
1045  ,5.666e-02   ,-2.3  ,-2.5  ,0.68705
1046  ,5.666e-02   ,-2.3  ,-2.5  ,0.92554
1047  ,5.666e-02   ,-2.3  ,-2.5  ,1.1682
1048  ,5.666e-02   ,-2.3  ,-2.5  ,1.4148
1049  ,5.666e-02   ,-2.3  ,-2.5  ,1.6581
1050  ,5.666e-02   ,-2.3  ,-2.5  ,1.8967
1051  ,5.666e-02   ,-2.3  ,-2.5  ,2.1357
1052  ,5.666e-02   ,-2.3  ,-2.5  ,2.3794
1053  ,5.666e-02   ,-2.3  ,-2.5  ,2.6206
1054  ,5.666e-02   ,-2.3  ,-2.5  ,2.8643
1055  ,5.666e-02   ,-2.3  ,-2.5  ,3.1033
1056  ,5.666e-02   ,-2.3  ,-2.5  ,3.342
1057  ,5.666e-02   ,-2.3  ,-2.5  ,3.5852
1058  ,5.666e-02   ,-2.3  ,-2.5  ,3.8318
1059  ,5.666e-02   ,-2.3  ,-2.5  ,4.0745
1060  ,5.666e-02   ,-2.3  ,-2.5  ,4.3129
1061  ,5.666e-02   ,-2.3  ,-2.5  ,4.553
1062  ,5.666e-02   ,-2.053  ,-2.5  ,4.8
1063  ,5.666e-02   ,-1.8129  ,-2.5  ,4.8
1064  ,5.666e-02   ,-1.5745  ,-2.5  ,4.8
1065  ,5.666e-02   ,-1.3318  ,-2.5  ,4.8
1066  ,5.666e-02   ,-1.0852  ,-2.5  ,4.8
1067  ,5.666e-02   ,-0.84195  ,-2.5  ,4.8
1068  ,5.666e-02   ,-0.60329  ,-2.5  ,4.8
1069  ,5.666e-02   ,-0.3643  ,-2.5  ,4.8
1070  ,5.666e-02   ,-0.12055  ,-2.5  ,4.8
1071  ,5.666e-02   ,0.12056  ,-2.5  ,4.8
1072  ,5.666e-02   ,0.3643  ,-2.5  ,4.8
1073  ,5.666e-02   ,0.6033  ,-2.5  ,4.8
1074  ,5.667e-02   ,0.84195  ,-2.5  ,4.8
1075  ,5.667e-02   ,1.0852  ,-2.5  ,4.8
1076  ,5.666e-02   ,1.3318  ,-2.5  ,4.8
1077  ,5.666e-02   ,1.5745  ,-2.5  ,4.8
1078  ,5.666e-02   ,1.8129  ,-2.5  ,4.8
1079  ,5.666e-02   ,2.053  ,-2.5  ,4.8
1080  ,5.666e-02   ,2.3  ,-2.5  ,4.553
1081  ,5.666e-02   ,2.3  ,-2.5  ,4.3129
1082  ,5.667e-02   ,2.3  ,-2.5  ,4.0745
1083  ,5.667e-02   ,2.3  ,-2.5  ,3.8318
1084  ,5.667e-02   ,2.3  ,-2.5  ,3.5852
1085  ,5.666e-02   ,2.3  ,-2.5  ,3.3419
1086  ,5.666e-02   ,2.3  ,-2.5  ,3.1033
1087  ,5.666e-02   ,2.3  ,-2.5  ,2.8643
1088  ,5.666e-02   ,2.3  ,-2.5  ,2.6206
1089  ,5.666e-02   ,2.3  ,-2.5  ,2.3794
1090  ,5.666e-02   ,2.3  ,-2.5  ,2.1357
1091  ,5.666e-02   ,2.3  ,-2.5  ,1.8967
1092  ,5.666e-02   ,2.3  ,-2.5  ,1.658
1093  ,5.666e-02   ,2.3  ,-2.5  ,1.4148
1094  ,5.666e-02   ,2.3  ,-2.5  ,1.1682
