Date:  13:06, Monday, July 10, 2023
Model name: Hollow_DropBox
Study name: DropTest_300fts(-Default-)
Plot type:  Displacement1
Plot step: 6   time : 31.4708 Microseconds
Result Type: URES 


Node  ,Value (in)  ,X (in)  ,Y (in)  ,Z (in)
304  ,1.020e-01   ,2.5  ,-0.232  ,4.9
305  ,9.980e-02   ,2.5  ,-0.034907  ,4.9
306  ,9.716e-02   ,2.5  ,0.16218  ,4.9
307  ,9.426e-02   ,2.5  ,0.35927  ,4.9
308  ,9.067e-02   ,2.5  ,0.55637  ,4.9
309  ,8.672e-02   ,2.5  ,0.75346  ,4.9
310  ,8.298e-02   ,2.5  ,0.95055  ,4.9
311  ,7.822e-02   ,2.5  ,1.1476  ,4.9
312  ,7.178e-02   ,2.5  ,1.3447  ,4.9
313  ,6.356e-02   ,2.5  ,1.5418  ,4.9
314  ,5.350e-02   ,2.5  ,1.7389  ,4.9
315  ,4.026e-02   ,2.5  ,1.936  ,4.9
316  ,1.077e-01   ,2.5  ,-2.4  ,4.7
317  ,1.078e-01   ,2.5  ,-2.4  ,4.5
318  ,1.077e-01   ,2.5  ,-2.4  ,4.3
319  ,1.075e-01   ,2.5  ,-2.4  ,4.1
320  ,1.076e-01   ,2.5  ,-2.4  ,3.9
321  ,1.078e-01   ,2.5  ,-2.4  ,3.7
322  ,1.081e-01   ,2.5  ,-2.4  ,3.5
323  ,1.083e-01   ,2.5  ,-2.4  ,3.3
324  ,1.085e-01   ,2.5  ,-2.4  ,3.1
325  ,1.088e-01   ,2.5  ,-2.4  ,2.9
326  ,1.091e-01   ,2.5  ,-2.4  ,2.7
327  ,1.093e-01   ,2.5  ,-2.4  ,2.5
328  ,1.095e-01   ,2.5  ,-2.4  ,2.3
329  ,1.097e-01   ,2.5  ,-2.4  ,2.1
330  ,1.099e-01   ,2.5  ,-2.4  ,1.9
331  ,1.101e-01   ,2.5  ,-2.4  ,1.7
332  ,1.104e-01   ,2.5  ,-2.4  ,1.5
333  ,1.108e-01   ,2.5  ,-2.4  ,1.3
334  ,1.114e-01   ,2.5  ,-2.4  ,1.1
335  ,1.120e-01   ,2.5  ,-2.4  ,0.9
336  ,1.124e-01   ,2.5  ,-2.4  ,0.7
337  ,1.127e-01   ,2.5  ,-2.4  ,0.5
338  ,1.128e-01   ,2.5  ,-2.4  ,0.3
339  ,1.128e-01   ,2.5  ,-2.2  ,0.1
340  ,1.127e-01   ,2.5  ,-2  ,0.1
341  ,1.125e-01   ,2.5  ,-1.8  ,0.1
342  ,1.123e-01   ,2.5  ,-1.6  ,0.1
343  ,1.120e-01   ,2.5  ,-1.4  ,0.1
344  ,1.116e-01   ,2.5  ,-1.2  ,0.1
345  ,1.110e-01   ,2.5  ,-1  ,0.1
346  ,1.105e-01   ,2.5  ,-0.8  ,0.1
347  ,1.101e-01   ,2.5  ,-0.6  ,0.1
348  ,1.099e-01   ,2.5  ,-0.4  ,0.1
349  ,1.097e-01   ,2.5  ,-0.2  ,0.1
350  ,1.096e-01   ,2.5  ,-1.7664E-15  ,0.1
351  ,1.095e-01   ,2.5  ,0.2  ,0.1
352  ,1.094e-01   ,2.5  ,0.4  ,0.1
353  ,1.092e-01   ,2.5  ,0.6  ,0.1
354  ,1.091e-01   ,2.5  ,0.8  ,0.1
355  ,1.091e-01   ,2.5  ,1  ,0.1
356  ,1.090e-01   ,2.5  ,1.2  ,0.1
357  ,1.089e-01   ,2.5  ,1.4  ,0.1
358  ,1.086e-01   ,2.5  ,1.6  ,0.1
359  ,1.082e-01   ,2.5  ,1.8  ,0.1
360  ,1.078e-01   ,2.5  ,2  ,0.1
361  ,1.073e-01   ,2.5  ,2.2  ,0.1
362  ,4.099e-02   ,2.5  ,2.4  ,4.436
363  ,5.427e-02   ,2.5  ,2.4  ,4.2389
364  ,6.421e-02   ,2.5  ,2.4  ,4.0418
365  ,7.176e-02   ,2.5  ,2.4  ,3.8447
366  ,7.796e-02   ,2.5  ,2.4  ,3.6476
367  ,8.251e-02   ,2.5  ,2.4  ,3.4505
368  ,8.621e-02   ,2.5  ,2.4  ,3.2535
369  ,9.030e-02   ,2.5  ,2.4  ,3.0564
370  ,9.441e-02   ,2.5  ,2.4  ,2.8593
371  ,9.779e-02   ,2.5  ,2.4  ,2.6622
372  ,1.007e-01   ,2.5  ,2.4  ,2.4651
373  ,1.032e-01   ,2.5  ,2.4  ,2.268
374  ,1.052e-01   ,2.5  ,2.4  ,2.0709
375  ,1.068e-01   ,2.5  ,2.4  ,1.8738
376  ,1.080e-01   ,2.5  ,2.4  ,1.6767
377  ,1.090e-01   ,2.5  ,2.4  ,1.4796
378  ,1.097e-01   ,2.5  ,2.4  ,1.2825
379  ,1.101e-01   ,2.5  ,2.4  ,1.0855
380  ,1.102e-01   ,2.5  ,2.4  ,0.88836
381  ,1.097e-01   ,2.5  ,2.4  ,0.69127
382  ,1.090e-01   ,2.5  ,2.4  ,0.49418
383  ,1.079e-01   ,2.5  ,2.4  ,0.29709
384  ,1.704e-02   ,2.5  ,2.2665  ,4.7665
544  ,1.075e-01   ,2.2  ,2.5  ,0.1
545  ,1.081e-01   ,2  ,2.5  ,0.1
546  ,1.086e-01   ,1.8  ,2.5  ,0.1
547  ,1.090e-01   ,1.6  ,2.5  ,0.1
548  ,1.092e-01   ,1.4  ,2.5  ,0.1
549  ,1.093e-01   ,1.2  ,2.5  ,0.1
550  ,1.092e-01   ,1  ,2.5  ,0.1
551  ,1.091e-01   ,0.8  ,2.5  ,0.1
552  ,1.092e-01   ,0.6  ,2.5  ,0.1
553  ,1.093e-01   ,0.4  ,2.5  ,0.1
554  ,1.094e-01   ,0.2  ,2.5  ,0.1
555  ,1.095e-01   ,5.8879E-16  ,2.5  ,0.1
556  ,1.099e-01   ,-0.2  ,2.5  ,0.1
557  ,1.102e-01   ,-0.4  ,2.5  ,0.1
558  ,1.104e-01   ,-0.6  ,2.5  ,0.1
559  ,1.107e-01   ,-0.8  ,2.5  ,0.1
560  ,1.110e-01   ,-1  ,2.5  ,0.1
561  ,1.114e-01   ,-1.2  ,2.5  ,0.1
562  ,1.117e-01   ,-1.4  ,2.5  ,0.1
563  ,1.121e-01   ,-1.6  ,2.5  ,0.1
564  ,1.126e-01   ,-1.8  ,2.5  ,0.1
565  ,1.129e-01   ,-2  ,2.5  ,0.1
566  ,1.132e-01   ,-2.2  ,2.5  ,0.1
567  ,1.080e-01   ,-2.4  ,2.5  ,4.7
568  ,1.086e-01   ,-2.4  ,2.5  ,4.5
569  ,1.090e-01   ,-2.4  ,2.5  ,4.3
570  ,1.093e-01   ,-2.4  ,2.5  ,4.1
571  ,1.095e-01   ,-2.4  ,2.5  ,3.9
572  ,1.096e-01   ,-2.4  ,2.5  ,3.7
573  ,1.094e-01   ,-2.4  ,2.5  ,3.5
574  ,1.093e-01   ,-2.4  ,2.5  ,3.3
575  ,1.093e-01   ,-2.4  ,2.5  ,3.1
576  ,1.095e-01   ,-2.4  ,2.5  ,2.9
577  ,1.096e-01   ,-2.4  ,2.5  ,2.7
578  ,1.098e-01   ,-2.4  ,2.5  ,2.5
579  ,1.099e-01   ,-2.4  ,2.5  ,2.3
580  ,1.102e-01   ,-2.4  ,2.5  ,2.1
581  ,1.104e-01   ,-2.4  ,2.5  ,1.9
582  ,1.108e-01   ,-2.4  ,2.5  ,1.7
583  ,1.112e-01   ,-2.4  ,2.5  ,1.5
584  ,1.115e-01   ,-2.4  ,2.5  ,1.3
585  ,1.119e-01   ,-2.4  ,2.5  ,1.1
586  ,1.122e-01   ,-2.4  ,2.5  ,0.9
587  ,1.126e-01   ,-2.4  ,2.5  ,0.7
588  ,1.130e-01   ,-2.4  ,2.5  ,0.5
589  ,1.132e-01   ,-2.4  ,2.5  ,0.3
590  ,4.112e-02   ,1.936  ,2.5  ,4.9
591  ,5.343e-02   ,1.7389  ,2.5  ,4.9
592  ,6.361e-02   ,1.5418  ,2.5  ,4.9
593  ,7.162e-02   ,1.3447  ,2.5  ,4.9
594  ,7.767e-02   ,1.1476  ,2.5  ,4.9
595  ,8.218e-02   ,0.95055  ,2.5  ,4.9
596  ,8.601e-02   ,0.75346  ,2.5  ,4.9
597  ,8.982e-02   ,0.55637  ,2.5  ,4.9
598  ,9.372e-02   ,0.35927  ,2.5  ,4.9
599  ,9.716e-02   ,0.16218  ,2.5  ,4.9
600  ,1.001e-01   ,-0.034907  ,2.5  ,4.9
601  ,1.027e-01   ,-0.232  ,2.5  ,4.9
602  ,1.051e-01   ,-0.42909  ,2.5  ,4.9
603  ,1.069e-01   ,-0.62618  ,2.5  ,4.9
604  ,1.081e-01   ,-0.82327  ,2.5  ,4.9
605  ,1.090e-01   ,-1.0204  ,2.5  ,4.9
606  ,1.096e-01   ,-1.2175  ,2.5  ,4.9
607  ,1.098e-01   ,-1.4145  ,2.5  ,4.9
608  ,1.099e-01   ,-1.6116  ,2.5  ,4.9
609  ,1.096e-01   ,-1.8087  ,2.5  ,4.9
610  ,1.091e-01   ,-2.0058  ,2.5  ,4.9
611  ,1.083e-01   ,-2.2029  ,2.5  ,4.9
612  ,1.648e-02   ,2.2665  ,2.5  ,4.7665
613  ,4.053e-02   ,2.4  ,2.5  ,4.436
614  ,5.347e-02   ,2.4  ,2.5  ,4.2389
615  ,6.354e-02   ,2.4  ,2.5  ,4.0418
616  ,7.157e-02   ,2.4  ,2.5  ,3.8447
617  ,7.781e-02   ,2.4  ,2.5  ,3.6476
618  ,8.234e-02   ,2.4  ,2.5  ,3.4505
619  ,8.616e-02   ,2.4  ,2.5  ,3.2535
620  ,9.037e-02   ,2.4  ,2.5  ,3.0564
621  ,9.435e-02   ,2.4  ,2.5  ,2.8593
622  ,9.775e-02   ,2.4  ,2.5  ,2.6622
623  ,1.007e-01   ,2.4  ,2.5  ,2.4651
624  ,1.032e-01   ,2.4  ,2.5  ,2.268
625  ,1.051e-01   ,2.4  ,2.5  ,2.0709
626  ,1.067e-01   ,2.4  ,2.5  ,1.8738
627  ,1.079e-01   ,2.4  ,2.5  ,1.6767
628  ,1.090e-01   ,2.4  ,2.5  ,1.4796
629  ,1.097e-01   ,2.4  ,2.5  ,1.2825
630  ,1.102e-01   ,2.4  ,2.5  ,1.0855
631  ,1.102e-01   ,2.4  ,2.5  ,0.88836
632  ,1.098e-01   ,2.4  ,2.5  ,0.69127
633  ,1.090e-01   ,2.4  ,2.5  ,0.49418
634  ,1.080e-01   ,2.4  ,2.5  ,0.29709
796  ,1.133e-01   ,-2.5  ,2.2  ,0.1
797  ,1.133e-01   ,-2.5  ,2  ,0.1
798  ,1.134e-01   ,-2.5  ,1.8  ,0.1
799  ,1.134e-01   ,-2.5  ,1.6  ,0.1
800  ,1.134e-01   ,-2.5  ,1.4  ,0.1
801  ,1.134e-01   ,-2.5  ,1.2  ,0.1
802  ,1.133e-01   ,-2.5  ,1  ,0.1
803  ,1.133e-01   ,-2.5  ,0.8  ,0.1
804  ,1.133e-01   ,-2.5  ,0.6  ,0.1
805  ,1.132e-01   ,-2.5  ,0.4  ,0.1
806  ,1.133e-01   ,-2.5  ,0.2  ,0.1
807  ,1.133e-01   ,-2.5  ,5.8879E-16  ,0.1
808  ,1.133e-01   ,-2.5  ,-0.2  ,0.1
809  ,1.133e-01   ,-2.5  ,-0.4  ,0.1
810  ,1.133e-01   ,-2.5  ,-0.6  ,0.1
811  ,1.133e-01   ,-2.5  ,-0.8  ,0.1
812  ,1.133e-01   ,-2.5  ,-1  ,0.1
813  ,1.133e-01   ,-2.5  ,-1.2  ,0.1
814  ,1.133e-01   ,-2.5  ,-1.4  ,0.1
815  ,1.133e-01   ,-2.5  ,-1.6  ,0.1
816  ,1.133e-01   ,-2.5  ,-1.8  ,0.1
817  ,1.133e-01   ,-2.5  ,-2  ,0.1
818  ,1.133e-01   ,-2.5  ,-2.2  ,0.1
819  ,1.130e-01   ,-2.5  ,-2.4  ,4.7
820  ,1.132e-01   ,-2.5  ,-2.4  ,4.5
821  ,1.132e-01   ,-2.5  ,-2.4  ,4.3
822  ,1.133e-01   ,-2.5  ,-2.4  ,4.1
823  ,1.133e-01   ,-2.5  ,-2.4  ,3.9
824  ,1.133e-01   ,-2.5  ,-2.4  ,3.7
825  ,1.133e-01   ,-2.5  ,-2.4  ,3.5
826  ,1.133e-01   ,-2.5  ,-2.4  ,3.3
827  ,1.133e-01   ,-2.5  ,-2.4  ,3.1
828  ,1.133e-01   ,-2.5  ,-2.4  ,2.9
829  ,1.133e-01   ,-2.5  ,-2.4  ,2.7
830  ,1.133e-01   ,-2.5  ,-2.4  ,2.5
831  ,1.133e-01   ,-2.5  ,-2.4  ,2.3
832  ,1.133e-01   ,-2.5  ,-2.4  ,2.1
833  ,1.133e-01   ,-2.5  ,-2.4  ,1.9
834  ,1.133e-01   ,-2.5  ,-2.4  ,1.7
835  ,1.133e-01   ,-2.5  ,-2.4  ,1.5
836  ,1.133e-01   ,-2.5  ,-2.4  ,1.3
837  ,1.133e-01   ,-2.5  ,-2.4  ,1.1
838  ,1.133e-01   ,-2.5  ,-2.4  ,0.9
839  ,1.133e-01   ,-2.5  ,-2.4  ,0.7
840  ,1.133e-01   ,-2.5  ,-2.4  ,0.5
841  ,1.133e-01   ,-2.5  ,-2.4  ,0.3
842  ,1.073e-01   ,-2.5  ,2.2  ,4.9
843  ,1.076e-01   ,-2.5  ,2  ,4.9
844  ,1.079e-01   ,-2.5  ,1.8  ,4.9
845  ,1.082e-01   ,-2.5  ,1.6  ,4.9
846  ,1.085e-01   ,-2.5  ,1.4  ,4.9
847  ,1.087e-01   ,-2.5  ,1.2  ,4.9
848  ,1.089e-01   ,-2.5  ,1  ,4.9
849  ,1.090e-01   ,-2.5  ,0.8  ,4.9
850  ,1.090e-01   ,-2.5  ,0.6  ,4.9
851  ,1.091e-01   ,-2.5  ,0.4  ,4.9
852  ,1.091e-01   ,-2.5  ,0.2  ,4.9
853  ,1.092e-01   ,-2.5  ,5.8879E-16  ,4.9
854  ,1.095e-01   ,-2.5  ,-0.2  ,4.9
855  ,1.097e-01   ,-2.5  ,-0.4  ,4.9
856  ,1.100e-01   ,-2.5  ,-0.6  ,4.9
857  ,1.104e-01   ,-2.5  ,-0.8  ,4.9
858  ,1.109e-01   ,-2.5  ,-1  ,4.9
859  ,1.114e-01   ,-2.5  ,-1.2  ,4.9
860  ,1.119e-01   ,-2.5  ,-1.4  ,4.9
861  ,1.122e-01   ,-2.5  ,-1.6  ,4.9
862  ,1.124e-01   ,-2.5  ,-1.8  ,4.9
863  ,1.126e-01   ,-2.5  ,-2  ,4.9
864  ,1.128e-01   ,-2.5  ,-2.2  ,4.9
865  ,1.076e-01   ,-2.5  ,2.4  ,4.7
866  ,1.082e-01   ,-2.5  ,2.4  ,4.5
867  ,1.087e-01   ,-2.5  ,2.4  ,4.3
868  ,1.091e-01   ,-2.5  ,2.4  ,4.1
869  ,1.094e-01   ,-2.5  ,2.4  ,3.9
870  ,1.094e-01   ,-2.5  ,2.4  ,3.7
871  ,1.094e-01   ,-2.5  ,2.4  ,3.5
872  ,1.092e-01   ,-2.5  ,2.4  ,3.3
873  ,1.092e-01   ,-2.5  ,2.4  ,3.1
874  ,1.093e-01   ,-2.5  ,2.4  ,2.9
875  ,1.095e-01   ,-2.5  ,2.4  ,2.7
876  ,1.096e-01   ,-2.5  ,2.4  ,2.5
877  ,1.098e-01   ,-2.5  ,2.4  ,2.3
878  ,1.100e-01   ,-2.5  ,2.4  ,2.1
879  ,1.103e-01   ,-2.5  ,2.4  ,1.9
880  ,1.107e-01   ,-2.5  ,2.4  ,1.7
881  ,1.111e-01   ,-2.5  ,2.4  ,1.5
882  ,1.115e-01   ,-2.5  ,2.4  ,1.3
883  ,1.118e-01   ,-2.5  ,2.4  ,1.1
884  ,1.121e-01   ,-2.5  ,2.4  ,0.9
885  ,1.125e-01   ,-2.5  ,2.4  ,0.7
886  ,1.129e-01   ,-2.5  ,2.4  ,0.5
887  ,1.131e-01   ,-2.5  ,2.4  ,0.3
1044  ,1.133e-01   ,-2.3  ,-2.5  ,0.44697
1045  ,1.133e-01   ,-2.3  ,-2.5  ,0.68705
1046  ,1.133e-01   ,-2.3  ,-2.5  ,0.92554
1047  ,1.133e-01   ,-2.3  ,-2.5  ,1.1682
1048  ,1.133e-01   ,-2.3  ,-2.5  ,1.4148
1049  ,1.133e-01   ,-2.3  ,-2.5  ,1.6581
1050  ,1.133e-01   ,-2.3  ,-2.5  ,1.8967
1051  ,1.133e-01   ,-2.3  ,-2.5  ,2.1357
1052  ,1.133e-01   ,-2.3  ,-2.5  ,2.3794
1053  ,1.133e-01   ,-2.3  ,-2.5  ,2.6206
1054  ,1.133e-01   ,-2.3  ,-2.5  ,2.8643
1055  ,1.133e-01   ,-2.3  ,-2.5  ,3.1033
1056  ,1.133e-01   ,-2.3  ,-2.5  ,3.342
1057  ,1.133e-01   ,-2.3  ,-2.5  ,3.5852
1058  ,1.133e-01   ,-2.3  ,-2.5  ,3.8318
1059  ,1.133e-01   ,-2.3  ,-2.5  ,4.0745
1060  ,1.133e-01   ,-2.3  ,-2.5  ,4.3129
1061  ,1.132e-01   ,-2.3  ,-2.5  ,4.553
1062  ,1.127e-01   ,-2.053  ,-2.5  ,4.8
1063  ,1.122e-01   ,-1.8129  ,-2.5  ,4.8
1064  ,1.117e-01   ,-1.5745  ,-2.5  ,4.8
1065  ,1.112e-01   ,-1.3318  ,-2.5  ,4.8
1066  ,1.106e-01   ,-1.0852  ,-2.5  ,4.8
1067  ,1.103e-01   ,-0.84195  ,-2.5  ,4.8
1068  ,1.098e-01   ,-0.60329  ,-2.5  ,4.8
1069  ,1.095e-01   ,-0.3643  ,-2.5  ,4.8
1070  ,1.091e-01   ,-0.12055  ,-2.5  ,4.8
1071  ,1.088e-01   ,0.12056  ,-2.5  ,4.8
1072  ,1.085e-01   ,0.3643  ,-2.5  ,4.8
1073  ,1.082e-01   ,0.6033  ,-2.5  ,4.8
1074  ,1.079e-01   ,0.84195  ,-2.5  ,4.8
1075  ,1.076e-01   ,1.0852  ,-2.5  ,4.8
1076  ,1.075e-01   ,1.3318  ,-2.5  ,4.8
1077  ,1.077e-01   ,1.5745  ,-2.5  ,4.8
1078  ,1.078e-01   ,1.8129  ,-2.5  ,4.8
1079  ,1.077e-01   ,2.053  ,-2.5  ,4.8
1080  ,1.077e-01   ,2.3  ,-2.5  ,4.553
1081  ,1.078e-01   ,2.3  ,-2.5  ,4.3129
1082  ,1.077e-01   ,2.3  ,-2.5  ,4.0745
1083  ,1.076e-01   ,2.3  ,-2.5  ,3.8318
1084  ,1.078e-01   ,2.3  ,-2.5  ,3.5852
1085  ,1.080e-01   ,2.3  ,-2.5  ,3.3419
1086  ,1.082e-01   ,2.3  ,-2.5  ,3.1033
1087  ,1.085e-01   ,2.3  ,-2.5  ,2.8643
1088  ,1.088e-01   ,2.3  ,-2.5  ,2.6206
1089  ,1.091e-01   ,2.3  ,-2.5  ,2.3794
1090  ,1.094e-01   ,2.3  ,-2.5  ,2.1357
1091  ,1.098e-01   ,2.3  ,-2.5  ,1.8967
1092  ,1.102e-01   ,2.3  ,-2.5  ,1.658
1093  ,1.106e-01   ,2.3  ,-2.5  ,1.4148
1094  ,1.111e-01   ,2.3  ,-2.5  ,1.1682
