Date:  13:05, Monday, July 10, 2023
Model name: Hollow_DropBox
Study name: DropTest_300fts(-Default-)
Plot type:  Displacement1
Plot step: 1   time : 5.23121 Microseconds
Result Type: URES 


Node  ,Value (in)  ,X (in)  ,Y (in)  ,Z (in)
63  ,1.883e-02   ,-2.4  ,-1.8  ,5
64  ,1.883e-02   ,-2.4  ,-2  ,5
65  ,1.883e-02   ,-2.4  ,-2.2  ,5
66  ,1.883e-02   ,-2.2  ,-2.4  ,5
67  ,1.883e-02   ,-2  ,-2.4  ,5
68  ,1.883e-02   ,-1.8  ,-2.4  ,5
69  ,1.883e-02   ,-1.6  ,-2.4  ,5
70  ,1.883e-02   ,-1.4  ,-2.4  ,5
71  ,1.883e-02   ,-1.2  ,-2.4  ,5
72  ,1.883e-02   ,-1  ,-2.4  ,5
73  ,1.883e-02   ,-0.8  ,-2.4  ,5
74  ,1.883e-02   ,-0.6  ,-2.4  ,5
75  ,1.883e-02   ,-0.4  ,-2.4  ,5
76  ,1.883e-02   ,-0.2  ,-2.4  ,5
77  ,1.883e-02   ,-5.8879E-16  ,-2.4  ,5
78  ,1.883e-02   ,0.2  ,-2.4  ,5
79  ,1.883e-02   ,0.4  ,-2.4  ,5
80  ,1.883e-02   ,0.6  ,-2.4  ,5
81  ,1.883e-02   ,0.8  ,-2.4  ,5
82  ,1.883e-02   ,1  ,-2.4  ,5
83  ,1.883e-02   ,1.2  ,-2.4  ,5
84  ,1.883e-02   ,1.4  ,-2.4  ,5
85  ,1.883e-02   ,1.6  ,-2.4  ,5
86  ,1.883e-02   ,1.8  ,-2.4  ,5
87  ,1.883e-02   ,2  ,-2.4  ,5
88  ,1.883e-02   ,2.2  ,-2.4  ,5
89  ,1.883e-02   ,2.4  ,-2.2029  ,5
90  ,1.883e-02   ,2.4  ,-2.0058  ,5
91  ,1.883e-02   ,2.4  ,-1.8087  ,5
92  ,1.883e-02   ,2.4  ,-1.6116  ,5
93  ,1.883e-02   ,2.4  ,-1.4145  ,5
94  ,1.883e-02   ,2.4  ,-1.2175  ,5
95  ,1.883e-02   ,2.4  ,-1.0204  ,5
96  ,1.883e-02   ,2.4  ,-0.82327  ,5
97  ,1.883e-02   ,2.4  ,-0.62618  ,5
98  ,1.882e-02   ,2.4  ,-0.42909  ,5
99  ,1.885e-02   ,2.4  ,-0.232  ,5
100  ,1.889e-02   ,2.4  ,-0.034907  ,5
101  ,1.886e-02   ,2.4  ,0.16218  ,5
102  ,1.877e-02   ,2.4  ,0.35927  ,5
103  ,1.859e-02   ,2.4  ,0.55637  ,5
104  ,1.857e-02   ,2.4  ,0.75346  ,5
105  ,1.924e-02   ,2.4  ,0.95055  ,5
106  ,1.984e-02   ,2.4  ,1.1476  ,5
107  ,1.958e-02   ,2.4  ,1.3447  ,5
108  ,1.850e-02   ,2.4  ,1.5418  ,5
109  ,1.649e-02   ,2.4  ,1.7389  ,5
110  ,1.353e-02   ,2.4  ,1.936  ,5
111  ,6.093e-03   ,2.2665  ,2.2665  ,5
112  ,1.344e-02   ,1.936  ,2.4  ,5
113  ,1.638e-02   ,1.7389  ,2.4  ,5
114  ,1.838e-02   ,1.5418  ,2.4  ,5
115  ,1.945e-02   ,1.3447  ,2.4  ,5
116  ,1.977e-02   ,1.1476  ,2.4  ,5
117  ,1.936e-02   ,0.95055  ,2.4  ,5
118  ,1.872e-02   ,0.75346  ,2.4  ,5
119  ,1.864e-02   ,0.55637  ,2.4  ,5
120  ,1.874e-02   ,0.35927  ,2.4  ,5
121  ,1.881e-02   ,0.16218  ,2.4  ,5
122  ,1.886e-02   ,-0.034907  ,2.4  ,5
123  ,1.887e-02   ,-0.232  ,2.4  ,5
124  ,1.886e-02   ,-0.42909  ,2.4  ,5
125  ,1.884e-02   ,-0.62618  ,2.4  ,5
126  ,1.882e-02   ,-0.82327  ,2.4  ,5
127  ,1.883e-02   ,-1.0204  ,2.4  ,5
128  ,1.883e-02   ,-1.2175  ,2.4  ,5
129  ,1.883e-02   ,-1.4145  ,2.4  ,5
130  ,1.883e-02   ,-1.6116  ,2.4  ,5
131  ,1.883e-02   ,-1.8087  ,2.4  ,5
132  ,1.883e-02   ,-2.0058  ,2.4  ,5
133  ,1.883e-02   ,-2.2029  ,2.4  ,5
294  ,1.883e-02   ,2.5  ,-2.2029  ,4.9
295  ,1.883e-02   ,2.5  ,-2.0058  ,4.9
296  ,1.883e-02   ,2.5  ,-1.8087  ,4.9
297  ,1.883e-02   ,2.5  ,-1.6116  ,4.9
298  ,1.883e-02   ,2.5  ,-1.4145  ,4.9
299  ,1.883e-02   ,2.5  ,-1.2175  ,4.9
300  ,1.883e-02   ,2.5  ,-1.0204  ,4.9
301  ,1.883e-02   ,2.5  ,-0.82327  ,4.9
302  ,1.883e-02   ,2.5  ,-0.62618  ,4.9
303  ,1.882e-02   ,2.5  ,-0.42909  ,4.9
304  ,1.885e-02   ,2.5  ,-0.232  ,4.9
305  ,1.888e-02   ,2.5  ,-0.034907  ,4.9
306  ,1.886e-02   ,2.5  ,0.16218  ,4.9
307  ,1.877e-02   ,2.5  ,0.35927  ,4.9
308  ,1.860e-02   ,2.5  ,0.55637  ,4.9
309  ,1.861e-02   ,2.5  ,0.75346  ,4.9
310  ,1.930e-02   ,2.5  ,0.95055  ,4.9
311  ,1.988e-02   ,2.5  ,1.1476  ,4.9
312  ,1.955e-02   ,2.5  ,1.3447  ,4.9
313  ,1.835e-02   ,2.5  ,1.5418  ,4.9
314  ,1.642e-02   ,2.5  ,1.7389  ,4.9
315  ,1.337e-02   ,2.5  ,1.936  ,4.9
316  ,1.883e-02   ,2.5  ,-2.4  ,4.7
317  ,1.883e-02   ,2.5  ,-2.4  ,4.5
318  ,1.883e-02   ,2.5  ,-2.4  ,4.3
319  ,1.883e-02   ,2.5  ,-2.4  ,4.1
320  ,1.883e-02   ,2.5  ,-2.4  ,3.9
321  ,1.883e-02   ,2.5  ,-2.4  ,3.7
322  ,1.883e-02   ,2.5  ,-2.4  ,3.5
323  ,1.883e-02   ,2.5  ,-2.4  ,3.3
324  ,1.883e-02   ,2.5  ,-2.4  ,3.1
325  ,1.883e-02   ,2.5  ,-2.4  ,2.9
326  ,1.883e-02   ,2.5  ,-2.4  ,2.7
327  ,1.883e-02   ,2.5  ,-2.4  ,2.5
328  ,1.883e-02   ,2.5  ,-2.4  ,2.3
329  ,1.883e-02   ,2.5  ,-2.4  ,2.1
330  ,1.883e-02   ,2.5  ,-2.4  ,1.9
331  ,1.883e-02   ,2.5  ,-2.4  ,1.7
332  ,1.883e-02   ,2.5  ,-2.4  ,1.5
333  ,1.883e-02   ,2.5  ,-2.4  ,1.3
334  ,1.883e-02   ,2.5  ,-2.4  ,1.1
335  ,1.883e-02   ,2.5  ,-2.4  ,0.9
336  ,1.883e-02   ,2.5  ,-2.4  ,0.7
337  ,1.883e-02   ,2.5  ,-2.4  ,0.5
338  ,1.883e-02   ,2.5  ,-2.4  ,0.3
339  ,1.883e-02   ,2.5  ,-2.2  ,0.1
340  ,1.883e-02   ,2.5  ,-2  ,0.1
341  ,1.883e-02   ,2.5  ,-1.8  ,0.1
342  ,1.883e-02   ,2.5  ,-1.6  ,0.1
343  ,1.883e-02   ,2.5  ,-1.4  ,0.1
344  ,1.883e-02   ,2.5  ,-1.2  ,0.1
345  ,1.883e-02   ,2.5  ,-1  ,0.1
346  ,1.883e-02   ,2.5  ,-0.8  ,0.1
347  ,1.883e-02   ,2.5  ,-0.6  ,0.1
348  ,1.883e-02   ,2.5  ,-0.4  ,0.1
349  ,1.883e-02   ,2.5  ,-0.2  ,0.1
350  ,1.883e-02   ,2.5  ,-1.7664E-15  ,0.1
351  ,1.883e-02   ,2.5  ,0.2  ,0.1
352  ,1.883e-02   ,2.5  ,0.4  ,0.1
353  ,1.883e-02   ,2.5  ,0.6  ,0.1
354  ,1.883e-02   ,2.5  ,0.8  ,0.1
355  ,1.883e-02   ,2.5  ,1  ,0.1
356  ,1.883e-02   ,2.5  ,1.2  ,0.1
357  ,1.883e-02   ,2.5  ,1.4  ,0.1
358  ,1.883e-02   ,2.5  ,1.6  ,0.1
359  ,1.883e-02   ,2.5  ,1.8  ,0.1
360  ,1.883e-02   ,2.5  ,2  ,0.1
361  ,1.883e-02   ,2.5  ,2.2  ,0.1
362  ,1.342e-02   ,2.5  ,2.4  ,4.436
363  ,1.653e-02   ,2.5  ,2.4  ,4.2389
364  ,1.845e-02   ,2.5  ,2.4  ,4.0418
365  ,1.951e-02   ,2.5  ,2.4  ,3.8447
366  ,1.986e-02   ,2.5  ,2.4  ,3.6476
367  ,1.936e-02   ,2.5  ,2.4  ,3.4505
368  ,1.869e-02   ,2.5  ,2.4  ,3.2535
369  ,1.860e-02   ,2.5  ,2.4  ,3.0564
370  ,1.872e-02   ,2.5  ,2.4  ,2.8593
371  ,1.880e-02   ,2.5  ,2.4  ,2.6622
372  ,1.885e-02   ,2.5  ,2.4  ,2.4651
373  ,1.887e-02   ,2.5  ,2.4  ,2.268
374  ,1.887e-02   ,2.5  ,2.4  ,2.0709
375  ,1.884e-02   ,2.5  ,2.4  ,1.8738
376  ,1.882e-02   ,2.5  ,2.4  ,1.6767
377  ,1.882e-02   ,2.5  ,2.4  ,1.4796
378  ,1.883e-02   ,2.5  ,2.4  ,1.2825
379  ,1.883e-02   ,2.5  ,2.4  ,1.0855
380  ,1.883e-02   ,2.5  ,2.4  ,0.88836
381  ,1.883e-02   ,2.5  ,2.4  ,0.69127
382  ,1.883e-02   ,2.5  ,2.4  ,0.49418
383  ,1.883e-02   ,2.5  ,2.4  ,0.29709
384  ,6.072e-03   ,2.5  ,2.2665  ,4.7665
544  ,1.883e-02   ,2.2  ,2.5  ,0.1
545  ,1.883e-02   ,2  ,2.5  ,0.1
546  ,1.883e-02   ,1.8  ,2.5  ,0.1
547  ,1.883e-02   ,1.6  ,2.5  ,0.1
548  ,1.883e-02   ,1.4  ,2.5  ,0.1
549  ,1.883e-02   ,1.2  ,2.5  ,0.1
550  ,1.883e-02   ,1  ,2.5  ,0.1
551  ,1.883e-02   ,0.8  ,2.5  ,0.1
552  ,1.883e-02   ,0.6  ,2.5  ,0.1
553  ,1.883e-02   ,0.4  ,2.5  ,0.1
554  ,1.883e-02   ,0.2  ,2.5  ,0.1
555  ,1.883e-02   ,5.8879E-16  ,2.5  ,0.1
556  ,1.883e-02   ,-0.2  ,2.5  ,0.1
557  ,1.883e-02   ,-0.4  ,2.5  ,0.1
558  ,1.883e-02   ,-0.6  ,2.5  ,0.1
559  ,1.883e-02   ,-0.8  ,2.5  ,0.1
560  ,1.883e-02   ,-1  ,2.5  ,0.1
561  ,1.883e-02   ,-1.2  ,2.5  ,0.1
562  ,1.883e-02   ,-1.4  ,2.5  ,0.1
563  ,1.883e-02   ,-1.6  ,2.5  ,0.1
564  ,1.883e-02   ,-1.8  ,2.5  ,0.1
565  ,1.883e-02   ,-2  ,2.5  ,0.1
566  ,1.883e-02   ,-2.2  ,2.5  ,0.1
567  ,1.883e-02   ,-2.4  ,2.5  ,4.7
568  ,1.883e-02   ,-2.4  ,2.5  ,4.5
569  ,1.883e-02   ,-2.4  ,2.5  ,4.3
570  ,1.883e-02   ,-2.4  ,2.5  ,4.1
571  ,1.883e-02   ,-2.4  ,2.5  ,3.9
572  ,1.883e-02   ,-2.4  ,2.5  ,3.7
573  ,1.883e-02   ,-2.4  ,2.5  ,3.5
574  ,1.883e-02   ,-2.4  ,2.5  ,3.3
575  ,1.883e-02   ,-2.4  ,2.5  ,3.1
576  ,1.883e-02   ,-2.4  ,2.5  ,2.9
577  ,1.883e-02   ,-2.4  ,2.5  ,2.7
578  ,1.883e-02   ,-2.4  ,2.5  ,2.5
579  ,1.883e-02   ,-2.4  ,2.5  ,2.3
580  ,1.883e-02   ,-2.4  ,2.5  ,2.1
581  ,1.883e-02   ,-2.4  ,2.5  ,1.9
582  ,1.883e-02   ,-2.4  ,2.5  ,1.7
583  ,1.883e-02   ,-2.4  ,2.5  ,1.5
584  ,1.883e-02   ,-2.4  ,2.5  ,1.3
585  ,1.883e-02   ,-2.4  ,2.5  ,1.1
586  ,1.883e-02   ,-2.4  ,2.5  ,0.9
587  ,1.883e-02   ,-2.4  ,2.5  ,0.7
588  ,1.883e-02   ,-2.4  ,2.5  ,0.5
589  ,1.883e-02   ,-2.4  ,2.5  ,0.3
590  ,1.372e-02   ,1.936  ,2.5  ,4.9
591  ,1.644e-02   ,1.7389  ,2.5  ,4.9
592  ,1.824e-02   ,1.5418  ,2.5  ,4.9
593  ,1.942e-02   ,1.3447  ,2.5  ,4.9
594  ,1.979e-02   ,1.1476  ,2.5  ,4.9
595  ,1.931e-02   ,0.95055  ,2.5  ,4.9
596  ,1.873e-02   ,0.75346  ,2.5  ,4.9
597  ,1.863e-02   ,0.55637  ,2.5  ,4.9
598  ,1.874e-02   ,0.35927  ,2.5  ,4.9
599  ,1.882e-02   ,0.16218  ,2.5  ,4.9
600  ,1.886e-02   ,-0.034907  ,2.5  ,4.9
601  ,1.888e-02   ,-0.232  ,2.5  ,4.9
602  ,1.886e-02   ,-0.42909  ,2.5  ,4.9
603  ,1.884e-02   ,-0.62618  ,2.5  ,4.9
604  ,1.882e-02   ,-0.82327  ,2.5  ,4.9
605  ,1.883e-02   ,-1.0204  ,2.5  ,4.9
606  ,1.883e-02   ,-1.2175  ,2.5  ,4.9
607  ,1.883e-02   ,-1.4145  ,2.5  ,4.9
608  ,1.883e-02   ,-1.6116  ,2.5  ,4.9
609  ,1.883e-02   ,-1.8087  ,2.5  ,4.9
610  ,1.883e-02   ,-2.0058  ,2.5  ,4.9
611  ,1.883e-02   ,-2.2029  ,2.5  ,4.9
612  ,6.216e-03   ,2.2665  ,2.5  ,4.7665
613  ,1.360e-02   ,2.4  ,2.5  ,4.436
614  ,1.644e-02   ,2.4  ,2.5  ,4.2389
615  ,1.837e-02   ,2.4  ,2.5  ,4.0418
616  ,1.950e-02   ,2.4  ,2.5  ,3.8447
617  ,1.990e-02   ,2.4  ,2.5  ,3.6476
618  ,1.938e-02   ,2.4  ,2.5  ,3.4505
619  ,1.868e-02   ,2.4  ,2.5  ,3.2535
620  ,1.860e-02   ,2.4  ,2.5  ,3.0564
621  ,1.871e-02   ,2.4  ,2.5  ,2.8593
622  ,1.880e-02   ,2.4  ,2.5  ,2.6622
623  ,1.884e-02   ,2.4  ,2.5  ,2.4651
624  ,1.887e-02   ,2.4  ,2.5  ,2.268
625  ,1.887e-02   ,2.4  ,2.5  ,2.0709
626  ,1.884e-02   ,2.4  ,2.5  ,1.8738
627  ,1.882e-02   ,2.4  ,2.5  ,1.6767
628  ,1.882e-02   ,2.4  ,2.5  ,1.4796
629  ,1.883e-02   ,2.4  ,2.5  ,1.2825
630  ,1.883e-02   ,2.4  ,2.5  ,1.0855
631  ,1.883e-02   ,2.4  ,2.5  ,0.88836
632  ,1.883e-02   ,2.4  ,2.5  ,0.69127
633  ,1.883e-02   ,2.4  ,2.5  ,0.49418
634  ,1.883e-02   ,2.4  ,2.5  ,0.29709
796  ,1.883e-02   ,-2.5  ,2.2  ,0.1
797  ,1.883e-02   ,-2.5  ,2  ,0.1
798  ,1.883e-02   ,-2.5  ,1.8  ,0.1
799  ,1.883e-02   ,-2.5  ,1.6  ,0.1
800  ,1.883e-02   ,-2.5  ,1.4  ,0.1
801  ,1.883e-02   ,-2.5  ,1.2  ,0.1
802  ,1.883e-02   ,-2.5  ,1  ,0.1
803  ,1.883e-02   ,-2.5  ,0.8  ,0.1
804  ,1.883e-02   ,-2.5  ,0.6  ,0.1
805  ,1.883e-02   ,-2.5  ,0.4  ,0.1
806  ,1.883e-02   ,-2.5  ,0.2  ,0.1
807  ,1.883e-02   ,-2.5  ,5.8879E-16  ,0.1
808  ,1.883e-02   ,-2.5  ,-0.2  ,0.1
809  ,1.883e-02   ,-2.5  ,-0.4  ,0.1
810  ,1.883e-02   ,-2.5  ,-0.6  ,0.1
811  ,1.883e-02   ,-2.5  ,-0.8  ,0.1
812  ,1.883e-02   ,-2.5  ,-1  ,0.1
813  ,1.883e-02   ,-2.5  ,-1.2  ,0.1
814  ,1.883e-02   ,-2.5  ,-1.4  ,0.1
815  ,1.883e-02   ,-2.5  ,-1.6  ,0.1
816  ,1.883e-02   ,-2.5  ,-1.8  ,0.1
817  ,1.883e-02   ,-2.5  ,-2  ,0.1
818  ,1.883e-02   ,-2.5  ,-2.2  ,0.1
819  ,1.883e-02   ,-2.5  ,-2.4  ,4.7
820  ,1.883e-02   ,-2.5  ,-2.4  ,4.5
821  ,1.883e-02   ,-2.5  ,-2.4  ,4.3
822  ,1.883e-02   ,-2.5  ,-2.4  ,4.1
823  ,1.883e-02   ,-2.5  ,-2.4  ,3.9
824  ,1.883e-02   ,-2.5  ,-2.4  ,3.7
825  ,1.883e-02   ,-2.5  ,-2.4  ,3.5
826  ,1.883e-02   ,-2.5  ,-2.4  ,3.3
827  ,1.883e-02   ,-2.5  ,-2.4  ,3.1
828  ,1.883e-02   ,-2.5  ,-2.4  ,2.9
829  ,1.883e-02   ,-2.5  ,-2.4  ,2.7
830  ,1.883e-02   ,-2.5  ,-2.4  ,2.5
831  ,1.883e-02   ,-2.5  ,-2.4  ,2.3
832  ,1.883e-02   ,-2.5  ,-2.4  ,2.1
833  ,1.883e-02   ,-2.5  ,-2.4  ,1.9
834  ,1.883e-02   ,-2.5  ,-2.4  ,1.7
835  ,1.883e-02   ,-2.5  ,-2.4  ,1.5
836  ,1.883e-02   ,-2.5  ,-2.4  ,1.3
837  ,1.883e-02   ,-2.5  ,-2.4  ,1.1
838  ,1.883e-02   ,-2.5  ,-2.4  ,0.9
839  ,1.883e-02   ,-2.5  ,-2.4  ,0.7
840  ,1.883e-02   ,-2.5  ,-2.4  ,0.5
841  ,1.883e-02   ,-2.5  ,-2.4  ,0.3
842  ,1.883e-02   ,-2.5  ,2.2  ,4.9
843  ,1.883e-02   ,-2.5  ,2  ,4.9
844  ,1.883e-02   ,-2.5  ,1.8  ,4.9
845  ,1.883e-02   ,-2.5  ,1.6  ,4.9
846  ,1.883e-02   ,-2.5  ,1.4  ,4.9
847  ,1.883e-02   ,-2.5  ,1.2  ,4.9
848  ,1.883e-02   ,-2.5  ,1  ,4.9
849  ,1.883e-02   ,-2.5  ,0.8  ,4.9
850  ,1.883e-02   ,-2.5  ,0.6  ,4.9
851  ,1.883e-02   ,-2.5  ,0.4  ,4.9
852  ,1.883e-02   ,-2.5  ,0.2  ,4.9
853  ,1.883e-02   ,-2.5  ,5.8879E-16  ,4.9
854  ,1.883e-02   ,-2.5  ,-0.2  ,4.9
855  ,1.883e-02   ,-2.5  ,-0.4  ,4.9
856  ,1.883e-02   ,-2.5  ,-0.6  ,4.9
857  ,1.883e-02   ,-2.5  ,-0.8  ,4.9
858  ,1.883e-02   ,-2.5  ,-1  ,4.9
859  ,1.883e-02   ,-2.5  ,-1.2  ,4.9
860  ,1.883e-02   ,-2.5  ,-1.4  ,4.9
861  ,1.883e-02   ,-2.5  ,-1.6  ,4.9
862  ,1.883e-02   ,-2.5  ,-1.8  ,4.9
863  ,1.883e-02   ,-2.5  ,-2  ,4.9
864  ,1.883e-02   ,-2.5  ,-2.2  ,4.9
865  ,1.883e-02   ,-2.5  ,2.4  ,4.7
866  ,1.883e-02   ,-2.5  ,2.4  ,4.5
867  ,1.883e-02   ,-2.5  ,2.4  ,4.3
868  ,1.883e-02   ,-2.5  ,2.4  ,4.1
869  ,1.883e-02   ,-2.5  ,2.4  ,3.9
870  ,1.883e-02   ,-2.5  ,2.4  ,3.7
871  ,1.883e-02   ,-2.5  ,2.4  ,3.5
872  ,1.883e-02   ,-2.5  ,2.4  ,3.3
873  ,1.883e-02   ,-2.5  ,2.4  ,3.1
874  ,1.883e-02   ,-2.5  ,2.4  ,2.9
875  ,1.883e-02   ,-2.5  ,2.4  ,2.7
876  ,1.883e-02   ,-2.5  ,2.4  ,2.5
877  ,1.883e-02   ,-2.5  ,2.4  ,2.3
878  ,1.883e-02   ,-2.5  ,2.4  ,2.1
879  ,1.883e-02   ,-2.5  ,2.4  ,1.9
880  ,1.883e-02   ,-2.5  ,2.4  ,1.7
881  ,1.883e-02   ,-2.5  ,2.4  ,1.5
882  ,1.883e-02   ,-2.5  ,2.4  ,1.3
883  ,1.883e-02   ,-2.5  ,2.4  ,1.1
884  ,1.883e-02   ,-2.5  ,2.4  ,0.9
885  ,1.883e-02   ,-2.5  ,2.4  ,0.7
886  ,1.883e-02   ,-2.5  ,2.4  ,0.5
887  ,1.883e-02   ,-2.5  ,2.4  ,0.3
1044  ,1.883e-02   ,-2.3  ,-2.5  ,0.44697
1045  ,1.883e-02   ,-2.3  ,-2.5  ,0.68705
1046  ,1.883e-02   ,-2.3  ,-2.5  ,0.92554
1047  ,1.883e-02   ,-2.3  ,-2.5  ,1.1682
1048  ,1.883e-02   ,-2.3  ,-2.5  ,1.4148
1049  ,1.883e-02   ,-2.3  ,-2.5  ,1.6581
1050  ,1.883e-02   ,-2.3  ,-2.5  ,1.8967
1051  ,1.883e-02   ,-2.3  ,-2.5  ,2.1357
1052  ,1.883e-02   ,-2.3  ,-2.5  ,2.3794
1053  ,1.883e-02   ,-2.3  ,-2.5  ,2.6206
1054  ,1.883e-02   ,-2.3  ,-2.5  ,2.8643
1055  ,1.883e-02   ,-2.3  ,-2.5  ,3.1033
1056  ,1.883e-02   ,-2.3  ,-2.5  ,3.342
1057  ,1.883e-02   ,-2.3  ,-2.5  ,3.5852
1058  ,1.883e-02   ,-2.3  ,-2.5  ,3.8318
1059  ,1.883e-02   ,-2.3  ,-2.5  ,4.0745
1060  ,1.883e-02   ,-2.3  ,-2.5  ,4.3129
1061  ,1.883e-02   ,-2.3  ,-2.5  ,4.553
1062  ,1.883e-02   ,-2.053  ,-2.5  ,4.8
1063  ,1.883e-02   ,-1.8129  ,-2.5  ,4.8
1064  ,1.883e-02   ,-1.5745  ,-2.5  ,4.8
1065  ,1.883e-02   ,-1.3318  ,-2.5  ,4.8
1066  ,1.883e-02   ,-1.0852  ,-2.5  ,4.8
1067  ,1.883e-02   ,-0.84195  ,-2.5  ,4.8
1068  ,1.883e-02   ,-0.60329  ,-2.5  ,4.8
1069  ,1.883e-02   ,-0.3643  ,-2.5  ,4.8
1070  ,1.883e-02   ,-0.12055  ,-2.5  ,4.8
1071  ,1.883e-02   ,0.12056  ,-2.5  ,4.8
1072  ,1.883e-02   ,0.3643  ,-2.5  ,4.8
1073  ,1.883e-02   ,0.6033  ,-2.5  ,4.8
1074  ,1.883e-02   ,0.84195  ,-2.5  ,4.8
1075  ,1.883e-02   ,1.0852  ,-2.5  ,4.8
1076  ,1.883e-02   ,1.3318  ,-2.5  ,4.8
1077  ,1.883e-02   ,1.5745  ,-2.5  ,4.8
1078  ,1.883e-02   ,1.8129  ,-2.5  ,4.8
1079  ,1.883e-02   ,2.053  ,-2.5  ,4.8
1080  ,1.883e-02   ,2.3  ,-2.5  ,4.553
1081  ,1.883e-02   ,2.3  ,-2.5  ,4.3129
1082  ,1.883e-02   ,2.3  ,-2.5  ,4.0745
1083  ,1.883e-02   ,2.3  ,-2.5  ,3.8318
1084  ,1.883e-02   ,2.3  ,-2.5  ,3.5852
1085  ,1.883e-02   ,2.3  ,-2.5  ,3.3419
1086  ,1.883e-02   ,2.3  ,-2.5  ,3.1033
1087  ,1.883e-02   ,2.3  ,-2.5  ,2.8643
1088  ,1.883e-02   ,2.3  ,-2.5  ,2.6206
1089  ,1.883e-02   ,2.3  ,-2.5  ,2.3794
1090  ,1.883e-02   ,2.3  ,-2.5  ,2.1357
1091  ,1.883e-02   ,2.3  ,-2.5  ,1.8967
1092  ,1.883e-02   ,2.3  ,-2.5  ,1.658
1093  ,1.883e-02   ,2.3  ,-2.5  ,1.4148
1094  ,1.883e-02   ,2.3  ,-2.5  ,1.1682
