Date:  13:15, Monday, July 10, 2023
Model name: Hollow_DropBox
Study name: DropTest_300fts(-Default-)
Plot type:  Displacement1
Plot step: 17   time : 89.215 Microseconds
Result Type: URES 


Node  ,Value (in)  ,X (in)  ,Y (in)  ,Z (in)
57  ,2.100e-01   ,-2.4  ,-0.6  ,5
58  ,2.089e-01   ,-2.4  ,-0.8  ,5
59  ,2.079e-01   ,-2.4  ,-1  ,5
60  ,2.066e-01   ,-2.4  ,-1.2  ,5
61  ,2.054e-01   ,-2.4  ,-1.4  ,5
62  ,2.041e-01   ,-2.4  ,-1.6  ,5
63  ,2.028e-01   ,-2.4  ,-1.8  ,5
64  ,2.015e-01   ,-2.4  ,-2  ,5
65  ,1.997e-01   ,-2.4  ,-2.2  ,5
66  ,2.116e-01   ,-2.2  ,-2.4  ,5
67  ,2.212e-01   ,-2  ,-2.4  ,5
68  ,2.265e-01   ,-1.8  ,-2.4  ,5
69  ,2.284e-01   ,-1.6  ,-2.4  ,5
70  ,2.272e-01   ,-1.4  ,-2.4  ,5
71  ,2.232e-01   ,-1.2  ,-2.4  ,5
72  ,2.177e-01   ,-1  ,-2.4  ,5
73  ,2.128e-01   ,-0.8  ,-2.4  ,5
74  ,2.097e-01   ,-0.6  ,-2.4  ,5
75  ,2.086e-01   ,-0.4  ,-2.4  ,5
76  ,2.091e-01   ,-0.2  ,-2.4  ,5
77  ,2.104e-01   ,-5.8879E-16  ,-2.4  ,5
78  ,2.115e-01   ,0.2  ,-2.4  ,5
79  ,2.110e-01   ,0.4  ,-2.4  ,5
80  ,2.076e-01   ,0.6  ,-2.4  ,5
81  ,2.002e-01   ,0.8  ,-2.4  ,5
82  ,1.890e-01   ,1  ,-2.4  ,5
83  ,1.740e-01   ,1.2  ,-2.4  ,5
84  ,1.554e-01   ,1.4  ,-2.4  ,5
85  ,1.341e-01   ,1.6  ,-2.4  ,5
86  ,1.125e-01   ,1.8  ,-2.4  ,5
87  ,9.334e-02   ,2  ,-2.4  ,5
88  ,7.857e-02   ,2.2  ,-2.4  ,5
89  ,7.524e-02   ,2.4  ,-2.2029  ,5
90  ,7.859e-02   ,2.4  ,-2.0058  ,5
91  ,8.140e-02   ,2.4  ,-1.8087  ,5
92  ,8.387e-02   ,2.4  ,-1.6116  ,5
93  ,8.602e-02   ,2.4  ,-1.4145  ,5
94  ,8.824e-02   ,2.4  ,-1.2175  ,5
95  ,9.057e-02   ,2.4  ,-1.0204  ,5
96  ,9.219e-02   ,2.4  ,-0.82327  ,5
97  ,9.374e-02   ,2.4  ,-0.62618  ,5
98  ,9.468e-02   ,2.4  ,-0.42909  ,5
99  ,9.587e-02   ,2.4  ,-0.232  ,5
100  ,9.637e-02   ,2.4  ,-0.034907  ,5
101  ,9.643e-02   ,2.4  ,0.16218  ,5
102  ,9.566e-02   ,2.4  ,0.35927  ,5
103  ,9.434e-02   ,2.4  ,0.55637  ,5
104  ,9.285e-02   ,2.4  ,0.75346  ,5
105  ,9.103e-02   ,2.4  ,0.95055  ,5
106  ,8.771e-02   ,2.4  ,1.1476  ,5
107  ,8.226e-02   ,2.4  ,1.3447  ,5
108  ,7.442e-02   ,2.4  ,1.5418  ,5
109  ,6.425e-02   ,2.4  ,1.7389  ,5
110  ,5.170e-02   ,2.4  ,1.936  ,5
111  ,3.636e-02   ,2.2665  ,2.2665  ,5
112  ,6.614e-02   ,1.936  ,2.4  ,5
113  ,8.153e-02   ,1.7389  ,2.4  ,5
114  ,9.475e-02   ,1.5418  ,2.4  ,5
115  ,1.058e-01   ,1.3447  ,2.4  ,5
116  ,1.150e-01   ,1.1476  ,2.4  ,5
117  ,1.228e-01   ,0.95055  ,2.4  ,5
118  ,1.298e-01   ,0.75346  ,2.4  ,5
119  ,1.368e-01   ,0.55637  ,2.4  ,5
120  ,1.436e-01   ,0.35927  ,2.4  ,5
121  ,1.502e-01   ,0.16218  ,2.4  ,5
122  ,1.567e-01   ,-0.034907  ,2.4  ,5
123  ,1.628e-01   ,-0.232  ,2.4  ,5
124  ,1.692e-01   ,-0.42909  ,2.4  ,5
125  ,1.757e-01   ,-0.62618  ,2.4  ,5
126  ,1.824e-01   ,-0.82327  ,2.4  ,5
127  ,1.892e-01   ,-1.0204  ,2.4  ,5
128  ,1.957e-01   ,-1.2175  ,2.4  ,5
129  ,2.021e-01   ,-1.4145  ,2.4  ,5
130  ,2.084e-01   ,-1.6116  ,2.4  ,5
131  ,2.139e-01   ,-1.8087  ,2.4  ,5
132  ,2.192e-01   ,-2.0058  ,2.4  ,5
133  ,2.240e-01   ,-2.2029  ,2.4  ,5
294  ,7.534e-02   ,2.5  ,-2.2029  ,4.9
295  ,7.869e-02   ,2.5  ,-2.0058  ,4.9
296  ,8.135e-02   ,2.5  ,-1.8087  ,4.9
297  ,8.386e-02   ,2.5  ,-1.6116  ,4.9
298  ,8.613e-02   ,2.5  ,-1.4145  ,4.9
299  ,8.820e-02   ,2.5  ,-1.2175  ,4.9
300  ,9.052e-02   ,2.5  ,-1.0204  ,4.9
301  ,9.231e-02   ,2.5  ,-0.82327  ,4.9
302  ,9.379e-02   ,2.5  ,-0.62618  ,4.9
303  ,9.467e-02   ,2.5  ,-0.42909  ,4.9
304  ,9.567e-02   ,2.5  ,-0.232  ,4.9
305  ,9.610e-02   ,2.5  ,-0.034907  ,4.9
306  ,9.588e-02   ,2.5  ,0.16218  ,4.9
307  ,9.543e-02   ,2.5  ,0.35927  ,4.9
308  ,9.418e-02   ,2.5  ,0.55637  ,4.9
309  ,9.245e-02   ,2.5  ,0.75346  ,4.9
310  ,9.057e-02   ,2.5  ,0.95055  ,4.9
311  ,8.731e-02   ,2.5  ,1.1476  ,4.9
312  ,8.170e-02   ,2.5  ,1.3447  ,4.9
313  ,7.373e-02   ,2.5  ,1.5418  ,4.9
314  ,6.410e-02   ,2.5  ,1.7389  ,4.9
315  ,5.086e-02   ,2.5  ,1.936  ,4.9
316  ,7.874e-02   ,2.5  ,-2.4  ,4.7
317  ,9.347e-02   ,2.5  ,-2.4  ,4.5
318  ,1.126e-01   ,2.5  ,-2.4  ,4.3
319  ,1.342e-01   ,2.5  ,-2.4  ,4.1
320  ,1.555e-01   ,2.5  ,-2.4  ,3.9
321  ,1.746e-01   ,2.5  ,-2.4  ,3.7
322  ,1.900e-01   ,2.5  ,-2.4  ,3.5
323  ,2.010e-01   ,2.5  ,-2.4  ,3.3
324  ,2.079e-01   ,2.5  ,-2.4  ,3.1
325  ,2.113e-01   ,2.5  ,-2.4  ,2.9
326  ,2.119e-01   ,2.5  ,-2.4  ,2.7
327  ,2.111e-01   ,2.5  ,-2.4  ,2.5
328  ,2.102e-01   ,2.5  ,-2.4  ,2.3
329  ,2.102e-01   ,2.5  ,-2.4  ,2.1
330  ,2.115e-01   ,2.5  ,-2.4  ,1.9
331  ,2.145e-01   ,2.5  ,-2.4  ,1.7
332  ,2.191e-01   ,2.5  ,-2.4  ,1.5
333  ,2.242e-01   ,2.5  ,-2.4  ,1.3
334  ,2.280e-01   ,2.5  ,-2.4  ,1.1
335  ,2.289e-01   ,2.5  ,-2.4  ,0.9
336  ,2.268e-01   ,2.5  ,-2.4  ,0.7
337  ,2.212e-01   ,2.5  ,-2.4  ,0.5
338  ,2.114e-01   ,2.5  ,-2.4  ,0.3
339  ,1.996e-01   ,2.5  ,-2.2  ,0.1
340  ,2.013e-01   ,2.5  ,-2  ,0.1
341  ,2.024e-01   ,2.5  ,-1.8  ,0.1
342  ,2.035e-01   ,2.5  ,-1.6  ,0.1
343  ,2.047e-01   ,2.5  ,-1.4  ,0.1
344  ,2.059e-01   ,2.5  ,-1.2  ,0.1
345  ,2.073e-01   ,2.5  ,-1  ,0.1
346  ,2.085e-01   ,2.5  ,-0.8  ,0.1
347  ,2.096e-01   ,2.5  ,-0.6  ,0.1
348  ,2.105e-01   ,2.5  ,-0.4  ,0.1
349  ,2.116e-01   ,2.5  ,-0.2  ,0.1
350  ,2.130e-01   ,2.5  ,-1.7664E-15  ,0.1
351  ,2.143e-01   ,2.5  ,0.2  ,0.1
352  ,2.156e-01   ,2.5  ,0.4  ,0.1
353  ,2.168e-01   ,2.5  ,0.6  ,0.1
354  ,2.181e-01   ,2.5  ,0.8  ,0.1
355  ,2.189e-01   ,2.5  ,1  ,0.1
356  ,2.194e-01   ,2.5  ,1.2  ,0.1
357  ,2.202e-01   ,2.5  ,1.4  ,0.1
358  ,2.212e-01   ,2.5  ,1.6  ,0.1
359  ,2.225e-01   ,2.5  ,1.8  ,0.1
360  ,2.241e-01   ,2.5  ,2  ,0.1
361  ,2.258e-01   ,2.5  ,2.2  ,0.1
362  ,6.420e-02   ,2.5  ,2.4  ,4.436
363  ,7.984e-02   ,2.5  ,2.4  ,4.2389
364  ,9.280e-02   ,2.5  ,2.4  ,4.0418
365  ,1.037e-01   ,2.5  ,2.4  ,3.8447
366  ,1.132e-01   ,2.5  ,2.4  ,3.6476
367  ,1.213e-01   ,2.5  ,2.4  ,3.4505
368  ,1.283e-01   ,2.5  ,2.4  ,3.2535
369  ,1.352e-01   ,2.5  ,2.4  ,3.0564
370  ,1.419e-01   ,2.5  ,2.4  ,2.8593
371  ,1.486e-01   ,2.5  ,2.4  ,2.6622
372  ,1.550e-01   ,2.5  ,2.4  ,2.4651
373  ,1.615e-01   ,2.5  ,2.4  ,2.268
374  ,1.679e-01   ,2.5  ,2.4  ,2.0709
375  ,1.743e-01   ,2.5  ,2.4  ,1.8738
376  ,1.815e-01   ,2.5  ,2.4  ,1.6767
377  ,1.887e-01   ,2.5  ,2.4  ,1.4796
378  ,1.951e-01   ,2.5  ,2.4  ,1.2825
379  ,2.015e-01   ,2.5  ,2.4  ,1.0855
380  ,2.075e-01   ,2.5  ,2.4  ,0.88836
381  ,2.132e-01   ,2.5  ,2.4  ,0.69127
382  ,2.185e-01   ,2.5  ,2.4  ,0.49418
383  ,2.233e-01   ,2.5  ,2.4  ,0.29709
384  ,3.571e-02   ,2.5  ,2.2665  ,4.7665
544  ,2.263e-01   ,2.2  ,2.5  ,0.1
545  ,2.246e-01   ,2  ,2.5  ,0.1
546  ,2.231e-01   ,1.8  ,2.5  ,0.1
547  ,2.219e-01   ,1.6  ,2.5  ,0.1
548  ,2.210e-01   ,1.4  ,2.5  ,0.1
549  ,2.206e-01   ,1.2  ,2.5  ,0.1
550  ,2.201e-01   ,1  ,2.5  ,0.1
551  ,2.193e-01   ,0.8  ,2.5  ,0.1
552  ,2.181e-01   ,0.6  ,2.5  ,0.1
553  ,2.172e-01   ,0.4  ,2.5  ,0.1
554  ,2.164e-01   ,0.2  ,2.5  ,0.1
555  ,2.156e-01   ,5.8879E-16  ,2.5  ,0.1
556  ,2.154e-01   ,-0.2  ,2.5  ,0.1
557  ,2.147e-01   ,-0.4  ,2.5  ,0.1
558  ,2.139e-01   ,-0.6  ,2.5  ,0.1
559  ,2.134e-01   ,-0.8  ,2.5  ,0.1
560  ,2.130e-01   ,-1  ,2.5  ,0.1
561  ,2.126e-01   ,-1.2  ,2.5  ,0.1
562  ,2.120e-01   ,-1.4  ,2.5  ,0.1
563  ,2.111e-01   ,-1.6  ,2.5  ,0.1
564  ,2.099e-01   ,-1.8  ,2.5  ,0.1
565  ,2.082e-01   ,-2  ,2.5  ,0.1
566  ,2.062e-01   ,-2.2  ,2.5  ,0.1
567  ,2.269e-01   ,-2.4  ,2.5  ,4.7
568  ,2.252e-01   ,-2.4  ,2.5  ,4.5
569  ,2.238e-01   ,-2.4  ,2.5  ,4.3
570  ,2.227e-01   ,-2.4  ,2.5  ,4.1
571  ,2.219e-01   ,-2.4  ,2.5  ,3.9
572  ,2.211e-01   ,-2.4  ,2.5  ,3.7
573  ,2.205e-01   ,-2.4  ,2.5  ,3.5
574  ,2.196e-01   ,-2.4  ,2.5  ,3.3
575  ,2.184e-01   ,-2.4  ,2.5  ,3.1
576  ,2.173e-01   ,-2.4  ,2.5  ,2.9
577  ,2.166e-01   ,-2.4  ,2.5  ,2.7
578  ,2.158e-01   ,-2.4  ,2.5  ,2.5
579  ,2.151e-01   ,-2.4  ,2.5  ,2.3
580  ,2.145e-01   ,-2.4  ,2.5  ,2.1
581  ,2.138e-01   ,-2.4  ,2.5  ,1.9
582  ,2.132e-01   ,-2.4  ,2.5  ,1.7
583  ,2.129e-01   ,-2.4  ,2.5  ,1.5
584  ,2.126e-01   ,-2.4  ,2.5  ,1.3
585  ,2.120e-01   ,-2.4  ,2.5  ,1.1
586  ,2.111e-01   ,-2.4  ,2.5  ,0.9
587  ,2.099e-01   ,-2.4  ,2.5  ,0.7
588  ,2.082e-01   ,-2.4  ,2.5  ,0.5
589  ,2.062e-01   ,-2.4  ,2.5  ,0.3
590  ,6.789e-02   ,1.936  ,2.5  ,4.9
591  ,8.221e-02   ,1.7389  ,2.5  ,4.9
592  ,9.530e-02   ,1.5418  ,2.5  ,4.9
593  ,1.065e-01   ,1.3447  ,2.5  ,4.9
594  ,1.158e-01   ,1.1476  ,2.5  ,4.9
595  ,1.235e-01   ,0.95055  ,2.5  ,4.9
596  ,1.303e-01   ,0.75346  ,2.5  ,4.9
597  ,1.372e-01   ,0.55637  ,2.5  ,4.9
598  ,1.443e-01   ,0.35927  ,2.5  ,4.9
599  ,1.509e-01   ,0.16218  ,2.5  ,4.9
600  ,1.572e-01   ,-0.034907  ,2.5  ,4.9
601  ,1.634e-01   ,-0.232  ,2.5  ,4.9
602  ,1.696e-01   ,-0.42909  ,2.5  ,4.9
603  ,1.758e-01   ,-0.62618  ,2.5  ,4.9
604  ,1.827e-01   ,-0.82327  ,2.5  ,4.9
605  ,1.896e-01   ,-1.0204  ,2.5  ,4.9
606  ,1.963e-01   ,-1.2175  ,2.5  ,4.9
607  ,2.027e-01   ,-1.4145  ,2.5  ,4.9
608  ,2.088e-01   ,-1.6116  ,2.5  ,4.9
609  ,2.144e-01   ,-1.8087  ,2.5  ,4.9
610  ,2.196e-01   ,-2.0058  ,2.5  ,4.9
611  ,2.243e-01   ,-2.2029  ,2.5  ,4.9
612  ,4.218e-02   ,2.2665  ,2.5  ,4.7665
613  ,6.545e-02   ,2.4  ,2.5  ,4.436
614  ,8.125e-02   ,2.4  ,2.5  ,4.2389
615  ,9.389e-02   ,2.4  ,2.5  ,4.0418
616  ,1.051e-01   ,2.4  ,2.5  ,3.8447
617  ,1.146e-01   ,2.4  ,2.5  ,3.6476
618  ,1.226e-01   ,2.4  ,2.5  ,3.4505
619  ,1.295e-01   ,2.4  ,2.5  ,3.2535
620  ,1.366e-01   ,2.4  ,2.5  ,3.0564
621  ,1.434e-01   ,2.4  ,2.5  ,2.8593
622  ,1.500e-01   ,2.4  ,2.5  ,2.6622
623  ,1.564e-01   ,2.4  ,2.5  ,2.4651
624  ,1.627e-01   ,2.4  ,2.5  ,2.268
625  ,1.689e-01   ,2.4  ,2.5  ,2.0709
626  ,1.753e-01   ,2.4  ,2.5  ,1.8738
627  ,1.820e-01   ,2.4  ,2.5  ,1.6767
628  ,1.894e-01   ,2.4  ,2.5  ,1.4796
629  ,1.961e-01   ,2.4  ,2.5  ,1.2825
630  ,2.022e-01   ,2.4  ,2.5  ,1.0855
631  ,2.078e-01   ,2.4  ,2.5  ,0.88836
632  ,2.135e-01   ,2.4  ,2.5  ,0.69127
633  ,2.187e-01   ,2.4  ,2.5  ,0.49418
634  ,2.235e-01   ,2.4  ,2.5  ,0.29709
796  ,2.109e-01   ,-2.5  ,2.2  ,0.1
797  ,2.171e-01   ,-2.5  ,2  ,0.1
798  ,2.230e-01   ,-2.5  ,1.8  ,0.1
799  ,2.285e-01   ,-2.5  ,1.6  ,0.1
800  ,2.338e-01   ,-2.5  ,1.4  ,0.1
801  ,2.386e-01   ,-2.5  ,1.2  ,0.1
802  ,2.432e-01   ,-2.5  ,1  ,0.1
803  ,2.474e-01   ,-2.5  ,0.8  ,0.1
804  ,2.515e-01   ,-2.5  ,0.6  ,0.1
805  ,2.552e-01   ,-2.5  ,0.4  ,0.1
806  ,2.585e-01   ,-2.5  ,0.2  ,0.1
807  ,2.615e-01   ,-2.5  ,5.8879E-16  ,0.1
808  ,2.637e-01   ,-2.5  ,-0.2  ,0.1
809  ,2.655e-01   ,-2.5  ,-0.4  ,0.1
810  ,2.670e-01   ,-2.5  ,-0.6  ,0.1
811  ,2.682e-01   ,-2.5  ,-0.8  ,0.1
812  ,2.692e-01   ,-2.5  ,-1  ,0.1
813  ,2.699e-01   ,-2.5  ,-1.2  ,0.1
814  ,2.704e-01   ,-2.5  ,-1.4  ,0.1
815  ,2.712e-01   ,-2.5  ,-1.6  ,0.1
816  ,2.723e-01   ,-2.5  ,-1.8  ,0.1
817  ,2.737e-01   ,-2.5  ,-2  ,0.1
818  ,2.749e-01   ,-2.5  ,-2.2  ,0.1
819  ,2.006e-01   ,-2.5  ,-2.4  ,4.7
820  ,2.121e-01   ,-2.5  ,-2.4  ,4.5
821  ,2.274e-01   ,-2.5  ,-2.4  ,4.3
822  ,2.440e-01   ,-2.5  ,-2.4  ,4.1
823  ,2.599e-01   ,-2.5  ,-2.4  ,3.9
824  ,2.736e-01   ,-2.5  ,-2.4  ,3.7
825  ,2.841e-01   ,-2.5  ,-2.4  ,3.5
826  ,2.912e-01   ,-2.5  ,-2.4  ,3.3
827  ,2.949e-01   ,-2.5  ,-2.4  ,3.1
828  ,2.961e-01   ,-2.5  ,-2.4  ,2.9
829  ,2.952e-01   ,-2.5  ,-2.4  ,2.7
830  ,2.932e-01   ,-2.5  ,-2.4  ,2.5
831  ,2.909e-01   ,-2.5  ,-2.4  ,2.3
832  ,2.891e-01   ,-2.5  ,-2.4  ,2.1
833  ,2.879e-01   ,-2.5  ,-2.4  ,1.9
834  ,2.875e-01   ,-2.5  ,-2.4  ,1.7
835  ,2.876e-01   ,-2.5  ,-2.4  ,1.5
836  ,2.880e-01   ,-2.5  ,-2.4  ,1.3
837  ,2.878e-01   ,-2.5  ,-2.4  ,1.1
838  ,2.868e-01   ,-2.5  ,-2.4  ,0.9
839  ,2.846e-01   ,-2.5  ,-2.4  ,0.7
840  ,2.814e-01   ,-2.5  ,-2.4  ,0.5
841  ,2.780e-01   ,-2.5  ,-2.4  ,0.3
842  ,2.277e-01   ,-2.5  ,2.2  ,4.9
843  ,2.258e-01   ,-2.5  ,2  ,4.9
844  ,2.239e-01   ,-2.5  ,1.8  ,4.9
845  ,2.222e-01   ,-2.5  ,1.6  ,4.9
846  ,2.207e-01   ,-2.5  ,1.4  ,4.9
847  ,2.196e-01   ,-2.5  ,1.2  ,4.9
848  ,2.186e-01   ,-2.5  ,1  ,4.9
849  ,2.176e-01   ,-2.5  ,0.8  ,4.9
850  ,2.163e-01   ,-2.5  ,0.6  ,4.9
851  ,2.150e-01   ,-2.5  ,0.4  ,4.9
852  ,2.135e-01   ,-2.5  ,0.2  ,4.9
853  ,2.118e-01   ,-2.5  ,5.8879E-16  ,4.9
854  ,2.102e-01   ,-2.5  ,-0.2  ,4.9
855  ,2.087e-01   ,-2.5  ,-0.4  ,4.9
856  ,2.076e-01   ,-2.5  ,-0.6  ,4.9
857  ,2.065e-01   ,-2.5  ,-0.8  ,4.9
858  ,2.052e-01   ,-2.5  ,-1  ,4.9
859  ,2.039e-01   ,-2.5  ,-1.2  ,4.9
860  ,2.024e-01   ,-2.5  ,-1.4  ,4.9
861  ,2.009e-01   ,-2.5  ,-1.6  ,4.9
862  ,1.995e-01   ,-2.5  ,-1.8  ,4.9
863  ,1.979e-01   ,-2.5  ,-2  ,4.9
864  ,1.960e-01   ,-2.5  ,-2.2  ,4.9
865  ,2.280e-01   ,-2.5  ,2.4  ,4.7
866  ,2.261e-01   ,-2.5  ,2.4  ,4.5
867  ,2.244e-01   ,-2.5  ,2.4  ,4.3
868  ,2.229e-01   ,-2.5  ,2.4  ,4.1
869  ,2.219e-01   ,-2.5  ,2.4  ,3.9
870  ,2.208e-01   ,-2.5  ,2.4  ,3.7
871  ,2.199e-01   ,-2.5  ,2.4  ,3.5
872  ,2.188e-01   ,-2.5  ,2.4  ,3.3
873  ,2.175e-01   ,-2.5  ,2.4  ,3.1
874  ,2.164e-01   ,-2.5  ,2.4  ,2.9
875  ,2.156e-01   ,-2.5  ,2.4  ,2.7
876  ,2.148e-01   ,-2.5  ,2.4  ,2.5
877  ,2.142e-01   ,-2.5  ,2.4  ,2.3
878  ,2.137e-01   ,-2.5  ,2.4  ,2.1
879  ,2.130e-01   ,-2.5  ,2.4  ,1.9
880  ,2.125e-01   ,-2.5  ,2.4  ,1.7
881  ,2.124e-01   ,-2.5  ,2.4  ,1.5
882  ,2.123e-01   ,-2.5  ,2.4  ,1.3
883  ,2.119e-01   ,-2.5  ,2.4  ,1.1
884  ,2.113e-01   ,-2.5  ,2.4  ,0.9
885  ,2.104e-01   ,-2.5  ,2.4  ,0.7
886  ,2.090e-01   ,-2.5  ,2.4  ,0.5
887  ,2.072e-01   ,-2.5  ,2.4  ,0.3
1044  ,2.791e-01   ,-2.3  ,-2.5  ,0.44697
1045  ,2.848e-01   ,-2.3  ,-2.5  ,0.68705
1046  ,2.900e-01   ,-2.3  ,-2.5  ,0.92554
1047  ,2.923e-01   ,-2.3  ,-2.5  ,1.1682
1048  ,2.917e-01   ,-2.3  ,-2.5  ,1.4148
1049  ,2.901e-01   ,-2.3  ,-2.5  ,1.6581
1050  ,2.887e-01   ,-2.3  ,-2.5  ,1.8967
1051  ,2.887e-01   ,-2.3  ,-2.5  ,2.1357
1052  ,2.901e-01   ,-2.3  ,-2.5  ,2.3794
1053  ,2.932e-01   ,-2.3  ,-2.5  ,2.6206
1054  ,2.972e-01   ,-2.3  ,-2.5  ,2.8643
1055  ,2.992e-01   ,-2.3  ,-2.5  ,3.1033
1056  ,2.979e-01   ,-2.3  ,-2.5  ,3.342
1057  ,2.914e-01   ,-2.3  ,-2.5  ,3.5852
1058  ,2.790e-01   ,-2.3  ,-2.5  ,3.8318
1059  ,2.621e-01   ,-2.3  ,-2.5  ,4.0745
1060  ,2.433e-01   ,-2.3  ,-2.5  ,4.3129
1061  ,2.250e-01   ,-2.3  ,-2.5  ,4.553
1062  ,2.208e-01   ,-2.053  ,-2.5  ,4.8
1063  ,2.269e-01   ,-1.8129  ,-2.5  ,4.8
1064  ,2.285e-01   ,-1.5745  ,-2.5  ,4.8
1065  ,2.257e-01   ,-1.3318  ,-2.5  ,4.8
1066  ,2.195e-01   ,-1.0852  ,-2.5  ,4.8
1067  ,2.133e-01   ,-0.84195  ,-2.5  ,4.8
1068  ,2.097e-01   ,-0.60329  ,-2.5  ,4.8
1069  ,2.088e-01   ,-0.3643  ,-2.5  ,4.8
1070  ,2.099e-01   ,-0.12055  ,-2.5  ,4.8
1071  ,2.116e-01   ,0.12056  ,-2.5  ,4.8
1072  ,2.115e-01   ,0.3643  ,-2.5  ,4.8
1073  ,2.071e-01   ,0.6033  ,-2.5  ,4.8
1074  ,1.969e-01   ,0.84195  ,-2.5  ,4.8
1075  ,1.807e-01   ,1.0852  ,-2.5  ,4.8
1076  ,1.581e-01   ,1.3318  ,-2.5  ,4.8
1077  ,1.309e-01   ,1.5745  ,-2.5  ,4.8
1078  ,1.035e-01   ,1.8129  ,-2.5  ,4.8
1079  ,8.151e-02   ,2.053  ,-2.5  ,4.8
1080  ,8.153e-02   ,2.3  ,-2.5  ,4.553
1081  ,1.034e-01   ,2.3  ,-2.5  ,4.3129
1082  ,1.309e-01   ,2.3  ,-2.5  ,4.0745
1083  ,1.583e-01   ,2.3  ,-2.5  ,3.8318
1084  ,1.816e-01   ,2.3  ,-2.5  ,3.5852
1085  ,1.979e-01   ,2.3  ,-2.5  ,3.3419
1086  ,2.075e-01   ,2.3  ,-2.5  ,3.1033
1087  ,2.117e-01   ,2.3  ,-2.5  ,2.8643
1088  ,2.120e-01   ,2.3  ,-2.5  ,2.6206
1089  ,2.108e-01   ,2.3  ,-2.5  ,2.3794
1090  ,2.102e-01   ,2.3  ,-2.5  ,2.1357
1091  ,2.115e-01   ,2.3  ,-2.5  ,1.8967
1092  ,2.150e-01   ,2.3  ,-2.5  ,1.658
1093  ,2.208e-01   ,2.3  ,-2.5  ,1.4148
1094  ,2.266e-01   ,2.3  ,-2.5  ,1.1682
