Date:  13:17, Monday, July 10, 2023
Model name: Hollow_DropBox
Study name: DropTest_300fts(-Default-)
Plot type:  Displacement1
Plot step: 20   time : 104.945 Microseconds
Result Type: URES 


Node  ,Value (in)  ,X (in)  ,Y (in)  ,Z (in)
56  ,2.199e-01   ,-2.4  ,-0.4  ,5
57  ,2.195e-01   ,-2.4  ,-0.6  ,5
58  ,2.190e-01   ,-2.4  ,-0.8  ,5
59  ,2.187e-01   ,-2.4  ,-1  ,5
60  ,2.182e-01   ,-2.4  ,-1.2  ,5
61  ,2.177e-01   ,-2.4  ,-1.4  ,5
62  ,2.172e-01   ,-2.4  ,-1.6  ,5
63  ,2.167e-01   ,-2.4  ,-1.8  ,5
64  ,2.164e-01   ,-2.4  ,-2  ,5
65  ,2.160e-01   ,-2.4  ,-2.2  ,5
66  ,2.305e-01   ,-2.2  ,-2.4  ,5
67  ,2.399e-01   ,-2  ,-2.4  ,5
68  ,2.446e-01   ,-1.8  ,-2.4  ,5
69  ,2.460e-01   ,-1.6  ,-2.4  ,5
70  ,2.458e-01   ,-1.4  ,-2.4  ,5
71  ,2.452e-01   ,-1.2  ,-2.4  ,5
72  ,2.452e-01   ,-1  ,-2.4  ,5
73  ,2.455e-01   ,-0.8  ,-2.4  ,5
74  ,2.455e-01   ,-0.6  ,-2.4  ,5
75  ,2.451e-01   ,-0.4  ,-2.4  ,5
76  ,2.439e-01   ,-0.2  ,-2.4  ,5
77  ,2.410e-01   ,-5.8879E-16  ,-2.4  ,5
78  ,2.358e-01   ,0.2  ,-2.4  ,5
79  ,2.276e-01   ,0.4  ,-2.4  ,5
80  ,2.154e-01   ,0.6  ,-2.4  ,5
81  ,1.976e-01   ,0.8  ,-2.4  ,5
82  ,1.736e-01   ,1  ,-2.4  ,5
83  ,1.441e-01   ,1.2  ,-2.4  ,5
84  ,1.105e-01   ,1.4  ,-2.4  ,5
85  ,7.470e-02   ,1.6  ,-2.4  ,5
86  ,4.015e-02   ,1.8  ,-2.4  ,5
87  ,1.693e-02   ,2  ,-2.4  ,5
88  ,2.471e-02   ,2.2  ,-2.4  ,5
89  ,2.288e-02   ,2.4  ,-2.2029  ,5
90  ,1.553e-02   ,2.4  ,-2.0058  ,5
91  ,8.951e-03   ,2.4  ,-1.8087  ,5
92  ,3.620e-03   ,2.4  ,-1.6116  ,5
93  ,7.113e-03   ,2.4  ,-1.4145  ,5
94  ,1.346e-02   ,2.4  ,-1.2175  ,5
95  ,1.984e-02   ,2.4  ,-1.0204  ,5
96  ,2.534e-02   ,2.4  ,-0.82327  ,5
97  ,3.150e-02   ,2.4  ,-0.62618  ,5
98  ,3.714e-02   ,2.4  ,-0.42909  ,5
99  ,4.224e-02   ,2.4  ,-0.232  ,5
100  ,4.670e-02   ,2.4  ,-0.034907  ,5
101  ,5.079e-02   ,2.4  ,0.16218  ,5
102  ,5.458e-02   ,2.4  ,0.35927  ,5
103  ,5.835e-02   ,2.4  ,0.55637  ,5
104  ,6.222e-02   ,2.4  ,0.75346  ,5
105  ,6.583e-02   ,2.4  ,0.95055  ,5
106  ,6.817e-02   ,2.4  ,1.1476  ,5
107  ,6.929e-02   ,2.4  ,1.3447  ,5
108  ,6.894e-02   ,2.4  ,1.5418  ,5
109  ,6.754e-02   ,2.4  ,1.7389  ,5
110  ,6.569e-02   ,2.4  ,1.936  ,5
111  ,6.653e-02   ,2.2665  ,2.2665  ,5
112  ,8.338e-02   ,1.936  ,2.4  ,5
113  ,9.184e-02   ,1.7389  ,2.4  ,5
114  ,1.005e-01   ,1.5418  ,2.4  ,5
115  ,1.086e-01   ,1.3447  ,2.4  ,5
116  ,1.163e-01   ,1.1476  ,2.4  ,5
117  ,1.232e-01   ,0.95055  ,2.4  ,5
118  ,1.299e-01   ,0.75346  ,2.4  ,5
119  ,1.364e-01   ,0.55637  ,2.4  ,5
120  ,1.431e-01   ,0.35927  ,2.4  ,5
121  ,1.498e-01   ,0.16218  ,2.4  ,5
122  ,1.565e-01   ,-0.034907  ,2.4  ,5
123  ,1.631e-01   ,-0.232  ,2.4  ,5
124  ,1.698e-01   ,-0.42909  ,2.4  ,5
125  ,1.772e-01   ,-0.62618  ,2.4  ,5
126  ,1.849e-01   ,-0.82327  ,2.4  ,5
127  ,1.927e-01   ,-1.0204  ,2.4  ,5
128  ,2.003e-01   ,-1.2175  ,2.4  ,5
129  ,2.076e-01   ,-1.4145  ,2.4  ,5
130  ,2.145e-01   ,-1.6116  ,2.4  ,5
131  ,2.207e-01   ,-1.8087  ,2.4  ,5
132  ,2.264e-01   ,-2.0058  ,2.4  ,5
133  ,2.315e-01   ,-2.2029  ,2.4  ,5
294  ,2.314e-02   ,2.5  ,-2.2029  ,4.9
295  ,1.575e-02   ,2.5  ,-2.0058  ,4.9
296  ,9.080e-03   ,2.5  ,-1.8087  ,4.9
297  ,3.630e-03   ,2.5  ,-1.6116  ,4.9
298  ,6.976e-03   ,2.5  ,-1.4145  ,4.9
299  ,1.329e-02   ,2.5  ,-1.2175  ,4.9
300  ,1.973e-02   ,2.5  ,-1.0204  ,4.9
301  ,2.558e-02   ,2.5  ,-0.82327  ,4.9
302  ,3.146e-02   ,2.5  ,-0.62618  ,4.9
303  ,3.693e-02   ,2.5  ,-0.42909  ,4.9
304  ,4.217e-02   ,2.5  ,-0.232  ,4.9
305  ,4.635e-02   ,2.5  ,-0.034907  ,4.9
306  ,5.006e-02   ,2.5  ,0.16218  ,4.9
307  ,5.407e-02   ,2.5  ,0.35927  ,4.9
308  ,5.775e-02   ,2.5  ,0.55637  ,4.9
309  ,6.158e-02   ,2.5  ,0.75346  ,4.9
310  ,6.531e-02   ,2.5  ,0.95055  ,4.9
311  ,6.794e-02   ,2.5  ,1.1476  ,4.9
312  ,6.887e-02   ,2.5  ,1.3447  ,4.9
313  ,6.843e-02   ,2.5  ,1.5418  ,4.9
314  ,6.746e-02   ,2.5  ,1.7389  ,4.9
315  ,6.557e-02   ,2.5  ,1.936  ,4.9
316  ,2.519e-02   ,2.5  ,-2.4  ,4.7
317  ,1.717e-02   ,2.5  ,-2.4  ,4.5
318  ,3.958e-02   ,2.5  ,-2.4  ,4.3
319  ,7.407e-02   ,2.5  ,-2.4  ,4.1
320  ,1.099e-01   ,2.5  ,-2.4  ,3.9
321  ,1.432e-01   ,2.5  ,-2.4  ,3.7
322  ,1.726e-01   ,2.5  ,-2.4  ,3.5
323  ,1.968e-01   ,2.5  ,-2.4  ,3.3
324  ,2.153e-01   ,2.5  ,-2.4  ,3.1
325  ,2.284e-01   ,2.5  ,-2.4  ,2.9
326  ,2.373e-01   ,2.5  ,-2.4  ,2.7
327  ,2.426e-01   ,2.5  ,-2.4  ,2.5
328  ,2.448e-01   ,2.5  ,-2.4  ,2.3
329  ,2.453e-01   ,2.5  ,-2.4  ,2.1
330  ,2.454e-01   ,2.5  ,-2.4  ,1.9
331  ,2.456e-01   ,2.5  ,-2.4  ,1.7
332  ,2.460e-01   ,2.5  ,-2.4  ,1.5
333  ,2.463e-01   ,2.5  ,-2.4  ,1.3
334  ,2.464e-01   ,2.5  ,-2.4  ,1.1
335  ,2.463e-01   ,2.5  ,-2.4  ,0.9
336  ,2.447e-01   ,2.5  ,-2.4  ,0.7
337  ,2.398e-01   ,2.5  ,-2.4  ,0.5
338  ,2.300e-01   ,2.5  ,-2.4  ,0.3
339  ,2.153e-01   ,2.5  ,-2.2  ,0.1
340  ,2.156e-01   ,2.5  ,-2  ,0.1
341  ,2.159e-01   ,2.5  ,-1.8  ,0.1
342  ,2.164e-01   ,2.5  ,-1.6  ,0.1
343  ,2.169e-01   ,2.5  ,-1.4  ,0.1
344  ,2.172e-01   ,2.5  ,-1.2  ,0.1
345  ,2.176e-01   ,2.5  ,-1  ,0.1
346  ,2.179e-01   ,2.5  ,-0.8  ,0.1
347  ,2.184e-01   ,2.5  ,-0.6  ,0.1
348  ,2.190e-01   ,2.5  ,-0.4  ,0.1
349  ,2.196e-01   ,2.5  ,-0.2  ,0.1
350  ,2.201e-01   ,2.5  ,-1.7664E-15  ,0.1
351  ,2.205e-01   ,2.5  ,0.2  ,0.1
352  ,2.211e-01   ,2.5  ,0.4  ,0.1
353  ,2.220e-01   ,2.5  ,0.6  ,0.1
354  ,2.232e-01   ,2.5  ,0.8  ,0.1
355  ,2.241e-01   ,2.5  ,1  ,0.1
356  ,2.248e-01   ,2.5  ,1.2  ,0.1
357  ,2.259e-01   ,2.5  ,1.4  ,0.1
358  ,2.272e-01   ,2.5  ,1.6  ,0.1
359  ,2.289e-01   ,2.5  ,1.8  ,0.1
360  ,2.308e-01   ,2.5  ,2  ,0.1
361  ,2.328e-01   ,2.5  ,2.2  ,0.1
362  ,8.253e-02   ,2.5  ,2.4  ,4.436
363  ,9.138e-02   ,2.5  ,2.4  ,4.2389
364  ,9.996e-02   ,2.5  ,2.4  ,4.0418
365  ,1.078e-01   ,2.5  ,2.4  ,3.8447
366  ,1.155e-01   ,2.5  ,2.4  ,3.6476
367  ,1.226e-01   ,2.5  ,2.4  ,3.4505
368  ,1.289e-01   ,2.5  ,2.4  ,3.2535
369  ,1.352e-01   ,2.5  ,2.4  ,3.0564
370  ,1.418e-01   ,2.5  ,2.4  ,2.8593
371  ,1.484e-01   ,2.5  ,2.4  ,2.6622
372  ,1.549e-01   ,2.5  ,2.4  ,2.4651
373  ,1.620e-01   ,2.5  ,2.4  ,2.268
374  ,1.689e-01   ,2.5  ,2.4  ,2.0709
375  ,1.763e-01   ,2.5  ,2.4  ,1.8738
376  ,1.844e-01   ,2.5  ,2.4  ,1.6767
377  ,1.928e-01   ,2.5  ,2.4  ,1.4796
378  ,2.001e-01   ,2.5  ,2.4  ,1.2825
379  ,2.071e-01   ,2.5  ,2.4  ,1.0855
380  ,2.136e-01   ,2.5  ,2.4  ,0.88836
381  ,2.198e-01   ,2.5  ,2.4  ,0.69127
382  ,2.252e-01   ,2.5  ,2.4  ,0.49418
383  ,2.302e-01   ,2.5  ,2.4  ,0.29709
384  ,6.634e-02   ,2.5  ,2.2665  ,4.7665
544  ,2.332e-01   ,2.2  ,2.5  ,0.1
545  ,2.312e-01   ,2  ,2.5  ,0.1
546  ,2.293e-01   ,1.8  ,2.5  ,0.1
547  ,2.278e-01   ,1.6  ,2.5  ,0.1
548  ,2.266e-01   ,1.4  ,2.5  ,0.1
549  ,2.260e-01   ,1.2  ,2.5  ,0.1
550  ,2.251e-01   ,1  ,2.5  ,0.1
551  ,2.243e-01   ,0.8  ,2.5  ,0.1
552  ,2.232e-01   ,0.6  ,2.5  ,0.1
553  ,2.227e-01   ,0.4  ,2.5  ,0.1
554  ,2.223e-01   ,0.2  ,2.5  ,0.1
555  ,2.219e-01   ,5.8879E-16  ,2.5  ,0.1
556  ,2.214e-01   ,-0.2  ,2.5  ,0.1
557  ,2.202e-01   ,-0.4  ,2.5  ,0.1
558  ,2.187e-01   ,-0.6  ,2.5  ,0.1
559  ,2.179e-01   ,-0.8  ,2.5  ,0.1
560  ,2.175e-01   ,-1  ,2.5  ,0.1
561  ,2.169e-01   ,-1.2  ,2.5  ,0.1
562  ,2.162e-01   ,-1.4  ,2.5  ,0.1
563  ,2.152e-01   ,-1.6  ,2.5  ,0.1
564  ,2.139e-01   ,-1.8  ,2.5  ,0.1
565  ,2.121e-01   ,-2  ,2.5  ,0.1
566  ,2.101e-01   ,-2.2  ,2.5  ,0.1
567  ,2.339e-01   ,-2.4  ,2.5  ,4.7
568  ,2.315e-01   ,-2.4  ,2.5  ,4.5
569  ,2.293e-01   ,-2.4  ,2.5  ,4.3
570  ,2.274e-01   ,-2.4  ,2.5  ,4.1
571  ,2.263e-01   ,-2.4  ,2.5  ,3.9
572  ,2.255e-01   ,-2.4  ,2.5  ,3.7
573  ,2.249e-01   ,-2.4  ,2.5  ,3.5
574  ,2.243e-01   ,-2.4  ,2.5  ,3.3
575  ,2.233e-01   ,-2.4  ,2.5  ,3.1
576  ,2.226e-01   ,-2.4  ,2.5  ,2.9
577  ,2.220e-01   ,-2.4  ,2.5  ,2.7
578  ,2.212e-01   ,-2.4  ,2.5  ,2.5
579  ,2.204e-01   ,-2.4  ,2.5  ,2.3
580  ,2.194e-01   ,-2.4  ,2.5  ,2.1
581  ,2.184e-01   ,-2.4  ,2.5  ,1.9
582  ,2.176e-01   ,-2.4  ,2.5  ,1.7
583  ,2.170e-01   ,-2.4  ,2.5  ,1.5
584  ,2.165e-01   ,-2.4  ,2.5  ,1.3
585  ,2.157e-01   ,-2.4  ,2.5  ,1.1
586  ,2.149e-01   ,-2.4  ,2.5  ,0.9
587  ,2.136e-01   ,-2.4  ,2.5  ,0.7
588  ,2.120e-01   ,-2.4  ,2.5  ,0.5
589  ,2.100e-01   ,-2.4  ,2.5  ,0.3
590  ,8.643e-02   ,1.936  ,2.5  ,4.9
591  ,9.432e-02   ,1.7389  ,2.5  ,4.9
592  ,1.028e-01   ,1.5418  ,2.5  ,4.9
593  ,1.110e-01   ,1.3447  ,2.5  ,4.9
594  ,1.185e-01   ,1.1476  ,2.5  ,4.9
595  ,1.256e-01   ,0.95055  ,2.5  ,4.9
596  ,1.322e-01   ,0.75346  ,2.5  ,4.9
597  ,1.385e-01   ,0.55637  ,2.5  ,4.9
598  ,1.452e-01   ,0.35927  ,2.5  ,4.9
599  ,1.514e-01   ,0.16218  ,2.5  ,4.9
600  ,1.579e-01   ,-0.034907  ,2.5  ,4.9
601  ,1.643e-01   ,-0.232  ,2.5  ,4.9
602  ,1.709e-01   ,-0.42909  ,2.5  ,4.9
603  ,1.775e-01   ,-0.62618  ,2.5  ,4.9
604  ,1.849e-01   ,-0.82327  ,2.5  ,4.9
605  ,1.928e-01   ,-1.0204  ,2.5  ,4.9
606  ,2.003e-01   ,-1.2175  ,2.5  ,4.9
607  ,2.076e-01   ,-1.4145  ,2.5  ,4.9
608  ,2.145e-01   ,-1.6116  ,2.5  ,4.9
609  ,2.207e-01   ,-1.8087  ,2.5  ,4.9
610  ,2.264e-01   ,-2.0058  ,2.5  ,4.9
611  ,2.314e-01   ,-2.2029  ,2.5  ,4.9
612  ,7.268e-02   ,2.2665  ,2.5  ,4.7665
613  ,8.472e-02   ,2.4  ,2.5  ,4.436
614  ,9.431e-02   ,2.4  ,2.5  ,4.2389
615  ,1.026e-01   ,2.4  ,2.5  ,4.0418
616  ,1.111e-01   ,2.4  ,2.5  ,3.8447
617  ,1.188e-01   ,2.4  ,2.5  ,3.6476
618  ,1.257e-01   ,2.4  ,2.5  ,3.4505
619  ,1.321e-01   ,2.4  ,2.5  ,3.2535
620  ,1.386e-01   ,2.4  ,2.5  ,3.0564
621  ,1.452e-01   ,2.4  ,2.5  ,2.8593
622  ,1.516e-01   ,2.4  ,2.5  ,2.6622
623  ,1.580e-01   ,2.4  ,2.5  ,2.4651
624  ,1.646e-01   ,2.4  ,2.5  ,2.268
625  ,1.712e-01   ,2.4  ,2.5  ,2.0709
626  ,1.781e-01   ,2.4  ,2.5  ,1.8738
627  ,1.855e-01   ,2.4  ,2.5  ,1.6767
628  ,1.936e-01   ,2.4  ,2.5  ,1.4796
629  ,2.011e-01   ,2.4  ,2.5  ,1.2825
630  ,2.078e-01   ,2.4  ,2.5  ,1.0855
631  ,2.139e-01   ,2.4  ,2.5  ,0.88836
632  ,2.198e-01   ,2.4  ,2.5  ,0.69127
633  ,2.254e-01   ,2.4  ,2.5  ,0.49418
634  ,2.304e-01   ,2.4  ,2.5  ,0.29709
796  ,2.151e-01   ,-2.5  ,2.2  ,0.1
797  ,2.212e-01   ,-2.5  ,2  ,0.1
798  ,2.270e-01   ,-2.5  ,1.8  ,0.1
799  ,2.324e-01   ,-2.5  ,1.6  ,0.1
800  ,2.375e-01   ,-2.5  ,1.4  ,0.1
801  ,2.422e-01   ,-2.5  ,1.2  ,0.1
802  ,2.465e-01   ,-2.5  ,1  ,0.1
803  ,2.505e-01   ,-2.5  ,0.8  ,0.1
804  ,2.543e-01   ,-2.5  ,0.6  ,0.1
805  ,2.579e-01   ,-2.5  ,0.4  ,0.1
806  ,2.612e-01   ,-2.5  ,0.2  ,0.1
807  ,2.643e-01   ,-2.5  ,5.8879E-16  ,0.1
808  ,2.670e-01   ,-2.5  ,-0.2  ,0.1
809  ,2.694e-01   ,-2.5  ,-0.4  ,0.1
810  ,2.711e-01   ,-2.5  ,-0.6  ,0.1
811  ,2.724e-01   ,-2.5  ,-0.8  ,0.1
812  ,2.739e-01   ,-2.5  ,-1  ,0.1
813  ,2.753e-01   ,-2.5  ,-1.2  ,0.1
814  ,2.771e-01   ,-2.5  ,-1.4  ,0.1
815  ,2.788e-01   ,-2.5  ,-1.6  ,0.1
816  ,2.803e-01   ,-2.5  ,-1.8  ,0.1
817  ,2.816e-01   ,-2.5  ,-2  ,0.1
818  ,2.826e-01   ,-2.5  ,-2.2  ,0.1
819  ,2.089e-01   ,-2.5  ,-2.4  ,4.7
820  ,2.168e-01   ,-2.5  ,-2.4  ,4.5
821  ,2.325e-01   ,-2.5  ,-2.4  ,4.3
822  ,2.527e-01   ,-2.5  ,-2.4  ,4.1
823  ,2.739e-01   ,-2.5  ,-2.4  ,3.9
824  ,2.938e-01   ,-2.5  ,-2.4  ,3.7
825  ,3.107e-01   ,-2.5  ,-2.4  ,3.5
826  ,3.233e-01   ,-2.5  ,-2.4  ,3.3
827  ,3.314e-01   ,-2.5  ,-2.4  ,3.1
828  ,3.358e-01   ,-2.5  ,-2.4  ,2.9
829  ,3.369e-01   ,-2.5  ,-2.4  ,2.7
830  ,3.356e-01   ,-2.5  ,-2.4  ,2.5
831  ,3.325e-01   ,-2.5  ,-2.4  ,2.3
832  ,3.281e-01   ,-2.5  ,-2.4  ,2.1
833  ,3.227e-01   ,-2.5  ,-2.4  ,1.9
834  ,3.167e-01   ,-2.5  ,-2.4  ,1.7
835  ,3.103e-01   ,-2.5  ,-2.4  ,1.5
836  ,3.038e-01   ,-2.5  ,-2.4  ,1.3
837  ,2.977e-01   ,-2.5  ,-2.4  ,1.1
838  ,2.925e-01   ,-2.5  ,-2.4  ,0.9
839  ,2.884e-01   ,-2.5  ,-2.4  ,0.7
840  ,2.856e-01   ,-2.5  ,-2.4  ,0.5
841  ,2.841e-01   ,-2.5  ,-2.4  ,0.3
842  ,2.356e-01   ,-2.5  ,2.2  ,4.9
843  ,2.332e-01   ,-2.5  ,2  ,4.9
844  ,2.308e-01   ,-2.5  ,1.8  ,4.9
845  ,2.287e-01   ,-2.5  ,1.6  ,4.9
846  ,2.269e-01   ,-2.5  ,1.4  ,4.9
847  ,2.255e-01   ,-2.5  ,1.2  ,4.9
848  ,2.242e-01   ,-2.5  ,1  ,4.9
849  ,2.228e-01   ,-2.5  ,0.8  ,4.9
850  ,2.211e-01   ,-2.5  ,0.6  ,4.9
851  ,2.196e-01   ,-2.5  ,0.4  ,4.9
852  ,2.184e-01   ,-2.5  ,0.2  ,4.9
853  ,2.173e-01   ,-2.5  ,5.8879E-16  ,4.9
854  ,2.164e-01   ,-2.5  ,-0.2  ,4.9
855  ,2.155e-01   ,-2.5  ,-0.4  ,4.9
856  ,2.147e-01   ,-2.5  ,-0.6  ,4.9
857  ,2.139e-01   ,-2.5  ,-0.8  ,4.9
858  ,2.132e-01   ,-2.5  ,-1  ,4.9
859  ,2.125e-01   ,-2.5  ,-1.2  ,4.9
860  ,2.118e-01   ,-2.5  ,-1.4  ,4.9
861  ,2.110e-01   ,-2.5  ,-1.6  ,4.9
862  ,2.103e-01   ,-2.5  ,-1.8  ,4.9
863  ,2.094e-01   ,-2.5  ,-2  ,4.9
864  ,2.087e-01   ,-2.5  ,-2.2  ,4.9
865  ,2.354e-01   ,-2.5  ,2.4  ,4.7
866  ,2.327e-01   ,-2.5  ,2.4  ,4.5
867  ,2.301e-01   ,-2.5  ,2.4  ,4.3
868  ,2.278e-01   ,-2.5  ,2.4  ,4.1
869  ,2.262e-01   ,-2.5  ,2.4  ,3.9
870  ,2.250e-01   ,-2.5  ,2.4  ,3.7
871  ,2.240e-01   ,-2.5  ,2.4  ,3.5
872  ,2.229e-01   ,-2.5  ,2.4  ,3.3
873  ,2.218e-01   ,-2.5  ,2.4  ,3.1
874  ,2.211e-01   ,-2.5  ,2.4  ,2.9
875  ,2.206e-01   ,-2.5  ,2.4  ,2.7
876  ,2.199e-01   ,-2.5  ,2.4  ,2.5
877  ,2.192e-01   ,-2.5  ,2.4  ,2.3
878  ,2.186e-01   ,-2.5  ,2.4  ,2.1
879  ,2.178e-01   ,-2.5  ,2.4  ,1.9
880  ,2.172e-01   ,-2.5  ,2.4  ,1.7
881  ,2.170e-01   ,-2.5  ,2.4  ,1.5
882  ,2.166e-01   ,-2.5  ,2.4  ,1.3
883  ,2.162e-01   ,-2.5  ,2.4  ,1.1
884  ,2.155e-01   ,-2.5  ,2.4  ,0.9
885  ,2.145e-01   ,-2.5  ,2.4  ,0.7
886  ,2.132e-01   ,-2.5  ,2.4  ,0.5
887  ,2.113e-01   ,-2.5  ,2.4  ,0.3
1044  ,2.842e-01   ,-2.3  ,-2.5  ,0.44697
1045  ,2.849e-01   ,-2.3  ,-2.5  ,0.68705
1046  ,2.872e-01   ,-2.3  ,-2.5  ,0.92554
1047  ,2.919e-01   ,-2.3  ,-2.5  ,1.1682
1048  ,2.993e-01   ,-2.3  ,-2.5  ,1.4148
1049  ,3.079e-01   ,-2.3  ,-2.5  ,1.6581
1050  ,3.163e-01   ,-2.3  ,-2.5  ,1.8967
1051  ,3.240e-01   ,-2.3  ,-2.5  ,2.1357
1052  ,3.310e-01   ,-2.3  ,-2.5  ,2.3794
1053  ,3.362e-01   ,-2.3  ,-2.5  ,2.6206
1054  ,3.389e-01   ,-2.3  ,-2.5  ,2.8643
1055  ,3.372e-01   ,-2.3  ,-2.5  ,3.1033
1056  ,3.304e-01   ,-2.3  ,-2.5  ,3.342
1057  ,3.167e-01   ,-2.3  ,-2.5  ,3.5852
1058  ,2.968e-01   ,-2.3  ,-2.5  ,3.8318
1059  ,2.743e-01   ,-2.3  ,-2.5  ,4.0745
1060  ,2.522e-01   ,-2.3  ,-2.5  ,4.3129
1061  ,2.341e-01   ,-2.3  ,-2.5  ,4.553
1062  ,2.373e-01   ,-2.053  ,-2.5  ,4.8
1063  ,2.444e-01   ,-1.8129  ,-2.5  ,4.8
1064  ,2.465e-01   ,-1.5745  ,-2.5  ,4.8
1065  ,2.461e-01   ,-1.3318  ,-2.5  ,4.8
1066  ,2.454e-01   ,-1.0852  ,-2.5  ,4.8
1067  ,2.455e-01   ,-0.84195  ,-2.5  ,4.8
1068  ,2.454e-01   ,-0.60329  ,-2.5  ,4.8
1069  ,2.447e-01   ,-0.3643  ,-2.5  ,4.8
1070  ,2.430e-01   ,-0.12055  ,-2.5  ,4.8
1071  ,2.386e-01   ,0.12056  ,-2.5  ,4.8
1072  ,2.306e-01   ,0.3643  ,-2.5  ,4.8
1073  ,2.177e-01   ,0.6033  ,-2.5  ,4.8
1074  ,1.971e-01   ,0.84195  ,-2.5  ,4.8
1075  ,1.672e-01   ,1.0852  ,-2.5  ,4.8
1076  ,1.296e-01   ,1.3318  ,-2.5  ,4.8
1077  ,9.010e-02   ,1.5745  ,-2.5  ,4.8
1078  ,5.662e-02   ,1.8129  ,-2.5  ,4.8
1079  ,4.258e-02   ,2.053  ,-2.5  ,4.8
1080  ,4.271e-02   ,2.3  ,-2.5  ,4.553
1081  ,5.650e-02   ,2.3  ,-2.5  ,4.3129
1082  ,8.978e-02   ,2.3  ,-2.5  ,4.0745
1083  ,1.292e-01   ,2.3  ,-2.5  ,3.8318
1084  ,1.662e-01   ,2.3  ,-2.5  ,3.5852
1085  ,1.963e-01   ,2.3  ,-2.5  ,3.3419
1086  ,2.178e-01   ,2.3  ,-2.5  ,3.1033
1087  ,2.319e-01   ,2.3  ,-2.5  ,2.8643
1088  ,2.405e-01   ,2.3  ,-2.5  ,2.6206
1089  ,2.442e-01   ,2.3  ,-2.5  ,2.3794
1090  ,2.450e-01   ,2.3  ,-2.5  ,2.1357
1091  ,2.451e-01   ,2.3  ,-2.5  ,1.8967
1092  ,2.457e-01   ,2.3  ,-2.5  ,1.658
1093  ,2.463e-01   ,2.3  ,-2.5  ,1.4148
1094  ,2.467e-01   ,2.3  ,-2.5  ,1.1682
