Date:  13:16, Monday, July 10, 2023
Model name: Hollow_DropBox
Study name: DropTest_300fts(-Default-)
Plot type:  Displacement1
Plot step: 19   time : 99.7085 Microseconds
Result Type: URES 


Node  ,Value (in)  ,X (in)  ,Y (in)  ,Z (in)
59  ,2.158e-01   ,-2.4  ,-1  ,5
60  ,2.147e-01   ,-2.4  ,-1.2  ,5
61  ,2.138e-01   ,-2.4  ,-1.4  ,5
62  ,2.128e-01   ,-2.4  ,-1.6  ,5
63  ,2.118e-01   ,-2.4  ,-1.8  ,5
64  ,2.108e-01   ,-2.4  ,-2  ,5
65  ,2.095e-01   ,-2.4  ,-2.2  ,5
66  ,2.225e-01   ,-2.2  ,-2.4  ,5
67  ,2.322e-01   ,-2  ,-2.4  ,5
68  ,2.370e-01   ,-1.8  ,-2.4  ,5
69  ,2.378e-01   ,-1.6  ,-2.4  ,5
70  ,2.364e-01   ,-1.4  ,-2.4  ,5
71  ,2.342e-01   ,-1.2  ,-2.4  ,5
72  ,2.323e-01   ,-1  ,-2.4  ,5
73  ,2.316e-01   ,-0.8  ,-2.4  ,5
74  ,2.322e-01   ,-0.6  ,-2.4  ,5
75  ,2.333e-01   ,-0.4  ,-2.4  ,5
76  ,2.334e-01   ,-0.2  ,-2.4  ,5
77  ,2.320e-01   ,-5.8879E-16  ,-2.4  ,5
78  ,2.287e-01   ,0.2  ,-2.4  ,5
79  ,2.223e-01   ,0.4  ,-2.4  ,5
80  ,2.119e-01   ,0.6  ,-2.4  ,5
81  ,1.976e-01   ,0.8  ,-2.4  ,5
82  ,1.792e-01   ,1  ,-2.4  ,5
83  ,1.562e-01   ,1.2  ,-2.4  ,5
84  ,1.285e-01   ,1.4  ,-2.4  ,5
85  ,9.793e-02   ,1.6  ,-2.4  ,5
86  ,6.717e-02   ,1.8  ,-2.4  ,5
87  ,4.096e-02   ,2  ,-2.4  ,5
88  ,2.485e-02   ,2.2  ,-2.4  ,5
89  ,2.064e-02   ,2.4  ,-2.2029  ,5
90  ,2.446e-02   ,2.4  ,-2.0058  ,5
91  ,2.862e-02   ,2.4  ,-1.8087  ,5
92  ,3.271e-02   ,2.4  ,-1.6116  ,5
93  ,3.663e-02   ,2.4  ,-1.4145  ,5
94  ,4.078e-02   ,2.4  ,-1.2175  ,5
95  ,4.549e-02   ,2.4  ,-1.0204  ,5
96  ,4.959e-02   ,2.4  ,-0.82327  ,5
97  ,5.388e-02   ,2.4  ,-0.62618  ,5
98  ,5.744e-02   ,2.4  ,-0.42909  ,5
99  ,6.081e-02   ,2.4  ,-0.232  ,5
100  ,6.363e-02   ,2.4  ,-0.034907  ,5
101  ,6.616e-02   ,2.4  ,0.16218  ,5
102  ,6.817e-02   ,2.4  ,0.35927  ,5
103  ,6.999e-02   ,2.4  ,0.55637  ,5
104  ,7.166e-02   ,2.4  ,0.75346  ,5
105  ,7.289e-02   ,2.4  ,0.95055  ,5
106  ,7.274e-02   ,2.4  ,1.1476  ,5
107  ,7.110e-02   ,2.4  ,1.3447  ,5
108  ,6.768e-02   ,2.4  ,1.5418  ,5
109  ,6.291e-02   ,2.4  ,1.7389  ,5
110  ,5.756e-02   ,2.4  ,1.936  ,5
111  ,5.459e-02   ,2.2665  ,2.2665  ,5
112  ,7.534e-02   ,1.936  ,2.4  ,5
113  ,8.654e-02   ,1.7389  ,2.4  ,5
114  ,9.721e-02   ,1.5418  ,2.4  ,5
115  ,1.068e-01   ,1.3447  ,2.4  ,5
116  ,1.155e-01   ,1.1476  ,2.4  ,5
117  ,1.230e-01   ,0.95055  ,2.4  ,5
118  ,1.300e-01   ,0.75346  ,2.4  ,5
119  ,1.367e-01   ,0.55637  ,2.4  ,5
120  ,1.434e-01   ,0.35927  ,2.4  ,5
121  ,1.500e-01   ,0.16218  ,2.4  ,5
122  ,1.564e-01   ,-0.034907  ,2.4  ,5
123  ,1.627e-01   ,-0.232  ,2.4  ,5
124  ,1.692e-01   ,-0.42909  ,2.4  ,5
125  ,1.762e-01   ,-0.62618  ,2.4  ,5
126  ,1.836e-01   ,-0.82327  ,2.4  ,5
127  ,1.914e-01   ,-1.0204  ,2.4  ,5
128  ,1.990e-01   ,-1.2175  ,2.4  ,5
129  ,2.062e-01   ,-1.4145  ,2.4  ,5
130  ,2.132e-01   ,-1.6116  ,2.4  ,5
131  ,2.194e-01   ,-1.8087  ,2.4  ,5
132  ,2.252e-01   ,-2.0058  ,2.4  ,5
133  ,2.305e-01   ,-2.2029  ,2.4  ,5
294  ,2.058e-02   ,2.5  ,-2.2029  ,4.9
295  ,2.438e-02   ,2.5  ,-2.0058  ,4.9
296  ,2.835e-02   ,2.5  ,-1.8087  ,4.9
297  ,3.244e-02   ,2.5  ,-1.6116  ,4.9
298  ,3.646e-02   ,2.5  ,-1.4145  ,4.9
299  ,4.053e-02   ,2.5  ,-1.2175  ,4.9
300  ,4.537e-02   ,2.5  ,-1.0204  ,4.9
301  ,4.971e-02   ,2.5  ,-0.82327  ,4.9
302  ,5.380e-02   ,2.5  ,-0.62618  ,4.9
303  ,5.719e-02   ,2.5  ,-0.42909  ,4.9
304  ,6.063e-02   ,2.5  ,-0.232  ,4.9
305  ,6.327e-02   ,2.5  ,-0.034907  ,4.9
306  ,6.545e-02   ,2.5  ,0.16218  ,4.9
307  ,6.789e-02   ,2.5  ,0.35927  ,4.9
308  ,6.961e-02   ,2.5  ,0.55637  ,4.9
309  ,7.123e-02   ,2.5  ,0.75346  ,4.9
310  ,7.239e-02   ,2.5  ,0.95055  ,4.9
311  ,7.233e-02   ,2.5  ,1.1476  ,4.9
312  ,7.065e-02   ,2.5  ,1.3447  ,4.9
313  ,6.720e-02   ,2.5  ,1.5418  ,4.9
314  ,6.289e-02   ,2.5  ,1.7389  ,4.9
315  ,5.721e-02   ,2.5  ,1.936  ,4.9
316  ,2.505e-02   ,2.5  ,-2.4  ,4.7
317  ,4.096e-02   ,2.5  ,-2.4  ,4.5
318  ,6.678e-02   ,2.5  ,-2.4  ,4.3
319  ,9.741e-02   ,2.5  ,-2.4  ,4.1
320  ,1.282e-01   ,2.5  ,-2.4  ,3.9
321  ,1.562e-01   ,2.5  ,-2.4  ,3.7
322  ,1.796e-01   ,2.5  ,-2.4  ,3.5
323  ,1.984e-01   ,2.5  ,-2.4  ,3.3
324  ,2.127e-01   ,2.5  ,-2.4  ,3.1
325  ,2.228e-01   ,2.5  ,-2.4  ,2.9
326  ,2.290e-01   ,2.5  ,-2.4  ,2.7
327  ,2.322e-01   ,2.5  ,-2.4  ,2.5
328  ,2.335e-01   ,2.5  ,-2.4  ,2.3
329  ,2.337e-01   ,2.5  ,-2.4  ,2.1
330  ,2.332e-01   ,2.5  ,-2.4  ,1.9
331  ,2.327e-01   ,2.5  ,-2.4  ,1.7
332  ,2.335e-01   ,2.5  ,-2.4  ,1.5
333  ,2.360e-01   ,2.5  ,-2.4  ,1.3
334  ,2.388e-01   ,2.5  ,-2.4  ,1.1
335  ,2.401e-01   ,2.5  ,-2.4  ,0.9
336  ,2.385e-01   ,2.5  ,-2.4  ,0.7
337  ,2.330e-01   ,2.5  ,-2.4  ,0.5
338  ,2.229e-01   ,2.5  ,-2.4  ,0.3
339  ,2.094e-01   ,2.5  ,-2.2  ,0.1
340  ,2.105e-01   ,2.5  ,-2  ,0.1
341  ,2.113e-01   ,2.5  ,-1.8  ,0.1
342  ,2.122e-01   ,2.5  ,-1.6  ,0.1
343  ,2.132e-01   ,2.5  ,-1.4  ,0.1
344  ,2.141e-01   ,2.5  ,-1.2  ,0.1
345  ,2.152e-01   ,2.5  ,-1  ,0.1
346  ,2.160e-01   ,2.5  ,-0.8  ,0.1
347  ,2.168e-01   ,2.5  ,-0.6  ,0.1
348  ,2.173e-01   ,2.5  ,-0.4  ,0.1
349  ,2.181e-01   ,2.5  ,-0.2  ,0.1
350  ,2.192e-01   ,2.5  ,-1.7664E-15  ,0.1
351  ,2.201e-01   ,2.5  ,0.2  ,0.1
352  ,2.210e-01   ,2.5  ,0.4  ,0.1
353  ,2.218e-01   ,2.5  ,0.6  ,0.1
354  ,2.226e-01   ,2.5  ,0.8  ,0.1
355  ,2.233e-01   ,2.5  ,1  ,0.1
356  ,2.238e-01   ,2.5  ,1.2  ,0.1
357  ,2.248e-01   ,2.5  ,1.4  ,0.1
358  ,2.261e-01   ,2.5  ,1.6  ,0.1
359  ,2.279e-01   ,2.5  ,1.8  ,0.1
360  ,2.300e-01   ,2.5  ,2  ,0.1
361  ,2.323e-01   ,2.5  ,2.2  ,0.1
362  ,7.446e-02   ,2.5  ,2.4  ,4.436
363  ,8.595e-02   ,2.5  ,2.4  ,4.2389
364  ,9.640e-02   ,2.5  ,2.4  ,4.0418
365  ,1.056e-01   ,2.5  ,2.4  ,3.8447
366  ,1.142e-01   ,2.5  ,2.4  ,3.6476
367  ,1.219e-01   ,2.5  ,2.4  ,3.4505
368  ,1.288e-01   ,2.5  ,2.4  ,3.2535
369  ,1.353e-01   ,2.5  ,2.4  ,3.0564
370  ,1.419e-01   ,2.5  ,2.4  ,2.8593
371  ,1.483e-01   ,2.5  ,2.4  ,2.6622
372  ,1.549e-01   ,2.5  ,2.4  ,2.4651
373  ,1.616e-01   ,2.5  ,2.4  ,2.268
374  ,1.683e-01   ,2.5  ,2.4  ,2.0709
375  ,1.754e-01   ,2.5  ,2.4  ,1.8738
376  ,1.834e-01   ,2.5  ,2.4  ,1.6767
377  ,1.915e-01   ,2.5  ,2.4  ,1.4796
378  ,1.985e-01   ,2.5  ,2.4  ,1.2825
379  ,2.054e-01   ,2.5  ,2.4  ,1.0855
380  ,2.120e-01   ,2.5  ,2.4  ,0.88836
381  ,2.182e-01   ,2.5  ,2.4  ,0.69127
382  ,2.241e-01   ,2.5  ,2.4  ,0.49418
383  ,2.295e-01   ,2.5  ,2.4  ,0.29709
384  ,5.466e-02   ,2.5  ,2.2665  ,4.7665
544  ,2.326e-01   ,2.2  ,2.5  ,0.1
545  ,2.301e-01   ,2  ,2.5  ,0.1
546  ,2.280e-01   ,1.8  ,2.5  ,0.1
547  ,2.264e-01   ,1.6  ,2.5  ,0.1
548  ,2.252e-01   ,1.4  ,2.5  ,0.1
549  ,2.245e-01   ,1.2  ,2.5  ,0.1
550  ,2.240e-01   ,1  ,2.5  ,0.1
551  ,2.234e-01   ,0.8  ,2.5  ,0.1
552  ,2.224e-01   ,0.6  ,2.5  ,0.1
553  ,2.219e-01   ,0.4  ,2.5  ,0.1
554  ,2.216e-01   ,0.2  ,2.5  ,0.1
555  ,2.212e-01   ,5.8879E-16  ,2.5  ,0.1
556  ,2.209e-01   ,-0.2  ,2.5  ,0.1
557  ,2.201e-01   ,-0.4  ,2.5  ,0.1
558  ,2.190e-01   ,-0.6  ,2.5  ,0.1
559  ,2.181e-01   ,-0.8  ,2.5  ,0.1
560  ,2.175e-01   ,-1  ,2.5  ,0.1
561  ,2.168e-01   ,-1.2  ,2.5  ,0.1
562  ,2.159e-01   ,-1.4  ,2.5  ,0.1
563  ,2.147e-01   ,-1.6  ,2.5  ,0.1
564  ,2.134e-01   ,-1.8  ,2.5  ,0.1
565  ,2.116e-01   ,-2  ,2.5  ,0.1
566  ,2.095e-01   ,-2.2  ,2.5  ,0.1
567  ,2.328e-01   ,-2.4  ,2.5  ,4.7
568  ,2.303e-01   ,-2.4  ,2.5  ,4.5
569  ,2.281e-01   ,-2.4  ,2.5  ,4.3
570  ,2.263e-01   ,-2.4  ,2.5  ,4.1
571  ,2.252e-01   ,-2.4  ,2.5  ,3.9
572  ,2.243e-01   ,-2.4  ,2.5  ,3.7
573  ,2.238e-01   ,-2.4  ,2.5  ,3.5
574  ,2.231e-01   ,-2.4  ,2.5  ,3.3
575  ,2.223e-01   ,-2.4  ,2.5  ,3.1
576  ,2.218e-01   ,-2.4  ,2.5  ,2.9
577  ,2.213e-01   ,-2.4  ,2.5  ,2.7
578  ,2.207e-01   ,-2.4  ,2.5  ,2.5
579  ,2.200e-01   ,-2.4  ,2.5  ,2.3
580  ,2.193e-01   ,-2.4  ,2.5  ,2.1
581  ,2.185e-01   ,-2.4  ,2.5  ,1.9
582  ,2.180e-01   ,-2.4  ,2.5  ,1.7
583  ,2.174e-01   ,-2.4  ,2.5  ,1.5
584  ,2.169e-01   ,-2.4  ,2.5  ,1.3
585  ,2.161e-01   ,-2.4  ,2.5  ,1.1
586  ,2.150e-01   ,-2.4  ,2.5  ,0.9
587  ,2.137e-01   ,-2.4  ,2.5  ,0.7
588  ,2.119e-01   ,-2.4  ,2.5  ,0.5
589  ,2.096e-01   ,-2.4  ,2.5  ,0.3
590  ,7.765e-02   ,1.936  ,2.5  ,4.9
591  ,8.794e-02   ,1.7389  ,2.5  ,4.9
592  ,9.868e-02   ,1.5418  ,2.5  ,4.9
593  ,1.084e-01   ,1.3447  ,2.5  ,4.9
594  ,1.170e-01   ,1.1476  ,2.5  ,4.9
595  ,1.245e-01   ,0.95055  ,2.5  ,4.9
596  ,1.315e-01   ,0.75346  ,2.5  ,4.9
597  ,1.382e-01   ,0.55637  ,2.5  ,4.9
598  ,1.450e-01   ,0.35927  ,2.5  ,4.9
599  ,1.513e-01   ,0.16218  ,2.5  ,4.9
600  ,1.576e-01   ,-0.034907  ,2.5  ,4.9
601  ,1.637e-01   ,-0.232  ,2.5  ,4.9
602  ,1.700e-01   ,-0.42909  ,2.5  ,4.9
603  ,1.765e-01   ,-0.62618  ,2.5  ,4.9
604  ,1.838e-01   ,-0.82327  ,2.5  ,4.9
605  ,1.915e-01   ,-1.0204  ,2.5  ,4.9
606  ,1.989e-01   ,-1.2175  ,2.5  ,4.9
607  ,2.062e-01   ,-1.4145  ,2.5  ,4.9
608  ,2.131e-01   ,-1.6116  ,2.5  ,4.9
609  ,2.194e-01   ,-1.8087  ,2.5  ,4.9
610  ,2.252e-01   ,-2.0058  ,2.5  ,4.9
611  ,2.304e-01   ,-2.2029  ,2.5  ,4.9
612  ,6.068e-02   ,2.2665  ,2.5  ,4.7665
613  ,7.621e-02   ,2.4  ,2.5  ,4.436
614  ,8.809e-02   ,2.4  ,2.5  ,4.2389
615  ,9.828e-02   ,2.4  ,2.5  ,4.0418
616  ,1.080e-01   ,2.4  ,2.5  ,3.8447
617  ,1.167e-01   ,2.4  ,2.5  ,3.6476
618  ,1.242e-01   ,2.4  ,2.5  ,3.4505
619  ,1.312e-01   ,2.4  ,2.5  ,3.2535
620  ,1.378e-01   ,2.4  ,2.5  ,3.0564
621  ,1.445e-01   ,2.4  ,2.5  ,2.8593
622  ,1.509e-01   ,2.4  ,2.5  ,2.6622
623  ,1.573e-01   ,2.4  ,2.5  ,2.4651
624  ,1.638e-01   ,2.4  ,2.5  ,2.268
625  ,1.702e-01   ,2.4  ,2.5  ,2.0709
626  ,1.771e-01   ,2.4  ,2.5  ,1.8738
627  ,1.843e-01   ,2.4  ,2.5  ,1.6767
628  ,1.921e-01   ,2.4  ,2.5  ,1.4796
629  ,1.993e-01   ,2.4  ,2.5  ,1.2825
630  ,2.059e-01   ,2.4  ,2.5  ,1.0855
631  ,2.121e-01   ,2.4  ,2.5  ,0.88836
632  ,2.183e-01   ,2.4  ,2.5  ,0.69127
633  ,2.242e-01   ,2.4  ,2.5  ,0.49418
634  ,2.297e-01   ,2.4  ,2.5  ,0.29709
796  ,2.145e-01   ,-2.5  ,2.2  ,0.1
797  ,2.210e-01   ,-2.5  ,2  ,0.1
798  ,2.272e-01   ,-2.5  ,1.8  ,0.1
799  ,2.329e-01   ,-2.5  ,1.6  ,0.1
800  ,2.383e-01   ,-2.5  ,1.4  ,0.1
801  ,2.432e-01   ,-2.5  ,1.2  ,0.1
802  ,2.478e-01   ,-2.5  ,1  ,0.1
803  ,2.518e-01   ,-2.5  ,0.8  ,0.1
804  ,2.556e-01   ,-2.5  ,0.6  ,0.1
805  ,2.589e-01   ,-2.5  ,0.4  ,0.1
806  ,2.618e-01   ,-2.5  ,0.2  ,0.1
807  ,2.645e-01   ,-2.5  ,5.8879E-16  ,0.1
808  ,2.666e-01   ,-2.5  ,-0.2  ,0.1
809  ,2.686e-01   ,-2.5  ,-0.4  ,0.1
810  ,2.706e-01   ,-2.5  ,-0.6  ,0.1
811  ,2.723e-01   ,-2.5  ,-0.8  ,0.1
812  ,2.739e-01   ,-2.5  ,-1  ,0.1
813  ,2.751e-01   ,-2.5  ,-1.2  ,0.1
814  ,2.760e-01   ,-2.5  ,-1.4  ,0.1
815  ,2.769e-01   ,-2.5  ,-1.6  ,0.1
816  ,2.780e-01   ,-2.5  ,-1.8  ,0.1
817  ,2.793e-01   ,-2.5  ,-2  ,0.1
818  ,2.805e-01   ,-2.5  ,-2.2  ,0.1
819  ,2.063e-01   ,-2.5  ,-2.4  ,4.7
820  ,2.163e-01   ,-2.5  ,-2.4  ,4.5
821  ,2.322e-01   ,-2.5  ,-2.4  ,4.3
822  ,2.515e-01   ,-2.5  ,-2.4  ,4.1
823  ,2.714e-01   ,-2.5  ,-2.4  ,3.9
824  ,2.890e-01   ,-2.5  ,-2.4  ,3.7
825  ,3.030e-01   ,-2.5  ,-2.4  ,3.5
826  ,3.131e-01   ,-2.5  ,-2.4  ,3.3
827  ,3.197e-01   ,-2.5  ,-2.4  ,3.1
828  ,3.232e-01   ,-2.5  ,-2.4  ,2.9
829  ,3.237e-01   ,-2.5  ,-2.4  ,2.7
830  ,3.220e-01   ,-2.5  ,-2.4  ,2.5
831  ,3.189e-01   ,-2.5  ,-2.4  ,2.3
832  ,3.151e-01   ,-2.5  ,-2.4  ,2.1
833  ,3.112e-01   ,-2.5  ,-2.4  ,1.9
834  ,3.075e-01   ,-2.5  ,-2.4  ,1.7
835  ,3.039e-01   ,-2.5  ,-2.4  ,1.5
836  ,3.002e-01   ,-2.5  ,-2.4  ,1.3
837  ,2.963e-01   ,-2.5  ,-2.4  ,1.1
838  ,2.922e-01   ,-2.5  ,-2.4  ,0.9
839  ,2.882e-01   ,-2.5  ,-2.4  ,0.7
840  ,2.849e-01   ,-2.5  ,-2.4  ,0.5
841  ,2.825e-01   ,-2.5  ,-2.4  ,0.3
842  ,2.348e-01   ,-2.5  ,2.2  ,4.9
843  ,2.324e-01   ,-2.5  ,2  ,4.9
844  ,2.301e-01   ,-2.5  ,1.8  ,4.9
845  ,2.281e-01   ,-2.5  ,1.6  ,4.9
846  ,2.263e-01   ,-2.5  ,1.4  ,4.9
847  ,2.247e-01   ,-2.5  ,1.2  ,4.9
848  ,2.234e-01   ,-2.5  ,1  ,4.9
849  ,2.219e-01   ,-2.5  ,0.8  ,4.9
850  ,2.203e-01   ,-2.5  ,0.6  ,4.9
851  ,2.190e-01   ,-2.5  ,0.4  ,4.9
852  ,2.177e-01   ,-2.5  ,0.2  ,4.9
853  ,2.164e-01   ,-2.5  ,5.8879E-16  ,4.9
854  ,2.153e-01   ,-2.5  ,-0.2  ,4.9
855  ,2.141e-01   ,-2.5  ,-0.4  ,4.9
856  ,2.132e-01   ,-2.5  ,-0.6  ,4.9
857  ,2.123e-01   ,-2.5  ,-0.8  ,4.9
858  ,2.113e-01   ,-2.5  ,-1  ,4.9
859  ,2.102e-01   ,-2.5  ,-1.2  ,4.9
860  ,2.089e-01   ,-2.5  ,-1.4  ,4.9
861  ,2.076e-01   ,-2.5  ,-1.6  ,4.9
862  ,2.065e-01   ,-2.5  ,-1.8  ,4.9
863  ,2.052e-01   ,-2.5  ,-2  ,4.9
864  ,2.039e-01   ,-2.5  ,-2.2  ,4.9
865  ,2.343e-01   ,-2.5  ,2.4  ,4.7
866  ,2.316e-01   ,-2.5  ,2.4  ,4.5
867  ,2.290e-01   ,-2.5  ,2.4  ,4.3
868  ,2.267e-01   ,-2.5  ,2.4  ,4.1
869  ,2.252e-01   ,-2.5  ,2.4  ,3.9
870  ,2.240e-01   ,-2.5  ,2.4  ,3.7
871  ,2.230e-01   ,-2.5  ,2.4  ,3.5
872  ,2.219e-01   ,-2.5  ,2.4  ,3.3
873  ,2.209e-01   ,-2.5  ,2.4  ,3.1
874  ,2.203e-01   ,-2.5  ,2.4  ,2.9
875  ,2.199e-01   ,-2.5  ,2.4  ,2.7
876  ,2.193e-01   ,-2.5  ,2.4  ,2.5
877  ,2.188e-01   ,-2.5  ,2.4  ,2.3
878  ,2.183e-01   ,-2.5  ,2.4  ,2.1
879  ,2.178e-01   ,-2.5  ,2.4  ,1.9
880  ,2.174e-01   ,-2.5  ,2.4  ,1.7
881  ,2.172e-01   ,-2.5  ,2.4  ,1.5
882  ,2.169e-01   ,-2.5  ,2.4  ,1.3
883  ,2.164e-01   ,-2.5  ,2.4  ,1.1
884  ,2.155e-01   ,-2.5  ,2.4  ,0.9
885  ,2.144e-01   ,-2.5  ,2.4  ,0.7
886  ,2.129e-01   ,-2.5  ,2.4  ,0.5
887  ,2.108e-01   ,-2.5  ,2.4  ,0.3
1044  ,2.824e-01   ,-2.3  ,-2.5  ,0.44697
1045  ,2.853e-01   ,-2.3  ,-2.5  ,0.68705
1046  ,2.898e-01   ,-2.3  ,-2.5  ,0.92554
1047  ,2.951e-01   ,-2.3  ,-2.5  ,1.1682
1048  ,2.996e-01   ,-2.3  ,-2.5  ,1.4148
1049  ,3.034e-01   ,-2.3  ,-2.5  ,1.6581
1050  ,3.075e-01   ,-2.3  ,-2.5  ,1.8967
1051  ,3.122e-01   ,-2.3  ,-2.5  ,2.1357
1052  ,3.177e-01   ,-2.3  ,-2.5  ,2.3794
1053  ,3.225e-01   ,-2.3  ,-2.5  ,2.6206
1054  ,3.254e-01   ,-2.3  ,-2.5  ,2.8643
1055  ,3.243e-01   ,-2.3  ,-2.5  ,3.1033
1056  ,3.187e-01   ,-2.3  ,-2.5  ,3.342
1057  ,3.084e-01   ,-2.3  ,-2.5  ,3.5852
1058  ,2.923e-01   ,-2.3  ,-2.5  ,3.8318
1059  ,2.712e-01   ,-2.3  ,-2.5  ,4.0745
1060  ,2.491e-01   ,-2.3  ,-2.5  ,4.3129
1061  ,2.305e-01   ,-2.3  ,-2.5  ,4.553
1062  ,2.304e-01   ,-2.053  ,-2.5  ,4.8
1063  ,2.371e-01   ,-1.8129  ,-2.5  ,4.8
1064  ,2.382e-01   ,-1.5745  ,-2.5  ,4.8
1065  ,2.362e-01   ,-1.3318  ,-2.5  ,4.8
1066  ,2.335e-01   ,-1.0852  ,-2.5  ,4.8
1067  ,2.318e-01   ,-0.84195  ,-2.5  ,4.8
1068  ,2.322e-01   ,-0.60329  ,-2.5  ,4.8
1069  ,2.335e-01   ,-0.3643  ,-2.5  ,4.8
1070  ,2.332e-01   ,-0.12055  ,-2.5  ,4.8
1071  ,2.307e-01   ,0.12056  ,-2.5  ,4.8
1072  ,2.243e-01   ,0.3643  ,-2.5  ,4.8
1073  ,2.124e-01   ,0.6033  ,-2.5  ,4.8
1074  ,1.949e-01   ,0.84195  ,-2.5  ,4.8
1075  ,1.710e-01   ,1.0852  ,-2.5  ,4.8
1076  ,1.397e-01   ,1.3318  ,-2.5  ,4.8
1077  ,1.033e-01   ,1.5745  ,-2.5  ,4.8
1078  ,6.693e-02   ,1.8129  ,-2.5  ,4.8
1079  ,3.954e-02   ,2.053  ,-2.5  ,4.8
1080  ,3.927e-02   ,2.3  ,-2.5  ,4.553
1081  ,6.626e-02   ,2.3  ,-2.5  ,4.3129
1082  ,1.026e-01   ,2.3  ,-2.5  ,4.0745
1083  ,1.396e-01   ,2.3  ,-2.5  ,3.8318
1084  ,1.715e-01   ,2.3  ,-2.5  ,3.5852
1085  ,1.960e-01   ,2.3  ,-2.5  ,3.3419
1086  ,2.134e-01   ,2.3  ,-2.5  ,3.1033
1087  ,2.247e-01   ,2.3  ,-2.5  ,2.8643
1088  ,2.309e-01   ,2.3  ,-2.5  ,2.6206
1089  ,2.333e-01   ,2.3  ,-2.5  ,2.3794
1090  ,2.338e-01   ,2.3  ,-2.5  ,2.1357
1091  ,2.333e-01   ,2.3  ,-2.5  ,1.8967
1092  ,2.329e-01   ,2.3  ,-2.5  ,1.658
1093  ,2.347e-01   ,2.3  ,-2.5  ,1.4148
1094  ,2.382e-01   ,2.3  ,-2.5  ,1.1682
