Date:  13:16, Monday, July 10, 2023
Model name: Hollow_DropBox
Study name: DropTest_300fts(-Default-)
Plot type:  Displacement1
Plot step: 18   time : 94.4449 Microseconds
Result Type: URES 


Node  ,Value (in)  ,X (in)  ,Y (in)  ,Z (in)
126  ,1.830e-01   ,-0.82327  ,2.4  ,5
127  ,1.901e-01   ,-1.0204  ,2.4  ,5
128  ,1.973e-01   ,-1.2175  ,2.4  ,5
129  ,2.041e-01   ,-1.4145  ,2.4  ,5
130  ,2.106e-01   ,-1.6116  ,2.4  ,5
131  ,2.166e-01   ,-1.8087  ,2.4  ,5
132  ,2.221e-01   ,-2.0058  ,2.4  ,5
133  ,2.273e-01   ,-2.2029  ,2.4  ,5
294  ,4.949e-02   ,2.5  ,-2.2029  ,4.9
295  ,5.310e-02   ,2.5  ,-2.0058  ,4.9
296  ,5.606e-02   ,2.5  ,-1.8087  ,4.9
297  ,5.938e-02   ,2.5  ,-1.6116  ,4.9
298  ,6.296e-02   ,2.5  ,-1.4145  ,4.9
299  ,6.622e-02   ,2.5  ,-1.2175  ,4.9
300  ,6.921e-02   ,2.5  ,-1.0204  ,4.9
301  ,7.167e-02   ,2.5  ,-0.82327  ,4.9
302  ,7.429e-02   ,2.5  ,-0.62618  ,4.9
303  ,7.669e-02   ,2.5  ,-0.42909  ,4.9
304  ,7.888e-02   ,2.5  ,-0.232  ,4.9
305  ,8.027e-02   ,2.5  ,-0.034907  ,4.9
306  ,8.096e-02   ,2.5  ,0.16218  ,4.9
307  ,8.170e-02   ,2.5  ,0.35927  ,4.9
308  ,8.184e-02   ,2.5  ,0.55637  ,4.9
309  ,8.170e-02   ,2.5  ,0.75346  ,4.9
310  ,8.113e-02   ,2.5  ,0.95055  ,4.9
311  ,7.916e-02   ,2.5  ,1.1476  ,4.9
312  ,7.519e-02   ,2.5  ,1.3447  ,4.9
313  ,6.917e-02   ,2.5  ,1.5418  ,4.9
314  ,6.204e-02   ,2.5  ,1.7389  ,4.9
315  ,5.259e-02   ,2.5  ,1.936  ,4.9
316  ,5.284e-02   ,2.5  ,-2.4  ,4.7
317  ,6.902e-02   ,2.5  ,-2.4  ,4.5
318  ,9.180e-02   ,2.5  ,-2.4  ,4.3
319  ,1.180e-01   ,2.5  ,-2.4  ,4.1
320  ,1.439e-01   ,2.5  ,-2.4  ,3.9
321  ,1.671e-01   ,2.5  ,-2.4  ,3.7
322  ,1.861e-01   ,2.5  ,-2.4  ,3.5
323  ,2.004e-01   ,2.5  ,-2.4  ,3.3
324  ,2.106e-01   ,2.5  ,-2.4  ,3.1
325  ,2.175e-01   ,2.5  ,-2.4  ,2.9
326  ,2.215e-01   ,2.5  ,-2.4  ,2.7
327  ,2.231e-01   ,2.5  ,-2.4  ,2.5
328  ,2.228e-01   ,2.5  ,-2.4  ,2.3
329  ,2.214e-01   ,2.5  ,-2.4  ,2.1
330  ,2.209e-01   ,2.5  ,-2.4  ,1.9
331  ,2.221e-01   ,2.5  ,-2.4  ,1.7
332  ,2.249e-01   ,2.5  ,-2.4  ,1.5
333  ,2.285e-01   ,2.5  ,-2.4  ,1.3
334  ,2.319e-01   ,2.5  ,-2.4  ,1.1
335  ,2.341e-01   ,2.5  ,-2.4  ,0.9
336  ,2.331e-01   ,2.5  ,-2.4  ,0.7
337  ,2.272e-01   ,2.5  ,-2.4  ,0.5
338  ,2.166e-01   ,2.5  ,-2.4  ,0.3
339  ,2.037e-01   ,2.5  ,-2.2  ,0.1
340  ,2.053e-01   ,2.5  ,-2  ,0.1
341  ,2.070e-01   ,2.5  ,-1.8  ,0.1
342  ,2.088e-01   ,2.5  ,-1.6  ,0.1
343  ,2.103e-01   ,2.5  ,-1.4  ,0.1
344  ,2.111e-01   ,2.5  ,-1.2  ,0.1
345  ,2.118e-01   ,2.5  ,-1  ,0.1
346  ,2.125e-01   ,2.5  ,-0.8  ,0.1
347  ,2.134e-01   ,2.5  ,-0.6  ,0.1
348  ,2.144e-01   ,2.5  ,-0.4  ,0.1
349  ,2.154e-01   ,2.5  ,-0.2  ,0.1
350  ,2.165e-01   ,2.5  ,-1.7664E-15  ,0.1
351  ,2.174e-01   ,2.5  ,0.2  ,0.1
352  ,2.185e-01   ,2.5  ,0.4  ,0.1
353  ,2.198e-01   ,2.5  ,0.6  ,0.1
354  ,2.213e-01   ,2.5  ,0.8  ,0.1
355  ,2.223e-01   ,2.5  ,1  ,0.1
356  ,2.228e-01   ,2.5  ,1.2  ,0.1
357  ,2.235e-01   ,2.5  ,1.4  ,0.1
358  ,2.245e-01   ,2.5  ,1.6  ,0.1
359  ,2.259e-01   ,2.5  ,1.8  ,0.1
360  ,2.275e-01   ,2.5  ,2  ,0.1
361  ,2.293e-01   ,2.5  ,2.2  ,0.1
362  ,6.815e-02   ,2.5  ,2.4  ,4.436
363  ,8.168e-02   ,2.5  ,2.4  ,4.2389
364  ,9.349e-02   ,2.5  ,2.4  ,4.0418
365  ,1.038e-01   ,2.5  ,2.4  ,3.8447
366  ,1.132e-01   ,2.5  ,2.4  ,3.6476
367  ,1.213e-01   ,2.5  ,2.4  ,3.4505
368  ,1.283e-01   ,2.5  ,2.4  ,3.2535
369  ,1.352e-01   ,2.5  ,2.4  ,3.0564
370  ,1.420e-01   ,2.5  ,2.4  ,2.8593
371  ,1.486e-01   ,2.5  ,2.4  ,2.6622
372  ,1.551e-01   ,2.5  ,2.4  ,2.4651
373  ,1.619e-01   ,2.5  ,2.4  ,2.268
374  ,1.683e-01   ,2.5  ,2.4  ,2.0709
375  ,1.752e-01   ,2.5  ,2.4  ,1.8738
376  ,1.826e-01   ,2.5  ,2.4  ,1.6767
377  ,1.903e-01   ,2.5  ,2.4  ,1.4796
378  ,1.972e-01   ,2.5  ,2.4  ,1.2825
379  ,2.038e-01   ,2.5  ,2.4  ,1.0855
380  ,2.102e-01   ,2.5  ,2.4  ,0.88836
381  ,2.161e-01   ,2.5  ,2.4  ,0.69127
382  ,2.215e-01   ,2.5  ,2.4  ,0.49418
383  ,2.266e-01   ,2.5  ,2.4  ,0.29709
384  ,4.430e-02   ,2.5  ,2.2665  ,4.7665
544  ,2.294e-01   ,2.2  ,2.5  ,0.1
545  ,2.277e-01   ,2  ,2.5  ,0.1
546  ,2.261e-01   ,1.8  ,2.5  ,0.1
547  ,2.249e-01   ,1.6  ,2.5  ,0.1
548  ,2.240e-01   ,1.4  ,2.5  ,0.1
549  ,2.234e-01   ,1.2  ,2.5  ,0.1
550  ,2.228e-01   ,1  ,2.5  ,0.1
551  ,2.219e-01   ,0.8  ,2.5  ,0.1
552  ,2.208e-01   ,0.6  ,2.5  ,0.1
553  ,2.200e-01   ,0.4  ,2.5  ,0.1
554  ,2.194e-01   ,0.2  ,2.5  ,0.1
555  ,2.189e-01   ,5.8879E-16  ,2.5  ,0.1
556  ,2.186e-01   ,-0.2  ,2.5  ,0.1
557  ,2.179e-01   ,-0.4  ,2.5  ,0.1
558  ,2.170e-01   ,-0.6  ,2.5  ,0.1
559  ,2.164e-01   ,-0.8  ,2.5  ,0.1
560  ,2.160e-01   ,-1  ,2.5  ,0.1
561  ,2.156e-01   ,-1.2  ,2.5  ,0.1
562  ,2.148e-01   ,-1.4  ,2.5  ,0.1
563  ,2.136e-01   ,-1.6  ,2.5  ,0.1
564  ,2.122e-01   ,-1.8  ,2.5  ,0.1
565  ,2.101e-01   ,-2  ,2.5  ,0.1
566  ,2.078e-01   ,-2.2  ,2.5  ,0.1
567  ,2.301e-01   ,-2.4  ,2.5  ,4.7
568  ,2.281e-01   ,-2.4  ,2.5  ,4.5
569  ,2.264e-01   ,-2.4  ,2.5  ,4.3
570  ,2.249e-01   ,-2.4  ,2.5  ,4.1
571  ,2.241e-01   ,-2.4  ,2.5  ,3.9
572  ,2.233e-01   ,-2.4  ,2.5  ,3.7
573  ,2.227e-01   ,-2.4  ,2.5  ,3.5
574  ,2.219e-01   ,-2.4  ,2.5  ,3.3
575  ,2.209e-01   ,-2.4  ,2.5  ,3.1
576  ,2.201e-01   ,-2.4  ,2.5  ,2.9
577  ,2.194e-01   ,-2.4  ,2.5  ,2.7
578  ,2.187e-01   ,-2.4  ,2.5  ,2.5
579  ,2.180e-01   ,-2.4  ,2.5  ,2.3
580  ,2.174e-01   ,-2.4  ,2.5  ,2.1
581  ,2.168e-01   ,-2.4  ,2.5  ,1.9
582  ,2.162e-01   ,-2.4  ,2.5  ,1.7
583  ,2.157e-01   ,-2.4  ,2.5  ,1.5
584  ,2.152e-01   ,-2.4  ,2.5  ,1.3
585  ,2.145e-01   ,-2.4  ,2.5  ,1.1
586  ,2.135e-01   ,-2.4  ,2.5  ,0.9
587  ,2.121e-01   ,-2.4  ,2.5  ,0.7
588  ,2.102e-01   ,-2.4  ,2.5  ,0.5
589  ,2.079e-01   ,-2.4  ,2.5  ,0.3
590  ,7.194e-02   ,1.936  ,2.5  ,4.9
591  ,8.431e-02   ,1.7389  ,2.5  ,4.9
592  ,9.605e-02   ,1.5418  ,2.5  ,4.9
593  ,1.067e-01   ,1.3447  ,2.5  ,4.9
594  ,1.158e-01   ,1.1476  ,2.5  ,4.9
595  ,1.235e-01   ,0.95055  ,2.5  ,4.9
596  ,1.306e-01   ,0.75346  ,2.5  ,4.9
597  ,1.377e-01   ,0.55637  ,2.5  ,4.9
598  ,1.447e-01   ,0.35927  ,2.5  ,4.9
599  ,1.512e-01   ,0.16218  ,2.5  ,4.9
600  ,1.577e-01   ,-0.034907  ,2.5  ,4.9
601  ,1.639e-01   ,-0.232  ,2.5  ,4.9
602  ,1.701e-01   ,-0.42909  ,2.5  ,4.9
603  ,1.764e-01   ,-0.62618  ,2.5  ,4.9
604  ,1.833e-01   ,-0.82327  ,2.5  ,4.9
605  ,1.905e-01   ,-1.0204  ,2.5  ,4.9
606  ,1.975e-01   ,-1.2175  ,2.5  ,4.9
607  ,2.043e-01   ,-1.4145  ,2.5  ,4.9
608  ,2.108e-01   ,-1.6116  ,2.5  ,4.9
609  ,2.168e-01   ,-1.8087  ,2.5  ,4.9
610  ,2.224e-01   ,-2.0058  ,2.5  ,4.9
611  ,2.275e-01   ,-2.2029  ,2.5  ,4.9
612  ,5.092e-02   ,2.2665  ,2.5  ,4.7665
613  ,6.965e-02   ,2.4  ,2.5  ,4.436
614  ,8.356e-02   ,2.4  ,2.5  ,4.2389
615  ,9.512e-02   ,2.4  ,2.5  ,4.0418
616  ,1.058e-01   ,2.4  ,2.5  ,3.8447
617  ,1.151e-01   ,2.4  ,2.5  ,3.6476
618  ,1.229e-01   ,2.4  ,2.5  ,3.4505
619  ,1.301e-01   ,2.4  ,2.5  ,3.2535
620  ,1.370e-01   ,2.4  ,2.5  ,3.0564
621  ,1.438e-01   ,2.4  ,2.5  ,2.8593
622  ,1.503e-01   ,2.4  ,2.5  ,2.6622
623  ,1.568e-01   ,2.4  ,2.5  ,2.4651
624  ,1.633e-01   ,2.4  ,2.5  ,2.268
625  ,1.698e-01   ,2.4  ,2.5  ,2.0709
626  ,1.764e-01   ,2.4  ,2.5  ,1.8738
627  ,1.835e-01   ,2.4  ,2.5  ,1.6767
628  ,1.911e-01   ,2.4  ,2.5  ,1.4796
629  ,1.981e-01   ,2.4  ,2.5  ,1.2825
630  ,2.045e-01   ,2.4  ,2.5  ,1.0855
631  ,2.103e-01   ,2.4  ,2.5  ,0.88836
632  ,2.162e-01   ,2.4  ,2.5  ,0.69127
633  ,2.217e-01   ,2.4  ,2.5  ,0.49418
634  ,2.267e-01   ,2.4  ,2.5  ,0.29709
796  ,2.127e-01   ,-2.5  ,2.2  ,0.1
797  ,2.192e-01   ,-2.5  ,2  ,0.1
798  ,2.255e-01   ,-2.5  ,1.8  ,0.1
799  ,2.313e-01   ,-2.5  ,1.6  ,0.1
800  ,2.368e-01   ,-2.5  ,1.4  ,0.1
801  ,2.417e-01   ,-2.5  ,1.2  ,0.1
802  ,2.463e-01   ,-2.5  ,1  ,0.1
803  ,2.503e-01   ,-2.5  ,0.8  ,0.1
804  ,2.541e-01   ,-2.5  ,0.6  ,0.1
805  ,2.575e-01   ,-2.5  ,0.4  ,0.1
806  ,2.606e-01   ,-2.5  ,0.2  ,0.1
807  ,2.634e-01   ,-2.5  ,5.8879E-16  ,0.1
808  ,2.658e-01   ,-2.5  ,-0.2  ,0.1
809  ,2.678e-01   ,-2.5  ,-0.4  ,0.1
810  ,2.694e-01   ,-2.5  ,-0.6  ,0.1
811  ,2.707e-01   ,-2.5  ,-0.8  ,0.1
812  ,2.719e-01   ,-2.5  ,-1  ,0.1
813  ,2.729e-01   ,-2.5  ,-1.2  ,0.1
814  ,2.740e-01   ,-2.5  ,-1.4  ,0.1
815  ,2.749e-01   ,-2.5  ,-1.6  ,0.1
816  ,2.756e-01   ,-2.5  ,-1.8  ,0.1
817  ,2.763e-01   ,-2.5  ,-2  ,0.1
818  ,2.771e-01   ,-2.5  ,-2.2  ,0.1
819  ,2.028e-01   ,-2.5  ,-2.4  ,4.7
820  ,2.137e-01   ,-2.5  ,-2.4  ,4.5
821  ,2.298e-01   ,-2.5  ,-2.4  ,4.3
822  ,2.483e-01   ,-2.5  ,-2.4  ,4.1
823  ,2.663e-01   ,-2.5  ,-2.4  ,3.9
824  ,2.820e-01   ,-2.5  ,-2.4  ,3.7
825  ,2.942e-01   ,-2.5  ,-2.4  ,3.5
826  ,3.026e-01   ,-2.5  ,-2.4  ,3.3
827  ,3.073e-01   ,-2.5  ,-2.4  ,3.1
828  ,3.091e-01   ,-2.5  ,-2.4  ,2.9
829  ,3.089e-01   ,-2.5  ,-2.4  ,2.7
830  ,3.073e-01   ,-2.5  ,-2.4  ,2.5
831  ,3.050e-01   ,-2.5  ,-2.4  ,2.3
832  ,3.025e-01   ,-2.5  ,-2.4  ,2.1
833  ,3.000e-01   ,-2.5  ,-2.4  ,1.9
834  ,2.981e-01   ,-2.5  ,-2.4  ,1.7
835  ,2.964e-01   ,-2.5  ,-2.4  ,1.5
836  ,2.948e-01   ,-2.5  ,-2.4  ,1.3
837  ,2.931e-01   ,-2.5  ,-2.4  ,1.1
838  ,2.906e-01   ,-2.5  ,-2.4  ,0.9
839  ,2.873e-01   ,-2.5  ,-2.4  ,0.7
840  ,2.836e-01   ,-2.5  ,-2.4  ,0.5
841  ,2.801e-01   ,-2.5  ,-2.4  ,0.3
842  ,2.315e-01   ,-2.5  ,2.2  ,4.9
843  ,2.295e-01   ,-2.5  ,2  ,4.9
844  ,2.275e-01   ,-2.5  ,1.8  ,4.9
845  ,2.257e-01   ,-2.5  ,1.6  ,4.9
846  ,2.243e-01   ,-2.5  ,1.4  ,4.9
847  ,2.231e-01   ,-2.5  ,1.2  ,4.9
848  ,2.220e-01   ,-2.5  ,1  ,4.9
849  ,2.207e-01   ,-2.5  ,0.8  ,4.9
850  ,2.190e-01   ,-2.5  ,0.6  ,4.9
851  ,2.175e-01   ,-2.5  ,0.4  ,4.9
852  ,2.161e-01   ,-2.5  ,0.2  ,4.9
853  ,2.147e-01   ,-2.5  ,5.8879E-16  ,4.9
854  ,2.135e-01   ,-2.5  ,-0.2  ,4.9
855  ,2.123e-01   ,-2.5  ,-0.4  ,4.9
856  ,2.110e-01   ,-2.5  ,-0.6  ,4.9
857  ,2.097e-01   ,-2.5  ,-0.8  ,4.9
858  ,2.085e-01   ,-2.5  ,-1  ,4.9
859  ,2.075e-01   ,-2.5  ,-1.2  ,4.9
860  ,2.063e-01   ,-2.5  ,-1.4  ,4.9
861  ,2.047e-01   ,-2.5  ,-1.6  ,4.9
862  ,2.029e-01   ,-2.5  ,-1.8  ,4.9
863  ,2.010e-01   ,-2.5  ,-2  ,4.9
864  ,1.993e-01   ,-2.5  ,-2.2  ,4.9
865  ,2.315e-01   ,-2.5  ,2.4  ,4.7
866  ,2.292e-01   ,-2.5  ,2.4  ,4.5
867  ,2.271e-01   ,-2.5  ,2.4  ,4.3
868  ,2.253e-01   ,-2.5  ,2.4  ,4.1
869  ,2.241e-01   ,-2.5  ,2.4  ,3.9
870  ,2.230e-01   ,-2.5  ,2.4  ,3.7
871  ,2.220e-01   ,-2.5  ,2.4  ,3.5
872  ,2.209e-01   ,-2.5  ,2.4  ,3.3
873  ,2.198e-01   ,-2.5  ,2.4  ,3.1
874  ,2.189e-01   ,-2.5  ,2.4  ,2.9
875  ,2.181e-01   ,-2.5  ,2.4  ,2.7
876  ,2.174e-01   ,-2.5  ,2.4  ,2.5
877  ,2.168e-01   ,-2.5  ,2.4  ,2.3
878  ,2.163e-01   ,-2.5  ,2.4  ,2.1
879  ,2.158e-01   ,-2.5  ,2.4  ,1.9
880  ,2.154e-01   ,-2.5  ,2.4  ,1.7
881  ,2.152e-01   ,-2.5  ,2.4  ,1.5
882  ,2.150e-01   ,-2.5  ,2.4  ,1.3
883  ,2.146e-01   ,-2.5  ,2.4  ,1.1
884  ,2.139e-01   ,-2.5  ,2.4  ,0.9
885  ,2.128e-01   ,-2.5  ,2.4  ,0.7
886  ,2.112e-01   ,-2.5  ,2.4  ,0.5
887  ,2.091e-01   ,-2.5  ,2.4  ,0.3
1044  ,2.815e-01   ,-2.3  ,-2.5  ,0.44697
1045  ,2.859e-01   ,-2.3  ,-2.5  ,0.68705
1046  ,2.902e-01   ,-2.3  ,-2.5  ,0.92554
1047  ,2.938e-01   ,-2.3  ,-2.5  ,1.1682
1048  ,2.962e-01   ,-2.3  ,-2.5  ,1.4148
1049  ,2.979e-01   ,-2.3  ,-2.5  ,1.6581
1050  ,2.995e-01   ,-2.3  ,-2.5  ,1.8967
1051  ,3.019e-01   ,-2.3  ,-2.5  ,2.1357
1052  ,3.053e-01   ,-2.3  ,-2.5  ,2.3794
1053  ,3.083e-01   ,-2.3  ,-2.5  ,2.6206
1054  ,3.104e-01   ,-2.3  ,-2.5  ,2.8643
1055  ,3.109e-01   ,-2.3  ,-2.5  ,3.1033
1056  ,3.082e-01   ,-2.3  ,-2.5  ,3.342
1057  ,2.997e-01   ,-2.3  ,-2.5  ,3.5852
1058  ,2.854e-01   ,-2.3  ,-2.5  ,3.8318
1059  ,2.667e-01   ,-2.3  ,-2.5  ,4.0745
1060  ,2.460e-01   ,-2.3  ,-2.5  ,4.3129
1061  ,2.265e-01   ,-2.3  ,-2.5  ,4.553
1062  ,2.247e-01   ,-2.053  ,-2.5  ,4.8
1063  ,2.315e-01   ,-1.8129  ,-2.5  ,4.8
1064  ,2.328e-01   ,-1.5745  ,-2.5  ,4.8
1065  ,2.301e-01   ,-1.3318  ,-2.5  ,4.8
1066  ,2.256e-01   ,-1.0852  ,-2.5  ,4.8
1067  ,2.219e-01   ,-0.84195  ,-2.5  ,4.8
1068  ,2.203e-01   ,-0.60329  ,-2.5  ,4.8
1069  ,2.208e-01   ,-0.3643  ,-2.5  ,4.8
1070  ,2.222e-01   ,-0.12055  ,-2.5  ,4.8
1071  ,2.218e-01   ,0.12056  ,-2.5  ,4.8
1072  ,2.176e-01   ,0.3643  ,-2.5  ,4.8
1073  ,2.098e-01   ,0.6033  ,-2.5  ,4.8
1074  ,1.969e-01   ,0.84195  ,-2.5  ,4.8
1075  ,1.768e-01   ,1.0852  ,-2.5  ,4.8
1076  ,1.497e-01   ,1.3318  ,-2.5  ,4.8
1077  ,1.176e-01   ,1.5745  ,-2.5  ,4.8
1078  ,8.501e-02   ,1.8129  ,-2.5  ,4.8
1079  ,5.930e-02   ,2.053  ,-2.5  ,4.8
1080  ,5.855e-02   ,2.3  ,-2.5  ,4.553
1081  ,8.455e-02   ,2.3  ,-2.5  ,4.3129
1082  ,1.176e-01   ,2.3  ,-2.5  ,4.0745
1083  ,1.502e-01   ,2.3  ,-2.5  ,3.8318
1084  ,1.777e-01   ,2.3  ,-2.5  ,3.5852
1085  ,1.976e-01   ,2.3  ,-2.5  ,3.3419
1086  ,2.107e-01   ,2.3  ,-2.5  ,3.1033
1087  ,2.187e-01   ,2.3  ,-2.5  ,2.8643
1088  ,2.228e-01   ,2.3  ,-2.5  ,2.6206
1089  ,2.235e-01   ,2.3  ,-2.5  ,2.3794
1090  ,2.218e-01   ,2.3  ,-2.5  ,2.1357
1091  ,2.210e-01   ,2.3  ,-2.5  ,1.8967
1092  ,2.227e-01   ,2.3  ,-2.5  ,1.658
1093  ,2.264e-01   ,2.3  ,-2.5  ,1.4148
1094  ,2.308e-01   ,2.3  ,-2.5  ,1.1682
