Date:  13:19, Monday, July 10, 2023
Model name: Hollow_DropBox
Study name: DropTest_300fts(-Default-)
Plot type:  Displacement1
Plot step: 25   time : 131.185 Microseconds
Result Type: URES 


Node  ,Value (in)  ,X (in)  ,Y (in)  ,Z (in)
32  ,2.446e-01   ,2.4  ,-2.4  ,0
33  ,2.395e-01   ,2.4  ,2.4  ,0
34  ,2.960e-01   ,-2.4  ,-2.4  ,0
35  ,1.931e-01   ,-2.4  ,2.4  ,0
36  ,1.349e-01   ,2.4577  ,2.4577  ,4.6908
37  ,2.339e-01   ,-2.3  ,2.3  ,4.8
38  ,1.204e-01   ,2.1599  ,2.3  ,4.8
39  ,1.207e-01   ,2.3  ,2.1599  ,4.8
40  ,1.204e-01   ,2.3  ,2.3  ,4.6599
41  ,2.330e-01   ,2.3  ,2.3  ,0.2
42  ,1.999e-01   ,-2.3  ,2.3  ,0.2
43  ,2.346e-01   ,-2.4  ,2.2  ,5
44  ,2.314e-01   ,-2.4  ,2  ,5
45  ,2.283e-01   ,-2.4  ,1.8  ,5
46  ,2.257e-01   ,-2.4  ,1.6  ,5
47  ,2.238e-01   ,-2.4  ,1.4  ,5
48  ,2.225e-01   ,-2.4  ,1.2  ,5
49  ,2.217e-01   ,-2.4  ,1  ,5
50  ,2.212e-01   ,-2.4  ,0.8  ,5
51  ,2.207e-01   ,-2.4  ,0.6  ,5
52  ,2.205e-01   ,-2.4  ,0.4  ,5
53  ,2.206e-01   ,-2.4  ,0.2  ,5
54  ,2.210e-01   ,-2.4  ,5.8879E-16  ,5
55  ,2.217e-01   ,-2.4  ,-0.2  ,5
56  ,2.231e-01   ,-2.4  ,-0.4  ,5
57  ,2.251e-01   ,-2.4  ,-0.6  ,5
58  ,2.275e-01   ,-2.4  ,-0.8  ,5
59  ,2.303e-01   ,-2.4  ,-1  ,5
60  ,2.337e-01   ,-2.4  ,-1.2  ,5
61  ,2.375e-01   ,-2.4  ,-1.4  ,5
62  ,2.414e-01   ,-2.4  ,-1.6  ,5
63  ,2.456e-01   ,-2.4  ,-1.8  ,5
64  ,2.499e-01   ,-2.4  ,-2  ,5
65  ,2.548e-01   ,-2.4  ,-2.2  ,5
66  ,2.779e-01   ,-2.2  ,-2.4  ,5
67  ,2.960e-01   ,-2  ,-2.4  ,5
68  ,3.132e-01   ,-1.8  ,-2.4  ,5
69  ,3.288e-01   ,-1.6  ,-2.4  ,5
70  ,3.424e-01   ,-1.4  ,-2.4  ,5
71  ,3.536e-01   ,-1.2  ,-2.4  ,5
72  ,3.619e-01   ,-1  ,-2.4  ,5
73  ,3.668e-01   ,-0.8  ,-2.4  ,5
74  ,3.679e-01   ,-0.6  ,-2.4  ,5
75  ,3.636e-01   ,-0.4  ,-2.4  ,5
76  ,3.525e-01   ,-0.2  ,-2.4  ,5
77  ,3.344e-01   ,-5.8879E-16  ,-2.4  ,5
78  ,3.096e-01   ,0.2  ,-2.4  ,5
79  ,2.782e-01   ,0.4  ,-2.4  ,5
80  ,2.417e-01   ,0.6  ,-2.4  ,5
81  ,2.024e-01   ,0.8  ,-2.4  ,5
82  ,1.658e-01   ,1  ,-2.4  ,5
83  ,1.418e-01   ,1.2  ,-2.4  ,5
84  ,1.412e-01   ,1.4  ,-2.4  ,5
85  ,1.643e-01   ,1.6  ,-2.4  ,5
86  ,1.996e-01   ,1.8  ,-2.4  ,5
87  ,2.351e-01   ,2  ,-2.4  ,5
88  ,2.628e-01   ,2.2  ,-2.4  ,5
89  ,2.565e-01   ,2.4  ,-2.2029  ,5
90  ,2.380e-01   ,2.4  ,-2.0058  ,5
91  ,2.209e-01   ,2.4  ,-1.8087  ,5
92  ,2.045e-01   ,2.4  ,-1.6116  ,5
93  ,1.888e-01   ,2.4  ,-1.4145  ,5
94  ,1.740e-01   ,2.4  ,-1.2175  ,5
95  ,1.600e-01   ,2.4  ,-1.0204  ,5
96  ,1.476e-01   ,2.4  ,-0.82327  ,5
97  ,1.356e-01   ,2.4  ,-0.62618  ,5
98  ,1.248e-01   ,2.4  ,-0.42909  ,5
99  ,1.147e-01   ,2.4  ,-0.232  ,5
100  ,1.066e-01   ,2.4  ,-0.034907  ,5
101  ,1.000e-01   ,2.4  ,0.16218  ,5
102  ,9.539e-02   ,2.4  ,0.35927  ,5
103  ,9.292e-02   ,2.4  ,0.55637  ,5
104  ,9.272e-02   ,2.4  ,0.75346  ,5
105  ,9.444e-02   ,2.4  ,0.95055  ,5
106  ,9.796e-02   ,2.4  ,1.1476  ,5
107  ,1.032e-01   ,2.4  ,1.3447  ,5
108  ,1.090e-01   ,2.4  ,1.5418  ,5
109  ,1.156e-01   ,2.4  ,1.7389  ,5
110  ,1.228e-01   ,2.4  ,1.936  ,5
111  ,1.307e-01   ,2.2665  ,2.2665  ,5
112  ,1.321e-01   ,1.936  ,2.4  ,5
113  ,1.295e-01   ,1.7389  ,2.4  ,5
114  ,1.280e-01   ,1.5418  ,2.4  ,5
115  ,1.278e-01   ,1.3447  ,2.4  ,5
116  ,1.287e-01   ,1.1476  ,2.4  ,5
117  ,1.304e-01   ,0.95055  ,2.4  ,5
118  ,1.332e-01   ,0.75346  ,2.4  ,5
119  ,1.372e-01   ,0.55637  ,2.4  ,5
120  ,1.421e-01   ,0.35927  ,2.4  ,5
121  ,1.475e-01   ,0.16218  ,2.4  ,5
122  ,1.532e-01   ,-0.034907  ,2.4  ,5
123  ,1.593e-01   ,-0.232  ,2.4  ,5
124  ,1.660e-01   ,-0.42909  ,2.4  ,5
125  ,1.737e-01   ,-0.62618  ,2.4  ,5
126  ,1.814e-01   ,-0.82327  ,2.4  ,5
127  ,1.898e-01   ,-1.0204  ,2.4  ,5
128  ,1.982e-01   ,-1.2175  ,2.4  ,5
129  ,2.063e-01   ,-1.4145  ,2.4  ,5
130  ,2.142e-01   ,-1.6116  ,2.4  ,5
131  ,2.210e-01   ,-1.8087  ,2.4  ,5
132  ,2.272e-01   ,-2.0058  ,2.4  ,5
133  ,2.327e-01   ,-2.2029  ,2.4  ,5
294  ,2.567e-01   ,2.5  ,-2.2029  ,4.9
295  ,2.380e-01   ,2.5  ,-2.0058  ,4.9
296  ,2.210e-01   ,2.5  ,-1.8087  ,4.9
297  ,2.046e-01   ,2.5  ,-1.6116  ,4.9
298  ,1.889e-01   ,2.5  ,-1.4145  ,4.9
299  ,1.741e-01   ,2.5  ,-1.2175  ,4.9
300  ,1.601e-01   ,2.5  ,-1.0204  ,4.9
301  ,1.473e-01   ,2.5  ,-0.82327  ,4.9
302  ,1.353e-01   ,2.5  ,-0.62618  ,4.9
303  ,1.246e-01   ,2.5  ,-0.42909  ,4.9
304  ,1.147e-01   ,2.5  ,-0.232  ,4.9
305  ,1.065e-01   ,2.5  ,-0.034907  ,4.9
306  ,1.001e-01   ,2.5  ,0.16218  ,4.9
307  ,9.548e-02   ,2.5  ,0.35927  ,4.9
308  ,9.309e-02   ,2.5  ,0.55637  ,4.9
309  ,9.285e-02   ,2.5  ,0.75346  ,4.9
310  ,9.432e-02   ,2.5  ,0.95055  ,4.9
311  ,9.787e-02   ,2.5  ,1.1476  ,4.9
312  ,1.028e-01   ,2.5  ,1.3447  ,4.9
313  ,1.089e-01   ,2.5  ,1.5418  ,4.9
314  ,1.157e-01   ,2.5  ,1.7389  ,4.9
315  ,1.226e-01   ,2.5  ,1.936  ,4.9
316  ,2.642e-01   ,2.5  ,-2.4  ,4.7
317  ,2.375e-01   ,2.5  ,-2.4  ,4.5
318  ,2.030e-01   ,2.5  ,-2.4  ,4.3
319  ,1.677e-01   ,2.5  ,-2.4  ,4.1
320  ,1.428e-01   ,2.5  ,-2.4  ,3.9
321  ,1.411e-01   ,2.5  ,-2.4  ,3.7
322  ,1.639e-01   ,2.5  ,-2.4  ,3.5
323  ,1.997e-01   ,2.5  ,-2.4  ,3.3
324  ,2.385e-01   ,2.5  ,-2.4  ,3.1
325  ,2.747e-01   ,2.5  ,-2.4  ,2.9
326  ,3.063e-01   ,2.5  ,-2.4  ,2.7
327  ,3.319e-01   ,2.5  ,-2.4  ,2.5
328  ,3.509e-01   ,2.5  ,-2.4  ,2.3
329  ,3.626e-01   ,2.5  ,-2.4  ,2.1
330  ,3.669e-01   ,2.5  ,-2.4  ,1.9
331  ,3.654e-01   ,2.5  ,-2.4  ,1.7
332  ,3.600e-01   ,2.5  ,-2.4  ,1.5
333  ,3.515e-01   ,2.5  ,-2.4  ,1.3
334  ,3.406e-01   ,2.5  ,-2.4  ,1.1
335  ,3.277e-01   ,2.5  ,-2.4  ,0.9
336  ,3.127e-01   ,2.5  ,-2.4  ,0.7
337  ,2.961e-01   ,2.5  ,-2.4  ,0.5
338  ,2.784e-01   ,2.5  ,-2.4  ,0.3
339  ,2.556e-01   ,2.5  ,-2.2  ,0.1
340  ,2.505e-01   ,2.5  ,-2  ,0.1
341  ,2.459e-01   ,2.5  ,-1.8  ,0.1
342  ,2.416e-01   ,2.5  ,-1.6  ,0.1
343  ,2.375e-01   ,2.5  ,-1.4  ,0.1
344  ,2.338e-01   ,2.5  ,-1.2  ,0.1
345  ,2.304e-01   ,2.5  ,-1  ,0.1
346  ,2.276e-01   ,2.5  ,-0.8  ,0.1
347  ,2.252e-01   ,2.5  ,-0.6  ,0.1
348  ,2.231e-01   ,2.5  ,-0.4  ,0.1
349  ,2.216e-01   ,2.5  ,-0.2  ,0.1
350  ,2.209e-01   ,2.5  ,-1.7664E-15  ,0.1
351  ,2.203e-01   ,2.5  ,0.2  ,0.1
352  ,2.202e-01   ,2.5  ,0.4  ,0.1
353  ,2.203e-01   ,2.5  ,0.6  ,0.1
354  ,2.210e-01   ,2.5  ,0.8  ,0.1
355  ,2.216e-01   ,2.5  ,1  ,0.1
356  ,2.222e-01   ,2.5  ,1.2  ,0.1
357  ,2.235e-01   ,2.5  ,1.4  ,0.1
358  ,2.253e-01   ,2.5  ,1.6  ,0.1
359  ,2.277e-01   ,2.5  ,1.8  ,0.1
360  ,2.306e-01   ,2.5  ,2  ,0.1
361  ,2.339e-01   ,2.5  ,2.2  ,0.1
362  ,1.317e-01   ,2.5  ,2.4  ,4.436
363  ,1.289e-01   ,2.5  ,2.4  ,4.2389
364  ,1.273e-01   ,2.5  ,2.4  ,4.0418
365  ,1.270e-01   ,2.5  ,2.4  ,3.8447
366  ,1.280e-01   ,2.5  ,2.4  ,3.6476
367  ,1.300e-01   ,2.5  ,2.4  ,3.4505
368  ,1.330e-01   ,2.5  ,2.4  ,3.2535
369  ,1.363e-01   ,2.5  ,2.4  ,3.0564
370  ,1.409e-01   ,2.5  ,2.4  ,2.8593
371  ,1.460e-01   ,2.5  ,2.4  ,2.6622
372  ,1.516e-01   ,2.5  ,2.4  ,2.4651
373  ,1.581e-01   ,2.5  ,2.4  ,2.268
374  ,1.649e-01   ,2.5  ,2.4  ,2.0709
375  ,1.726e-01   ,2.5  ,2.4  ,1.8738
376  ,1.815e-01   ,2.5  ,2.4  ,1.6767
377  ,1.908e-01   ,2.5  ,2.4  ,1.4796
378  ,1.987e-01   ,2.5  ,2.4  ,1.2825
379  ,2.064e-01   ,2.5  ,2.4  ,1.0855
380  ,2.137e-01   ,2.5  ,2.4  ,0.88836
381  ,2.205e-01   ,2.5  ,2.4  ,0.69127
382  ,2.265e-01   ,2.5  ,2.4  ,0.49418
383  ,2.320e-01   ,2.5  ,2.4  ,0.29709
384  ,1.308e-01   ,2.5  ,2.2665  ,4.7665
544  ,2.367e-01   ,2.2  ,2.5  ,0.1
545  ,2.342e-01   ,2  ,2.5  ,0.1
546  ,2.318e-01   ,1.8  ,2.5  ,0.1
547  ,2.297e-01   ,1.6  ,2.5  ,0.1
548  ,2.279e-01   ,1.4  ,2.5  ,0.1
549  ,2.264e-01   ,1.2  ,2.5  ,0.1
550  ,2.248e-01   ,1  ,2.5  ,0.1
551  ,2.226e-01   ,0.8  ,2.5  ,0.1
552  ,2.199e-01   ,0.6  ,2.5  ,0.1
553  ,2.180e-01   ,0.4  ,2.5  ,0.1
554  ,2.165e-01   ,0.2  ,2.5  ,0.1
555  ,2.149e-01   ,5.8879E-16  ,2.5  ,0.1
556  ,2.130e-01   ,-0.2  ,2.5  ,0.1
557  ,2.105e-01   ,-0.4  ,2.5  ,0.1
558  ,2.080e-01   ,-0.6  ,2.5  ,0.1
559  ,2.062e-01   ,-0.8  ,2.5  ,0.1
560  ,2.050e-01   ,-1  ,2.5  ,0.1
561  ,2.036e-01   ,-1.2  ,2.5  ,0.1
562  ,2.022e-01   ,-1.4  ,2.5  ,0.1
563  ,2.005e-01   ,-1.6  ,2.5  ,0.1
564  ,1.986e-01   ,-1.8  ,2.5  ,0.1
565  ,1.962e-01   ,-2  ,2.5  ,0.1
566  ,1.939e-01   ,-2.2  ,2.5  ,0.1
567  ,2.371e-01   ,-2.4  ,2.5  ,4.7
568  ,2.348e-01   ,-2.4  ,2.5  ,4.5
569  ,2.324e-01   ,-2.4  ,2.5  ,4.3
570  ,2.304e-01   ,-2.4  ,2.5  ,4.1
571  ,2.288e-01   ,-2.4  ,2.5  ,3.9
572  ,2.271e-01   ,-2.4  ,2.5  ,3.7
573  ,2.255e-01   ,-2.4  ,2.5  ,3.5
574  ,2.234e-01   ,-2.4  ,2.5  ,3.3
575  ,2.209e-01   ,-2.4  ,2.5  ,3.1
576  ,2.188e-01   ,-2.4  ,2.5  ,2.9
577  ,2.169e-01   ,-2.4  ,2.5  ,2.7
578  ,2.149e-01   ,-2.4  ,2.5  ,2.5
579  ,2.129e-01   ,-2.4  ,2.5  ,2.3
580  ,2.106e-01   ,-2.4  ,2.5  ,2.1
581  ,2.084e-01   ,-2.4  ,2.5  ,1.9
582  ,2.068e-01   ,-2.4  ,2.5  ,1.7
583  ,2.055e-01   ,-2.4  ,2.5  ,1.5
584  ,2.042e-01   ,-2.4  ,2.5  ,1.3
585  ,2.026e-01   ,-2.4  ,2.5  ,1.1
586  ,2.009e-01   ,-2.4  ,2.5  ,0.9
587  ,1.988e-01   ,-2.4  ,2.5  ,0.7
588  ,1.965e-01   ,-2.4  ,2.5  ,0.5
589  ,1.940e-01   ,-2.4  ,2.5  ,0.3
590  ,1.359e-01   ,1.936  ,2.5  ,4.9
591  ,1.338e-01   ,1.7389  ,2.5  ,4.9
592  ,1.331e-01   ,1.5418  ,2.5  ,4.9
593  ,1.334e-01   ,1.3447  ,2.5  ,4.9
594  ,1.345e-01   ,1.1476  ,2.5  ,4.9
595  ,1.365e-01   ,0.95055  ,2.5  ,4.9
596  ,1.393e-01   ,0.75346  ,2.5  ,4.9
597  ,1.431e-01   ,0.55637  ,2.5  ,4.9
598  ,1.481e-01   ,0.35927  ,2.5  ,4.9
599  ,1.530e-01   ,0.16218  ,2.5  ,4.9
600  ,1.584e-01   ,-0.034907  ,2.5  ,4.9
601  ,1.640e-01   ,-0.232  ,2.5  ,4.9
602  ,1.705e-01   ,-0.42909  ,2.5  ,4.9
603  ,1.770e-01   ,-0.62618  ,2.5  ,4.9
604  ,1.849e-01   ,-0.82327  ,2.5  ,4.9
605  ,1.935e-01   ,-1.0204  ,2.5  ,4.9
606  ,2.015e-01   ,-1.2175  ,2.5  ,4.9
607  ,2.093e-01   ,-1.4145  ,2.5  ,4.9
608  ,2.167e-01   ,-1.6116  ,2.5  ,4.9
609  ,2.231e-01   ,-1.8087  ,2.5  ,4.9
610  ,2.289e-01   ,-2.0058  ,2.5  ,4.9
611  ,2.340e-01   ,-2.2029  ,2.5  ,4.9
612  ,1.345e-01   ,2.2665  ,2.5  ,4.7665
613  ,1.351e-01   ,2.4  ,2.5  ,4.436
614  ,1.338e-01   ,2.4  ,2.5  ,4.2389
615  ,1.326e-01   ,2.4  ,2.5  ,4.0418
616  ,1.329e-01   ,2.4  ,2.5  ,3.8447
617  ,1.343e-01   ,2.4  ,2.5  ,3.6476
618  ,1.364e-01   ,2.4  ,2.5  ,3.4505
619  ,1.395e-01   ,2.4  ,2.5  ,3.2535
620  ,1.432e-01   ,2.4  ,2.5  ,3.0564
621  ,1.476e-01   ,2.4  ,2.5  ,2.8593
622  ,1.524e-01   ,2.4  ,2.5  ,2.6622
623  ,1.577e-01   ,2.4  ,2.5  ,2.4651
624  ,1.637e-01   ,2.4  ,2.5  ,2.268
625  ,1.701e-01   ,2.4  ,2.5  ,2.0709
626  ,1.772e-01   ,2.4  ,2.5  ,1.8738
627  ,1.851e-01   ,2.4  ,2.5  ,1.6767
628  ,1.940e-01   ,2.4  ,2.5  ,1.4796
629  ,2.021e-01   ,2.4  ,2.5  ,1.2825
630  ,2.092e-01   ,2.4  ,2.5  ,1.0855
631  ,2.156e-01   ,2.4  ,2.5  ,0.88836
632  ,2.221e-01   ,2.4  ,2.5  ,0.69127
633  ,2.280e-01   ,2.4  ,2.5  ,0.49418
634  ,2.332e-01   ,2.4  ,2.5  ,0.29709
796  ,1.987e-01   ,-2.5  ,2.2  ,0.1
797  ,2.037e-01   ,-2.5  ,2  ,0.1
798  ,2.086e-01   ,-2.5  ,1.8  ,0.1
799  ,2.132e-01   ,-2.5  ,1.6  ,0.1
800  ,2.177e-01   ,-2.5  ,1.4  ,0.1
801  ,2.222e-01   ,-2.5  ,1.2  ,0.1
802  ,2.265e-01   ,-2.5  ,1  ,0.1
803  ,2.308e-01   ,-2.5  ,0.8  ,0.1
804  ,2.354e-01   ,-2.5  ,0.6  ,0.1
805  ,2.400e-01   ,-2.5  ,0.4  ,0.1
806  ,2.446e-01   ,-2.5  ,0.2  ,0.1
807  ,2.492e-01   ,-2.5  ,5.8879E-16  ,0.1
808  ,2.534e-01   ,-2.5  ,-0.2  ,0.1
809  ,2.577e-01   ,-2.5  ,-0.4  ,0.1
810  ,2.618e-01   ,-2.5  ,-0.6  ,0.1
811  ,2.657e-01   ,-2.5  ,-0.8  ,0.1
812  ,2.698e-01   ,-2.5  ,-1  ,0.1
813  ,2.737e-01   ,-2.5  ,-1.2  ,0.1
814  ,2.776e-01   ,-2.5  ,-1.4  ,0.1
815  ,2.812e-01   ,-2.5  ,-1.6  ,0.1
816  ,2.847e-01   ,-2.5  ,-1.8  ,0.1
817  ,2.884e-01   ,-2.5  ,-2  ,0.1
818  ,2.922e-01   ,-2.5  ,-2.2  ,0.1
819  ,2.265e-01   ,-2.5  ,-2.4  ,4.7
820  ,2.182e-01   ,-2.5  ,-2.4  ,4.5
821  ,2.212e-01   ,-2.5  ,-2.4  ,4.3
822  ,2.362e-01   ,-2.5  ,-2.4  ,4.1
823  ,2.609e-01   ,-2.5  ,-2.4  ,3.9
824  ,2.913e-01   ,-2.5  ,-2.4  ,3.7
825  ,3.230e-01   ,-2.5  ,-2.4  ,3.5
826  ,3.522e-01   ,-2.5  ,-2.4  ,3.3
827  ,3.762e-01   ,-2.5  ,-2.4  ,3.1
828  ,3.938e-01   ,-2.5  ,-2.4  ,2.9
829  ,4.041e-01   ,-2.5  ,-2.4  ,2.7
830  ,4.074e-01   ,-2.5  ,-2.4  ,2.5
831  ,4.049e-01   ,-2.5  ,-2.4  ,2.3
832  ,3.974e-01   ,-2.5  ,-2.4  ,2.1
833  ,3.858e-01   ,-2.5  ,-2.4  ,1.9
834  ,3.716e-01   ,-2.5  ,-2.4  ,1.7
835  ,3.564e-01   ,-2.5  ,-2.4  ,1.5
836  ,3.420e-01   ,-2.5  ,-2.4  ,1.3
837  ,3.294e-01   ,-2.5  ,-2.4  ,1.1
838  ,3.190e-01   ,-2.5  ,-2.4  ,0.9
839  ,3.105e-01   ,-2.5  ,-2.4  ,0.7
840  ,3.037e-01   ,-2.5  ,-2.4  ,0.5
841  ,2.987e-01   ,-2.5  ,-2.4  ,0.3
842  ,2.371e-01   ,-2.5  ,2.2  ,4.9
843  ,2.338e-01   ,-2.5  ,2  ,4.9
844  ,2.305e-01   ,-2.5  ,1.8  ,4.9
845  ,2.275e-01   ,-2.5  ,1.6  ,4.9
846  ,2.249e-01   ,-2.5  ,1.4  ,4.9
847  ,2.228e-01   ,-2.5  ,1.2  ,4.9
848  ,2.211e-01   ,-2.5  ,1  ,4.9
849  ,2.194e-01   ,-2.5  ,0.8  ,4.9
850  ,2.177e-01   ,-2.5  ,0.6  ,4.9
851  ,2.164e-01   ,-2.5  ,0.4  ,4.9
852  ,2.152e-01   ,-2.5  ,0.2  ,4.9
853  ,2.144e-01   ,-2.5  ,5.8879E-16  ,4.9
854  ,2.140e-01   ,-2.5  ,-0.2  ,4.9
855  ,2.143e-01   ,-2.5  ,-0.4  ,4.9
856  ,2.153e-01   ,-2.5  ,-0.6  ,4.9
857  ,2.167e-01   ,-2.5  ,-0.8  ,4.9
858  ,2.184e-01   ,-2.5  ,-1  ,4.9
859  ,2.208e-01   ,-2.5  ,-1.2  ,4.9
860  ,2.237e-01   ,-2.5  ,-1.4  ,4.9
861  ,2.269e-01   ,-2.5  ,-1.6  ,4.9
862  ,2.304e-01   ,-2.5  ,-1.8  ,4.9
863  ,2.341e-01   ,-2.5  ,-2  ,4.9
864  ,2.383e-01   ,-2.5  ,-2.2  ,4.9
865  ,2.382e-01   ,-2.5  ,2.4  ,4.7
866  ,2.356e-01   ,-2.5  ,2.4  ,4.5
867  ,2.326e-01   ,-2.5  ,2.4  ,4.3
868  ,2.299e-01   ,-2.5  ,2.4  ,4.1
869  ,2.279e-01   ,-2.5  ,2.4  ,3.9
870  ,2.260e-01   ,-2.5  ,2.4  ,3.7
871  ,2.242e-01   ,-2.5  ,2.4  ,3.5
872  ,2.219e-01   ,-2.5  ,2.4  ,3.3
873  ,2.194e-01   ,-2.5  ,2.4  ,3.1
874  ,2.177e-01   ,-2.5  ,2.4  ,2.9
875  ,2.161e-01   ,-2.5  ,2.4  ,2.7
876  ,2.145e-01   ,-2.5  ,2.4  ,2.5
877  ,2.128e-01   ,-2.5  ,2.4  ,2.3
878  ,2.110e-01   ,-2.5  ,2.4  ,2.1
879  ,2.092e-01   ,-2.5  ,2.4  ,1.9
880  ,2.076e-01   ,-2.5  ,2.4  ,1.7
881  ,2.065e-01   ,-2.5  ,2.4  ,1.5
882  ,2.053e-01   ,-2.5  ,2.4  ,1.3
883  ,2.039e-01   ,-2.5  ,2.4  ,1.1
884  ,2.022e-01   ,-2.5  ,2.4  ,0.9
885  ,2.004e-01   ,-2.5  ,2.4  ,0.7
886  ,1.982e-01   ,-2.5  ,2.4  ,0.5
887  ,1.956e-01   ,-2.5  ,2.4  ,0.3
1044  ,3.006e-01   ,-2.3  ,-2.5  ,0.44697
1045  ,3.050e-01   ,-2.3  ,-2.5  ,0.68705
1046  ,3.117e-01   ,-2.3  ,-2.5  ,0.92554
1047  ,3.214e-01   ,-2.3  ,-2.5  ,1.1682
1048  ,3.355e-01   ,-2.3  ,-2.5  ,1.4148
1049  ,3.540e-01   ,-2.3  ,-2.5  ,1.6581
1050  ,3.742e-01   ,-2.3  ,-2.5  ,1.8967
1051  ,3.920e-01   ,-2.3  ,-2.5  ,2.1357
1052  ,4.043e-01   ,-2.3  ,-2.5  ,2.3794
1053  ,4.090e-01   ,-2.3  ,-2.5  ,2.6206
1054  ,4.043e-01   ,-2.3  ,-2.5  ,2.8643
1055  ,3.889e-01   ,-2.3  ,-2.5  ,3.1033
1056  ,3.640e-01   ,-2.3  ,-2.5  ,3.342
1057  ,3.305e-01   ,-2.3  ,-2.5  ,3.5852
1058  ,2.940e-01   ,-2.3  ,-2.5  ,3.8318
1059  ,2.636e-01   ,-2.3  ,-2.5  ,4.0745
1060  ,2.457e-01   ,-2.3  ,-2.5  ,4.3129
1061  ,2.431e-01   ,-2.3  ,-2.5  ,4.553
1062  ,2.803e-01   ,-2.053  ,-2.5  ,4.8
1063  ,3.039e-01   ,-1.8129  ,-2.5  ,4.8
1064  ,3.244e-01   ,-1.5745  ,-2.5  ,4.8
1065  ,3.417e-01   ,-1.3318  ,-2.5  ,4.8
1066  ,3.551e-01   ,-1.0852  ,-2.5  ,4.8
1067  ,3.638e-01   ,-0.84195  ,-2.5  ,4.8
1068  ,3.675e-01   ,-0.60329  ,-2.5  ,4.8
1069  ,3.649e-01   ,-0.3643  ,-2.5  ,4.8
1070  ,3.533e-01   ,-0.12055  ,-2.5  ,4.8
1071  ,3.330e-01   ,0.12056  ,-2.5  ,4.8
1072  ,3.041e-01   ,0.3643  ,-2.5  ,4.8
1073  ,2.699e-01   ,0.6033  ,-2.5  ,4.8
1074  ,2.346e-01   ,0.84195  ,-2.5  ,4.8
1075  ,2.068e-01   ,1.0852  ,-2.5  ,4.8
1076  ,1.987e-01   ,1.3318  ,-2.5  ,4.8
1077  ,2.144e-01   ,1.5745  ,-2.5  ,4.8
1078  ,2.432e-01   ,1.8129  ,-2.5  ,4.8
1079  ,2.703e-01   ,2.053  ,-2.5  ,4.8
1080  ,2.717e-01   ,2.3  ,-2.5  ,4.553
1081  ,2.455e-01   ,2.3  ,-2.5  ,4.3129
1082  ,2.170e-01   ,2.3  ,-2.5  ,4.0745
1083  ,2.000e-01   ,2.3  ,-2.5  ,3.8318
1084  ,2.064e-01   ,2.3  ,-2.5  ,3.5852
1085  ,2.327e-01   ,2.3  ,-2.5  ,3.3419
1086  ,2.669e-01   ,2.3  ,-2.5  ,3.1033
1087  ,3.008e-01   ,2.3  ,-2.5  ,2.8643
1088  ,3.304e-01   ,2.3  ,-2.5  ,2.6206
1089  ,3.519e-01   ,2.3  ,-2.5  ,2.3794
1090  ,3.642e-01   ,2.3  ,-2.5  ,2.1357
1091  ,3.667e-01   ,2.3  ,-2.5  ,1.8967
1092  ,3.622e-01   ,2.3  ,-2.5  ,1.658
1093  ,3.529e-01   ,2.3  ,-2.5  ,1.4148
1094  ,3.396e-01   ,2.3  ,-2.5  ,1.1682
