Date:  12:49, Monday, July 10, 2023
Model name: Hollow_DropBox
Study name: DropTest_300fts(-Default-)
Plot type:  Stress1
Plot step: 5   time : 26.2184 Microseconds
Result Type: von Mises 


Node  ,Value (N/m^2)  ,X (in)  ,Y (in)  ,Z (in)
74  ,1.989e+08   ,-0.6  ,-2.4  ,5
75  ,1.641e+08   ,-0.4  ,-2.4  ,5
76  ,1.521e+08   ,-0.2  ,-2.4  ,5
77  ,1.639e+08   ,-5.8879E-16  ,-2.4  ,5
78  ,1.581e+08   ,0.2  ,-2.4  ,5
79  ,1.090e+08   ,0.4  ,-2.4  ,5
80  ,1.145e+08   ,0.6  ,-2.4  ,5
81  ,1.135e+08   ,0.8  ,-2.4  ,5
82  ,1.260e+08   ,1  ,-2.4  ,5
83  ,1.301e+08   ,1.2  ,-2.4  ,5
84  ,1.831e+08   ,1.4  ,-2.4  ,5
85  ,2.336e+08   ,1.6  ,-2.4  ,5
86  ,2.151e+08   ,1.8  ,-2.4  ,5
87  ,2.366e+08   ,2  ,-2.4  ,5
88  ,1.346e+08   ,2.2  ,-2.4  ,5
89  ,9.526e+07   ,2.4  ,-2.2029  ,5
90  ,1.329e+08   ,2.4  ,-2.0058  ,5
91  ,2.822e+08   ,2.4  ,-1.8087  ,5
92  ,4.969e+08   ,2.4  ,-1.6116  ,5
93  ,6.207e+08   ,2.4  ,-1.4145  ,5
94  ,4.919e+08   ,2.4  ,-1.2175  ,5
95  ,1.539e+08   ,2.4  ,-1.0204  ,5
96  ,1.069e+08   ,2.4  ,-0.82327  ,5
97  ,9.867e+07   ,2.4  ,-0.62618  ,5
98  ,3.376e+08   ,2.4  ,-0.42909  ,5
99  ,6.753e+08   ,2.4  ,-0.232  ,5
100  ,8.032e+08   ,2.4  ,-0.034907  ,5
101  ,1.034e+09   ,2.4  ,0.16218  ,5
102  ,1.256e+09   ,2.4  ,0.35927  ,5
103  ,1.574e+09   ,2.4  ,0.55637  ,5
104  ,1.620e+09   ,2.4  ,0.75346  ,5
105  ,1.647e+09   ,2.4  ,0.95055  ,5
106  ,1.645e+09   ,2.4  ,1.1476  ,5
107  ,2.376e+09   ,2.4  ,1.3447  ,5
108  ,3.668e+09   ,2.4  ,1.5418  ,5
109  ,4.833e+09   ,2.4  ,1.7389  ,5
110  ,8.192e+09   ,2.4  ,1.936  ,5
111  ,1.071e+10   ,2.2665  ,2.2665  ,5
112  ,8.436e+09   ,1.936  ,2.4  ,5
113  ,4.781e+09   ,1.7389  ,2.4  ,5
114  ,3.543e+09   ,1.5418  ,2.4  ,5
115  ,2.715e+09   ,1.3447  ,2.4  ,5
116  ,1.959e+09   ,1.1476  ,2.4  ,5
117  ,1.973e+09   ,0.95055  ,2.4  ,5
118  ,1.531e+09   ,0.75346  ,2.4  ,5
119  ,1.187e+09   ,0.55637  ,2.4  ,5
120  ,1.103e+09   ,0.35927  ,2.4  ,5
121  ,1.083e+09   ,0.16218  ,2.4  ,5
122  ,8.380e+08   ,-0.034907  ,2.4  ,5
123  ,8.339e+08   ,-0.232  ,2.4  ,5
124  ,4.551e+08   ,-0.42909  ,2.4  ,5
125  ,2.468e+08   ,-0.62618  ,2.4  ,5
126  ,1.374e+08   ,-0.82327  ,2.4  ,5
127  ,3.446e+08   ,-1.0204  ,2.4  ,5
128  ,4.375e+08   ,-1.2175  ,2.4  ,5
129  ,6.128e+08   ,-1.4145  ,2.4  ,5
130  ,6.426e+08   ,-1.6116  ,2.4  ,5
131  ,5.335e+08   ,-1.8087  ,2.4  ,5
132  ,4.503e+08   ,-2.0058  ,2.4  ,5
133  ,2.482e+08   ,-2.2029  ,2.4  ,5
294  ,7.286e+07   ,2.5  ,-2.2029  ,4.9
295  ,1.235e+08   ,2.5  ,-2.0058  ,4.9
296  ,2.746e+08   ,2.5  ,-1.8087  ,4.9
297  ,4.885e+08   ,2.5  ,-1.6116  ,4.9
298  ,6.639e+08   ,2.5  ,-1.4145  ,4.9
299  ,4.776e+08   ,2.5  ,-1.2175  ,4.9
300  ,2.220e+08   ,2.5  ,-1.0204  ,4.9
301  ,1.011e+08   ,2.5  ,-0.82327  ,4.9
302  ,1.412e+08   ,2.5  ,-0.62618  ,4.9
303  ,3.467e+08   ,2.5  ,-0.42909  ,4.9
304  ,6.921e+08   ,2.5  ,-0.232  ,4.9
305  ,8.726e+08   ,2.5  ,-0.034907  ,4.9
306  ,1.131e+09   ,2.5  ,0.16218  ,4.9
307  ,1.235e+09   ,2.5  ,0.35927  ,4.9
308  ,1.448e+09   ,2.5  ,0.55637  ,4.9
309  ,1.514e+09   ,2.5  ,0.75346  ,4.9
310  ,1.676e+09   ,2.5  ,0.95055  ,4.9
311  ,2.121e+09   ,2.5  ,1.1476  ,4.9
312  ,2.588e+09   ,2.5  ,1.3447  ,4.9
313  ,3.688e+09   ,2.5  ,1.5418  ,4.9
314  ,6.017e+09   ,2.5  ,1.7389  ,4.9
315  ,8.949e+09   ,2.5  ,1.936  ,4.9
316  ,1.495e+08   ,2.5  ,-2.4  ,4.7
317  ,2.209e+08   ,2.5  ,-2.4  ,4.5
318  ,1.876e+08   ,2.5  ,-2.4  ,4.3
319  ,1.814e+08   ,2.5  ,-2.4  ,4.1
320  ,1.303e+08   ,2.5  ,-2.4  ,3.9
321  ,9.377e+07   ,2.5  ,-2.4  ,3.7
322  ,8.998e+07   ,2.5  ,-2.4  ,3.5
323  ,7.577e+07   ,2.5  ,-2.4  ,3.3
324  ,7.295e+07   ,2.5  ,-2.4  ,3.1
325  ,9.494e+07   ,2.5  ,-2.4  ,2.9
326  ,1.384e+08   ,2.5  ,-2.4  ,2.7
327  ,1.443e+08   ,2.5  ,-2.4  ,2.5
328  ,1.542e+08   ,2.5  ,-2.4  ,2.3
329  ,1.770e+08   ,2.5  ,-2.4  ,2.1
330  ,2.114e+08   ,2.5  ,-2.4  ,1.9
331  ,1.935e+08   ,2.5  ,-2.4  ,1.7
332  ,1.351e+08   ,2.5  ,-2.4  ,1.5
333  ,6.986e+07   ,2.5  ,-2.4  ,1.3
334  ,5.018e+07   ,2.5  ,-2.4  ,1.1
335  ,3.668e+07   ,2.5  ,-2.4  ,0.9
336  ,2.910e+07   ,2.5  ,-2.4  ,0.7
337  ,2.663e+07   ,2.5  ,-2.4  ,0.5
338  ,2.593e+07   ,2.5  ,-2.4  ,0.3
339  ,1.301e+07   ,2.5  ,-2.2  ,0.1
340  ,2.944e+07   ,2.5  ,-2  ,0.1
341  ,6.450e+07   ,2.5  ,-1.8  ,0.1
342  ,3.803e+07   ,2.5  ,-1.6  ,0.1
343  ,3.021e+07   ,2.5  ,-1.4  ,0.1
344  ,7.542e+07   ,2.5  ,-1.2  ,0.1
345  ,4.588e+07   ,2.5  ,-1  ,0.1
346  ,8.597e+07   ,2.5  ,-0.8  ,0.1
347  ,1.474e+08   ,2.5  ,-0.6  ,0.1
348  ,2.393e+08   ,2.5  ,-0.4  ,0.1
349  ,2.287e+08   ,2.5  ,-0.2  ,0.1
350  ,1.335e+08   ,2.5  ,-1.7664E-15  ,0.1
351  ,1.131e+08   ,2.5  ,0.2  ,0.1
352  ,1.198e+08   ,2.5  ,0.4  ,0.1
353  ,1.425e+08   ,2.5  ,0.6  ,0.1
354  ,1.816e+08   ,2.5  ,0.8  ,0.1
355  ,1.871e+08   ,2.5  ,1  ,0.1
356  ,1.680e+08   ,2.5  ,1.2  ,0.1
357  ,1.878e+08   ,2.5  ,1.4  ,0.1
358  ,1.789e+08   ,2.5  ,1.6  ,0.1
359  ,1.700e+08   ,2.5  ,1.8  ,0.1
360  ,1.694e+08   ,2.5  ,2  ,0.1
361  ,1.546e+08   ,2.5  ,2.2  ,0.1
362  ,8.759e+09   ,2.5  ,2.4  ,4.436
363  ,5.673e+09   ,2.5  ,2.4  ,4.2389
364  ,3.339e+09   ,2.5  ,2.4  ,4.0418
365  ,2.777e+09   ,2.5  ,2.4  ,3.8447
366  ,1.856e+09   ,2.5  ,2.4  ,3.6476
367  ,1.801e+09   ,2.5  ,2.4  ,3.4505
368  ,1.516e+09   ,2.5  ,2.4  ,3.2535
369  ,1.193e+09   ,2.5  ,2.4  ,3.0564
370  ,1.074e+09   ,2.5  ,2.4  ,2.8593
371  ,9.469e+08   ,2.5  ,2.4  ,2.6622
372  ,1.032e+09   ,2.5  ,2.4  ,2.4651
373  ,8.158e+08   ,2.5  ,2.4  ,2.268
374  ,5.781e+08   ,2.5  ,2.4  ,2.0709
375  ,1.999e+08   ,2.5  ,2.4  ,1.8738
376  ,2.659e+08   ,2.5  ,2.4  ,1.6767
377  ,3.043e+08   ,2.5  ,2.4  ,1.4796
378  ,4.164e+08   ,2.5  ,2.4  ,1.2825
379  ,5.298e+08   ,2.5  ,2.4  ,1.0855
380  ,5.921e+08   ,2.5  ,2.4  ,0.88836
381  ,5.782e+08   ,2.5  ,2.4  ,0.69127
382  ,5.131e+08   ,2.5  ,2.4  ,0.49418
383  ,2.643e+08   ,2.5  ,2.4  ,0.29709
384  ,1.045e+10   ,2.5  ,2.2665  ,4.7665
544  ,1.630e+08   ,2.2  ,2.5  ,0.1
545  ,1.386e+08   ,2  ,2.5  ,0.1
546  ,1.335e+08   ,1.8  ,2.5  ,0.1
547  ,1.089e+08   ,1.6  ,2.5  ,0.1
548  ,9.498e+07   ,1.4  ,2.5  ,0.1
549  ,1.120e+08   ,1.2  ,2.5  ,0.1
550  ,1.473e+08   ,1  ,2.5  ,0.1
551  ,2.097e+08   ,0.8  ,2.5  ,0.1
552  ,1.805e+08   ,0.6  ,2.5  ,0.1
553  ,1.341e+08   ,0.4  ,2.5  ,0.1
554  ,1.421e+08   ,0.2  ,2.5  ,0.1
555  ,1.369e+08   ,5.8879E-16  ,2.5  ,0.1
556  ,1.055e+08   ,-0.2  ,2.5  ,0.1
557  ,1.212e+08   ,-0.4  ,2.5  ,0.1
558  ,2.025e+08   ,-0.6  ,2.5  ,0.1
559  ,2.555e+08   ,-0.8  ,2.5  ,0.1
560  ,7.656e+07   ,-1  ,2.5  ,0.1
561  ,7.597e+07   ,-1.2  ,2.5  ,0.1
562  ,7.185e+07   ,-1.4  ,2.5  ,0.1
563  ,6.406e+07   ,-1.6  ,2.5  ,0.1
564  ,5.451e+07   ,-1.8  ,2.5  ,0.1
565  ,4.839e+07   ,-2  ,2.5  ,0.1
566  ,2.241e+07   ,-2.2  ,2.5  ,0.1
567  ,1.424e+08   ,-2.4  ,2.5  ,4.7
568  ,9.565e+07   ,-2.4  ,2.5  ,4.5
569  ,9.880e+07   ,-2.4  ,2.5  ,4.3
570  ,9.640e+07   ,-2.4  ,2.5  ,4.1
571  ,1.008e+08   ,-2.4  ,2.5  ,3.9
572  ,1.114e+08   ,-2.4  ,2.5  ,3.7
573  ,1.555e+08   ,-2.4  ,2.5  ,3.5
574  ,2.081e+08   ,-2.4  ,2.5  ,3.3
575  ,1.412e+08   ,-2.4  ,2.5  ,3.1
576  ,1.182e+08   ,-2.4  ,2.5  ,2.9
577  ,1.304e+08   ,-2.4  ,2.5  ,2.7
578  ,1.368e+08   ,-2.4  ,2.5  ,2.5
579  ,1.568e+08   ,-2.4  ,2.5  ,2.3
580  ,1.567e+08   ,-2.4  ,2.5  ,2.1
581  ,1.559e+08   ,-2.4  ,2.5  ,1.9
582  ,1.578e+08   ,-2.4  ,2.5  ,1.7
583  ,7.024e+07   ,-2.4  ,2.5  ,1.5
584  ,4.834e+07   ,-2.4  ,2.5  ,1.3
585  ,4.958e+07   ,-2.4  ,2.5  ,1.1
586  ,4.168e+07   ,-2.4  ,2.5  ,0.9
587  ,3.249e+07   ,-2.4  ,2.5  ,0.7
588  ,3.080e+07   ,-2.4  ,2.5  ,0.5
589  ,2.415e+07   ,-2.4  ,2.5  ,0.3
590  ,9.273e+09   ,1.936  ,2.5  ,4.9
591  ,4.429e+09   ,1.7389  ,2.5  ,4.9
592  ,3.476e+09   ,1.5418  ,2.5  ,4.9
593  ,2.578e+09   ,1.3447  ,2.5  ,4.9
594  ,1.980e+09   ,1.1476  ,2.5  ,4.9
595  ,1.752e+09   ,0.95055  ,2.5  ,4.9
596  ,1.652e+09   ,0.75346  ,2.5  ,4.9
597  ,1.186e+09   ,0.55637  ,2.5  ,4.9
598  ,1.184e+09   ,0.35927  ,2.5  ,4.9
599  ,1.030e+09   ,0.16218  ,2.5  ,4.9
600  ,8.300e+08   ,-0.034907  ,2.5  ,4.9
601  ,7.278e+08   ,-0.232  ,2.5  ,4.9
602  ,5.246e+08   ,-0.42909  ,2.5  ,4.9
603  ,2.815e+08   ,-0.62618  ,2.5  ,4.9
604  ,2.002e+08   ,-0.82327  ,2.5  ,4.9
605  ,3.281e+08   ,-1.0204  ,2.5  ,4.9
606  ,4.314e+08   ,-1.2175  ,2.5  ,4.9
607  ,6.306e+08   ,-1.4145  ,2.5  ,4.9
608  ,6.397e+08   ,-1.6116  ,2.5  ,4.9
609  ,5.335e+08   ,-1.8087  ,2.5  ,4.9
610  ,4.625e+08   ,-2.0058  ,2.5  ,4.9
611  ,2.542e+08   ,-2.2029  ,2.5  ,4.9
612  ,1.086e+10   ,2.2665  ,2.5  ,4.7665
613  ,7.654e+09   ,2.4  ,2.5  ,4.436
614  ,4.897e+09   ,2.4  ,2.5  ,4.2389
615  ,3.353e+09   ,2.4  ,2.5  ,4.0418
616  ,2.583e+09   ,2.4  ,2.5  ,3.8447
617  ,1.902e+09   ,2.4  ,2.5  ,3.6476
618  ,1.852e+09   ,2.4  ,2.5  ,3.4505
619  ,1.586e+09   ,2.4  ,2.5  ,3.2535
620  ,1.286e+09   ,2.4  ,2.5  ,3.0564
621  ,1.125e+09   ,2.4  ,2.5  ,2.8593
622  ,9.257e+08   ,2.4  ,2.5  ,2.6622
623  ,8.863e+08   ,2.4  ,2.5  ,2.4651
624  ,8.118e+08   ,2.4  ,2.5  ,2.268
625  ,5.527e+08   ,2.4  ,2.5  ,2.0709
626  ,1.319e+08   ,2.4  ,2.5  ,1.8738
627  ,2.329e+08   ,2.4  ,2.5  ,1.6767
628  ,2.122e+08   ,2.4  ,2.5  ,1.4796
629  ,4.131e+08   ,2.4  ,2.5  ,1.2825
630  ,5.612e+08   ,2.4  ,2.5  ,1.0855
631  ,6.502e+08   ,2.4  ,2.5  ,0.88836
632  ,5.953e+08   ,2.4  ,2.5  ,0.69127
633  ,5.204e+08   ,2.4  ,2.5  ,0.49418
634  ,2.629e+08   ,2.4  ,2.5  ,0.29709
796  ,6.376e+07   ,-2.5  ,2.2  ,0.1
797  ,3.524e+07   ,-2.5  ,2  ,0.1
798  ,2.378e+07   ,-2.5  ,1.8  ,0.1
799  ,2.785e+07   ,-2.5  ,1.6  ,0.1
800  ,2.879e+07   ,-2.5  ,1.4  ,0.1
801  ,2.745e+07   ,-2.5  ,1.2  ,0.1
802  ,1.511e+07   ,-2.5  ,1  ,0.1
803  ,6.678e+06   ,-2.5  ,0.8  ,0.1
804  ,7.416e+06   ,-2.5  ,0.6  ,0.1
805  ,5.669e+06   ,-2.5  ,0.4  ,0.1
806  ,3.885e+06   ,-2.5  ,0.2  ,0.1
807  ,3.050e+06   ,-2.5  ,5.8879E-16  ,0.1
808  ,6.956e+06   ,-2.5  ,-0.2  ,0.1
809  ,8.491e+06   ,-2.5  ,-0.4  ,0.1
810  ,2.475e+06   ,-2.5  ,-0.6  ,0.1
811  ,2.600e+06   ,-2.5  ,-0.8  ,0.1
812  ,4.009e+06   ,-2.5  ,-1  ,0.1
813  ,2.711e+06   ,-2.5  ,-1.2  ,0.1
814  ,9.437e+05   ,-2.5  ,-1.4  ,0.1
815  ,1.899e+06   ,-2.5  ,-1.6  ,0.1
816  ,8.445e+05   ,-2.5  ,-1.8  ,0.1
817  ,6.004e+05   ,-2.5  ,-2  ,0.1
818  ,2.672e+05   ,-2.5  ,-2.2  ,0.1
819  ,7.173e+06   ,-2.5  ,-2.4  ,4.7
820  ,6.593e+06   ,-2.5  ,-2.4  ,4.5
821  ,6.070e+06   ,-2.5  ,-2.4  ,4.3
822  ,5.648e+06   ,-2.5  ,-2.4  ,4.1
823  ,4.381e+06   ,-2.5  ,-2.4  ,3.9
824  ,5.386e+06   ,-2.5  ,-2.4  ,3.7
825  ,4.026e+06   ,-2.5  ,-2.4  ,3.5
826  ,1.356e+06   ,-2.5  ,-2.4  ,3.3
827  ,1.273e+06   ,-2.5  ,-2.4  ,3.1
828  ,1.420e+06   ,-2.5  ,-2.4  ,2.9
829  ,1.165e+06   ,-2.5  ,-2.4  ,2.7
830  ,4.546e+05   ,-2.5  ,-2.4  ,2.5
831  ,5.325e+05   ,-2.5  ,-2.4  ,2.3
832  ,4.849e+05   ,-2.5  ,-2.4  ,2.1
833  ,8.704e+05   ,-2.5  ,-2.4  ,1.9
834  ,9.236e+05   ,-2.5  ,-2.4  ,1.7
835  ,2.821e+05   ,-2.5  ,-2.4  ,1.5
836  ,4.685e+05   ,-2.5  ,-2.4  ,1.3
837  ,5.372e+05   ,-2.5  ,-2.4  ,1.1
838  ,3.587e+05   ,-2.5  ,-2.4  ,0.9
839  ,2.302e+05   ,-2.5  ,-2.4  ,0.7
840  ,1.920e+05   ,-2.5  ,-2.4  ,0.5
841  ,2.387e+05   ,-2.5  ,-2.4  ,0.3
842  ,1.984e+08   ,-2.5  ,2.2  ,4.9
843  ,1.654e+08   ,-2.5  ,2  ,4.9
844  ,1.767e+08   ,-2.5  ,1.8  ,4.9
845  ,1.651e+08   ,-2.5  ,1.6  ,4.9
846  ,1.568e+08   ,-2.5  ,1.4  ,4.9
847  ,1.228e+08   ,-2.5  ,1.2  ,4.9
848  ,8.493e+07   ,-2.5  ,1  ,4.9
849  ,1.104e+08   ,-2.5  ,0.8  ,4.9
850  ,9.369e+07   ,-2.5  ,0.6  ,4.9
851  ,8.356e+07   ,-2.5  ,0.4  ,4.9
852  ,7.812e+07   ,-2.5  ,0.2  ,4.9
853  ,8.481e+07   ,-2.5  ,5.8879E-16  ,4.9
854  ,1.387e+08   ,-2.5  ,-0.2  ,4.9
855  ,1.977e+08   ,-2.5  ,-0.4  ,4.9
856  ,9.696e+07   ,-2.5  ,-0.6  ,4.9
857  ,4.652e+07   ,-2.5  ,-0.8  ,4.9
858  ,3.239e+07   ,-2.5  ,-1  ,4.9
859  ,4.341e+07   ,-2.5  ,-1.2  ,4.9
860  ,2.292e+07   ,-2.5  ,-1.4  ,4.9
861  ,2.442e+07   ,-2.5  ,-1.6  ,4.9
862  ,3.093e+07   ,-2.5  ,-1.8  ,4.9
863  ,1.604e+07   ,-2.5  ,-2  ,4.9
864  ,6.942e+06   ,-2.5  ,-2.2  ,4.9
865  ,1.808e+08   ,-2.5  ,2.4  ,4.7
866  ,1.352e+08   ,-2.5  ,2.4  ,4.5
867  ,1.605e+08   ,-2.5  ,2.4  ,4.3
868  ,1.058e+08   ,-2.5  ,2.4  ,4.1
869  ,1.614e+08   ,-2.5  ,2.4  ,3.9
870  ,1.509e+08   ,-2.5  ,2.4  ,3.7
871  ,1.778e+08   ,-2.5  ,2.4  ,3.5
872  ,1.837e+08   ,-2.5  ,2.4  ,3.3
873  ,1.215e+08   ,-2.5  ,2.4  ,3.1
874  ,1.257e+08   ,-2.5  ,2.4  ,2.9
875  ,1.057e+08   ,-2.5  ,2.4  ,2.7
876  ,1.094e+08   ,-2.5  ,2.4  ,2.5
877  ,1.033e+08   ,-2.5  ,2.4  ,2.3
878  ,8.862e+07   ,-2.5  ,2.4  ,2.1
879  ,7.475e+07   ,-2.5  ,2.4  ,1.9
880  ,9.807e+07   ,-2.5  ,2.4  ,1.7
881  ,7.063e+07   ,-2.5  ,2.4  ,1.5
882  ,3.959e+07   ,-2.5  ,2.4  ,1.3
883  ,2.571e+07   ,-2.5  ,2.4  ,1.1
884  ,2.475e+07   ,-2.5  ,2.4  ,0.9
885  ,2.248e+07   ,-2.5  ,2.4  ,0.7
886  ,3.520e+07   ,-2.5  ,2.4  ,0.5
887  ,3.866e+07   ,-2.5  ,2.4  ,0.3
1044  ,3.477e+05   ,-2.3  ,-2.5  ,0.44697
1045  ,2.172e+05   ,-2.3  ,-2.5  ,0.68705
1046  ,2.907e+05   ,-2.3  ,-2.5  ,0.92554
1047  ,5.215e+05   ,-2.3  ,-2.5  ,1.1682
1048  ,5.146e+05   ,-2.3  ,-2.5  ,1.4148
1049  ,1.487e+05   ,-2.3  ,-2.5  ,1.6581
1050  ,4.711e+05   ,-2.3  ,-2.5  ,1.8967
1051  ,6.221e+05   ,-2.3  ,-2.5  ,2.1357
1052  ,9.782e+05   ,-2.3  ,-2.5  ,2.3794
1053  ,6.191e+05   ,-2.3  ,-2.5  ,2.6206
1054  ,4.026e+05   ,-2.3  ,-2.5  ,2.8643
1055  ,1.558e+06   ,-2.3  ,-2.5  ,3.1033
1056  ,1.607e+06   ,-2.3  ,-2.5  ,3.342
1057  ,2.768e+06   ,-2.3  ,-2.5  ,3.5852
1058  ,4.309e+06   ,-2.3  ,-2.5  ,3.8318
1059  ,5.016e+06   ,-2.3  ,-2.5  ,4.0745
1060  ,2.316e+06   ,-2.3  ,-2.5  ,4.3129
1061  ,6.082e+06   ,-2.3  ,-2.5  ,4.553
1062  ,3.407e+07   ,-2.053  ,-2.5  ,4.8
1063  ,5.786e+07   ,-1.8129  ,-2.5  ,4.8
1064  ,5.171e+07   ,-1.5745  ,-2.5  ,4.8
1065  ,3.734e+07   ,-1.3318  ,-2.5  ,4.8
1066  ,4.774e+07   ,-1.0852  ,-2.5  ,4.8
1067  ,8.214e+07   ,-0.84195  ,-2.5  ,4.8
1068  ,8.018e+07   ,-0.60329  ,-2.5  ,4.8
1069  ,9.752e+07   ,-0.3643  ,-2.5  ,4.8
1070  ,1.354e+08   ,-0.12055  ,-2.5  ,4.8
1071  ,1.382e+08   ,0.12056  ,-2.5  ,4.8
1072  ,1.469e+08   ,0.3643  ,-2.5  ,4.8
1073  ,1.704e+08   ,0.6033  ,-2.5  ,4.8
1074  ,1.183e+08   ,0.84195  ,-2.5  ,4.8
1075  ,5.352e+07   ,1.0852  ,-2.5  ,4.8
1076  ,8.195e+07   ,1.3318  ,-2.5  ,4.8
1077  ,9.751e+07   ,1.5745  ,-2.5  ,4.8
1078  ,1.751e+08   ,1.8129  ,-2.5  ,4.8
1079  ,1.349e+08   ,2.053  ,-2.5  ,4.8
1080  ,1.311e+08   ,2.3  ,-2.5  ,4.553
1081  ,1.656e+08   ,2.3  ,-2.5  ,4.3129
1082  ,1.000e+08   ,2.3  ,-2.5  ,4.0745
1083  ,1.044e+08   ,2.3  ,-2.5  ,3.8318
1084  ,6.379e+07   ,2.3  ,-2.5  ,3.5852
1085  ,8.984e+07   ,2.3  ,-2.5  ,3.3419
1086  ,1.356e+08   ,2.3  ,-2.5  ,3.1033
1087  ,1.332e+08   ,2.3  ,-2.5  ,2.8643
1088  ,1.278e+08   ,2.3  ,-2.5  ,2.6206
1089  ,1.303e+08   ,2.3  ,-2.5  ,2.3794
1090  ,9.605e+07   ,2.3  ,-2.5  ,2.1357
1091  ,7.729e+07   ,2.3  ,-2.5  ,1.8967
1092  ,6.368e+07   ,2.3  ,-2.5  ,1.658
1093  ,4.715e+07   ,2.3  ,-2.5  ,1.4148
