Date:  12:56, Monday, July 10, 2023
Model name: Hollow_DropBox
Study name: DropTest_300fts(-Default-)
Plot type:  Stress1
Plot step: 22   time : 115.44 Microseconds
Result Type: von Mises 


Node  ,Value (N/m^2)  ,X (in)  ,Y (in)  ,Z (in)
55  ,9.942e+08   ,-2.4  ,-0.2  ,5
56  ,5.056e+08   ,-2.4  ,-0.4  ,5
57  ,3.735e+08   ,-2.4  ,-0.6  ,5
58  ,4.771e+08   ,-2.4  ,-0.8  ,5
59  ,7.883e+08   ,-2.4  ,-1  ,5
60  ,7.776e+08   ,-2.4  ,-1.2  ,5
61  ,1.491e+09   ,-2.4  ,-1.4  ,5
62  ,1.411e+09   ,-2.4  ,-1.6  ,5
63  ,1.543e+09   ,-2.4  ,-1.8  ,5
64  ,2.159e+09   ,-2.4  ,-2  ,5
65  ,1.859e+09   ,-2.4  ,-2.2  ,5
66  ,3.904e+09   ,-2.2  ,-2.4  ,5
67  ,2.661e+09   ,-2  ,-2.4  ,5
68  ,2.145e+09   ,-1.8  ,-2.4  ,5
69  ,1.647e+09   ,-1.6  ,-2.4  ,5
70  ,1.420e+09   ,-1.4  ,-2.4  ,5
71  ,1.365e+09   ,-1.2  ,-2.4  ,5
72  ,1.267e+09   ,-1  ,-2.4  ,5
73  ,1.244e+09   ,-0.8  ,-2.4  ,5
74  ,1.263e+09   ,-0.6  ,-2.4  ,5
75  ,1.845e+09   ,-0.4  ,-2.4  ,5
76  ,2.335e+09   ,-0.2  ,-2.4  ,5
77  ,3.160e+09   ,-5.8879E-16  ,-2.4  ,5
78  ,3.351e+09   ,0.2  ,-2.4  ,5
79  ,3.454e+09   ,0.4  ,-2.4  ,5
80  ,4.059e+09   ,0.6  ,-2.4  ,5
81  ,3.951e+09   ,0.8  ,-2.4  ,5
82  ,3.591e+09   ,1  ,-2.4  ,5
83  ,3.025e+09   ,1.2  ,-2.4  ,5
84  ,2.158e+09   ,1.4  ,-2.4  ,5
85  ,9.636e+08   ,1.6  ,-2.4  ,5
86  ,2.393e+09   ,1.8  ,-2.4  ,5
87  ,4.247e+09   ,2  ,-2.4  ,5
88  ,9.350e+09   ,2.2  ,-2.4  ,5
89  ,5.120e+09   ,2.4  ,-2.2029  ,5
90  ,5.681e+09   ,2.4  ,-2.0058  ,5
91  ,4.276e+09   ,2.4  ,-1.8087  ,5
92  ,4.107e+09   ,2.4  ,-1.6116  ,5
93  ,4.506e+09   ,2.4  ,-1.4145  ,5
94  ,3.960e+09   ,2.4  ,-1.2175  ,5
95  ,4.289e+09   ,2.4  ,-1.0204  ,5
96  ,4.239e+09   ,2.4  ,-0.82327  ,5
97  ,4.146e+09   ,2.4  ,-0.62618  ,5
98  ,3.593e+09   ,2.4  ,-0.42909  ,5
99  ,3.295e+09   ,2.4  ,-0.232  ,5
100  ,2.912e+09   ,2.4  ,-0.034907  ,5
101  ,2.409e+09   ,2.4  ,0.16218  ,5
102  ,2.155e+09   ,2.4  ,0.35927  ,5
103  ,2.402e+09   ,2.4  ,0.55637  ,5
104  ,2.129e+09   ,2.4  ,0.75346  ,5
105  ,1.822e+09   ,2.4  ,0.95055  ,5
106  ,2.164e+09   ,2.4  ,1.1476  ,5
107  ,2.942e+09   ,2.4  ,1.3447  ,5
108  ,3.716e+09   ,2.4  ,1.5418  ,5
109  ,4.763e+09   ,2.4  ,1.7389  ,5
110  ,6.274e+09   ,2.4  ,1.936  ,5
111  ,1.007e+10   ,2.2665  ,2.2665  ,5
112  ,1.048e+10   ,1.936  ,2.4  ,5
113  ,5.915e+09   ,1.7389  ,2.4  ,5
114  ,4.581e+09   ,1.5418  ,2.4  ,5
115  ,3.238e+09   ,1.3447  ,2.4  ,5
116  ,2.741e+09   ,1.1476  ,2.4  ,5
117  ,2.578e+09   ,0.95055  ,2.4  ,5
118  ,2.644e+09   ,0.75346  ,2.4  ,5
119  ,2.747e+09   ,0.55637  ,2.4  ,5
120  ,2.040e+09   ,0.35927  ,2.4  ,5
121  ,1.934e+09   ,0.16218  ,2.4  ,5
122  ,2.275e+09   ,-0.034907  ,2.4  ,5
123  ,2.809e+09   ,-0.232  ,2.4  ,5
124  ,2.774e+09   ,-0.42909  ,2.4  ,5
125  ,2.626e+09   ,-0.62618  ,2.4  ,5
126  ,3.702e+09   ,-0.82327  ,2.4  ,5
127  ,4.015e+09   ,-1.0204  ,2.4  ,5
128  ,3.875e+09   ,-1.2175  ,2.4  ,5
129  ,3.144e+09   ,-1.4145  ,2.4  ,5
130  ,2.287e+09   ,-1.6116  ,2.4  ,5
131  ,1.528e+09   ,-1.8087  ,2.4  ,5
132  ,1.173e+09   ,-2.0058  ,2.4  ,5
133  ,7.798e+08   ,-2.2029  ,2.4  ,5
294  ,4.358e+09   ,2.5  ,-2.2029  ,4.9
295  ,5.496e+09   ,2.5  ,-2.0058  ,4.9
296  ,4.242e+09   ,2.5  ,-1.8087  ,4.9
297  ,4.500e+09   ,2.5  ,-1.6116  ,4.9
298  ,3.846e+09   ,2.5  ,-1.4145  ,4.9
299  ,4.039e+09   ,2.5  ,-1.2175  ,4.9
300  ,4.565e+09   ,2.5  ,-1.0204  ,4.9
301  ,3.432e+09   ,2.5  ,-0.82327  ,4.9
302  ,4.002e+09   ,2.5  ,-0.62618  ,4.9
303  ,3.754e+09   ,2.5  ,-0.42909  ,4.9
304  ,4.063e+09   ,2.5  ,-0.232  ,4.9
305  ,4.316e+09   ,2.5  ,-0.034907  ,4.9
306  ,3.089e+09   ,2.5  ,0.16218  ,4.9
307  ,2.427e+09   ,2.5  ,0.35927  ,4.9
308  ,2.355e+09   ,2.5  ,0.55637  ,4.9
309  ,1.950e+09   ,2.5  ,0.75346  ,4.9
310  ,2.385e+09   ,2.5  ,0.95055  ,4.9
311  ,2.669e+09   ,2.5  ,1.1476  ,4.9
312  ,3.100e+09   ,2.5  ,1.3447  ,4.9
313  ,3.750e+09   ,2.5  ,1.5418  ,4.9
314  ,4.955e+09   ,2.5  ,1.7389  ,4.9
315  ,6.613e+09   ,2.5  ,1.936  ,4.9
316  ,9.284e+09   ,2.5  ,-2.4  ,4.7
317  ,4.008e+09   ,2.5  ,-2.4  ,4.5
318  ,2.498e+09   ,2.5  ,-2.4  ,4.3
319  ,1.013e+09   ,2.5  ,-2.4  ,4.1
320  ,1.985e+09   ,2.5  ,-2.4  ,3.9
321  ,2.782e+09   ,2.5  ,-2.4  ,3.7
322  ,3.629e+09   ,2.5  ,-2.4  ,3.5
323  ,4.132e+09   ,2.5  ,-2.4  ,3.3
324  ,4.023e+09   ,2.5  ,-2.4  ,3.1
325  ,3.445e+09   ,2.5  ,-2.4  ,2.9
326  ,3.212e+09   ,2.5  ,-2.4  ,2.7
327  ,2.987e+09   ,2.5  ,-2.4  ,2.5
328  ,2.354e+09   ,2.5  ,-2.4  ,2.3
329  ,1.997e+09   ,2.5  ,-2.4  ,2.1
330  ,1.396e+09   ,2.5  ,-2.4  ,1.9
331  ,1.071e+09   ,2.5  ,-2.4  ,1.7
332  ,1.003e+09   ,2.5  ,-2.4  ,1.5
333  ,1.124e+09   ,2.5  ,-2.4  ,1.3
334  ,1.211e+09   ,2.5  ,-2.4  ,1.1
335  ,1.504e+09   ,2.5  ,-2.4  ,0.9
336  ,2.215e+09   ,2.5  ,-2.4  ,0.7
337  ,2.659e+09   ,2.5  ,-2.4  ,0.5
338  ,3.604e+09   ,2.5  ,-2.4  ,0.3
339  ,1.844e+09   ,2.5  ,-2.2  ,0.1
340  ,2.061e+09   ,2.5  ,-2  ,0.1
341  ,1.427e+09   ,2.5  ,-1.8  ,0.1
342  ,1.374e+09   ,2.5  ,-1.6  ,0.1
343  ,9.051e+08   ,2.5  ,-1.4  ,0.1
344  ,8.534e+08   ,2.5  ,-1.2  ,0.1
345  ,7.898e+08   ,2.5  ,-1  ,0.1
346  ,4.554e+08   ,2.5  ,-0.8  ,0.1
347  ,3.506e+08   ,2.5  ,-0.6  ,0.1
348  ,3.151e+08   ,2.5  ,-0.4  ,0.1
349  ,6.064e+08   ,2.5  ,-0.2  ,0.1
350  ,8.488e+08   ,2.5  ,-1.7664E-15  ,0.1
351  ,9.933e+08   ,2.5  ,0.2  ,0.1
352  ,1.155e+09   ,2.5  ,0.4  ,0.1
353  ,1.728e+09   ,2.5  ,0.6  ,0.1
354  ,2.222e+09   ,2.5  ,0.8  ,0.1
355  ,1.626e+09   ,2.5  ,1  ,0.1
356  ,1.517e+09   ,2.5  ,1.2  ,0.1
357  ,1.232e+09   ,2.5  ,1.4  ,0.1
358  ,1.164e+09   ,2.5  ,1.6  ,0.1
359  ,9.854e+08   ,2.5  ,1.8  ,0.1
360  ,1.011e+09   ,2.5  ,2  ,0.1
361  ,1.132e+09   ,2.5  ,2.2  ,0.1
362  ,1.149e+10   ,2.5  ,2.4  ,4.436
363  ,7.245e+09   ,2.5  ,2.4  ,4.2389
364  ,4.423e+09   ,2.5  ,2.4  ,4.0418
365  ,3.533e+09   ,2.5  ,2.4  ,3.8447
366  ,3.060e+09   ,2.5  ,2.4  ,3.6476
367  ,2.700e+09   ,2.5  ,2.4  ,3.4505
368  ,2.566e+09   ,2.5  ,2.4  ,3.2535
369  ,2.511e+09   ,2.5  ,2.4  ,3.0564
370  ,2.475e+09   ,2.5  ,2.4  ,2.8593
371  ,2.213e+09   ,2.5  ,2.4  ,2.6622
372  ,2.671e+09   ,2.5  ,2.4  ,2.4651
373  ,2.791e+09   ,2.5  ,2.4  ,2.268
374  ,3.247e+09   ,2.5  ,2.4  ,2.0709
375  ,3.139e+09   ,2.5  ,2.4  ,1.8738
376  ,3.632e+09   ,2.5  ,2.4  ,1.6767
377  ,3.009e+09   ,2.5  ,2.4  ,1.4796
378  ,3.203e+09   ,2.5  ,2.4  ,1.2825
379  ,3.035e+09   ,2.5  ,2.4  ,1.0855
380  ,2.827e+09   ,2.5  ,2.4  ,0.88836
381  ,2.262e+09   ,2.5  ,2.4  ,0.69127
382  ,1.396e+09   ,2.5  ,2.4  ,0.49418
383  ,7.752e+08   ,2.5  ,2.4  ,0.29709
384  ,1.003e+10   ,2.5  ,2.2665  ,4.7665
544  ,1.080e+09   ,2.2  ,2.5  ,0.1
545  ,1.505e+09   ,2  ,2.5  ,0.1
546  ,1.584e+09   ,1.8  ,2.5  ,0.1
547  ,1.799e+09   ,1.6  ,2.5  ,0.1
548  ,1.529e+09   ,1.4  ,2.5  ,0.1
549  ,1.845e+09   ,1.2  ,2.5  ,0.1
550  ,2.096e+09   ,1  ,2.5  ,0.1
551  ,2.777e+09   ,0.8  ,2.5  ,0.1
552  ,2.098e+09   ,0.6  ,2.5  ,0.1
553  ,1.233e+09   ,0.4  ,2.5  ,0.1
554  ,1.029e+09   ,0.2  ,2.5  ,0.1
555  ,6.386e+08   ,5.8879E-16  ,2.5  ,0.1
556  ,1.468e+09   ,-0.2  ,2.5  ,0.1
557  ,1.325e+09   ,-0.4  ,2.5  ,0.1
558  ,1.259e+09   ,-0.6  ,2.5  ,0.1
559  ,1.987e+09   ,-0.8  ,2.5  ,0.1
560  ,2.049e+09   ,-1  ,2.5  ,0.1
561  ,2.236e+09   ,-1.2  ,2.5  ,0.1
562  ,2.088e+09   ,-1.4  ,2.5  ,0.1
563  ,2.091e+09   ,-1.6  ,2.5  ,0.1
564  ,2.002e+09   ,-1.8  ,2.5  ,0.1
565  ,1.826e+09   ,-2  ,2.5  ,0.1
566  ,1.411e+09   ,-2.2  ,2.5  ,0.1
567  ,1.013e+09   ,-2.4  ,2.5  ,4.7
568  ,1.522e+09   ,-2.4  ,2.5  ,4.5
569  ,1.551e+09   ,-2.4  ,2.5  ,4.3
570  ,1.733e+09   ,-2.4  ,2.5  ,4.1
571  ,1.468e+09   ,-2.4  ,2.5  ,3.9
572  ,1.497e+09   ,-2.4  ,2.5  ,3.7
573  ,1.825e+09   ,-2.4  ,2.5  ,3.5
574  ,2.664e+09   ,-2.4  ,2.5  ,3.3
575  ,1.955e+09   ,-2.4  ,2.5  ,3.1
576  ,1.422e+09   ,-2.4  ,2.5  ,2.9
577  ,1.353e+09   ,-2.4  ,2.5  ,2.7
578  ,9.057e+08   ,-2.4  ,2.5  ,2.5
579  ,9.991e+08   ,-2.4  ,2.5  ,2.3
580  ,1.192e+09   ,-2.4  ,2.5  ,2.1
581  ,1.274e+09   ,-2.4  ,2.5  ,1.9
582  ,1.936e+09   ,-2.4  ,2.5  ,1.7
583  ,1.923e+09   ,-2.4  ,2.5  ,1.5
584  ,2.135e+09   ,-2.4  ,2.5  ,1.3
585  ,2.105e+09   ,-2.4  ,2.5  ,1.1
586  ,2.138e+09   ,-2.4  ,2.5  ,0.9
587  ,1.968e+09   ,-2.4  ,2.5  ,0.7
588  ,1.767e+09   ,-2.4  ,2.5  ,0.5
589  ,1.454e+09   ,-2.4  ,2.5  ,0.3
590  ,1.312e+10   ,1.936  ,2.5  ,4.9
591  ,5.289e+09   ,1.7389  ,2.5  ,4.9
592  ,3.930e+09   ,1.5418  ,2.5  ,4.9
593  ,3.104e+09   ,1.3447  ,2.5  ,4.9
594  ,2.379e+09   ,1.1476  ,2.5  ,4.9
595  ,2.638e+09   ,0.95055  ,2.5  ,4.9
596  ,2.643e+09   ,0.75346  ,2.5  ,4.9
597  ,2.562e+09   ,0.55637  ,2.5  ,4.9
598  ,2.316e+09   ,0.35927  ,2.5  ,4.9
599  ,2.017e+09   ,0.16218  ,2.5  ,4.9
600  ,2.081e+09   ,-0.034907  ,2.5  ,4.9
601  ,2.359e+09   ,-0.232  ,2.5  ,4.9
602  ,3.905e+09   ,-0.42909  ,2.5  ,4.9
603  ,4.015e+09   ,-0.62618  ,2.5  ,4.9
604  ,4.051e+09   ,-0.82327  ,2.5  ,4.9
605  ,4.520e+09   ,-1.0204  ,2.5  ,4.9
606  ,4.035e+09   ,-1.2175  ,2.5  ,4.9
607  ,3.180e+09   ,-1.4145  ,2.5  ,4.9
608  ,2.634e+09   ,-1.6116  ,2.5  ,4.9
609  ,1.930e+09   ,-1.8087  ,2.5  ,4.9
610  ,1.323e+09   ,-2.0058  ,2.5  ,4.9
611  ,7.356e+08   ,-2.2029  ,2.5  ,4.9
612  ,1.794e+10   ,2.2665  ,2.5  ,4.7665
613  ,1.118e+10   ,2.4  ,2.5  ,4.436
614  ,6.931e+09   ,2.4  ,2.5  ,4.2389
615  ,4.377e+09   ,2.4  ,2.5  ,4.0418
616  ,3.090e+09   ,2.4  ,2.5  ,3.8447
617  ,2.857e+09   ,2.4  ,2.5  ,3.6476
618  ,2.506e+09   ,2.4  ,2.5  ,3.4505
619  ,2.532e+09   ,2.4  ,2.5  ,3.2535
620  ,2.615e+09   ,2.4  ,2.5  ,3.0564
621  ,2.184e+09   ,2.4  ,2.5  ,2.8593
622  ,2.195e+09   ,2.4  ,2.5  ,2.6622
623  ,2.155e+09   ,2.4  ,2.5  ,2.4651
624  ,2.348e+09   ,2.4  ,2.5  ,2.268
625  ,2.568e+09   ,2.4  ,2.5  ,2.0709
626  ,3.176e+09   ,2.4  ,2.5  ,1.8738
627  ,3.845e+09   ,2.4  ,2.5  ,1.6767
628  ,4.276e+09   ,2.4  ,2.5  ,1.4796
629  ,4.518e+09   ,2.4  ,2.5  ,1.2825
630  ,3.213e+09   ,2.4  ,2.5  ,1.0855
631  ,2.531e+09   ,2.4  ,2.5  ,0.88836
632  ,1.896e+09   ,2.4  ,2.5  ,0.69127
633  ,1.586e+09   ,2.4  ,2.5  ,0.49418
634  ,8.557e+08   ,2.4  ,2.5  ,0.29709
796  ,8.827e+08   ,-2.5  ,2.2  ,0.1
797  ,1.202e+09   ,-2.5  ,2  ,0.1
798  ,1.539e+09   ,-2.5  ,1.8  ,0.1
799  ,1.604e+09   ,-2.5  ,1.6  ,0.1
800  ,1.767e+09   ,-2.5  ,1.4  ,0.1
801  ,1.910e+09   ,-2.5  ,1.2  ,0.1
802  ,1.856e+09   ,-2.5  ,1  ,0.1
803  ,1.843e+09   ,-2.5  ,0.8  ,0.1
804  ,1.837e+09   ,-2.5  ,0.6  ,0.1
805  ,1.899e+09   ,-2.5  ,0.4  ,0.1
806  ,1.655e+09   ,-2.5  ,0.2  ,0.1
807  ,1.586e+09   ,-2.5  ,5.8879E-16  ,0.1
808  ,1.596e+09   ,-2.5  ,-0.2  ,0.1
809  ,1.652e+09   ,-2.5  ,-0.4  ,0.1
810  ,1.728e+09   ,-2.5  ,-0.6  ,0.1
811  ,1.584e+09   ,-2.5  ,-0.8  ,0.1
812  ,1.753e+09   ,-2.5  ,-1  ,0.1
813  ,1.487e+09   ,-2.5  ,-1.2  ,0.1
814  ,1.444e+09   ,-2.5  ,-1.4  ,0.1
815  ,1.122e+09   ,-2.5  ,-1.6  ,0.1
816  ,7.503e+08   ,-2.5  ,-1.8  ,0.1
817  ,6.207e+08   ,-2.5  ,-2  ,0.1
818  ,1.564e+08   ,-2.5  ,-2.2  ,0.1
819  ,3.440e+09   ,-2.5  ,-2.4  ,4.7
820  ,2.108e+09   ,-2.5  ,-2.4  ,4.5
821  ,1.672e+09   ,-2.5  ,-2.4  ,4.3
822  ,2.864e+09   ,-2.5  ,-2.4  ,4.1
823  ,3.786e+09   ,-2.5  ,-2.4  ,3.9
824  ,4.182e+09   ,-2.5  ,-2.4  ,3.7
825  ,4.526e+09   ,-2.5  ,-2.4  ,3.5
826  ,3.957e+09   ,-2.5  ,-2.4  ,3.3
827  ,4.060e+09   ,-2.5  ,-2.4  ,3.1
828  ,3.552e+09   ,-2.5  ,-2.4  ,2.9
829  ,3.263e+09   ,-2.5  ,-2.4  ,2.7
830  ,3.470e+09   ,-2.5  ,-2.4  ,2.5
831  ,2.514e+09   ,-2.5  ,-2.4  ,2.3
832  ,2.133e+09   ,-2.5  ,-2.4  ,2.1
833  ,1.414e+09   ,-2.5  ,-2.4  ,1.9
834  ,7.814e+08   ,-2.5  ,-2.4  ,1.7
835  ,7.693e+08   ,-2.5  ,-2.4  ,1.5
836  ,1.470e+09   ,-2.5  ,-2.4  ,1.3
837  ,1.981e+09   ,-2.5  ,-2.4  ,1.1
838  ,2.391e+09   ,-2.5  ,-2.4  ,0.9
839  ,2.760e+09   ,-2.5  ,-2.4  ,0.7
840  ,2.593e+09   ,-2.5  ,-2.4  ,0.5
841  ,1.221e+09   ,-2.5  ,-2.4  ,0.3
842  ,9.740e+08   ,-2.5  ,2.2  ,4.9
843  ,1.215e+09   ,-2.5  ,2  ,4.9
844  ,1.164e+09   ,-2.5  ,1.8  ,4.9
845  ,1.102e+09   ,-2.5  ,1.6  ,4.9
846  ,1.055e+09   ,-2.5  ,1.4  ,4.9
847  ,1.092e+09   ,-2.5  ,1.2  ,4.9
848  ,1.191e+09   ,-2.5  ,1  ,4.9
849  ,1.720e+09   ,-2.5  ,0.8  ,4.9
850  ,1.771e+09   ,-2.5  ,0.6  ,4.9
851  ,1.607e+09   ,-2.5  ,0.4  ,4.9
852  ,1.480e+09   ,-2.5  ,0.2  ,4.9
853  ,9.832e+08   ,-2.5  ,5.8879E-16  ,4.9
854  ,9.295e+08   ,-2.5  ,-0.2  ,4.9
855  ,6.226e+08   ,-2.5  ,-0.4  ,4.9
856  ,5.732e+08   ,-2.5  ,-0.6  ,4.9
857  ,6.514e+08   ,-2.5  ,-0.8  ,4.9
858  ,7.649e+08   ,-2.5  ,-1  ,4.9
859  ,8.118e+08   ,-2.5  ,-1.2  ,4.9
860  ,1.083e+09   ,-2.5  ,-1.4  ,4.9
861  ,1.070e+09   ,-2.5  ,-1.6  ,4.9
862  ,1.248e+09   ,-2.5  ,-1.8  ,4.9
863  ,1.663e+09   ,-2.5  ,-2  ,4.9
864  ,1.696e+09   ,-2.5  ,-2.2  ,4.9
865  ,1.030e+09   ,-2.5  ,2.4  ,4.7
866  ,1.495e+09   ,-2.5  ,2.4  ,4.5
867  ,1.586e+09   ,-2.5  ,2.4  ,4.3
868  ,1.226e+09   ,-2.5  ,2.4  ,4.1
869  ,1.415e+09   ,-2.5  ,2.4  ,3.9
870  ,1.394e+09   ,-2.5  ,2.4  ,3.7
871  ,1.633e+09   ,-2.5  ,2.4  ,3.5
872  ,2.231e+09   ,-2.5  ,2.4  ,3.3
873  ,1.912e+09   ,-2.5  ,2.4  ,3.1
874  ,1.147e+09   ,-2.5  ,2.4  ,2.9
875  ,1.155e+09   ,-2.5  ,2.4  ,2.7
876  ,1.155e+09   ,-2.5  ,2.4  ,2.5
877  ,1.082e+09   ,-2.5  ,2.4  ,2.3
878  ,1.151e+09   ,-2.5  ,2.4  ,2.1
879  ,8.310e+08   ,-2.5  ,2.4  ,1.9
880  ,1.630e+09   ,-2.5  ,2.4  ,1.7
881  ,2.151e+09   ,-2.5  ,2.4  ,1.5
882  ,2.392e+09   ,-2.5  ,2.4  ,1.3
883  ,2.142e+09   ,-2.5  ,2.4  ,1.1
884  ,2.133e+09   ,-2.5  ,2.4  ,0.9
885  ,1.952e+09   ,-2.5  ,2.4  ,0.7
886  ,1.860e+09   ,-2.5  ,2.4  ,0.5
887  ,1.460e+09   ,-2.5  ,2.4  ,0.3
1044  ,1.007e+09   ,-2.3  ,-2.5  ,0.44697
1045  ,1.584e+09   ,-2.3  ,-2.5  ,0.68705
1046  ,1.492e+09   ,-2.3  ,-2.5  ,0.92554
1047  ,1.395e+09   ,-2.3  ,-2.5  ,1.1682
1048  ,7.641e+08   ,-2.3  ,-2.5  ,1.4148
1049  ,3.900e+08   ,-2.3  ,-2.5  ,1.6581
1050  ,9.855e+08   ,-2.3  ,-2.5  ,1.8967
1051  ,1.225e+09   ,-2.3  ,-2.5  ,2.1357
1052  ,1.751e+09   ,-2.3  ,-2.5  ,2.3794
1053  ,2.127e+09   ,-2.3  ,-2.5  ,2.6206
1054  ,2.231e+09   ,-2.3  ,-2.5  ,2.8643
1055  ,2.616e+09   ,-2.3  ,-2.5  ,3.1033
1056  ,2.765e+09   ,-2.3  ,-2.5  ,3.342
1057  ,2.773e+09   ,-2.3  ,-2.5  ,3.5852
1058  ,2.557e+09   ,-2.3  ,-2.5  ,3.8318
1059  ,1.829e+09   ,-2.3  ,-2.5  ,4.0745
1060  ,1.134e+09   ,-2.3  ,-2.5  ,4.3129
1061  ,2.305e+09   ,-2.3  ,-2.5  ,4.553
1062  ,3.753e+09   ,-2.053  ,-2.5  ,4.8
1063  ,2.450e+09   ,-1.8129  ,-2.5  ,4.8
1064  ,1.964e+09   ,-1.5745  ,-2.5  ,4.8
1065  ,1.440e+09   ,-1.3318  ,-2.5  ,4.8
1066  ,1.162e+09   ,-1.0852  ,-2.5  ,4.8
1067  ,9.985e+08   ,-0.84195  ,-2.5  ,4.8
1068  ,1.203e+09   ,-0.60329  ,-2.5  ,4.8
1069  ,1.513e+09   ,-0.3643  ,-2.5  ,4.8
1070  ,1.924e+09   ,-0.12055  ,-2.5  ,4.8
1071  ,2.105e+09   ,0.12056  ,-2.5  ,4.8
1072  ,2.095e+09   ,0.3643  ,-2.5  ,4.8
1073  ,2.054e+09   ,0.6033  ,-2.5  ,4.8
1074  ,2.048e+09   ,0.84195  ,-2.5  ,4.8
1075  ,1.134e+09   ,1.0852  ,-2.5  ,4.8
1076  ,5.673e+08   ,1.3318  ,-2.5  ,4.8
1077  ,1.970e+09   ,1.5745  ,-2.5  ,4.8
1078  ,4.004e+09   ,1.8129  ,-2.5  ,4.8
1079  ,8.086e+09   ,2.053  ,-2.5  ,4.8
1080  ,8.192e+09   ,2.3  ,-2.5  ,4.553
1081  ,4.030e+09   ,2.3  ,-2.5  ,4.3129
1082  ,2.068e+09   ,2.3  ,-2.5  ,4.0745
1083  ,5.073e+08   ,2.3  ,-2.5  ,3.8318
1084  ,8.892e+08   ,2.3  ,-2.5  ,3.5852
1085  ,2.111e+09   ,2.3  ,-2.5  ,3.3419
1086  ,2.286e+09   ,2.3  ,-2.5  ,3.1033
1087  ,2.086e+09   ,2.3  ,-2.5  ,2.8643
1088  ,1.927e+09   ,2.3  ,-2.5  ,2.6206
1089  ,1.955e+09   ,2.3  ,-2.5  ,2.3794
1090  ,1.671e+09   ,2.3  ,-2.5  ,2.1357
1091  ,1.444e+09   ,2.3  ,-2.5  ,1.8967
1092  ,1.158e+09   ,2.3  ,-2.5  ,1.658
1093  ,1.420e+09   ,2.3  ,-2.5  ,1.4148
