Date:  12:57, Monday, July 10, 2023
Model name: Hollow_DropBox
Study name: DropTest_300fts(-Default-)
Plot type:  Stress1
Plot step: 24   time : 125.931 Microseconds
Result Type: von Mises 


Node  ,Value (N/m^2)  ,X (in)  ,Y (in)  ,Z (in)
61  ,1.032e+09   ,-2.4  ,-1.4  ,5
62  ,9.936e+08   ,-2.4  ,-1.6  ,5
63  ,1.099e+09   ,-2.4  ,-1.8  ,5
64  ,1.725e+09   ,-2.4  ,-2  ,5
65  ,1.527e+09   ,-2.4  ,-2.2  ,5
66  ,3.176e+09   ,-2.2  ,-2.4  ,5
67  ,2.355e+09   ,-2  ,-2.4  ,5
68  ,2.192e+09   ,-1.8  ,-2.4  ,5
69  ,2.027e+09   ,-1.6  ,-2.4  ,5
70  ,1.609e+09   ,-1.4  ,-2.4  ,5
71  ,1.616e+09   ,-1.2  ,-2.4  ,5
72  ,1.739e+09   ,-1  ,-2.4  ,5
73  ,1.939e+09   ,-0.8  ,-2.4  ,5
74  ,2.169e+09   ,-0.6  ,-2.4  ,5
75  ,3.004e+09   ,-0.4  ,-2.4  ,5
76  ,3.063e+09   ,-0.2  ,-2.4  ,5
77  ,3.880e+09   ,-5.8879E-16  ,-2.4  ,5
78  ,3.715e+09   ,0.2  ,-2.4  ,5
79  ,3.460e+09   ,0.4  ,-2.4  ,5
80  ,3.801e+09   ,0.6  ,-2.4  ,5
81  ,3.679e+09   ,0.8  ,-2.4  ,5
82  ,3.203e+09   ,1  ,-2.4  ,5
83  ,2.578e+09   ,1.2  ,-2.4  ,5
84  ,1.338e+09   ,1.4  ,-2.4  ,5
85  ,1.061e+09   ,1.6  ,-2.4  ,5
86  ,3.325e+09   ,1.8  ,-2.4  ,5
87  ,4.968e+09   ,2  ,-2.4  ,5
88  ,9.999e+09   ,2.2  ,-2.4  ,5
89  ,5.361e+09   ,2.4  ,-2.2029  ,5
90  ,6.277e+09   ,2.4  ,-2.0058  ,5
91  ,4.843e+09   ,2.4  ,-1.8087  ,5
92  ,4.753e+09   ,2.4  ,-1.6116  ,5
93  ,5.266e+09   ,2.4  ,-1.4145  ,5
94  ,4.595e+09   ,2.4  ,-1.2175  ,5
95  ,4.868e+09   ,2.4  ,-1.0204  ,5
96  ,4.501e+09   ,2.4  ,-0.82327  ,5
97  ,4.466e+09   ,2.4  ,-0.62618  ,5
98  ,3.634e+09   ,2.4  ,-0.42909  ,5
99  ,3.279e+09   ,2.4  ,-0.232  ,5
100  ,2.716e+09   ,2.4  ,-0.034907  ,5
101  ,2.283e+09   ,2.4  ,0.16218  ,5
102  ,1.983e+09   ,2.4  ,0.35927  ,5
103  ,2.111e+09   ,2.4  ,0.55637  ,5
104  ,1.629e+09   ,2.4  ,0.75346  ,5
105  ,1.489e+09   ,2.4  ,0.95055  ,5
106  ,2.008e+09   ,2.4  ,1.1476  ,5
107  ,2.457e+09   ,2.4  ,1.3447  ,5
108  ,2.998e+09   ,2.4  ,1.5418  ,5
109  ,3.557e+09   ,2.4  ,1.7389  ,5
110  ,3.918e+09   ,2.4  ,1.936  ,5
111  ,6.448e+09   ,2.2665  ,2.2665  ,5
112  ,8.662e+09   ,1.936  ,2.4  ,5
113  ,4.858e+09   ,1.7389  ,2.4  ,5
114  ,3.707e+09   ,1.5418  ,2.4  ,5
115  ,2.812e+09   ,1.3447  ,2.4  ,5
116  ,2.101e+09   ,1.1476  ,2.4  ,5
117  ,2.104e+09   ,0.95055  ,2.4  ,5
118  ,1.599e+09   ,0.75346  ,2.4  ,5
119  ,1.737e+09   ,0.55637  ,2.4  ,5
120  ,1.741e+09   ,0.35927  ,2.4  ,5
121  ,1.899e+09   ,0.16218  ,2.4  ,5
122  ,2.472e+09   ,-0.034907  ,2.4  ,5
123  ,3.069e+09   ,-0.232  ,2.4  ,5
124  ,3.243e+09   ,-0.42909  ,2.4  ,5
125  ,2.991e+09   ,-0.62618  ,2.4  ,5
126  ,4.192e+09   ,-0.82327  ,2.4  ,5
127  ,4.491e+09   ,-1.0204  ,2.4  ,5
128  ,4.125e+09   ,-1.2175  ,2.4  ,5
129  ,3.325e+09   ,-1.4145  ,2.4  ,5
130  ,2.357e+09   ,-1.6116  ,2.4  ,5
131  ,1.608e+09   ,-1.8087  ,2.4  ,5
132  ,1.146e+09   ,-2.0058  ,2.4  ,5
133  ,6.396e+08   ,-2.2029  ,2.4  ,5
294  ,4.651e+09   ,2.5  ,-2.2029  ,4.9
295  ,6.106e+09   ,2.5  ,-2.0058  ,4.9
296  ,4.896e+09   ,2.5  ,-1.8087  ,4.9
297  ,5.274e+09   ,2.5  ,-1.6116  ,4.9
298  ,4.466e+09   ,2.5  ,-1.4145  ,4.9
299  ,4.527e+09   ,2.5  ,-1.2175  ,4.9
300  ,4.974e+09   ,2.5  ,-1.0204  ,4.9
301  ,3.752e+09   ,2.5  ,-0.82327  ,4.9
302  ,4.068e+09   ,2.5  ,-0.62618  ,4.9
303  ,3.648e+09   ,2.5  ,-0.42909  ,4.9
304  ,4.187e+09   ,2.5  ,-0.232  ,4.9
305  ,4.331e+09   ,2.5  ,-0.034907  ,4.9
306  ,2.797e+09   ,2.5  ,0.16218  ,4.9
307  ,2.217e+09   ,2.5  ,0.35927  ,4.9
308  ,2.128e+09   ,2.5  ,0.55637  ,4.9
309  ,1.750e+09   ,2.5  ,0.75346  ,4.9
310  ,2.226e+09   ,2.5  ,0.95055  ,4.9
311  ,2.468e+09   ,2.5  ,1.1476  ,4.9
312  ,2.567e+09   ,2.5  ,1.3447  ,4.9
313  ,3.109e+09   ,2.5  ,1.5418  ,4.9
314  ,3.381e+09   ,2.5  ,1.7389  ,4.9
315  ,4.013e+09   ,2.5  ,1.936  ,4.9
316  ,1.008e+10   ,2.5  ,-2.4  ,4.7
317  ,5.084e+09   ,2.5  ,-2.4  ,4.5
318  ,3.579e+09   ,2.5  ,-2.4  ,4.3
319  ,1.155e+09   ,2.5  ,-2.4  ,4.1
320  ,1.192e+09   ,2.5  ,-2.4  ,3.9
321  ,2.225e+09   ,2.5  ,-2.4  ,3.7
322  ,3.041e+09   ,2.5  ,-2.4  ,3.5
323  ,3.464e+09   ,2.5  ,-2.4  ,3.3
324  ,3.688e+09   ,2.5  ,-2.4  ,3.1
325  ,3.545e+09   ,2.5  ,-2.4  ,2.9
326  ,3.832e+09   ,2.5  ,-2.4  ,2.7
327  ,4.039e+09   ,2.5  ,-2.4  ,2.5
328  ,3.183e+09   ,2.5  ,-2.4  ,2.3
329  ,3.019e+09   ,2.5  ,-2.4  ,2.1
330  ,2.296e+09   ,2.5  ,-2.4  ,1.9
331  ,2.027e+09   ,2.5  ,-2.4  ,1.7
332  ,1.672e+09   ,2.5  ,-2.4  ,1.5
333  ,1.519e+09   ,2.5  ,-2.4  ,1.3
334  ,1.606e+09   ,2.5  ,-2.4  ,1.1
335  ,1.962e+09   ,2.5  ,-2.4  ,0.9
336  ,2.343e+09   ,2.5  ,-2.4  ,0.7
337  ,2.470e+09   ,2.5  ,-2.4  ,0.5
338  ,3.268e+09   ,2.5  ,-2.4  ,0.3
339  ,1.528e+09   ,2.5  ,-2.2  ,0.1
340  ,1.798e+09   ,2.5  ,-2  ,0.1
341  ,1.195e+09   ,2.5  ,-1.8  ,0.1
342  ,1.164e+09   ,2.5  ,-1.6  ,0.1
343  ,7.381e+08   ,2.5  ,-1.4  ,0.1
344  ,7.049e+08   ,2.5  ,-1.2  ,0.1
345  ,7.311e+08   ,2.5  ,-1  ,0.1
346  ,6.546e+08   ,2.5  ,-0.8  ,0.1
347  ,6.081e+08   ,2.5  ,-0.6  ,0.1
348  ,7.124e+08   ,2.5  ,-0.4  ,0.1
349  ,8.488e+08   ,2.5  ,-0.2  ,0.1
350  ,1.229e+09   ,2.5  ,-1.7664E-15  ,0.1
351  ,1.533e+09   ,2.5  ,0.2  ,0.1
352  ,1.622e+09   ,2.5  ,0.4  ,0.1
353  ,2.213e+09   ,2.5  ,0.6  ,0.1
354  ,2.927e+09   ,2.5  ,0.8  ,0.1
355  ,2.231e+09   ,2.5  ,1  ,0.1
356  ,2.090e+09   ,2.5  ,1.2  ,0.1
357  ,1.654e+09   ,2.5  ,1.4  ,0.1
358  ,1.483e+09   ,2.5  ,1.6  ,0.1
359  ,1.272e+09   ,2.5  ,1.8  ,0.1
360  ,1.196e+09   ,2.5  ,2  ,0.1
361  ,1.023e+09   ,2.5  ,2.2  ,0.1
362  ,9.024e+09   ,2.5  ,2.4  ,4.436
363  ,5.976e+09   ,2.5  ,2.4  ,4.2389
364  ,3.764e+09   ,2.5  ,2.4  ,4.0418
365  ,3.005e+09   ,2.5  ,2.4  ,3.8447
366  ,2.652e+09   ,2.5  ,2.4  ,3.6476
367  ,2.133e+09   ,2.5  ,2.4  ,3.4505
368  ,1.806e+09   ,2.5  ,2.4  ,3.2535
369  ,2.051e+09   ,2.5  ,2.4  ,3.0564
370  ,2.266e+09   ,2.5  ,2.4  ,2.8593
371  ,2.126e+09   ,2.5  ,2.4  ,2.6622
372  ,2.733e+09   ,2.5  ,2.4  ,2.4651
373  ,2.926e+09   ,2.5  ,2.4  ,2.268
374  ,3.294e+09   ,2.5  ,2.4  ,2.0709
375  ,3.267e+09   ,2.5  ,2.4  ,1.8738
376  ,3.804e+09   ,2.5  ,2.4  ,1.6767
377  ,3.223e+09   ,2.5  ,2.4  ,1.4796
378  ,3.384e+09   ,2.5  ,2.4  ,1.2825
379  ,3.195e+09   ,2.5  ,2.4  ,1.0855
380  ,2.805e+09   ,2.5  ,2.4  ,0.88836
381  ,2.139e+09   ,2.5  ,2.4  ,0.69127
382  ,1.201e+09   ,2.5  ,2.4  ,0.49418
383  ,7.152e+08   ,2.5  ,2.4  ,0.29709
384  ,6.770e+09   ,2.5  ,2.2665  ,4.7665
544  ,1.251e+09   ,2.2  ,2.5  ,0.1
545  ,1.786e+09   ,2  ,2.5  ,0.1
546  ,1.906e+09   ,1.8  ,2.5  ,0.1
547  ,2.125e+09   ,1.6  ,2.5  ,0.1
548  ,1.914e+09   ,1.4  ,2.5  ,0.1
549  ,2.321e+09   ,1.2  ,2.5  ,0.1
550  ,2.653e+09   ,1  ,2.5  ,0.1
551  ,3.275e+09   ,0.8  ,2.5  ,0.1
552  ,2.229e+09   ,0.6  ,2.5  ,0.1
553  ,9.675e+08   ,0.4  ,2.5  ,0.1
554  ,7.670e+08   ,0.2  ,2.5  ,0.1
555  ,5.113e+08   ,5.8879E-16  ,2.5  ,0.1
556  ,1.118e+09   ,-0.2  ,2.5  ,0.1
557  ,9.952e+08   ,-0.4  ,2.5  ,0.1
558  ,8.671e+08   ,-0.6  ,2.5  ,0.1
559  ,1.768e+09   ,-0.8  ,2.5  ,0.1
560  ,1.825e+09   ,-1  ,2.5  ,0.1
561  ,1.991e+09   ,-1.2  ,2.5  ,0.1
562  ,1.933e+09   ,-1.4  ,2.5  ,0.1
563  ,1.953e+09   ,-1.6  ,2.5  ,0.1
564  ,2.022e+09   ,-1.8  ,2.5  ,0.1
565  ,2.052e+09   ,-2  ,2.5  ,0.1
566  ,1.775e+09   ,-2.2  ,2.5  ,0.1
567  ,1.347e+09   ,-2.4  ,2.5  ,4.7
568  ,2.008e+09   ,-2.4  ,2.5  ,4.5
569  ,2.022e+09   ,-2.4  ,2.5  ,4.3
570  ,2.267e+09   ,-2.4  ,2.5  ,4.1
571  ,1.934e+09   ,-2.4  ,2.5  ,3.9
572  ,1.949e+09   ,-2.4  ,2.5  ,3.7
573  ,2.243e+09   ,-2.4  ,2.5  ,3.5
574  ,2.865e+09   ,-2.4  ,2.5  ,3.3
575  ,1.845e+09   ,-2.4  ,2.5  ,3.1
576  ,1.190e+09   ,-2.4  ,2.5  ,2.9
577  ,1.061e+09   ,-2.4  ,2.5  ,2.7
578  ,6.759e+08   ,-2.4  ,2.5  ,2.5
579  ,7.154e+08   ,-2.4  ,2.5  ,2.3
580  ,9.516e+08   ,-2.4  ,2.5  ,2.1
581  ,9.935e+08   ,-2.4  ,2.5  ,1.9
582  ,1.454e+09   ,-2.4  ,2.5  ,1.7
583  ,1.688e+09   ,-2.4  ,2.5  ,1.5
584  ,1.982e+09   ,-2.4  ,2.5  ,1.3
585  ,1.995e+09   ,-2.4  ,2.5  ,1.1
586  ,2.168e+09   ,-2.4  ,2.5  ,0.9
587  ,2.058e+09   ,-2.4  ,2.5  ,0.7
588  ,2.008e+09   ,-2.4  ,2.5  ,0.5
589  ,1.913e+09   ,-2.4  ,2.5  ,0.3
590  ,1.098e+10   ,1.936  ,2.5  ,4.9
591  ,4.483e+09   ,1.7389  ,2.5  ,4.9
592  ,3.127e+09   ,1.5418  ,2.5  ,4.9
593  ,2.540e+09   ,1.3447  ,2.5  ,4.9
594  ,1.906e+09   ,1.1476  ,2.5  ,4.9
595  ,1.884e+09   ,0.95055  ,2.5  ,4.9
596  ,1.837e+09   ,0.75346  ,2.5  ,4.9
597  ,1.765e+09   ,0.55637  ,2.5  ,4.9
598  ,2.122e+09   ,0.35927  ,2.5  ,4.9
599  ,2.008e+09   ,0.16218  ,2.5  ,4.9
600  ,2.107e+09   ,-0.034907  ,2.5  ,4.9
601  ,2.407e+09   ,-0.232  ,2.5  ,4.9
602  ,4.222e+09   ,-0.42909  ,2.5  ,4.9
603  ,4.430e+09   ,-0.62618  ,2.5  ,4.9
604  ,4.381e+09   ,-0.82327  ,2.5  ,4.9
605  ,4.855e+09   ,-1.0204  ,2.5  ,4.9
606  ,4.444e+09   ,-1.2175  ,2.5  ,4.9
607  ,3.370e+09   ,-1.4145  ,2.5  ,4.9
608  ,2.560e+09   ,-1.6116  ,2.5  ,4.9
609  ,1.747e+09   ,-1.8087  ,2.5  ,4.9
610  ,1.183e+09   ,-2.0058  ,2.5  ,4.9
611  ,8.017e+08   ,-2.2029  ,2.5  ,4.9
612  ,1.596e+10   ,2.2665  ,2.5  ,4.7665
613  ,9.478e+09   ,2.4  ,2.5  ,4.436
614  ,5.675e+09   ,2.4  ,2.5  ,4.2389
615  ,3.531e+09   ,2.4  ,2.5  ,4.0418
616  ,2.625e+09   ,2.4  ,2.5  ,3.8447
617  ,2.145e+09   ,2.4  ,2.5  ,3.6476
618  ,2.012e+09   ,2.4  ,2.5  ,3.4505
619  ,1.744e+09   ,2.4  ,2.5  ,3.2535
620  ,2.062e+09   ,2.4  ,2.5  ,3.0564
621  ,1.811e+09   ,2.4  ,2.5  ,2.8593
622  ,2.143e+09   ,2.4  ,2.5  ,2.6622
623  ,2.222e+09   ,2.4  ,2.5  ,2.4651
624  ,2.459e+09   ,2.4  ,2.5  ,2.268
625  ,2.720e+09   ,2.4  ,2.5  ,2.0709
626  ,3.261e+09   ,2.4  ,2.5  ,1.8738
627  ,3.935e+09   ,2.4  ,2.5  ,1.6767
628  ,4.489e+09   ,2.4  ,2.5  ,1.4796
629  ,4.658e+09   ,2.4  ,2.5  ,1.2825
630  ,3.224e+09   ,2.4  ,2.5  ,1.0855
631  ,2.423e+09   ,2.4  ,2.5  ,0.88836
632  ,1.749e+09   ,2.4  ,2.5  ,0.69127
633  ,1.350e+09   ,2.4  ,2.5  ,0.49418
634  ,7.867e+08   ,2.4  ,2.5  ,0.29709
796  ,1.085e+09   ,-2.5  ,2.2  ,0.1
797  ,1.309e+09   ,-2.5  ,2  ,0.1
798  ,1.651e+09   ,-2.5  ,1.8  ,0.1
799  ,1.698e+09   ,-2.5  ,1.6  ,0.1
800  ,1.874e+09   ,-2.5  ,1.4  ,0.1
801  ,2.073e+09   ,-2.5  ,1.2  ,0.1
802  ,1.940e+09   ,-2.5  ,1  ,0.1
803  ,2.077e+09   ,-2.5  ,0.8  ,0.1
804  ,2.259e+09   ,-2.5  ,0.6  ,0.1
805  ,2.435e+09   ,-2.5  ,0.4  ,0.1
806  ,2.186e+09   ,-2.5  ,0.2  ,0.1
807  ,1.992e+09   ,-2.5  ,5.8879E-16  ,0.1
808  ,1.908e+09   ,-2.5  ,-0.2  ,0.1
809  ,1.915e+09   ,-2.5  ,-0.4  ,0.1
810  ,1.958e+09   ,-2.5  ,-0.6  ,0.1
811  ,1.738e+09   ,-2.5  ,-0.8  ,0.1
812  ,1.891e+09   ,-2.5  ,-1  ,0.1
813  ,1.525e+09   ,-2.5  ,-1.2  ,0.1
814  ,1.544e+09   ,-2.5  ,-1.4  ,0.1
815  ,1.238e+09   ,-2.5  ,-1.6  ,0.1
816  ,1.043e+09   ,-2.5  ,-1.8  ,0.1
817  ,1.135e+09   ,-2.5  ,-2  ,0.1
818  ,6.839e+08   ,-2.5  ,-2.2  ,0.1
819  ,3.050e+09   ,-2.5  ,-2.4  ,4.7
820  ,2.316e+09   ,-2.5  ,-2.4  ,4.5
821  ,1.545e+09   ,-2.5  ,-2.4  ,4.3
822  ,1.848e+09   ,-2.5  ,-2.4  ,4.1
823  ,2.584e+09   ,-2.5  ,-2.4  ,3.9
824  ,3.083e+09   ,-2.5  ,-2.4  ,3.7
825  ,3.872e+09   ,-2.5  ,-2.4  ,3.5
826  ,4.139e+09   ,-2.5  ,-2.4  ,3.3
827  ,5.161e+09   ,-2.5  ,-2.4  ,3.1
828  ,5.147e+09   ,-2.5  ,-2.4  ,2.9
829  ,4.836e+09   ,-2.5  ,-2.4  ,2.7
830  ,5.337e+09   ,-2.5  ,-2.4  ,2.5
831  ,3.945e+09   ,-2.5  ,-2.4  ,2.3
832  ,3.014e+09   ,-2.5  ,-2.4  ,2.1
833  ,1.770e+09   ,-2.5  ,-2.4  ,1.9
834  ,9.850e+08   ,-2.5  ,-2.4  ,1.7
835  ,3.338e+08   ,-2.5  ,-2.4  ,1.5
836  ,1.134e+09   ,-2.5  ,-2.4  ,1.3
837  ,1.731e+09   ,-2.5  ,-2.4  ,1.1
838  ,2.408e+09   ,-2.5  ,-2.4  ,0.9
839  ,2.673e+09   ,-2.5  ,-2.4  ,0.7
840  ,2.366e+09   ,-2.5  ,-2.4  ,0.5
841  ,1.299e+09   ,-2.5  ,-2.4  ,0.3
842  ,9.982e+08   ,-2.5  ,2.2  ,4.9
843  ,1.439e+09   ,-2.5  ,2  ,4.9
844  ,1.569e+09   ,-2.5  ,1.8  ,4.9
845  ,1.518e+09   ,-2.5  ,1.6  ,4.9
846  ,1.326e+09   ,-2.5  ,1.4  ,4.9
847  ,1.377e+09   ,-2.5  ,1.2  ,4.9
848  ,1.475e+09   ,-2.5  ,1  ,4.9
849  ,2.176e+09   ,-2.5  ,0.8  ,4.9
850  ,2.176e+09   ,-2.5  ,0.6  ,4.9
851  ,2.076e+09   ,-2.5  ,0.4  ,4.9
852  ,2.000e+09   ,-2.5  ,0.2  ,4.9
853  ,1.360e+09   ,-2.5  ,5.8879E-16  ,4.9
854  ,1.317e+09   ,-2.5  ,-0.2  ,4.9
855  ,1.065e+09   ,-2.5  ,-0.4  ,4.9
856  ,1.056e+09   ,-2.5  ,-0.6  ,4.9
857  ,1.116e+09   ,-2.5  ,-0.8  ,4.9
858  ,1.033e+09   ,-2.5  ,-1  ,4.9
859  ,8.603e+08   ,-2.5  ,-1.2  ,4.9
860  ,8.712e+08   ,-2.5  ,-1.4  ,4.9
861  ,7.918e+08   ,-2.5  ,-1.6  ,4.9
862  ,8.152e+08   ,-2.5  ,-1.8  ,4.9
863  ,1.184e+09   ,-2.5  ,-2  ,4.9
864  ,1.295e+09   ,-2.5  ,-2.2  ,4.9
865  ,1.332e+09   ,-2.5  ,2.4  ,4.7
866  ,2.028e+09   ,-2.5  ,2.4  ,4.5
867  ,2.055e+09   ,-2.5  ,2.4  ,4.3
868  ,1.689e+09   ,-2.5  ,2.4  ,4.1
869  ,1.928e+09   ,-2.5  ,2.4  ,3.9
870  ,1.936e+09   ,-2.5  ,2.4  ,3.7
871  ,2.103e+09   ,-2.5  ,2.4  ,3.5
872  ,2.590e+09   ,-2.5  ,2.4  ,3.3
873  ,2.095e+09   ,-2.5  ,2.4  ,3.1
874  ,1.079e+09   ,-2.5  ,2.4  ,2.9
875  ,9.069e+08   ,-2.5  ,2.4  ,2.7
876  ,9.247e+08   ,-2.5  ,2.4  ,2.5
877  ,8.455e+08   ,-2.5  ,2.4  ,2.3
878  ,1.014e+09   ,-2.5  ,2.4  ,2.1
879  ,7.703e+08   ,-2.5  ,2.4  ,1.9
880  ,1.420e+09   ,-2.5  ,2.4  ,1.7
881  ,2.165e+09   ,-2.5  ,2.4  ,1.5
882  ,2.354e+09   ,-2.5  ,2.4  ,1.3
883  ,2.120e+09   ,-2.5  ,2.4  ,1.1
884  ,2.238e+09   ,-2.5  ,2.4  ,0.9
885  ,2.123e+09   ,-2.5  ,2.4  ,0.7
886  ,2.177e+09   ,-2.5  ,2.4  ,0.5
887  ,1.818e+09   ,-2.5  ,2.4  ,0.3
1044  ,7.746e+08   ,-2.3  ,-2.5  ,0.44697
1045  ,1.885e+09   ,-2.3  ,-2.5  ,0.68705
1046  ,1.787e+09   ,-2.3  ,-2.5  ,0.92554
1047  ,1.506e+09   ,-2.3  ,-2.5  ,1.1682
1048  ,1.230e+09   ,-2.3  ,-2.5  ,1.4148
1049  ,3.881e+08   ,-2.3  ,-2.5  ,1.6581
1050  ,6.889e+08   ,-2.3  ,-2.5  ,1.8967
1051  ,1.637e+09   ,-2.3  ,-2.5  ,2.1357
1052  ,2.698e+09   ,-2.3  ,-2.5  ,2.3794
1053  ,3.198e+09   ,-2.3  ,-2.5  ,2.6206
1054  ,3.482e+09   ,-2.3  ,-2.5  ,2.8643
1055  ,3.542e+09   ,-2.3  ,-2.5  ,3.1033
1056  ,3.110e+09   ,-2.3  ,-2.5  ,3.342
1057  ,2.812e+09   ,-2.3  ,-2.5  ,3.5852
1058  ,2.591e+09   ,-2.3  ,-2.5  ,3.8318
1059  ,1.744e+09   ,-2.3  ,-2.5  ,4.0745
1060  ,9.843e+08   ,-2.3  ,-2.5  ,4.3129
1061  ,2.127e+09   ,-2.3  ,-2.5  ,4.553
1062  ,3.146e+09   ,-2.053  ,-2.5  ,4.8
1063  ,2.763e+09   ,-1.8129  ,-2.5  ,4.8
1064  ,2.420e+09   ,-1.5745  ,-2.5  ,4.8
1065  ,1.902e+09   ,-1.3318  ,-2.5  ,4.8
1066  ,2.176e+09   ,-1.0852  ,-2.5  ,4.8
1067  ,2.461e+09   ,-0.84195  ,-2.5  ,4.8
1068  ,2.931e+09   ,-0.60329  ,-2.5  ,4.8
1069  ,3.410e+09   ,-0.3643  ,-2.5  ,4.8
1070  ,3.736e+09   ,-0.12055  ,-2.5  ,4.8
1071  ,3.724e+09   ,0.12056  ,-2.5  ,4.8
1072  ,3.332e+09   ,0.3643  ,-2.5  ,4.8
1073  ,3.023e+09   ,0.6033  ,-2.5  ,4.8
1074  ,2.361e+09   ,0.84195  ,-2.5  ,4.8
1075  ,9.631e+08   ,1.0852  ,-2.5  ,4.8
1076  ,1.515e+09   ,1.3318  ,-2.5  ,4.8
1077  ,3.499e+09   ,1.5745  ,-2.5  ,4.8
1078  ,5.312e+09   ,1.8129  ,-2.5  ,4.8
1079  ,8.833e+09   ,2.053  ,-2.5  ,4.8
1080  ,9.117e+09   ,2.3  ,-2.5  ,4.553
1081  ,5.373e+09   ,2.3  ,-2.5  ,4.3129
1082  ,3.326e+09   ,2.3  ,-2.5  ,4.0745
1083  ,1.073e+09   ,2.3  ,-2.5  ,3.8318
1084  ,8.923e+08   ,2.3  ,-2.5  ,3.5852
1085  ,1.905e+09   ,2.3  ,-2.5  ,3.3419
1086  ,2.738e+09   ,2.3  ,-2.5  ,3.1033
1087  ,3.428e+09   ,2.3  ,-2.5  ,2.8643
1088  ,3.844e+09   ,2.3  ,-2.5  ,2.6206
1089  ,3.880e+09   ,2.3  ,-2.5  ,2.3794
1090  ,3.495e+09   ,2.3  ,-2.5  ,2.1357
1091  ,2.925e+09   ,2.3  ,-2.5  ,1.8967
1092  ,2.526e+09   ,2.3  ,-2.5  ,1.658
1093  ,2.003e+09   ,2.3  ,-2.5  ,1.4148
