Date:  12:53, Monday, July 10, 2023
Model name: Hollow_DropBox
Study name: DropTest_300fts(-Default-)
Plot type:  Stress1
Plot step: 13   time : 68.2049 Microseconds
Result Type: von Mises 


Node  ,Value (N/m^2)  ,X (in)  ,Y (in)  ,Z (in)
553  ,1.869e+09   ,0.4  ,2.5  ,0.1
554  ,1.984e+09   ,0.2  ,2.5  ,0.1
555  ,1.720e+09   ,5.8879E-16  ,2.5  ,0.1
556  ,9.481e+08   ,-0.2  ,2.5  ,0.1
557  ,1.189e+09   ,-0.4  ,2.5  ,0.1
558  ,1.431e+09   ,-0.6  ,2.5  ,0.1
559  ,1.658e+09   ,-0.8  ,2.5  ,0.1
560  ,1.465e+09   ,-1  ,2.5  ,0.1
561  ,1.364e+09   ,-1.2  ,2.5  ,0.1
562  ,1.258e+09   ,-1.4  ,2.5  ,0.1
563  ,1.168e+09   ,-1.6  ,2.5  ,0.1
564  ,9.936e+08   ,-1.8  ,2.5  ,0.1
565  ,7.416e+08   ,-2  ,2.5  ,0.1
566  ,4.081e+08   ,-2.2  ,2.5  ,0.1
567  ,3.455e+08   ,-2.4  ,2.5  ,4.7
568  ,4.351e+08   ,-2.4  ,2.5  ,4.5
569  ,4.969e+08   ,-2.4  ,2.5  ,4.3
570  ,6.029e+08   ,-2.4  ,2.5  ,4.1
571  ,7.098e+08   ,-2.4  ,2.5  ,3.9
572  ,8.664e+08   ,-2.4  ,2.5  ,3.7
573  ,1.116e+09   ,-2.4  ,2.5  ,3.5
574  ,1.695e+09   ,-2.4  ,2.5  ,3.3
575  ,1.629e+09   ,-2.4  ,2.5  ,3.1
576  ,1.622e+09   ,-2.4  ,2.5  ,2.9
577  ,1.508e+09   ,-2.4  ,2.5  ,2.7
578  ,1.567e+09   ,-2.4  ,2.5  ,2.5
579  ,1.507e+09   ,-2.4  ,2.5  ,2.3
580  ,1.549e+09   ,-2.4  ,2.5  ,2.1
581  ,1.495e+09   ,-2.4  ,2.5  ,1.9
582  ,1.478e+09   ,-2.4  ,2.5  ,1.7
583  ,1.399e+09   ,-2.4  ,2.5  ,1.5
584  ,1.333e+09   ,-2.4  ,2.5  ,1.3
585  ,1.244e+09   ,-2.4  ,2.5  ,1.1
586  ,1.159e+09   ,-2.4  ,2.5  ,0.9
587  ,1.017e+09   ,-2.4  ,2.5  ,0.7
588  ,8.008e+08   ,-2.4  ,2.5  ,0.5
589  ,4.490e+08   ,-2.4  ,2.5  ,0.3
590  ,1.582e+10   ,1.936  ,2.5  ,4.9
591  ,7.126e+09   ,1.7389  ,2.5  ,4.9
592  ,5.369e+09   ,1.5418  ,2.5  ,4.9
593  ,4.372e+09   ,1.3447  ,2.5  ,4.9
594  ,3.413e+09   ,1.1476  ,2.5  ,4.9
595  ,3.657e+09   ,0.95055  ,2.5  ,4.9
596  ,4.059e+09   ,0.75346  ,2.5  ,4.9
597  ,3.300e+09   ,0.55637  ,2.5  ,4.9
598  ,3.157e+09   ,0.35927  ,2.5  ,4.9
599  ,2.791e+09   ,0.16218  ,2.5  ,4.9
600  ,2.440e+09   ,-0.034907  ,2.5  ,4.9
601  ,2.172e+09   ,-0.232  ,2.5  ,4.9
602  ,2.720e+09   ,-0.42909  ,2.5  ,4.9
603  ,2.641e+09   ,-0.62618  ,2.5  ,4.9
604  ,2.415e+09   ,-0.82327  ,2.5  ,4.9
605  ,2.537e+09   ,-1.0204  ,2.5  ,4.9
606  ,2.384e+09   ,-1.2175  ,2.5  ,4.9
607  ,1.847e+09   ,-1.4145  ,2.5  ,4.9
608  ,1.392e+09   ,-1.6116  ,2.5  ,4.9
609  ,9.420e+08   ,-1.8087  ,2.5  ,4.9
610  ,5.937e+08   ,-2.0058  ,2.5  ,4.9
611  ,3.604e+08   ,-2.2029  ,2.5  ,4.9
612  ,2.061e+10   ,2.2665  ,2.5  ,4.7665
613  ,1.391e+10   ,2.4  ,2.5  ,4.436
614  ,8.446e+09   ,2.4  ,2.5  ,4.2389
615  ,5.604e+09   ,2.4  ,2.5  ,4.0418
616  ,4.163e+09   ,2.4  ,2.5  ,3.8447
617  ,3.740e+09   ,2.4  ,2.5  ,3.6476
618  ,3.493e+09   ,2.4  ,2.5  ,3.4505
619  ,3.668e+09   ,2.4  ,2.5  ,3.2535
620  ,3.468e+09   ,2.4  ,2.5  ,3.0564
621  ,2.933e+09   ,2.4  ,2.5  ,2.8593
622  ,2.813e+09   ,2.4  ,2.5  ,2.6622
623  ,2.611e+09   ,2.4  ,2.5  ,2.4651
624  ,2.469e+09   ,2.4  ,2.5  ,2.268
625  ,2.222e+09   ,2.4  ,2.5  ,2.0709
626  ,2.206e+09   ,2.4  ,2.5  ,1.8738
627  ,2.209e+09   ,2.4  ,2.5  ,1.6767
628  ,2.516e+09   ,2.4  ,2.5  ,1.4796
629  ,2.480e+09   ,2.4  ,2.5  ,1.2825
630  ,1.748e+09   ,2.4  ,2.5  ,1.0855
631  ,1.288e+09   ,2.4  ,2.5  ,0.88836
632  ,8.869e+08   ,2.4  ,2.5  ,0.69127
633  ,6.805e+08   ,2.4  ,2.5  ,0.49418
634  ,3.400e+08   ,2.4  ,2.5  ,0.29709
796  ,3.999e+08   ,-2.5  ,2.2  ,0.1
797  ,7.947e+08   ,-2.5  ,2  ,0.1
798  ,1.029e+09   ,-2.5  ,1.8  ,0.1
799  ,1.217e+09   ,-2.5  ,1.6  ,0.1
800  ,1.342e+09   ,-2.5  ,1.4  ,0.1
801  ,1.477e+09   ,-2.5  ,1.2  ,0.1
802  ,1.707e+09   ,-2.5  ,1  ,0.1
803  ,1.948e+09   ,-2.5  ,0.8  ,0.1
804  ,1.882e+09   ,-2.5  ,0.6  ,0.1
805  ,1.785e+09   ,-2.5  ,0.4  ,0.1
806  ,1.585e+09   ,-2.5  ,0.2  ,0.1
807  ,1.521e+09   ,-2.5  ,5.8879E-16  ,0.1
808  ,1.366e+09   ,-2.5  ,-0.2  ,0.1
809  ,1.251e+09   ,-2.5  ,-0.4  ,0.1
810  ,1.153e+09   ,-2.5  ,-0.6  ,0.1
811  ,1.015e+09   ,-2.5  ,-0.8  ,0.1
812  ,7.886e+08   ,-2.5  ,-1  ,0.1
813  ,5.510e+08   ,-2.5  ,-1.2  ,0.1
814  ,6.661e+08   ,-2.5  ,-1.4  ,0.1
815  ,7.521e+08   ,-2.5  ,-1.6  ,0.1
816  ,8.302e+08   ,-2.5  ,-1.8  ,0.1
817  ,7.912e+08   ,-2.5  ,-2  ,0.1
818  ,5.367e+08   ,-2.5  ,-2.2  ,0.1
819  ,8.308e+08   ,-2.5  ,-2.4  ,4.7
820  ,6.106e+08   ,-2.5  ,-2.4  ,4.5
821  ,1.304e+09   ,-2.5  ,-2.4  ,4.3
822  ,2.272e+09   ,-2.5  ,-2.4  ,4.1
823  ,2.465e+09   ,-2.5  ,-2.4  ,3.9
824  ,2.352e+09   ,-2.5  ,-2.4  ,3.7
825  ,2.367e+09   ,-2.5  ,-2.4  ,3.5
826  ,1.855e+09   ,-2.5  ,-2.4  ,3.3
827  ,1.463e+09   ,-2.5  ,-2.4  ,3.1
828  ,1.007e+09   ,-2.5  ,-2.4  ,2.9
829  ,7.313e+08   ,-2.5  ,-2.4  ,2.7
830  ,4.844e+08   ,-2.5  ,-2.4  ,2.5
831  ,3.694e+08   ,-2.5  ,-2.4  ,2.3
832  ,3.603e+08   ,-2.5  ,-2.4  ,2.1
833  ,5.635e+08   ,-2.5  ,-2.4  ,1.9
834  ,7.697e+08   ,-2.5  ,-2.4  ,1.7
835  ,1.016e+09   ,-2.5  ,-2.4  ,1.5
836  ,9.993e+08   ,-2.5  ,-2.4  ,1.3
837  ,8.340e+08   ,-2.5  ,-2.4  ,1.1
838  ,4.486e+08   ,-2.5  ,-2.4  ,0.9
839  ,4.753e+07   ,-2.5  ,-2.4  ,0.7
840  ,2.684e+08   ,-2.5  ,-2.4  ,0.5
841  ,5.366e+08   ,-2.5  ,-2.4  ,0.3
842  ,5.085e+08   ,-2.5  ,2.2  ,4.9
843  ,5.870e+08   ,-2.5  ,2  ,4.9
844  ,5.451e+08   ,-2.5  ,1.8  ,4.9
845  ,5.165e+08   ,-2.5  ,1.6  ,4.9
846  ,5.122e+08   ,-2.5  ,1.4  ,4.9
847  ,5.909e+08   ,-2.5  ,1.2  ,4.9
848  ,8.355e+08   ,-2.5  ,1  ,4.9
849  ,1.294e+09   ,-2.5  ,0.8  ,4.9
850  ,8.856e+08   ,-2.5  ,0.6  ,4.9
851  ,7.743e+08   ,-2.5  ,0.4  ,4.9
852  ,8.029e+08   ,-2.5  ,0.2  ,4.9
853  ,8.567e+08   ,-2.5  ,5.8879E-16  ,4.9
854  ,7.239e+08   ,-2.5  ,-0.2  ,4.9
855  ,7.771e+08   ,-2.5  ,-0.4  ,4.9
856  ,8.638e+08   ,-2.5  ,-0.6  ,4.9
857  ,9.130e+08   ,-2.5  ,-0.8  ,4.9
858  ,8.849e+08   ,-2.5  ,-1  ,4.9
859  ,6.916e+08   ,-2.5  ,-1.2  ,4.9
860  ,6.459e+08   ,-2.5  ,-1.4  ,4.9
861  ,5.717e+08   ,-2.5  ,-1.6  ,4.9
862  ,6.164e+08   ,-2.5  ,-1.8  ,4.9
863  ,7.689e+08   ,-2.5  ,-2  ,4.9
864  ,7.724e+08   ,-2.5  ,-2.2  ,4.9
865  ,4.721e+08   ,-2.5  ,2.4  ,4.7
866  ,5.175e+08   ,-2.5  ,2.4  ,4.5
867  ,6.433e+08   ,-2.5  ,2.4  ,4.3
868  ,6.957e+08   ,-2.5  ,2.4  ,4.1
869  ,9.522e+08   ,-2.5  ,2.4  ,3.9
870  ,1.087e+09   ,-2.5  ,2.4  ,3.7
871  ,1.343e+09   ,-2.5  ,2.4  ,3.5
872  ,1.646e+09   ,-2.5  ,2.4  ,3.3
873  ,1.570e+09   ,-2.5  ,2.4  ,3.1
874  ,1.455e+09   ,-2.5  ,2.4  ,2.9
875  ,1.386e+09   ,-2.5  ,2.4  ,2.7
876  ,1.436e+09   ,-2.5  ,2.4  ,2.5
877  ,1.407e+09   ,-2.5  ,2.4  ,2.3
878  ,1.377e+09   ,-2.5  ,2.4  ,2.1
879  ,1.332e+09   ,-2.5  ,2.4  ,1.9
880  ,1.343e+09   ,-2.5  ,2.4  ,1.7
881  ,1.091e+09   ,-2.5  ,2.4  ,1.5
882  ,1.162e+09   ,-2.5  ,2.4  ,1.3
883  ,1.059e+09   ,-2.5  ,2.4  ,1.1
884  ,1.007e+09   ,-2.5  ,2.4  ,0.9
885  ,8.303e+08   ,-2.5  ,2.4  ,0.7
886  ,5.743e+08   ,-2.5  ,2.4  ,0.5
887  ,2.332e+08   ,-2.5  ,2.4  ,0.3
1044  ,4.112e+08   ,-2.3  ,-2.5  ,0.44697
1045  ,4.363e+08   ,-2.3  ,-2.5  ,0.68705
1046  ,3.453e+08   ,-2.3  ,-2.5  ,0.92554
1047  ,2.347e+08   ,-2.3  ,-2.5  ,1.1682
1048  ,5.707e+07   ,-2.3  ,-2.5  ,1.4148
1049  ,3.662e+08   ,-2.3  ,-2.5  ,1.6581
1050  ,8.941e+08   ,-2.3  ,-2.5  ,1.8967
1051  ,1.405e+09   ,-2.3  ,-2.5  ,2.1357
1052  ,1.544e+09   ,-2.3  ,-2.5  ,2.3794
1053  ,1.430e+09   ,-2.3  ,-2.5  ,2.6206
1054  ,1.097e+09   ,-2.3  ,-2.5  ,2.8643
1055  ,4.748e+08   ,-2.3  ,-2.5  ,3.1033
1056  ,2.304e+08   ,-2.3  ,-2.5  ,3.342
1057  ,6.561e+08   ,-2.3  ,-2.5  ,3.5852
1058  ,9.752e+08   ,-2.3  ,-2.5  ,3.8318
1059  ,1.159e+09   ,-2.3  ,-2.5  ,4.0745
1060  ,7.253e+08   ,-2.3  ,-2.5  ,4.3129
1061  ,4.286e+08   ,-2.3  ,-2.5  ,4.553
1062  ,1.806e+09   ,-2.053  ,-2.5  ,4.8
1063  ,1.757e+09   ,-1.8129  ,-2.5  ,4.8
1064  ,1.227e+09   ,-1.5745  ,-2.5  ,4.8
1065  ,5.329e+08   ,-1.3318  ,-2.5  ,4.8
1066  ,3.653e+08   ,-1.0852  ,-2.5  ,4.8
1067  ,1.007e+09   ,-0.84195  ,-2.5  ,4.8
1068  ,1.200e+09   ,-0.60329  ,-2.5  ,4.8
1069  ,1.570e+09   ,-0.3643  ,-2.5  ,4.8
1070  ,1.704e+09   ,-0.12055  ,-2.5  ,4.8
1071  ,1.427e+09   ,0.12056  ,-2.5  ,4.8
1072  ,7.977e+08   ,0.3643  ,-2.5  ,4.8
1073  ,5.599e+08   ,0.6033  ,-2.5  ,4.8
1074  ,3.320e+08   ,0.84195  ,-2.5  ,4.8
1075  ,7.148e+08   ,1.0852  ,-2.5  ,4.8
1076  ,6.580e+08   ,1.3318  ,-2.5  ,4.8
1077  ,3.447e+08   ,1.5745  ,-2.5  ,4.8
1078  ,9.508e+08   ,1.8129  ,-2.5  ,4.8
1079  ,3.031e+09   ,2.053  ,-2.5  ,4.8
1080  ,3.067e+09   ,2.3  ,-2.5  ,4.553
1081  ,9.195e+08   ,2.3  ,-2.5  ,4.3129
1082  ,4.136e+08   ,2.3  ,-2.5  ,4.0745
1083  ,6.502e+08   ,2.3  ,-2.5  ,3.8318
1084  ,8.135e+08   ,2.3  ,-2.5  ,3.5852
1085  ,3.098e+08   ,2.3  ,-2.5  ,3.3419
1086  ,4.591e+08   ,2.3  ,-2.5  ,3.1033
1087  ,8.479e+08   ,2.3  ,-2.5  ,2.8643
1088  ,1.477e+09   ,2.3  ,-2.5  ,2.6206
1089  ,1.739e+09   ,2.3  ,-2.5  ,2.3794
1090  ,1.513e+09   ,2.3  ,-2.5  ,2.1357
1091  ,1.250e+09   ,2.3  ,-2.5  ,1.8967
1092  ,1.054e+09   ,2.3  ,-2.5  ,1.658
1093  ,4.310e+08   ,2.3  ,-2.5  ,1.4148
