Date:  12:53, Monday, July 10, 2023
Model name: Hollow_DropBox
Study name: DropTest_300fts(-Default-)
Plot type:  Stress1
Plot step: 15   time : 78.7059 Microseconds
Result Type: von Mises 


Node  ,Value (N/m^2)  ,X (in)  ,Y (in)  ,Z (in)
354  ,1.405e+09   ,2.5  ,0.8  ,0.1
355  ,1.037e+09   ,2.5  ,1  ,0.1
356  ,9.676e+08   ,2.5  ,1.2  ,0.1
357  ,9.088e+08   ,2.5  ,1.4  ,0.1
358  ,8.498e+08   ,2.5  ,1.6  ,0.1
359  ,6.932e+08   ,2.5  ,1.8  ,0.1
360  ,6.095e+08   ,2.5  ,2  ,0.1
361  ,4.935e+08   ,2.5  ,2.2  ,0.1
362  ,1.623e+10   ,2.5  ,2.4  ,4.436
363  ,9.850e+09   ,2.5  ,2.4  ,4.2389
364  ,5.981e+09   ,2.5  ,2.4  ,4.0418
365  ,4.696e+09   ,2.5  ,2.4  ,3.8447
366  ,3.722e+09   ,2.5  ,2.4  ,3.6476
367  ,3.568e+09   ,2.5  ,2.4  ,3.4505
368  ,3.500e+09   ,2.5  ,2.4  ,3.2535
369  ,3.225e+09   ,2.5  ,2.4  ,3.0564
370  ,3.107e+09   ,2.5  ,2.4  ,2.8593
371  ,3.015e+09   ,2.5  ,2.4  ,2.6622
372  ,3.072e+09   ,2.5  ,2.4  ,2.4651
373  ,2.844e+09   ,2.5  ,2.4  ,2.268
374  ,2.872e+09   ,2.5  ,2.4  ,2.0709
375  ,2.826e+09   ,2.5  ,2.4  ,1.8738
376  ,3.011e+09   ,2.5  ,2.4  ,1.6767
377  ,1.957e+09   ,2.5  ,2.4  ,1.4796
378  ,2.030e+09   ,2.5  ,2.4  ,1.2825
379  ,1.856e+09   ,2.5  ,2.4  ,1.0855
380  ,1.644e+09   ,2.5  ,2.4  ,0.88836
381  ,1.329e+09   ,2.5  ,2.4  ,0.69127
382  ,6.767e+08   ,2.5  ,2.4  ,0.49418
383  ,2.835e+08   ,2.5  ,2.4  ,0.29709
384  ,1.835e+10   ,2.5  ,2.2665  ,4.7665
544  ,6.503e+08   ,2.2  ,2.5  ,0.1
545  ,8.510e+08   ,2  ,2.5  ,0.1
546  ,9.137e+08   ,1.8  ,2.5  ,0.1
547  ,9.783e+08   ,1.6  ,2.5  ,0.1
548  ,9.626e+08   ,1.4  ,2.5  ,0.1
549  ,1.137e+09   ,1.2  ,2.5  ,0.1
550  ,1.435e+09   ,1  ,2.5  ,0.1
551  ,2.162e+09   ,0.8  ,2.5  ,0.1
552  ,2.198e+09   ,0.6  ,2.5  ,0.1
553  ,2.133e+09   ,0.4  ,2.5  ,0.1
554  ,2.231e+09   ,0.2  ,2.5  ,0.1
555  ,1.914e+09   ,5.8879E-16  ,2.5  ,0.1
556  ,1.026e+09   ,-0.2  ,2.5  ,0.1
557  ,1.317e+09   ,-0.4  ,2.5  ,0.1
558  ,1.550e+09   ,-0.6  ,2.5  ,0.1
559  ,1.736e+09   ,-0.8  ,2.5  ,0.1
560  ,1.717e+09   ,-1  ,2.5  ,0.1
561  ,1.745e+09   ,-1.2  ,2.5  ,0.1
562  ,1.650e+09   ,-1.4  ,2.5  ,0.1
563  ,1.596e+09   ,-1.6  ,2.5  ,0.1
564  ,1.513e+09   ,-1.8  ,2.5  ,0.1
565  ,1.202e+09   ,-2  ,2.5  ,0.1
566  ,9.018e+08   ,-2.2  ,2.5  ,0.1
567  ,5.531e+08   ,-2.4  ,2.5  ,4.7
568  ,7.514e+08   ,-2.4  ,2.5  ,4.5
569  ,8.081e+08   ,-2.4  ,2.5  ,4.3
570  ,9.177e+08   ,-2.4  ,2.5  ,4.1
571  ,9.705e+08   ,-2.4  ,2.5  ,3.9
572  ,1.110e+09   ,-2.4  ,2.5  ,3.7
573  ,1.360e+09   ,-2.4  ,2.5  ,3.5
574  ,2.004e+09   ,-2.4  ,2.5  ,3.3
575  ,1.870e+09   ,-2.4  ,2.5  ,3.1
576  ,1.799e+09   ,-2.4  ,2.5  ,2.9
577  ,1.815e+09   ,-2.4  ,2.5  ,2.7
578  ,1.727e+09   ,-2.4  ,2.5  ,2.5
579  ,1.659e+09   ,-2.4  ,2.5  ,2.3
580  ,1.695e+09   ,-2.4  ,2.5  ,2.1
581  ,1.637e+09   ,-2.4  ,2.5  ,1.9
582  ,1.637e+09   ,-2.4  ,2.5  ,1.7
583  ,1.631e+09   ,-2.4  ,2.5  ,1.5
584  ,1.688e+09   ,-2.4  ,2.5  ,1.3
585  ,1.620e+09   ,-2.4  ,2.5  ,1.1
586  ,1.555e+09   ,-2.4  ,2.5  ,0.9
587  ,1.450e+09   ,-2.4  ,2.5  ,0.7
588  ,1.273e+09   ,-2.4  ,2.5  ,0.5
589  ,9.213e+08   ,-2.4  ,2.5  ,0.3
590  ,1.597e+10   ,1.936  ,2.5  ,4.9
591  ,7.261e+09   ,1.7389  ,2.5  ,4.9
592  ,5.691e+09   ,1.5418  ,2.5  ,4.9
593  ,4.446e+09   ,1.3447  ,2.5  ,4.9
594  ,3.512e+09   ,1.1476  ,2.5  ,4.9
595  ,3.446e+09   ,0.95055  ,2.5  ,4.9
596  ,3.447e+09   ,0.75346  ,2.5  ,4.9
597  ,3.067e+09   ,0.55637  ,2.5  ,4.9
598  ,3.155e+09   ,0.35927  ,2.5  ,4.9
599  ,2.922e+09   ,0.16218  ,2.5  ,4.9
600  ,2.702e+09   ,-0.034907  ,2.5  ,4.9
601  ,2.486e+09   ,-0.232  ,2.5  ,4.9
602  ,3.001e+09   ,-0.42909  ,2.5  ,4.9
603  ,3.165e+09   ,-0.62618  ,2.5  ,4.9
604  ,3.013e+09   ,-0.82327  ,2.5  ,4.9
605  ,2.964e+09   ,-1.0204  ,2.5  ,4.9
606  ,2.710e+09   ,-1.2175  ,2.5  ,4.9
607  ,2.147e+09   ,-1.4145  ,2.5  ,4.9
608  ,1.628e+09   ,-1.6116  ,2.5  ,4.9
609  ,1.056e+09   ,-1.8087  ,2.5  ,4.9
610  ,6.318e+08   ,-2.0058  ,2.5  ,4.9
611  ,3.169e+08   ,-2.2029  ,2.5  ,4.9
612  ,2.053e+10   ,2.2665  ,2.5  ,4.7665
613  ,1.394e+10   ,2.4  ,2.5  ,4.436
614  ,8.748e+09   ,2.4  ,2.5  ,4.2389
615  ,5.707e+09   ,2.4  ,2.5  ,4.0418
616  ,4.569e+09   ,2.4  ,2.5  ,3.8447
617  ,3.828e+09   ,2.4  ,2.5  ,3.6476
618  ,3.500e+09   ,2.4  ,2.5  ,3.4505
619  ,3.463e+09   ,2.4  ,2.5  ,3.2535
620  ,3.421e+09   ,2.4  ,2.5  ,3.0564
621  ,3.016e+09   ,2.4  ,2.5  ,2.8593
622  ,2.969e+09   ,2.4  ,2.5  ,2.6622
623  ,2.759e+09   ,2.4  ,2.5  ,2.4651
624  ,2.632e+09   ,2.4  ,2.5  ,2.268
625  ,2.648e+09   ,2.4  ,2.5  ,2.0709
626  ,2.804e+09   ,2.4  ,2.5  ,1.8738
627  ,2.981e+09   ,2.4  ,2.5  ,1.6767
628  ,2.998e+09   ,2.4  ,2.5  ,1.4796
629  ,2.827e+09   ,2.4  ,2.5  ,1.2825
630  ,2.003e+09   ,2.4  ,2.5  ,1.0855
631  ,1.517e+09   ,2.4  ,2.5  ,0.88836
632  ,1.058e+09   ,2.4  ,2.5  ,0.69127
633  ,7.991e+08   ,2.4  ,2.5  ,0.49418
634  ,2.311e+08   ,2.4  ,2.5  ,0.29709
796  ,4.399e+08   ,-2.5  ,2.2  ,0.1
797  ,7.663e+08   ,-2.5  ,2  ,0.1
798  ,1.012e+09   ,-2.5  ,1.8  ,0.1
799  ,1.288e+09   ,-2.5  ,1.6  ,0.1
800  ,1.501e+09   ,-2.5  ,1.4  ,0.1
801  ,1.670e+09   ,-2.5  ,1.2  ,0.1
802  ,1.908e+09   ,-2.5  ,1  ,0.1
803  ,2.103e+09   ,-2.5  ,0.8  ,0.1
804  ,2.222e+09   ,-2.5  ,0.6  ,0.1
805  ,2.267e+09   ,-2.5  ,0.4  ,0.1
806  ,2.103e+09   ,-2.5  ,0.2  ,0.1
807  ,1.957e+09   ,-2.5  ,5.8879E-16  ,0.1
808  ,1.586e+09   ,-2.5  ,-0.2  ,0.1
809  ,1.404e+09   ,-2.5  ,-0.4  ,0.1
810  ,1.556e+09   ,-2.5  ,-0.6  ,0.1
811  ,1.553e+09   ,-2.5  ,-0.8  ,0.1
812  ,1.430e+09   ,-2.5  ,-1  ,0.1
813  ,1.121e+09   ,-2.5  ,-1.2  ,0.1
814  ,8.187e+08   ,-2.5  ,-1.4  ,0.1
815  ,6.784e+08   ,-2.5  ,-1.6  ,0.1
816  ,6.651e+08   ,-2.5  ,-1.8  ,0.1
817  ,8.179e+08   ,-2.5  ,-2  ,0.1
818  ,8.303e+08   ,-2.5  ,-2.2  ,0.1
819  ,1.406e+09   ,-2.5  ,-2.4  ,4.7
820  ,8.362e+08   ,-2.5  ,-2.4  ,4.5
821  ,1.319e+09   ,-2.5  ,-2.4  ,4.3
822  ,2.187e+09   ,-2.5  ,-2.4  ,4.1
823  ,2.608e+09   ,-2.5  ,-2.4  ,3.9
824  ,2.779e+09   ,-2.5  ,-2.4  ,3.7
825  ,2.963e+09   ,-2.5  ,-2.4  ,3.5
826  ,2.528e+09   ,-2.5  ,-2.4  ,3.3
827  ,2.235e+09   ,-2.5  ,-2.4  ,3.1
828  ,1.374e+09   ,-2.5  ,-2.4  ,2.9
829  ,8.409e+08   ,-2.5  ,-2.4  ,2.7
830  ,5.208e+08   ,-2.5  ,-2.4  ,2.5
831  ,2.920e+08   ,-2.5  ,-2.4  ,2.3
832  ,1.466e+08   ,-2.5  ,-2.4  ,2.1
833  ,3.441e+08   ,-2.5  ,-2.4  ,1.9
834  ,4.856e+08   ,-2.5  ,-2.4  ,1.7
835  ,8.344e+08   ,-2.5  ,-2.4  ,1.5
836  ,1.184e+09   ,-2.5  ,-2.4  ,1.3
837  ,1.447e+09   ,-2.5  ,-2.4  ,1.1
838  ,1.471e+09   ,-2.5  ,-2.4  ,0.9
839  ,1.042e+09   ,-2.5  ,-2.4  ,0.7
840  ,6.988e+08   ,-2.5  ,-2.4  ,0.5
841  ,1.463e+09   ,-2.5  ,-2.4  ,0.3
842  ,6.219e+08   ,-2.5  ,2.2  ,4.9
843  ,8.259e+08   ,-2.5  ,2  ,4.9
844  ,7.793e+08   ,-2.5  ,1.8  ,4.9
845  ,8.331e+08   ,-2.5  ,1.6  ,4.9
846  ,8.798e+08   ,-2.5  ,1.4  ,4.9
847  ,9.753e+08   ,-2.5  ,1.2  ,4.9
848  ,1.064e+09   ,-2.5  ,1  ,4.9
849  ,1.339e+09   ,-2.5  ,0.8  ,4.9
850  ,1.087e+09   ,-2.5  ,0.6  ,4.9
851  ,1.062e+09   ,-2.5  ,0.4  ,4.9
852  ,1.058e+09   ,-2.5  ,0.2  ,4.9
853  ,9.744e+08   ,-2.5  ,5.8879E-16  ,4.9
854  ,8.479e+08   ,-2.5  ,-0.2  ,4.9
855  ,8.234e+08   ,-2.5  ,-0.4  ,4.9
856  ,8.273e+08   ,-2.5  ,-0.6  ,4.9
857  ,1.011e+09   ,-2.5  ,-0.8  ,4.9
858  ,1.038e+09   ,-2.5  ,-1  ,4.9
859  ,1.076e+09   ,-2.5  ,-1.2  ,4.9
860  ,8.434e+08   ,-2.5  ,-1.4  ,4.9
861  ,7.447e+08   ,-2.5  ,-1.6  ,4.9
862  ,8.731e+08   ,-2.5  ,-1.8  ,4.9
863  ,1.267e+09   ,-2.5  ,-2  ,4.9
864  ,1.435e+09   ,-2.5  ,-2.2  ,4.9
865  ,5.697e+08   ,-2.5  ,2.4  ,4.7
866  ,8.687e+08   ,-2.5  ,2.4  ,4.5
867  ,1.023e+09   ,-2.5  ,2.4  ,4.3
868  ,9.764e+08   ,-2.5  ,2.4  ,4.1
869  ,1.239e+09   ,-2.5  ,2.4  ,3.9
870  ,1.380e+09   ,-2.5  ,2.4  ,3.7
871  ,1.586e+09   ,-2.5  ,2.4  ,3.5
872  ,1.740e+09   ,-2.5  ,2.4  ,3.3
873  ,1.723e+09   ,-2.5  ,2.4  ,3.1
874  ,1.711e+09   ,-2.5  ,2.4  ,2.9
875  ,1.717e+09   ,-2.5  ,2.4  ,2.7
876  ,1.676e+09   ,-2.5  ,2.4  ,2.5
877  ,1.643e+09   ,-2.5  ,2.4  ,2.3
878  ,1.612e+09   ,-2.5  ,2.4  ,2.1
879  ,1.488e+09   ,-2.5  ,2.4  ,1.9
880  ,1.366e+09   ,-2.5  ,2.4  ,1.7
881  ,1.372e+09   ,-2.5  ,2.4  ,1.5
882  ,1.515e+09   ,-2.5  ,2.4  ,1.3
883  ,1.366e+09   ,-2.5  ,2.4  ,1.1
884  ,1.318e+09   ,-2.5  ,2.4  ,0.9
885  ,1.183e+09   ,-2.5  ,2.4  ,0.7
886  ,9.087e+08   ,-2.5  ,2.4  ,0.5
887  ,4.707e+08   ,-2.5  ,2.4  ,0.3
1044  ,1.189e+09   ,-2.3  ,-2.5  ,0.44697
1045  ,6.414e+08   ,-2.3  ,-2.5  ,0.68705
1046  ,6.542e+08   ,-2.3  ,-2.5  ,0.92554
1047  ,3.793e+08   ,-2.3  ,-2.5  ,1.1682
1048  ,3.969e+08   ,-2.3  ,-2.5  ,1.4148
1049  ,9.758e+08   ,-2.3  ,-2.5  ,1.6581
1050  ,1.278e+09   ,-2.3  ,-2.5  ,1.8967
1051  ,1.566e+09   ,-2.3  ,-2.5  ,2.1357
1052  ,1.489e+09   ,-2.3  ,-2.5  ,2.3794
1053  ,1.142e+09   ,-2.3  ,-2.5  ,2.6206
1054  ,5.194e+08   ,-2.3  ,-2.5  ,2.8643
1055  ,5.589e+08   ,-2.3  ,-2.5  ,3.1033
1056  ,1.081e+09   ,-2.3  ,-2.5  ,3.342
1057  ,1.308e+09   ,-2.3  ,-2.5  ,3.5852
1058  ,1.345e+09   ,-2.3  ,-2.5  ,3.8318
1059  ,1.313e+09   ,-2.3  ,-2.5  ,4.0745
1060  ,1.179e+09   ,-2.3  ,-2.5  ,4.3129
1061  ,8.477e+08   ,-2.3  ,-2.5  ,4.553
1062  ,3.056e+09   ,-2.053  ,-2.5  ,4.8
1063  ,2.502e+09   ,-1.8129  ,-2.5  ,4.8
1064  ,1.832e+09   ,-1.5745  ,-2.5  ,4.8
1065  ,1.019e+09   ,-1.3318  ,-2.5  ,4.8
1066  ,5.837e+08   ,-1.0852  ,-2.5  ,4.8
1067  ,1.147e+09   ,-0.84195  ,-2.5  ,4.8
1068  ,1.791e+09   ,-0.60329  ,-2.5  ,4.8
1069  ,2.158e+09   ,-0.3643  ,-2.5  ,4.8
1070  ,2.053e+09   ,-0.12055  ,-2.5  ,4.8
1071  ,1.615e+09   ,0.12056  ,-2.5  ,4.8
1072  ,9.334e+08   ,0.3643  ,-2.5  ,4.8
1073  ,7.586e+08   ,0.6033  ,-2.5  ,4.8
1074  ,1.390e+09   ,0.84195  ,-2.5  ,4.8
1075  ,1.363e+09   ,1.0852  ,-2.5  ,4.8
1076  ,8.360e+08   ,1.3318  ,-2.5  ,4.8
1077  ,8.729e+08   ,1.5745  ,-2.5  ,4.8
1078  ,1.949e+09   ,1.8129  ,-2.5  ,4.8
1079  ,3.996e+09   ,2.053  ,-2.5  ,4.8
1080  ,3.887e+09   ,2.3  ,-2.5  ,4.553
1081  ,1.601e+09   ,2.3  ,-2.5  ,4.3129
1082  ,7.492e+08   ,2.3  ,-2.5  ,4.0745
1083  ,6.201e+08   ,2.3  ,-2.5  ,3.8318
1084  ,1.302e+09   ,2.3  ,-2.5  ,3.5852
1085  ,1.150e+09   ,2.3  ,-2.5  ,3.3419
1086  ,3.841e+08   ,2.3  ,-2.5  ,3.1033
1087  ,6.621e+08   ,2.3  ,-2.5  ,2.8643
1088  ,1.555e+09   ,2.3  ,-2.5  ,2.6206
1089  ,2.098e+09   ,2.3  ,-2.5  ,2.3794
1090  ,2.167e+09   ,2.3  ,-2.5  ,2.1357
1091  ,1.788e+09   ,2.3  ,-2.5  ,1.8967
1092  ,1.101e+09   ,2.3  ,-2.5  ,1.658
1093  ,5.318e+08   ,2.3  ,-2.5  ,1.4148
