Date:  12:46, Monday, July 10, 2023
Model name: Hollow_DropBox
Study name: DropTest_300fts(-Default-)
Plot type:  Stress1
Plot step: 4   time : 20.9915 Microseconds
Result Type: von Mises 


Node  ,Value (N/m^2)  ,X (in)  ,Y (in)  ,Z (in)
68  ,1.089e+07   ,-1.8  ,-2.4  ,5
69  ,1.091e+07   ,-1.6  ,-2.4  ,5
70  ,9.756e+06   ,-1.4  ,-2.4  ,5
71  ,1.930e+07   ,-1.2  ,-2.4  ,5
72  ,3.006e+07   ,-1  ,-2.4  ,5
73  ,3.092e+07   ,-0.8  ,-2.4  ,5
74  ,1.695e+07   ,-0.6  ,-2.4  ,5
75  ,2.733e+07   ,-0.4  ,-2.4  ,5
76  ,4.845e+07   ,-0.2  ,-2.4  ,5
77  ,5.440e+07   ,-5.8879E-16  ,-2.4  ,5
78  ,5.599e+07   ,0.2  ,-2.4  ,5
79  ,5.417e+07   ,0.4  ,-2.4  ,5
80  ,5.032e+07   ,0.6  ,-2.4  ,5
81  ,3.690e+07   ,0.8  ,-2.4  ,5
82  ,1.754e+07   ,1  ,-2.4  ,5
83  ,1.848e+07   ,1.2  ,-2.4  ,5
84  ,3.930e+07   ,1.4  ,-2.4  ,5
85  ,3.990e+07   ,1.6  ,-2.4  ,5
86  ,3.031e+07   ,1.8  ,-2.4  ,5
87  ,3.474e+07   ,2  ,-2.4  ,5
88  ,5.749e+07   ,2.2  ,-2.4  ,5
89  ,2.065e+08   ,2.4  ,-2.2029  ,5
90  ,3.478e+08   ,2.4  ,-2.0058  ,5
91  ,4.866e+08   ,2.4  ,-1.8087  ,5
92  ,4.920e+08   ,2.4  ,-1.6116  ,5
93  ,5.515e+08   ,2.4  ,-1.4145  ,5
94  ,7.303e+08   ,2.4  ,-1.2175  ,5
95  ,1.008e+09   ,2.4  ,-1.0204  ,5
96  ,8.922e+08   ,2.4  ,-0.82327  ,5
97  ,5.765e+08   ,2.4  ,-0.62618  ,5
98  ,2.219e+08   ,2.4  ,-0.42909  ,5
99  ,3.035e+08   ,2.4  ,-0.232  ,5
100  ,2.073e+08   ,2.4  ,-0.034907  ,5
101  ,3.488e+08   ,2.4  ,0.16218  ,5
102  ,6.862e+08   ,2.4  ,0.35927  ,5
103  ,1.108e+09   ,2.4  ,0.55637  ,5
104  ,1.644e+09   ,2.4  ,0.75346  ,5
105  ,1.331e+09   ,2.4  ,0.95055  ,5
106  ,1.190e+09   ,2.4  ,1.1476  ,5
107  ,1.924e+09   ,2.4  ,1.3447  ,5
108  ,2.920e+09   ,2.4  ,1.5418  ,5
109  ,4.086e+09   ,2.4  ,1.7389  ,5
110  ,6.724e+09   ,2.4  ,1.936  ,5
111  ,9.482e+09   ,2.2665  ,2.2665  ,5
112  ,6.968e+09   ,1.936  ,2.4  ,5
113  ,3.733e+09   ,1.7389  ,2.4  ,5
114  ,2.779e+09   ,1.5418  ,2.4  ,5
115  ,1.669e+09   ,1.3447  ,2.4  ,5
116  ,1.311e+09   ,1.1476  ,2.4  ,5
117  ,1.107e+09   ,0.95055  ,2.4  ,5
118  ,1.566e+09   ,0.75346  ,2.4  ,5
119  ,1.202e+09   ,0.55637  ,2.4  ,5
120  ,8.008e+08   ,0.35927  ,2.4  ,5
121  ,4.765e+08   ,0.16218  ,2.4  ,5
122  ,3.062e+08   ,-0.034907  ,2.4  ,5
123  ,1.805e+08   ,-0.232  ,2.4  ,5
124  ,1.536e+08   ,-0.42909  ,2.4  ,5
125  ,3.698e+08   ,-0.62618  ,2.4  ,5
126  ,8.807e+08   ,-0.82327  ,2.4  ,5
127  ,9.110e+08   ,-1.0204  ,2.4  ,5
128  ,7.121e+08   ,-1.2175  ,2.4  ,5
129  ,5.643e+08   ,-1.4145  ,2.4  ,5
130  ,5.255e+08   ,-1.6116  ,2.4  ,5
131  ,4.363e+08   ,-1.8087  ,2.4  ,5
132  ,2.892e+08   ,-2.0058  ,2.4  ,5
133  ,1.358e+08   ,-2.2029  ,2.4  ,5
294  ,2.173e+08   ,2.5  ,-2.2029  ,4.9
295  ,3.503e+08   ,2.5  ,-2.0058  ,4.9
296  ,4.720e+08   ,2.5  ,-1.8087  ,4.9
297  ,5.222e+08   ,2.5  ,-1.6116  ,4.9
298  ,5.337e+08   ,2.5  ,-1.4145  ,4.9
299  ,7.055e+08   ,2.5  ,-1.2175  ,4.9
300  ,9.972e+08   ,2.5  ,-1.0204  ,4.9
301  ,1.005e+09   ,2.5  ,-0.82327  ,4.9
302  ,5.043e+08   ,2.5  ,-0.62618  ,4.9
303  ,2.232e+08   ,2.5  ,-0.42909  ,4.9
304  ,2.934e+08   ,2.5  ,-0.232  ,4.9
305  ,2.702e+08   ,2.5  ,-0.034907  ,4.9
306  ,4.937e+08   ,2.5  ,0.16218  ,4.9
307  ,6.056e+08   ,2.5  ,0.35927  ,4.9
308  ,9.437e+08   ,2.5  ,0.55637  ,4.9
309  ,1.609e+09   ,2.5  ,0.75346  ,4.9
310  ,1.314e+09   ,2.5  ,0.95055  ,4.9
311  ,1.643e+09   ,2.5  ,1.1476  ,4.9
312  ,1.967e+09   ,2.5  ,1.3447  ,4.9
313  ,2.848e+09   ,2.5  ,1.5418  ,4.9
314  ,4.756e+09   ,2.5  ,1.7389  ,4.9
315  ,7.529e+09   ,2.5  ,1.936  ,4.9
316  ,6.403e+07   ,2.5  ,-2.4  ,4.7
317  ,5.194e+07   ,2.5  ,-2.4  ,4.5
318  ,4.542e+07   ,2.5  ,-2.4  ,4.3
319  ,3.701e+07   ,2.5  ,-2.4  ,4.1
320  ,2.659e+07   ,2.5  ,-2.4  ,3.9
321  ,1.411e+07   ,2.5  ,-2.4  ,3.7
322  ,2.378e+07   ,2.5  ,-2.4  ,3.5
323  ,4.354e+07   ,2.5  ,-2.4  ,3.3
324  ,5.831e+07   ,2.5  ,-2.4  ,3.1
325  ,6.003e+07   ,2.5  ,-2.4  ,2.9
326  ,5.388e+07   ,2.5  ,-2.4  ,2.7
327  ,4.755e+07   ,2.5  ,-2.4  ,2.5
328  ,4.154e+07   ,2.5  ,-2.4  ,2.3
329  ,1.706e+07   ,2.5  ,-2.4  ,2.1
330  ,2.556e+07   ,2.5  ,-2.4  ,1.9
331  ,3.797e+07   ,2.5  ,-2.4  ,1.7
332  ,3.411e+07   ,2.5  ,-2.4  ,1.5
333  ,2.051e+07   ,2.5  ,-2.4  ,1.3
334  ,1.025e+07   ,2.5  ,-2.4  ,1.1
335  ,6.694e+06   ,2.5  ,-2.4  ,0.9
336  ,8.395e+06   ,2.5  ,-2.4  ,0.7
337  ,9.411e+06   ,2.5  ,-2.4  ,0.5
338  ,8.443e+06   ,2.5  ,-2.4  ,0.3
339  ,5.786e+06   ,2.5  ,-2.2  ,0.1
340  ,6.981e+06   ,2.5  ,-2  ,0.1
341  ,1.969e+07   ,2.5  ,-1.8  ,0.1
342  ,8.793e+06   ,2.5  ,-1.6  ,0.1
343  ,2.141e+07   ,2.5  ,-1.4  ,0.1
344  ,5.119e+07   ,2.5  ,-1.2  ,0.1
345  ,1.677e+07   ,2.5  ,-1  ,0.1
346  ,3.736e+07   ,2.5  ,-0.8  ,0.1
347  ,4.911e+07   ,2.5  ,-0.6  ,0.1
348  ,5.326e+07   ,2.5  ,-0.4  ,0.1
349  ,3.629e+07   ,2.5  ,-0.2  ,0.1
350  ,5.758e+07   ,2.5  ,-1.7664E-15  ,0.1
351  ,4.712e+07   ,2.5  ,0.2  ,0.1
352  ,5.841e+07   ,2.5  ,0.4  ,0.1
353  ,6.354e+07   ,2.5  ,0.6  ,0.1
354  ,6.529e+07   ,2.5  ,0.8  ,0.1
355  ,6.099e+07   ,2.5  ,1  ,0.1
356  ,6.333e+07   ,2.5  ,1.2  ,0.1
357  ,6.884e+07   ,2.5  ,1.4  ,0.1
358  ,8.031e+07   ,2.5  ,1.6  ,0.1
359  ,5.507e+07   ,2.5  ,1.8  ,0.1
360  ,5.351e+07   ,2.5  ,2  ,0.1
361  ,5.704e+07   ,2.5  ,2.2  ,0.1
362  ,6.901e+09   ,2.5  ,2.4  ,4.436
363  ,4.144e+09   ,2.5  ,2.4  ,4.2389
364  ,2.488e+09   ,2.5  ,2.4  ,4.0418
365  ,1.934e+09   ,2.5  ,2.4  ,3.8447
366  ,1.285e+09   ,2.5  ,2.4  ,3.6476
367  ,1.190e+09   ,2.5  ,2.4  ,3.4505
368  ,1.701e+09   ,2.5  ,2.4  ,3.2535
369  ,1.309e+09   ,2.5  ,2.4  ,3.0564
370  ,7.577e+08   ,2.5  ,2.4  ,2.8593
371  ,5.312e+08   ,2.5  ,2.4  ,2.6622
372  ,2.708e+08   ,2.5  ,2.4  ,2.4651
373  ,1.390e+08   ,2.5  ,2.4  ,2.268
374  ,1.405e+08   ,2.5  ,2.4  ,2.0709
375  ,3.309e+08   ,2.5  ,2.4  ,1.8738
376  ,8.234e+08   ,2.5  ,2.4  ,1.6767
377  ,8.476e+08   ,2.5  ,2.4  ,1.4796
378  ,7.353e+08   ,2.5  ,2.4  ,1.2825
379  ,6.291e+08   ,2.5  ,2.4  ,1.0855
380  ,5.553e+08   ,2.5  ,2.4  ,0.88836
381  ,4.423e+08   ,2.5  ,2.4  ,0.69127
382  ,2.819e+08   ,2.5  ,2.4  ,0.49418
383  ,1.249e+08   ,2.5  ,2.4  ,0.29709
384  ,1.023e+10   ,2.5  ,2.2665  ,4.7665
544  ,5.273e+07   ,2.2  ,2.5  ,0.1
545  ,6.496e+07   ,2  ,2.5  ,0.1
546  ,5.212e+07   ,1.8  ,2.5  ,0.1
547  ,4.195e+07   ,1.6  ,2.5  ,0.1
548  ,3.333e+07   ,1.4  ,2.5  ,0.1
549  ,3.043e+07   ,1.2  ,2.5  ,0.1
550  ,4.761e+07   ,1  ,2.5  ,0.1
551  ,1.079e+08   ,0.8  ,2.5  ,0.1
552  ,9.380e+07   ,0.6  ,2.5  ,0.1
553  ,4.622e+07   ,0.4  ,2.5  ,0.1
554  ,4.289e+07   ,0.2  ,2.5  ,0.1
555  ,3.273e+07   ,5.8879E-16  ,2.5  ,0.1
556  ,6.765e+07   ,-0.2  ,2.5  ,0.1
557  ,7.017e+07   ,-0.4  ,2.5  ,0.1
558  ,5.124e+07   ,-0.6  ,2.5  ,0.1
559  ,1.025e+08   ,-0.8  ,2.5  ,0.1
560  ,4.491e+07   ,-1  ,2.5  ,0.1
561  ,4.242e+07   ,-1.2  ,2.5  ,0.1
562  ,3.553e+07   ,-1.4  ,2.5  ,0.1
563  ,2.440e+07   ,-1.6  ,2.5  ,0.1
564  ,1.447e+07   ,-1.8  ,2.5  ,0.1
565  ,1.698e+07   ,-2  ,2.5  ,0.1
566  ,2.724e+07   ,-2.2  ,2.5  ,0.1
567  ,6.889e+07   ,-2.4  ,2.5  ,4.7
568  ,6.409e+07   ,-2.4  ,2.5  ,4.5
569  ,4.481e+07   ,-2.4  ,2.5  ,4.3
570  ,3.427e+07   ,-2.4  ,2.5  ,4.1
571  ,5.003e+07   ,-2.4  ,2.5  ,3.9
572  ,5.701e+07   ,-2.4  ,2.5  ,3.7
573  ,5.949e+07   ,-2.4  ,2.5  ,3.5
574  ,5.347e+07   ,-2.4  ,2.5  ,3.3
575  ,5.205e+07   ,-2.4  ,2.5  ,3.1
576  ,3.982e+07   ,-2.4  ,2.5  ,2.9
577  ,3.962e+07   ,-2.4  ,2.5  ,2.7
578  ,5.757e+07   ,-2.4  ,2.5  ,2.5
579  ,4.574e+07   ,-2.4  ,2.5  ,2.3
580  ,3.248e+07   ,-2.4  ,2.5  ,2.1
581  ,2.768e+07   ,-2.4  ,2.5  ,1.9
582  ,5.941e+07   ,-2.4  ,2.5  ,1.7
583  ,2.818e+07   ,-2.4  ,2.5  ,1.5
584  ,2.255e+07   ,-2.4  ,2.5  ,1.3
585  ,2.065e+07   ,-2.4  ,2.5  ,1.1
586  ,1.408e+07   ,-2.4  ,2.5  ,0.9
587  ,1.657e+07   ,-2.4  ,2.5  ,0.7
588  ,2.589e+07   ,-2.4  ,2.5  ,0.5
589  ,3.039e+07   ,-2.4  ,2.5  ,0.3
590  ,7.775e+09   ,1.936  ,2.5  ,4.9
591  ,3.540e+09   ,1.7389  ,2.5  ,4.9
592  ,2.360e+09   ,1.5418  ,2.5  ,4.9
593  ,1.723e+09   ,1.3447  ,2.5  ,4.9
594  ,1.221e+09   ,1.1476  ,2.5  ,4.9
595  ,1.247e+09   ,0.95055  ,2.5  ,4.9
596  ,1.653e+09   ,0.75346  ,2.5  ,4.9
597  ,1.299e+09   ,0.55637  ,2.5  ,4.9
598  ,8.508e+08   ,0.35927  ,2.5  ,4.9
599  ,4.213e+08   ,0.16218  ,2.5  ,4.9
600  ,2.127e+08   ,-0.034907  ,2.5  ,4.9
601  ,1.815e+08   ,-0.232  ,2.5  ,4.9
602  ,1.954e+08   ,-0.42909  ,2.5  ,4.9
603  ,2.770e+08   ,-0.62618  ,2.5  ,4.9
604  ,9.096e+08   ,-0.82327  ,2.5  ,4.9
605  ,9.089e+08   ,-1.0204  ,2.5  ,4.9
606  ,7.011e+08   ,-1.2175  ,2.5  ,4.9
607  ,5.362e+08   ,-1.4145  ,2.5  ,4.9
608  ,5.098e+08   ,-1.6116  ,2.5  ,4.9
609  ,4.315e+08   ,-1.8087  ,2.5  ,4.9
610  ,2.865e+08   ,-2.0058  ,2.5  ,4.9
611  ,1.311e+08   ,-2.2029  ,2.5  ,4.9
612  ,1.004e+10   ,2.2665  ,2.5  ,4.7665
613  ,6.550e+09   ,2.4  ,2.5  ,4.436
614  ,3.721e+09   ,2.4  ,2.5  ,4.2389
615  ,2.531e+09   ,2.4  ,2.5  ,4.0418
616  ,1.594e+09   ,2.4  ,2.5  ,3.8447
617  ,1.350e+09   ,2.4  ,2.5  ,3.6476
618  ,1.220e+09   ,2.4  ,2.5  ,3.4505
619  ,1.605e+09   ,2.4  ,2.5  ,3.2535
620  ,1.283e+09   ,2.4  ,2.5  ,3.0564
621  ,8.384e+08   ,2.4  ,2.5  ,2.8593
622  ,5.484e+08   ,2.4  ,2.5  ,2.6622
623  ,2.335e+08   ,2.4  ,2.5  ,2.4651
624  ,3.186e+07   ,2.4  ,2.5  ,2.268
625  ,1.213e+08   ,2.4  ,2.5  ,2.0709
626  ,3.937e+08   ,2.4  ,2.5  ,1.8738
627  ,7.890e+08   ,2.4  ,2.5  ,1.6767
628  ,8.513e+08   ,2.4  ,2.5  ,1.4796
629  ,7.167e+08   ,2.4  ,2.5  ,1.2825
630  ,6.058e+08   ,2.4  ,2.5  ,1.0855
631  ,5.466e+08   ,2.4  ,2.5  ,0.88836
632  ,4.302e+08   ,2.4  ,2.5  ,0.69127
633  ,2.756e+08   ,2.4  ,2.5  ,0.49418
634  ,1.361e+08   ,2.4  ,2.5  ,0.29709
796  ,1.080e+07   ,-2.5  ,2.2  ,0.1
797  ,7.816e+06   ,-2.5  ,2  ,0.1
798  ,5.288e+06   ,-2.5  ,1.8  ,0.1
799  ,3.234e+06   ,-2.5  ,1.6  ,0.1
800  ,5.159e+06   ,-2.5  ,1.4  ,0.1
801  ,6.501e+06   ,-2.5  ,1.2  ,0.1
802  ,4.496e+06   ,-2.5  ,1  ,0.1
803  ,4.310e+06   ,-2.5  ,0.8  ,0.1
804  ,1.834e+06   ,-2.5  ,0.6  ,0.1
805  ,1.854e+06   ,-2.5  ,0.4  ,0.1
806  ,2.456e+06   ,-2.5  ,0.2  ,0.1
807  ,1.446e+06   ,-2.5  ,5.8879E-16  ,0.1
808  ,2.049e+06   ,-2.5  ,-0.2  ,0.1
809  ,3.636e+06   ,-2.5  ,-0.4  ,0.1
810  ,1.387e+06   ,-2.5  ,-0.6  ,0.1
811  ,1.155e+06   ,-2.5  ,-0.8  ,0.1
812  ,1.371e+06   ,-2.5  ,-1  ,0.1
813  ,2.704e+05   ,-2.5  ,-1.2  ,0.1
814  ,6.786e+05   ,-2.5  ,-1.4  ,0.1
815  ,4.390e+05   ,-2.5  ,-1.6  ,0.1
816  ,3.028e+05   ,-2.5  ,-1.8  ,0.1
817  ,8.890e+04   ,-2.5  ,-2  ,0.1
818  ,5.315e+04   ,-2.5  ,-2.2  ,0.1
819  ,1.830e+06   ,-2.5  ,-2.4  ,4.7
820  ,1.943e+06   ,-2.5  ,-2.4  ,4.5
821  ,1.513e+06   ,-2.5  ,-2.4  ,4.3
822  ,1.174e+06   ,-2.5  ,-2.4  ,4.1
823  ,1.702e+06   ,-2.5  ,-2.4  ,3.9
824  ,1.523e+06   ,-2.5  ,-2.4  ,3.7
825  ,1.087e+06   ,-2.5  ,-2.4  ,3.5
826  ,5.421e+05   ,-2.5  ,-2.4  ,3.3
827  ,2.769e+05   ,-2.5  ,-2.4  ,3.1
828  ,1.316e+05   ,-2.5  ,-2.4  ,2.9
829  ,9.182e+04   ,-2.5  ,-2.4  ,2.7
830  ,1.563e+05   ,-2.5  ,-2.4  ,2.5
831  ,1.577e+05   ,-2.5  ,-2.4  ,2.3
832  ,1.130e+05   ,-2.5  ,-2.4  ,2.1
833  ,1.752e+05   ,-2.5  ,-2.4  ,1.9
834  ,2.606e+05   ,-2.5  ,-2.4  ,1.7
835  ,3.062e+05   ,-2.5  ,-2.4  ,1.5
836  ,2.689e+05   ,-2.5  ,-2.4  ,1.3
837  ,2.002e+05   ,-2.5  ,-2.4  ,1.1
838  ,9.089e+04   ,-2.5  ,-2.4  ,0.9
839  ,6.595e+04   ,-2.5  ,-2.4  ,0.7
840  ,8.075e+04   ,-2.5  ,-2.4  ,0.5
841  ,2.207e+04   ,-2.5  ,-2.4  ,0.3
842  ,6.961e+07   ,-2.5  ,2.2  ,4.9
843  ,2.582e+07   ,-2.5  ,2  ,4.9
844  ,1.321e+07   ,-2.5  ,1.8  ,4.9
845  ,1.519e+07   ,-2.5  ,1.6  ,4.9
846  ,1.788e+07   ,-2.5  ,1.4  ,4.9
847  ,2.160e+07   ,-2.5  ,1.2  ,4.9
848  ,2.693e+07   ,-2.5  ,1  ,4.9
849  ,3.435e+07   ,-2.5  ,0.8  ,4.9
850  ,4.300e+07   ,-2.5  ,0.6  ,4.9
851  ,2.706e+07   ,-2.5  ,0.4  ,4.9
852  ,2.482e+07   ,-2.5  ,0.2  ,4.9
853  ,2.481e+07   ,-2.5  ,5.8879E-16  ,4.9
854  ,3.680e+07   ,-2.5  ,-0.2  ,4.9
855  ,6.431e+07   ,-2.5  ,-0.4  ,4.9
856  ,4.245e+07   ,-2.5  ,-0.6  ,4.9
857  ,1.672e+07   ,-2.5  ,-0.8  ,4.9
858  ,1.193e+07   ,-2.5  ,-1  ,4.9
859  ,2.287e+07   ,-2.5  ,-1.2  ,4.9
860  ,8.333e+06   ,-2.5  ,-1.4  ,4.9
861  ,6.214e+06   ,-2.5  ,-1.6  ,4.9
862  ,8.996e+06   ,-2.5  ,-1.8  ,4.9
863  ,4.529e+06   ,-2.5  ,-2  ,4.9
864  ,2.885e+06   ,-2.5  ,-2.2  ,4.9
865  ,7.592e+07   ,-2.5  ,2.4  ,4.7
866  ,2.251e+07   ,-2.5  ,2.4  ,4.5
867  ,3.929e+07   ,-2.5  ,2.4  ,4.3
868  ,2.371e+07   ,-2.5  ,2.4  ,4.1
869  ,4.235e+07   ,-2.5  ,2.4  ,3.9
870  ,4.883e+07   ,-2.5  ,2.4  ,3.7
871  ,3.411e+07   ,-2.5  ,2.4  ,3.5
872  ,5.679e+07   ,-2.5  ,2.4  ,3.3
873  ,4.708e+07   ,-2.5  ,2.4  ,3.1
874  ,5.367e+07   ,-2.5  ,2.4  ,2.9
875  ,5.322e+07   ,-2.5  ,2.4  ,2.7
876  ,4.345e+07   ,-2.5  ,2.4  ,2.5
877  ,2.953e+07   ,-2.5  ,2.4  ,2.3
878  ,2.924e+07   ,-2.5  ,2.4  ,2.1
879  ,2.063e+07   ,-2.5  ,2.4  ,1.9
880  ,3.252e+07   ,-2.5  ,2.4  ,1.7
881  ,3.044e+07   ,-2.5  ,2.4  ,1.5
882  ,2.251e+07   ,-2.5  ,2.4  ,1.3
883  ,1.759e+07   ,-2.5  ,2.4  ,1.1
884  ,1.839e+07   ,-2.5  ,2.4  ,0.9
885  ,1.500e+07   ,-2.5  ,2.4  ,0.7
886  ,1.991e+07   ,-2.5  ,2.4  ,0.5
887  ,1.549e+07   ,-2.5  ,2.4  ,0.3
1044  ,4.876e+04   ,-2.3  ,-2.5  ,0.44697
1045  ,5.359e+04   ,-2.3  ,-2.5  ,0.68705
1046  ,7.818e+04   ,-2.3  ,-2.5  ,0.92554
1047  ,9.404e+04   ,-2.3  ,-2.5  ,1.1682
1048  ,1.098e+05   ,-2.3  ,-2.5  ,1.4148
1049  ,1.119e+05   ,-2.3  ,-2.5  ,1.6581
1050  ,1.054e+05   ,-2.3  ,-2.5  ,1.8967
1051  ,7.965e+04   ,-2.3  ,-2.5  ,2.1357
1052  ,7.910e+04   ,-2.3  ,-2.5  ,2.3794
1053  ,1.020e+05   ,-2.3  ,-2.5  ,2.6206
1054  ,8.758e+04   ,-2.3  ,-2.5  ,2.8643
1055  ,1.470e+05   ,-2.3  ,-2.5  ,3.1033
1056  ,4.243e+05   ,-2.3  ,-2.5  ,3.342
1057  ,6.408e+05   ,-2.3  ,-2.5  ,3.5852
1058  ,1.148e+06   ,-2.3  ,-2.5  ,3.8318
1059  ,1.297e+06   ,-2.3  ,-2.5  ,4.0745
1060  ,6.340e+05   ,-2.3  ,-2.5  ,4.3129
1061  ,2.664e+06   ,-2.3  ,-2.5  ,4.553
1062  ,6.402e+06   ,-2.053  ,-2.5  ,4.8
1063  ,9.646e+06   ,-1.8129  ,-2.5  ,4.8
1064  ,1.195e+07   ,-1.5745  ,-2.5  ,4.8
1065  ,8.553e+06   ,-1.3318  ,-2.5  ,4.8
1066  ,1.507e+07   ,-1.0852  ,-2.5  ,4.8
1067  ,2.805e+07   ,-0.84195  ,-2.5  ,4.8
1068  ,2.837e+07   ,-0.60329  ,-2.5  ,4.8
1069  ,1.453e+07   ,-0.3643  ,-2.5  ,4.8
1070  ,1.745e+07   ,-0.12055  ,-2.5  ,4.8
1071  ,2.061e+07   ,0.12056  ,-2.5  ,4.8
1072  ,3.188e+07   ,0.3643  ,-2.5  ,4.8
1073  ,4.424e+07   ,0.6033  ,-2.5  ,4.8
1074  ,4.284e+07   ,0.84195  ,-2.5  ,4.8
1075  ,2.784e+07   ,1.0852  ,-2.5  ,4.8
1076  ,3.372e+07   ,1.3318  ,-2.5  ,4.8
1077  ,4.565e+07   ,1.5745  ,-2.5  ,4.8
1078  ,7.403e+07   ,1.8129  ,-2.5  ,4.8
1079  ,5.835e+07   ,2.053  ,-2.5  ,4.8
1080  ,4.814e+07   ,2.3  ,-2.5  ,4.553
1081  ,5.239e+07   ,2.3  ,-2.5  ,4.3129
1082  ,3.328e+07   ,2.3  ,-2.5  ,4.0745
1083  ,2.644e+07   ,2.3  ,-2.5  ,3.8318
1084  ,2.251e+07   ,2.3  ,-2.5  ,3.5852
1085  ,4.123e+07   ,2.3  ,-2.5  ,3.3419
1086  ,4.130e+07   ,2.3  ,-2.5  ,3.1033
1087  ,3.485e+07   ,2.3  ,-2.5  ,2.8643
1088  ,2.623e+07   ,2.3  ,-2.5  ,2.6206
1089  ,1.700e+07   ,2.3  ,-2.5  ,2.3794
1090  ,2.165e+07   ,2.3  ,-2.5  ,2.1357
1091  ,3.383e+07   ,2.3  ,-2.5  ,1.8967
1092  ,2.958e+07   ,2.3  ,-2.5  ,1.658
1093  ,1.584e+07   ,2.3  ,-2.5  ,1.4148
