Date:  12:56, Monday, July 10, 2023
Model name: Hollow_DropBox
Study name: DropTest_300fts(-Default-)
Plot type:  Stress1
Plot step: 21   time : 110.204 Microseconds
Result Type: von Mises 


Node  ,Value (N/m^2)  ,X (in)  ,Y (in)  ,Z (in)
311  ,2.837e+09   ,2.5  ,1.1476  ,4.9
312  ,3.371e+09   ,2.5  ,1.3447  ,4.9
313  ,4.101e+09   ,2.5  ,1.5418  ,4.9
314  ,5.701e+09   ,2.5  ,1.7389  ,4.9
315  ,7.849e+09   ,2.5  ,1.936  ,4.9
316  ,8.594e+09   ,2.5  ,-2.4  ,4.7
317  ,3.180e+09   ,2.5  ,-2.4  ,4.5
318  ,2.046e+09   ,2.5  ,-2.4  ,4.3
319  ,1.613e+09   ,2.5  ,-2.4  ,4.1
320  ,2.809e+09   ,2.5  ,-2.4  ,3.9
321  ,3.835e+09   ,2.5  ,-2.4  ,3.7
322  ,4.369e+09   ,2.5  ,-2.4  ,3.5
323  ,4.292e+09   ,2.5  ,-2.4  ,3.3
324  ,4.167e+09   ,2.5  ,-2.4  ,3.1
325  ,3.640e+09   ,2.5  ,-2.4  ,2.9
326  ,3.183e+09   ,2.5  ,-2.4  ,2.7
327  ,2.522e+09   ,2.5  ,-2.4  ,2.5
328  ,1.875e+09   ,2.5  ,-2.4  ,2.3
329  ,1.619e+09   ,2.5  ,-2.4  ,2.1
330  ,1.227e+09   ,2.5  ,-2.4  ,1.9
331  ,9.021e+08   ,2.5  ,-2.4  ,1.7
332  ,7.568e+08   ,2.5  ,-2.4  ,1.5
333  ,1.009e+09   ,2.5  ,-2.4  ,1.3
334  ,1.256e+09   ,2.5  ,-2.4  ,1.1
335  ,1.436e+09   ,2.5  ,-2.4  ,0.9
336  ,2.125e+09   ,2.5  ,-2.4  ,0.7
337  ,2.819e+09   ,2.5  ,-2.4  ,0.5
338  ,3.895e+09   ,2.5  ,-2.4  ,0.3
339  ,1.879e+09   ,2.5  ,-2.2  ,0.1
340  ,2.073e+09   ,2.5  ,-2  ,0.1
341  ,1.385e+09   ,2.5  ,-1.8  ,0.1
342  ,1.307e+09   ,2.5  ,-1.6  ,0.1
343  ,8.517e+08   ,2.5  ,-1.4  ,0.1
344  ,8.244e+08   ,2.5  ,-1.2  ,0.1
345  ,7.383e+08   ,2.5  ,-1  ,0.1
346  ,4.109e+08   ,2.5  ,-0.8  ,0.1
347  ,4.467e+08   ,2.5  ,-0.6  ,0.1
348  ,2.167e+08   ,2.5  ,-0.4  ,0.1
349  ,4.716e+08   ,2.5  ,-0.2  ,0.1
350  ,5.708e+08   ,2.5  ,-1.7664E-15  ,0.1
351  ,6.870e+08   ,2.5  ,0.2  ,0.1
352  ,9.640e+08   ,2.5  ,0.4  ,0.1
353  ,1.515e+09   ,2.5  ,0.6  ,0.1
354  ,2.214e+09   ,2.5  ,0.8  ,0.1
355  ,1.641e+09   ,2.5  ,1  ,0.1
356  ,1.513e+09   ,2.5  ,1.2  ,0.1
357  ,1.269e+09   ,2.5  ,1.4  ,0.1
358  ,1.223e+09   ,2.5  ,1.6  ,0.1
359  ,1.028e+09   ,2.5  ,1.8  ,0.1
360  ,1.063e+09   ,2.5  ,2  ,0.1
361  ,8.834e+08   ,2.5  ,2.2  ,0.1
362  ,1.210e+10   ,2.5  ,2.4  ,4.436
363  ,7.511e+09   ,2.5  ,2.4  ,4.2389
364  ,4.342e+09   ,2.5  ,2.4  ,4.0418
365  ,3.652e+09   ,2.5  ,2.4  ,3.8447
366  ,2.814e+09   ,2.5  ,2.4  ,3.6476
367  ,2.558e+09   ,2.5  ,2.4  ,3.4505
368  ,2.504e+09   ,2.5  ,2.4  ,3.2535
369  ,2.731e+09   ,2.5  ,2.4  ,3.0564
370  ,2.608e+09   ,2.5  ,2.4  ,2.8593
371  ,2.443e+09   ,2.5  ,2.4  ,2.6622
372  ,2.919e+09   ,2.5  ,2.4  ,2.4651
373  ,2.929e+09   ,2.5  ,2.4  ,2.268
374  ,3.114e+09   ,2.5  ,2.4  ,2.0709
375  ,3.081e+09   ,2.5  ,2.4  ,1.8738
376  ,3.354e+09   ,2.5  ,2.4  ,1.6767
377  ,2.878e+09   ,2.5  ,2.4  ,1.4796
378  ,3.069e+09   ,2.5  ,2.4  ,1.2825
379  ,2.860e+09   ,2.5  ,2.4  ,1.0855
380  ,2.531e+09   ,2.5  ,2.4  ,0.88836
381  ,1.981e+09   ,2.5  ,2.4  ,0.69127
382  ,9.801e+08   ,2.5  ,2.4  ,0.49418
383  ,6.904e+08   ,2.5  ,2.4  ,0.29709
384  ,1.131e+10   ,2.5  ,2.2665  ,4.7665
544  ,1.011e+09   ,2.2  ,2.5  ,0.1
545  ,1.300e+09   ,2  ,2.5  ,0.1
546  ,1.355e+09   ,1.8  ,2.5  ,0.1
547  ,1.565e+09   ,1.6  ,2.5  ,0.1
548  ,1.331e+09   ,1.4  ,2.5  ,0.1
549  ,1.591e+09   ,1.2  ,2.5  ,0.1
550  ,1.891e+09   ,1  ,2.5  ,0.1
551  ,2.621e+09   ,0.8  ,2.5  ,0.1
552  ,2.009e+09   ,0.6  ,2.5  ,0.1
553  ,1.246e+09   ,0.4  ,2.5  ,0.1
554  ,1.082e+09   ,0.2  ,2.5  ,0.1
555  ,8.576e+08   ,5.8879E-16  ,2.5  ,0.1
556  ,1.605e+09   ,-0.2  ,2.5  ,0.1
557  ,1.415e+09   ,-0.4  ,2.5  ,0.1
558  ,1.452e+09   ,-0.6  ,2.5  ,0.1
559  ,2.205e+09   ,-0.8  ,2.5  ,0.1
560  ,2.163e+09   ,-1  ,2.5  ,0.1
561  ,2.283e+09   ,-1.2  ,2.5  ,0.1
562  ,2.033e+09   ,-1.4  ,2.5  ,0.1
563  ,2.014e+09   ,-1.6  ,2.5  ,0.1
564  ,1.941e+09   ,-1.8  ,2.5  ,0.1
565  ,1.786e+09   ,-2  ,2.5  ,0.1
566  ,1.370e+09   ,-2.2  ,2.5  ,0.1
567  ,7.036e+08   ,-2.4  ,2.5  ,4.7
568  ,1.213e+09   ,-2.4  ,2.5  ,4.5
569  ,1.342e+09   ,-2.4  ,2.5  ,4.3
570  ,1.536e+09   ,-2.4  ,2.5  ,4.1
571  ,1.286e+09   ,-2.4  ,2.5  ,3.9
572  ,1.342e+09   ,-2.4  ,2.5  ,3.7
573  ,1.771e+09   ,-2.4  ,2.5  ,3.5
574  ,2.508e+09   ,-2.4  ,2.5  ,3.3
575  ,1.758e+09   ,-2.4  ,2.5  ,3.1
576  ,1.264e+09   ,-2.4  ,2.5  ,2.9
577  ,1.289e+09   ,-2.4  ,2.5  ,2.7
578  ,1.169e+09   ,-2.4  ,2.5  ,2.5
579  ,1.283e+09   ,-2.4  ,2.5  ,2.3
580  ,1.463e+09   ,-2.4  ,2.5  ,2.1
581  ,1.531e+09   ,-2.4  ,2.5  ,1.9
582  ,1.896e+09   ,-2.4  ,2.5  ,1.7
583  ,2.000e+09   ,-2.4  ,2.5  ,1.5
584  ,2.152e+09   ,-2.4  ,2.5  ,1.3
585  ,2.102e+09   ,-2.4  ,2.5  ,1.1
586  ,2.126e+09   ,-2.4  ,2.5  ,0.9
587  ,1.940e+09   ,-2.4  ,2.5  ,0.7
588  ,1.712e+09   ,-2.4  ,2.5  ,0.5
589  ,1.381e+09   ,-2.4  ,2.5  ,0.3
590  ,1.337e+10   ,1.936  ,2.5  ,4.9
591  ,5.601e+09   ,1.7389  ,2.5  ,4.9
592  ,4.103e+09   ,1.5418  ,2.5  ,4.9
593  ,3.307e+09   ,1.3447  ,2.5  ,4.9
594  ,2.604e+09   ,1.1476  ,2.5  ,4.9
595  ,2.710e+09   ,0.95055  ,2.5  ,4.9
596  ,2.750e+09   ,0.75346  ,2.5  ,4.9
597  ,2.697e+09   ,0.55637  ,2.5  ,4.9
598  ,2.732e+09   ,0.35927  ,2.5  ,4.9
599  ,2.388e+09   ,0.16218  ,2.5  ,4.9
600  ,2.321e+09   ,-0.034907  ,2.5  ,4.9
601  ,2.386e+09   ,-0.232  ,2.5  ,4.9
602  ,3.737e+09   ,-0.42909  ,2.5  ,4.9
603  ,3.934e+09   ,-0.62618  ,2.5  ,4.9
604  ,3.731e+09   ,-0.82327  ,2.5  ,4.9
605  ,4.424e+09   ,-1.0204  ,2.5  ,4.9
606  ,3.818e+09   ,-1.2175  ,2.5  ,4.9
607  ,2.991e+09   ,-1.4145  ,2.5  ,4.9
608  ,2.345e+09   ,-1.6116  ,2.5  ,4.9
609  ,1.617e+09   ,-1.8087  ,2.5  ,4.9
610  ,1.190e+09   ,-2.0058  ,2.5  ,4.9
611  ,7.122e+08   ,-2.2029  ,2.5  ,4.9
612  ,1.781e+10   ,2.2665  ,2.5  ,4.7665
613  ,1.177e+10   ,2.4  ,2.5  ,4.436
614  ,6.974e+09   ,2.4  ,2.5  ,4.2389
615  ,4.616e+09   ,2.4  ,2.5  ,4.0418
616  ,3.247e+09   ,2.4  ,2.5  ,3.8447
617  ,2.717e+09   ,2.4  ,2.5  ,3.6476
618  ,2.418e+09   ,2.4  ,2.5  ,3.4505
619  ,2.482e+09   ,2.4  ,2.5  ,3.2535
620  ,2.603e+09   ,2.4  ,2.5  ,3.0564
621  ,2.373e+09   ,2.4  ,2.5  ,2.8593
622  ,2.368e+09   ,2.4  ,2.5  ,2.6622
623  ,2.383e+09   ,2.4  ,2.5  ,2.4651
624  ,2.356e+09   ,2.4  ,2.5  ,2.268
625  ,2.618e+09   ,2.4  ,2.5  ,2.0709
626  ,3.000e+09   ,2.4  ,2.5  ,1.8738
627  ,3.488e+09   ,2.4  ,2.5  ,1.6767
628  ,4.036e+09   ,2.4  ,2.5  ,1.4796
629  ,4.190e+09   ,2.4  ,2.5  ,1.2825
630  ,2.887e+09   ,2.4  ,2.5  ,1.0855
631  ,2.144e+09   ,2.4  ,2.5  ,0.88836
632  ,1.535e+09   ,2.4  ,2.5  ,0.69127
633  ,1.272e+09   ,2.4  ,2.5  ,0.49418
634  ,6.917e+08   ,2.4  ,2.5  ,0.29709
796  ,8.474e+08   ,-2.5  ,2.2  ,0.1
797  ,1.167e+09   ,-2.5  ,2  ,0.1
798  ,1.473e+09   ,-2.5  ,1.8  ,0.1
799  ,1.577e+09   ,-2.5  ,1.6  ,0.1
800  ,1.775e+09   ,-2.5  ,1.4  ,0.1
801  ,1.947e+09   ,-2.5  ,1.2  ,0.1
802  ,1.940e+09   ,-2.5  ,1  ,0.1
803  ,1.913e+09   ,-2.5  ,0.8  ,0.1
804  ,1.958e+09   ,-2.5  ,0.6  ,0.1
805  ,2.016e+09   ,-2.5  ,0.4  ,0.1
806  ,1.837e+09   ,-2.5  ,0.2  ,0.1
807  ,1.733e+09   ,-2.5  ,5.8879E-16  ,0.1
808  ,1.563e+09   ,-2.5  ,-0.2  ,0.1
809  ,1.501e+09   ,-2.5  ,-0.4  ,0.1
810  ,1.559e+09   ,-2.5  ,-0.6  ,0.1
811  ,1.461e+09   ,-2.5  ,-0.8  ,0.1
812  ,1.636e+09   ,-2.5  ,-1  ,0.1
813  ,1.375e+09   ,-2.5  ,-1.2  ,0.1
814  ,1.273e+09   ,-2.5  ,-1.4  ,0.1
815  ,9.566e+08   ,-2.5  ,-1.6  ,0.1
816  ,6.809e+08   ,-2.5  ,-1.8  ,0.1
817  ,6.381e+08   ,-2.5  ,-2  ,0.1
818  ,2.606e+08   ,-2.5  ,-2.2  ,0.1
819  ,3.076e+09   ,-2.5  ,-2.4  ,4.7
820  ,1.587e+09   ,-2.5  ,-2.4  ,4.5
821  ,1.633e+09   ,-2.5  ,-2.4  ,4.3
822  ,2.914e+09   ,-2.5  ,-2.4  ,4.1
823  ,3.653e+09   ,-2.5  ,-2.4  ,3.9
824  ,4.062e+09   ,-2.5  ,-2.4  ,3.7
825  ,4.458e+09   ,-2.5  ,-2.4  ,3.5
826  ,3.956e+09   ,-2.5  ,-2.4  ,3.3
827  ,4.168e+09   ,-2.5  ,-2.4  ,3.1
828  ,3.265e+09   ,-2.5  ,-2.4  ,2.9
829  ,2.376e+09   ,-2.5  ,-2.4  ,2.7
830  ,2.313e+09   ,-2.5  ,-2.4  ,2.5
831  ,1.958e+09   ,-2.5  ,-2.4  ,2.3
832  ,1.935e+09   ,-2.5  ,-2.4  ,2.1
833  ,1.402e+09   ,-2.5  ,-2.4  ,1.9
834  ,8.276e+08   ,-2.5  ,-2.4  ,1.7
835  ,2.750e+08   ,-2.5  ,-2.4  ,1.5
836  ,9.933e+08   ,-2.5  ,-2.4  ,1.3
837  ,1.618e+09   ,-2.5  ,-2.4  ,1.1
838  ,2.077e+09   ,-2.5  ,-2.4  ,0.9
839  ,2.070e+09   ,-2.5  ,-2.4  ,0.7
840  ,1.850e+09   ,-2.5  ,-2.4  ,0.5
841  ,8.722e+08   ,-2.5  ,-2.4  ,0.3
842  ,9.395e+08   ,-2.5  ,2.2  ,4.9
843  ,1.216e+09   ,-2.5  ,2  ,4.9
844  ,1.223e+09   ,-2.5  ,1.8  ,4.9
845  ,1.147e+09   ,-2.5  ,1.6  ,4.9
846  ,1.091e+09   ,-2.5  ,1.4  ,4.9
847  ,1.131e+09   ,-2.5  ,1.2  ,4.9
848  ,1.199e+09   ,-2.5  ,1  ,4.9
849  ,1.717e+09   ,-2.5  ,0.8  ,4.9
850  ,1.416e+09   ,-2.5  ,0.6  ,4.9
851  ,1.200e+09   ,-2.5  ,0.4  ,4.9
852  ,1.153e+09   ,-2.5  ,0.2  ,4.9
853  ,8.519e+08   ,-2.5  ,5.8879E-16  ,4.9
854  ,8.712e+08   ,-2.5  ,-0.2  ,4.9
855  ,5.679e+08   ,-2.5  ,-0.4  ,4.9
856  ,4.544e+08   ,-2.5  ,-0.6  ,4.9
857  ,5.293e+08   ,-2.5  ,-0.8  ,4.9
858  ,6.315e+08   ,-2.5  ,-1  ,4.9
859  ,8.333e+08   ,-2.5  ,-1.2  ,4.9
860  ,1.100e+09   ,-2.5  ,-1.4  ,4.9
861  ,1.097e+09   ,-2.5  ,-1.6  ,4.9
862  ,1.279e+09   ,-2.5  ,-1.8  ,4.9
863  ,1.769e+09   ,-2.5  ,-2  ,4.9
864  ,1.746e+09   ,-2.5  ,-2.2  ,4.9
865  ,8.218e+08   ,-2.5  ,2.4  ,4.7
866  ,1.286e+09   ,-2.5  ,2.4  ,4.5
867  ,1.480e+09   ,-2.5  ,2.4  ,4.3
868  ,1.184e+09   ,-2.5  ,2.4  ,4.1
869  ,1.347e+09   ,-2.5  ,2.4  ,3.9
870  ,1.349e+09   ,-2.5  ,2.4  ,3.7
871  ,1.671e+09   ,-2.5  ,2.4  ,3.5
872  ,2.212e+09   ,-2.5  ,2.4  ,3.3
873  ,1.739e+09   ,-2.5  ,2.4  ,3.1
874  ,9.918e+08   ,-2.5  ,2.4  ,2.9
875  ,1.015e+09   ,-2.5  ,2.4  ,2.7
876  ,1.112e+09   ,-2.5  ,2.4  ,2.5
877  ,1.152e+09   ,-2.5  ,2.4  ,2.3
878  ,1.325e+09   ,-2.5  ,2.4  ,2.1
879  ,1.018e+09   ,-2.5  ,2.4  ,1.9
880  ,1.523e+09   ,-2.5  ,2.4  ,1.7
881  ,2.117e+09   ,-2.5  ,2.4  ,1.5
882  ,2.314e+09   ,-2.5  ,2.4  ,1.3
883  ,2.084e+09   ,-2.5  ,2.4  ,1.1
884  ,2.085e+09   ,-2.5  ,2.4  ,0.9
885  ,1.836e+09   ,-2.5  ,2.4  ,0.7
886  ,1.674e+09   ,-2.5  ,2.4  ,0.5
887  ,1.214e+09   ,-2.5  ,2.4  ,0.3
1044  ,8.011e+08   ,-2.3  ,-2.5  ,0.44697
1045  ,1.273e+09   ,-2.3  ,-2.5  ,0.68705
1046  ,1.406e+09   ,-2.3  ,-2.5  ,0.92554
1047  ,1.202e+09   ,-2.3  ,-2.5  ,1.1682
1048  ,7.483e+08   ,-2.3  ,-2.5  ,1.4148
1049  ,4.075e+08   ,-2.3  ,-2.5  ,1.6581
1050  ,7.465e+08   ,-2.3  ,-2.5  ,1.8967
1051  ,1.153e+09   ,-2.3  ,-2.5  ,2.1357
1052  ,1.152e+09   ,-2.3  ,-2.5  ,2.3794
1053  ,1.052e+09   ,-2.3  ,-2.5  ,2.6206
1054  ,1.680e+09   ,-2.3  ,-2.5  ,2.8643
1055  ,2.436e+09   ,-2.3  ,-2.5  ,3.1033
1056  ,2.643e+09   ,-2.3  ,-2.5  ,3.342
1057  ,2.883e+09   ,-2.3  ,-2.5  ,3.5852
1058  ,2.735e+09   ,-2.3  ,-2.5  ,3.8318
1059  ,1.898e+09   ,-2.3  ,-2.5  ,4.0745
1060  ,9.664e+08   ,-2.3  ,-2.5  ,4.3129
1061  ,2.067e+09   ,-2.3  ,-2.5  ,4.553
1062  ,4.105e+09   ,-2.053  ,-2.5  ,4.8
1063  ,2.711e+09   ,-1.8129  ,-2.5  ,4.8
1064  ,1.710e+09   ,-1.5745  ,-2.5  ,4.8
1065  ,1.174e+09   ,-1.3318  ,-2.5  ,4.8
1066  ,9.940e+08   ,-1.0852  ,-2.5  ,4.8
1067  ,7.135e+08   ,-0.84195  ,-2.5  ,4.8
1068  ,6.112e+08   ,-0.60329  ,-2.5  ,4.8
1069  ,7.528e+08   ,-0.3643  ,-2.5  ,4.8
1070  ,1.019e+09   ,-0.12055  ,-2.5  ,4.8
1071  ,1.491e+09   ,0.12056  ,-2.5  ,4.8
1072  ,1.861e+09   ,0.3643  ,-2.5  ,4.8
1073  ,1.785e+09   ,0.6033  ,-2.5  ,4.8
1074  ,1.758e+09   ,0.84195  ,-2.5  ,4.8
1075  ,1.183e+09   ,1.0852  ,-2.5  ,4.8
1076  ,3.910e+08   ,1.3318  ,-2.5  ,4.8
1077  ,2.001e+09   ,1.5745  ,-2.5  ,4.8
1078  ,4.181e+09   ,1.8129  ,-2.5  ,4.8
1079  ,7.779e+09   ,2.053  ,-2.5  ,4.8
1080  ,7.712e+09   ,2.3  ,-2.5  ,4.553
1081  ,4.071e+09   ,2.3  ,-2.5  ,4.3129
1082  ,2.398e+09   ,2.3  ,-2.5  ,4.0745
1083  ,6.839e+08   ,2.3  ,-2.5  ,3.8318
1084  ,1.066e+09   ,2.3  ,-2.5  ,3.5852
1085  ,1.703e+09   ,2.3  ,-2.5  ,3.3419
1086  ,1.857e+09   ,2.3  ,-2.5  ,3.1033
1087  ,1.872e+09   ,2.3  ,-2.5  ,2.8643
1088  ,1.444e+09   ,2.3  ,-2.5  ,2.6206
1089  ,1.060e+09   ,2.3  ,-2.5  ,2.3794
1090  ,7.674e+08   ,2.3  ,-2.5  ,2.1357
1091  ,9.353e+08   ,2.3  ,-2.5  ,1.8967
1092  ,7.169e+08   ,2.3  ,-2.5  ,1.658
1093  ,7.130e+08   ,2.3  ,-2.5  ,1.4148
