Date:  12:51, Monday, July 10, 2023
Model name: Hollow_DropBox
Study name: DropTest_300fts(-Default-)
Plot type:  Stress1
Plot step: 9   time : 47.2138 Microseconds
Result Type: von Mises 


Node  ,Value (N/m^2)  ,X (in)  ,Y (in)  ,Z (in)
298  ,6.385e+08   ,2.5  ,-1.4145  ,4.9
299  ,5.736e+08   ,2.5  ,-1.2175  ,4.9
300  ,6.554e+08   ,2.5  ,-1.0204  ,4.9
301  ,6.297e+08   ,2.5  ,-0.82327  ,4.9
302  ,6.517e+08   ,2.5  ,-0.62618  ,4.9
303  ,7.451e+08   ,2.5  ,-0.42909  ,4.9
304  ,9.514e+08   ,2.5  ,-0.232  ,4.9
305  ,1.328e+09   ,2.5  ,-0.034907  ,4.9
306  ,1.687e+09   ,2.5  ,0.16218  ,4.9
307  ,1.723e+09   ,2.5  ,0.35927  ,4.9
308  ,2.037e+09   ,2.5  ,0.55637  ,4.9
309  ,2.140e+09   ,2.5  ,0.75346  ,4.9
310  ,2.233e+09   ,2.5  ,0.95055  ,4.9
311  ,2.888e+09   ,2.5  ,1.1476  ,4.9
312  ,3.723e+09   ,2.5  ,1.3447  ,4.9
313  ,5.437e+09   ,2.5  ,1.5418  ,4.9
314  ,8.569e+09   ,2.5  ,1.7389  ,4.9
315  ,1.333e+10   ,2.5  ,1.936  ,4.9
316  ,6.110e+08   ,2.5  ,-2.4  ,4.7
317  ,9.640e+08   ,2.5  ,-2.4  ,4.5
318  ,1.302e+09   ,2.5  ,-2.4  ,4.3
319  ,1.280e+09   ,2.5  ,-2.4  ,4.1
320  ,1.186e+09   ,2.5  ,-2.4  ,3.9
321  ,1.026e+09   ,2.5  ,-2.4  ,3.7
322  ,1.020e+09   ,2.5  ,-2.4  ,3.5
323  ,1.218e+09   ,2.5  ,-2.4  ,3.3
324  ,1.155e+09   ,2.5  ,-2.4  ,3.1
325  ,9.605e+08   ,2.5  ,-2.4  ,2.9
326  ,9.250e+08   ,2.5  ,-2.4  ,2.7
327  ,8.481e+08   ,2.5  ,-2.4  ,2.5
328  ,7.148e+08   ,2.5  ,-2.4  ,2.3
329  ,5.284e+08   ,2.5  ,-2.4  ,2.1
330  ,2.280e+08   ,2.5  ,-2.4  ,1.9
331  ,3.389e+08   ,2.5  ,-2.4  ,1.7
332  ,6.011e+08   ,2.5  ,-2.4  ,1.5
333  ,9.036e+08   ,2.5  ,-2.4  ,1.3
334  ,8.863e+08   ,2.5  ,-2.4  ,1.1
335  ,7.494e+08   ,2.5  ,-2.4  ,0.9
336  ,7.085e+08   ,2.5  ,-2.4  ,0.7
337  ,9.355e+08   ,2.5  ,-2.4  ,0.5
338  ,9.810e+08   ,2.5  ,-2.4  ,0.3
339  ,6.621e+08   ,2.5  ,-2.2  ,0.1
340  ,5.893e+08   ,2.5  ,-2  ,0.1
341  ,5.187e+08   ,2.5  ,-1.8  ,0.1
342  ,5.437e+08   ,2.5  ,-1.6  ,0.1
343  ,4.475e+08   ,2.5  ,-1.4  ,0.1
344  ,3.263e+08   ,2.5  ,-1.2  ,0.1
345  ,2.902e+08   ,2.5  ,-1  ,0.1
346  ,2.441e+08   ,2.5  ,-0.8  ,0.1
347  ,3.857e+08   ,2.5  ,-0.6  ,0.1
348  ,5.090e+08   ,2.5  ,-0.4  ,0.1
349  ,6.148e+08   ,2.5  ,-0.2  ,0.1
350  ,6.495e+08   ,2.5  ,-1.7664E-15  ,0.1
351  ,7.274e+08   ,2.5  ,0.2  ,0.1
352  ,8.879e+08   ,2.5  ,0.4  ,0.1
353  ,8.429e+08   ,2.5  ,0.6  ,0.1
354  ,1.069e+09   ,2.5  ,0.8  ,0.1
355  ,8.163e+08   ,2.5  ,1  ,0.1
356  ,6.721e+08   ,2.5  ,1.2  ,0.1
357  ,6.369e+08   ,2.5  ,1.4  ,0.1
358  ,5.720e+08   ,2.5  ,1.6  ,0.1
359  ,4.315e+08   ,2.5  ,1.8  ,0.1
360  ,3.634e+08   ,2.5  ,2  ,0.1
361  ,2.951e+08   ,2.5  ,2.2  ,0.1
362  ,1.392e+10   ,2.5  ,2.4  ,4.436
363  ,8.423e+09   ,2.5  ,2.4  ,4.2389
364  ,4.779e+09   ,2.5  ,2.4  ,4.0418
365  ,3.747e+09   ,2.5  ,2.4  ,3.8447
366  ,2.707e+09   ,2.5  ,2.4  ,3.6476
367  ,2.657e+09   ,2.5  ,2.4  ,3.4505
368  ,2.828e+09   ,2.5  ,2.4  ,3.2535
369  ,2.295e+09   ,2.5  ,2.4  ,3.0564
370  ,1.788e+09   ,2.5  ,2.4  ,2.8593
371  ,1.645e+09   ,2.5  ,2.4  ,2.6622
372  ,1.559e+09   ,2.5  ,2.4  ,2.4651
373  ,1.191e+09   ,2.5  ,2.4  ,2.268
374  ,1.082e+09   ,2.5  ,2.4  ,2.0709
375  ,1.046e+09   ,2.5  ,2.4  ,1.8738
376  ,1.078e+09   ,2.5  ,2.4  ,1.6767
377  ,7.112e+08   ,2.5  ,2.4  ,1.4796
378  ,6.852e+08   ,2.5  ,2.4  ,1.2825
379  ,6.287e+08   ,2.5  ,2.4  ,1.0855
380  ,6.112e+08   ,2.5  ,2.4  ,0.88836
381  ,4.817e+08   ,2.5  ,2.4  ,0.69127
382  ,2.956e+08   ,2.5  ,2.4  ,0.49418
383  ,1.666e+08   ,2.5  ,2.4  ,0.29709
384  ,1.710e+10   ,2.5  ,2.2665  ,4.7665
544  ,2.680e+08   ,2.2  ,2.5  ,0.1
545  ,3.658e+08   ,2  ,2.5  ,0.1
546  ,4.000e+08   ,1.8  ,2.5  ,0.1
547  ,4.667e+08   ,1.6  ,2.5  ,0.1
548  ,4.838e+08   ,1.4  ,2.5  ,0.1
549  ,5.849e+08   ,1.2  ,2.5  ,0.1
550  ,6.545e+08   ,1  ,2.5  ,0.1
551  ,9.352e+08   ,0.8  ,2.5  ,0.1
552  ,8.211e+08   ,0.6  ,2.5  ,0.1
553  ,7.636e+08   ,0.4  ,2.5  ,0.1
554  ,8.318e+08   ,0.2  ,2.5  ,0.1
555  ,9.333e+08   ,5.8879E-16  ,2.5  ,0.1
556  ,1.003e+09   ,-0.2  ,2.5  ,0.1
557  ,8.896e+08   ,-0.4  ,2.5  ,0.1
558  ,7.027e+08   ,-0.6  ,2.5  ,0.1
559  ,4.145e+08   ,-0.8  ,2.5  ,0.1
560  ,5.395e+08   ,-1  ,2.5  ,0.1
561  ,5.527e+08   ,-1.2  ,2.5  ,0.1
562  ,4.969e+08   ,-1.4  ,2.5  ,0.1
563  ,4.311e+08   ,-1.6  ,2.5  ,0.1
564  ,4.684e+08   ,-1.8  ,2.5  ,0.1
565  ,5.534e+08   ,-2  ,2.5  ,0.1
566  ,7.820e+08   ,-2.2  ,2.5  ,0.1
567  ,2.839e+08   ,-2.4  ,2.5  ,4.7
568  ,3.436e+08   ,-2.4  ,2.5  ,4.5
569  ,3.622e+08   ,-2.4  ,2.5  ,4.3
570  ,4.009e+08   ,-2.4  ,2.5  ,4.1
571  ,4.835e+08   ,-2.4  ,2.5  ,3.9
572  ,5.667e+08   ,-2.4  ,2.5  ,3.7
573  ,6.836e+08   ,-2.4  ,2.5  ,3.5
574  ,9.440e+08   ,-2.4  ,2.5  ,3.3
575  ,7.982e+08   ,-2.4  ,2.5  ,3.1
576  ,7.518e+08   ,-2.4  ,2.5  ,2.9
577  ,6.935e+08   ,-2.4  ,2.5  ,2.7
578  ,7.908e+08   ,-2.4  ,2.5  ,2.5
579  ,7.317e+08   ,-2.4  ,2.5  ,2.3
580  ,7.750e+08   ,-2.4  ,2.5  ,2.1
581  ,6.094e+08   ,-2.4  ,2.5  ,1.9
582  ,3.134e+08   ,-2.4  ,2.5  ,1.7
583  ,4.668e+08   ,-2.4  ,2.5  ,1.5
584  ,4.733e+08   ,-2.4  ,2.5  ,1.3
585  ,4.774e+08   ,-2.4  ,2.5  ,1.1
586  ,4.698e+08   ,-2.4  ,2.5  ,0.9
587  ,4.584e+08   ,-2.4  ,2.5  ,0.7
588  ,6.058e+08   ,-2.4  ,2.5  ,0.5
589  ,7.545e+08   ,-2.4  ,2.5  ,0.3
590  ,1.372e+10   ,1.936  ,2.5  ,4.9
591  ,6.098e+09   ,1.7389  ,2.5  ,4.9
592  ,4.899e+09   ,1.5418  ,2.5  ,4.9
593  ,3.720e+09   ,1.3447  ,2.5  ,4.9
594  ,2.785e+09   ,1.1476  ,2.5  ,4.9
595  ,2.794e+09   ,0.95055  ,2.5  ,4.9
596  ,2.394e+09   ,0.75346  ,2.5  ,4.9
597  ,1.964e+09   ,0.55637  ,2.5  ,4.9
598  ,2.018e+09   ,0.35927  ,2.5  ,4.9
599  ,1.656e+09   ,0.16218  ,2.5  ,4.9
600  ,1.401e+09   ,-0.034907  ,2.5  ,4.9
601  ,1.227e+09   ,-0.232  ,2.5  ,4.9
602  ,1.287e+09   ,-0.42909  ,2.5  ,4.9
603  ,1.248e+09   ,-0.62618  ,2.5  ,4.9
604  ,1.101e+09   ,-0.82327  ,2.5  ,4.9
605  ,1.087e+09   ,-1.0204  ,2.5  ,4.9
606  ,9.925e+08   ,-1.2175  ,2.5  ,4.9
607  ,8.268e+08   ,-1.4145  ,2.5  ,4.9
608  ,6.102e+08   ,-1.6116  ,2.5  ,4.9
609  ,4.098e+08   ,-1.8087  ,2.5  ,4.9
610  ,2.888e+08   ,-2.0058  ,2.5  ,4.9
611  ,2.072e+08   ,-2.2029  ,2.5  ,4.9
612  ,1.712e+10   ,2.2665  ,2.5  ,4.7665
613  ,1.190e+10   ,2.4  ,2.5  ,4.436
614  ,7.162e+09   ,2.4  ,2.5  ,4.2389
615  ,4.823e+09   ,2.4  ,2.5  ,4.0418
616  ,3.498e+09   ,2.4  ,2.5  ,3.8447
617  ,2.944e+09   ,2.4  ,2.5  ,3.6476
618  ,2.787e+09   ,2.4  ,2.5  ,3.4505
619  ,2.855e+09   ,2.4  ,2.5  ,3.2535
620  ,2.310e+09   ,2.4  ,2.5  ,3.0564
621  ,1.893e+09   ,2.4  ,2.5  ,2.8593
622  ,1.632e+09   ,2.4  ,2.5  ,2.6622
623  ,1.276e+09   ,2.4  ,2.5  ,2.4651
624  ,1.139e+09   ,2.4  ,2.5  ,2.268
625  ,9.669e+08   ,2.4  ,2.5  ,2.0709
626  ,1.066e+09   ,2.4  ,2.5  ,1.8738
627  ,1.181e+09   ,2.4  ,2.5  ,1.6767
628  ,1.055e+09   ,2.4  ,2.5  ,1.4796
629  ,8.974e+08   ,2.4  ,2.5  ,1.2825
630  ,6.158e+08   ,2.4  ,2.5  ,1.0855
631  ,4.607e+08   ,2.4  ,2.5  ,0.88836
632  ,3.524e+08   ,2.4  ,2.5  ,0.69127
633  ,3.054e+08   ,2.4  ,2.5  ,0.49418
634  ,1.703e+08   ,2.4  ,2.5  ,0.29709
796  ,3.307e+08   ,-2.5  ,2.2  ,0.1
797  ,5.146e+08   ,-2.5  ,2  ,0.1
798  ,6.222e+08   ,-2.5  ,1.8  ,0.1
799  ,7.175e+08   ,-2.5  ,1.6  ,0.1
800  ,7.619e+08   ,-2.5  ,1.4  ,0.1
801  ,7.386e+08   ,-2.5  ,1.2  ,0.1
802  ,6.911e+08   ,-2.5  ,1  ,0.1
803  ,4.913e+08   ,-2.5  ,0.8  ,0.1
804  ,4.526e+08   ,-2.5  ,0.6  ,0.1
805  ,4.592e+08   ,-2.5  ,0.4  ,0.1
806  ,4.731e+08   ,-2.5  ,0.2  ,0.1
807  ,4.743e+08   ,-2.5  ,5.8879E-16  ,0.1
808  ,4.150e+08   ,-2.5  ,-0.2  ,0.1
809  ,3.409e+08   ,-2.5  ,-0.4  ,0.1
810  ,3.153e+08   ,-2.5  ,-0.6  ,0.1
811  ,2.709e+08   ,-2.5  ,-0.8  ,0.1
812  ,1.970e+08   ,-2.5  ,-1  ,0.1
813  ,1.046e+08   ,-2.5  ,-1.2  ,0.1
814  ,4.737e+07   ,-2.5  ,-1.4  ,0.1
815  ,4.586e+07   ,-2.5  ,-1.6  ,0.1
816  ,6.866e+07   ,-2.5  ,-1.8  ,0.1
817  ,4.050e+07   ,-2.5  ,-2  ,0.1
818  ,1.617e+07   ,-2.5  ,-2.2  ,0.1
819  ,3.754e+08   ,-2.5  ,-2.4  ,4.7
820  ,4.941e+08   ,-2.5  ,-2.4  ,4.5
821  ,8.316e+08   ,-2.5  ,-2.4  ,4.3
822  ,1.136e+09   ,-2.5  ,-2.4  ,4.1
823  ,1.019e+09   ,-2.5  ,-2.4  ,3.9
824  ,8.217e+08   ,-2.5  ,-2.4  ,3.7
825  ,4.792e+08   ,-2.5  ,-2.4  ,3.5
826  ,1.213e+08   ,-2.5  ,-2.4  ,3.3
827  ,2.430e+08   ,-2.5  ,-2.4  ,3.1
828  ,5.105e+08   ,-2.5  ,-2.4  ,2.9
829  ,5.115e+08   ,-2.5  ,-2.4  ,2.7
830  ,3.800e+08   ,-2.5  ,-2.4  ,2.5
831  ,2.848e+08   ,-2.5  ,-2.4  ,2.3
832  ,2.392e+08   ,-2.5  ,-2.4  ,2.1
833  ,2.088e+08   ,-2.5  ,-2.4  ,1.9
834  ,2.255e+08   ,-2.5  ,-2.4  ,1.7
835  ,2.142e+08   ,-2.5  ,-2.4  ,1.5
836  ,1.363e+08   ,-2.5  ,-2.4  ,1.3
837  ,1.198e+08   ,-2.5  ,-2.4  ,1.1
838  ,1.017e+08   ,-2.5  ,-2.4  ,0.9
839  ,8.165e+07   ,-2.5  ,-2.4  ,0.7
840  ,4.267e+07   ,-2.5  ,-2.4  ,0.5
841  ,1.712e+07   ,-2.5  ,-2.4  ,0.3
842  ,3.918e+08   ,-2.5  ,2.2  ,4.9
843  ,4.472e+08   ,-2.5  ,2  ,4.9
844  ,4.434e+08   ,-2.5  ,1.8  ,4.9
845  ,4.805e+08   ,-2.5  ,1.6  ,4.9
846  ,5.702e+08   ,-2.5  ,1.4  ,4.9
847  ,6.449e+08   ,-2.5  ,1.2  ,4.9
848  ,7.831e+08   ,-2.5  ,1  ,4.9
849  ,1.154e+09   ,-2.5  ,0.8  ,4.9
850  ,8.286e+08   ,-2.5  ,0.6  ,4.9
851  ,7.401e+08   ,-2.5  ,0.4  ,4.9
852  ,7.495e+08   ,-2.5  ,0.2  ,4.9
853  ,7.380e+08   ,-2.5  ,5.8879E-16  ,4.9
854  ,6.383e+08   ,-2.5  ,-0.2  ,4.9
855  ,4.811e+08   ,-2.5  ,-0.4  ,4.9
856  ,4.062e+08   ,-2.5  ,-0.6  ,4.9
857  ,4.057e+08   ,-2.5  ,-0.8  ,4.9
858  ,3.285e+08   ,-2.5  ,-1  ,4.9
859  ,3.387e+08   ,-2.5  ,-1.2  ,4.9
860  ,4.165e+08   ,-2.5  ,-1.4  ,4.9
861  ,4.329e+08   ,-2.5  ,-1.6  ,4.9
862  ,4.536e+08   ,-2.5  ,-1.8  ,4.9
863  ,5.274e+08   ,-2.5  ,-2  ,4.9
864  ,5.524e+08   ,-2.5  ,-2.2  ,4.9
865  ,3.623e+08   ,-2.5  ,2.4  ,4.7
866  ,4.331e+08   ,-2.5  ,2.4  ,4.5
867  ,5.313e+08   ,-2.5  ,2.4  ,4.3
868  ,4.449e+08   ,-2.5  ,2.4  ,4.1
869  ,6.702e+08   ,-2.5  ,2.4  ,3.9
870  ,6.921e+08   ,-2.5  ,2.4  ,3.7
871  ,7.665e+08   ,-2.5  ,2.4  ,3.5
872  ,9.267e+08   ,-2.5  ,2.4  ,3.3
873  ,8.156e+08   ,-2.5  ,2.4  ,3.1
874  ,7.857e+08   ,-2.5  ,2.4  ,2.9
875  ,7.474e+08   ,-2.5  ,2.4  ,2.7
876  ,7.790e+08   ,-2.5  ,2.4  ,2.5
877  ,6.348e+08   ,-2.5  ,2.4  ,2.3
878  ,5.904e+08   ,-2.5  ,2.4  ,2.1
879  ,4.390e+08   ,-2.5  ,2.4  ,1.9
880  ,2.947e+08   ,-2.5  ,2.4  ,1.7
881  ,2.815e+08   ,-2.5  ,2.4  ,1.5
882  ,2.924e+08   ,-2.5  ,2.4  ,1.3
883  ,3.058e+08   ,-2.5  ,2.4  ,1.1
884  ,3.034e+08   ,-2.5  ,2.4  ,0.9
885  ,3.382e+08   ,-2.5  ,2.4  ,0.7
886  ,4.389e+08   ,-2.5  ,2.4  ,0.5
887  ,4.513e+08   ,-2.5  ,2.4  ,0.3
1044  ,3.578e+07   ,-2.3  ,-2.5  ,0.44697
1045  ,6.087e+07   ,-2.3  ,-2.5  ,0.68705
1046  ,1.039e+08   ,-2.3  ,-2.5  ,0.92554
1047  ,1.525e+08   ,-2.3  ,-2.5  ,1.1682
1048  ,1.834e+08   ,-2.3  ,-2.5  ,1.4148
1049  ,1.992e+08   ,-2.3  ,-2.5  ,1.6581
1050  ,1.745e+08   ,-2.3  ,-2.5  ,1.8967
1051  ,2.735e+08   ,-2.3  ,-2.5  ,2.1357
1052  ,3.516e+08   ,-2.3  ,-2.5  ,2.3794
1053  ,3.616e+08   ,-2.3  ,-2.5  ,2.6206
1054  ,4.389e+08   ,-2.3  ,-2.5  ,2.8643
1055  ,8.059e+08   ,-2.3  ,-2.5  ,3.1033
1056  ,7.824e+08   ,-2.3  ,-2.5  ,3.342
1057  ,2.378e+08   ,-2.3  ,-2.5  ,3.5852
1058  ,3.313e+08   ,-2.3  ,-2.5  ,3.8318
1059  ,5.315e+08   ,-2.3  ,-2.5  ,4.0745
1060  ,5.646e+08   ,-2.3  ,-2.5  ,4.3129
1061  ,4.707e+08   ,-2.3  ,-2.5  ,4.553
1062  ,1.248e+09   ,-2.053  ,-2.5  ,4.8
1063  ,8.696e+08   ,-1.8129  ,-2.5  ,4.8
1064  ,6.312e+08   ,-1.5745  ,-2.5  ,4.8
1065  ,5.345e+08   ,-1.3318  ,-2.5  ,4.8
1066  ,5.157e+08   ,-1.0852  ,-2.5  ,4.8
1067  ,3.860e+08   ,-0.84195  ,-2.5  ,4.8
1068  ,2.940e+08   ,-0.60329  ,-2.5  ,4.8
1069  ,3.264e+08   ,-0.3643  ,-2.5  ,4.8
1070  ,6.042e+08   ,-0.12055  ,-2.5  ,4.8
1071  ,8.485e+08   ,0.12056  ,-2.5  ,4.8
1072  ,9.763e+08   ,0.3643  ,-2.5  ,4.8
1073  ,7.948e+08   ,0.6033  ,-2.5  ,4.8
1074  ,1.192e+09   ,0.84195  ,-2.5  ,4.8
1075  ,1.319e+09   ,1.0852  ,-2.5  ,4.8
1076  ,1.021e+09   ,1.3318  ,-2.5  ,4.8
1077  ,8.533e+08   ,1.5745  ,-2.5  ,4.8
1078  ,6.495e+08   ,1.8129  ,-2.5  ,4.8
1079  ,9.884e+08   ,2.053  ,-2.5  ,4.8
1080  ,8.964e+08   ,2.3  ,-2.5  ,4.553
1081  ,5.893e+08   ,2.3  ,-2.5  ,4.3129
1082  ,7.830e+08   ,2.3  ,-2.5  ,4.0745
1083  ,1.038e+09   ,2.3  ,-2.5  ,3.8318
1084  ,1.310e+09   ,2.3  ,-2.5  ,3.5852
1085  ,1.201e+09   ,2.3  ,-2.5  ,3.3419
1086  ,8.744e+08   ,2.3  ,-2.5  ,3.1033
1087  ,1.008e+09   ,2.3  ,-2.5  ,2.8643
1088  ,9.605e+08   ,2.3  ,-2.5  ,2.6206
1089  ,7.071e+08   ,2.3  ,-2.5  ,2.3794
1090  ,4.887e+08   ,2.3  ,-2.5  ,2.1357
1091  ,2.966e+08   ,2.3  ,-2.5  ,1.8967
1092  ,3.386e+08   ,2.3  ,-2.5  ,1.658
1093  ,5.059e+08   ,2.3  ,-2.5  ,1.4148
