Date:  12:56, Monday, July 10, 2023
Model name: Hollow_DropBox
Study name: DropTest_300fts(-Default-)
Plot type:  Stress1
Plot step: 23   time : 120.703 Microseconds
Result Type: von Mises 


Node  ,Value (N/m^2)  ,X (in)  ,Y (in)  ,Z (in)
99  ,3.376e+09   ,2.4  ,-0.232  ,5
100  ,2.674e+09   ,2.4  ,-0.034907  ,5
101  ,2.444e+09   ,2.4  ,0.16218  ,5
102  ,2.071e+09   ,2.4  ,0.35927  ,5
103  ,2.465e+09   ,2.4  ,0.55637  ,5
104  ,2.189e+09   ,2.4  ,0.75346  ,5
105  ,2.003e+09   ,2.4  ,0.95055  ,5
106  ,2.409e+09   ,2.4  ,1.1476  ,5
107  ,2.886e+09   ,2.4  ,1.3447  ,5
108  ,3.641e+09   ,2.4  ,1.5418  ,5
109  ,4.159e+09   ,2.4  ,1.7389  ,5
110  ,4.996e+09   ,2.4  ,1.936  ,5
111  ,8.229e+09   ,2.2665  ,2.2665  ,5
112  ,9.663e+09   ,1.936  ,2.4  ,5
113  ,5.503e+09   ,1.7389  ,2.4  ,5
114  ,4.241e+09   ,1.5418  ,2.4  ,5
115  ,2.866e+09   ,1.3447  ,2.4  ,5
116  ,2.591e+09   ,1.1476  ,2.4  ,5
117  ,2.269e+09   ,0.95055  ,2.4  ,5
118  ,2.294e+09   ,0.75346  ,2.4  ,5
119  ,2.119e+09   ,0.55637  ,2.4  ,5
120  ,1.660e+09   ,0.35927  ,2.4  ,5
121  ,1.759e+09   ,0.16218  ,2.4  ,5
122  ,2.294e+09   ,-0.034907  ,2.4  ,5
123  ,2.884e+09   ,-0.232  ,2.4  ,5
124  ,2.995e+09   ,-0.42909  ,2.4  ,5
125  ,2.777e+09   ,-0.62618  ,2.4  ,5
126  ,3.962e+09   ,-0.82327  ,2.4  ,5
127  ,4.235e+09   ,-1.0204  ,2.4  ,5
128  ,4.087e+09   ,-1.2175  ,2.4  ,5
129  ,3.317e+09   ,-1.4145  ,2.4  ,5
130  ,2.388e+09   ,-1.6116  ,2.4  ,5
131  ,1.591e+09   ,-1.8087  ,2.4  ,5
132  ,1.143e+09   ,-2.0058  ,2.4  ,5
133  ,7.099e+08   ,-2.2029  ,2.4  ,5
294  ,4.382e+09   ,2.5  ,-2.2029  ,4.9
295  ,5.836e+09   ,2.5  ,-2.0058  ,4.9
296  ,4.688e+09   ,2.5  ,-1.8087  ,4.9
297  ,4.976e+09   ,2.5  ,-1.6116  ,4.9
298  ,4.204e+09   ,2.5  ,-1.4145  ,4.9
299  ,4.271e+09   ,2.5  ,-1.2175  ,4.9
300  ,4.690e+09   ,2.5  ,-1.0204  ,4.9
301  ,3.526e+09   ,2.5  ,-0.82327  ,4.9
302  ,4.078e+09   ,2.5  ,-0.62618  ,4.9
303  ,3.805e+09   ,2.5  ,-0.42909  ,4.9
304  ,4.162e+09   ,2.5  ,-0.232  ,4.9
305  ,4.351e+09   ,2.5  ,-0.034907  ,4.9
306  ,3.015e+09   ,2.5  ,0.16218  ,4.9
307  ,2.340e+09   ,2.5  ,0.35927  ,4.9
308  ,2.430e+09   ,2.5  ,0.55637  ,4.9
309  ,2.211e+09   ,2.5  ,0.75346  ,4.9
310  ,2.493e+09   ,2.5  ,0.95055  ,4.9
311  ,2.737e+09   ,2.5  ,1.1476  ,4.9
312  ,3.029e+09   ,2.5  ,1.3447  ,4.9
313  ,3.557e+09   ,2.5  ,1.5418  ,4.9
314  ,4.239e+09   ,2.5  ,1.7389  ,4.9
315  ,5.376e+09   ,2.5  ,1.936  ,4.9
316  ,9.530e+09   ,2.5  ,-2.4  ,4.7
317  ,4.697e+09   ,2.5  ,-2.4  ,4.5
318  ,3.381e+09   ,2.5  ,-2.4  ,4.3
319  ,8.270e+08   ,2.5  ,-2.4  ,4.1
320  ,1.872e+09   ,2.5  ,-2.4  ,3.9
321  ,2.752e+09   ,2.5  ,-2.4  ,3.7
322  ,3.080e+09   ,2.5  ,-2.4  ,3.5
323  ,3.382e+09   ,2.5  ,-2.4  ,3.3
324  ,3.833e+09   ,2.5  ,-2.4  ,3.1
325  ,3.799e+09   ,2.5  ,-2.4  ,2.9
326  ,3.869e+09   ,2.5  ,-2.4  ,2.7
327  ,3.618e+09   ,2.5  ,-2.4  ,2.5
328  ,2.551e+09   ,2.5  ,-2.4  ,2.3
329  ,2.194e+09   ,2.5  ,-2.4  ,2.1
330  ,1.809e+09   ,2.5  ,-2.4  ,1.9
331  ,1.664e+09   ,2.5  ,-2.4  ,1.7
332  ,1.523e+09   ,2.5  ,-2.4  ,1.5
333  ,1.553e+09   ,2.5  ,-2.4  ,1.3
334  ,1.530e+09   ,2.5  ,-2.4  ,1.1
335  ,1.605e+09   ,2.5  ,-2.4  ,0.9
336  ,2.197e+09   ,2.5  ,-2.4  ,0.7
337  ,2.649e+09   ,2.5  ,-2.4  ,0.5
338  ,3.633e+09   ,2.5  ,-2.4  ,0.3
339  ,1.767e+09   ,2.5  ,-2.2  ,0.1
340  ,1.933e+09   ,2.5  ,-2  ,0.1
341  ,1.203e+09   ,2.5  ,-1.8  ,0.1
342  ,1.145e+09   ,2.5  ,-1.6  ,0.1
343  ,7.787e+08   ,2.5  ,-1.4  ,0.1
344  ,8.127e+08   ,2.5  ,-1.2  ,0.1
345  ,7.020e+08   ,2.5  ,-1  ,0.1
346  ,3.695e+08   ,2.5  ,-0.8  ,0.1
347  ,4.041e+08   ,2.5  ,-0.6  ,0.1
348  ,5.745e+08   ,2.5  ,-0.4  ,0.1
349  ,9.895e+08   ,2.5  ,-0.2  ,0.1
350  ,1.099e+09   ,2.5  ,-1.7664E-15  ,0.1
351  ,1.220e+09   ,2.5  ,0.2  ,0.1
352  ,1.405e+09   ,2.5  ,0.4  ,0.1
353  ,1.887e+09   ,2.5  ,0.6  ,0.1
354  ,2.525e+09   ,2.5  ,0.8  ,0.1
355  ,2.003e+09   ,2.5  ,1  ,0.1
356  ,1.789e+09   ,2.5  ,1.2  ,0.1
357  ,1.440e+09   ,2.5  ,1.4  ,0.1
358  ,1.287e+09   ,2.5  ,1.6  ,0.1
359  ,1.053e+09   ,2.5  ,1.8  ,0.1
360  ,1.058e+09   ,2.5  ,2  ,0.1
361  ,9.712e+08   ,2.5  ,2.2  ,0.1
362  ,1.005e+10   ,2.5  ,2.4  ,4.436
363  ,6.544e+09   ,2.5  ,2.4  ,4.2389
364  ,4.069e+09   ,2.5  ,2.4  ,4.0418
365  ,3.386e+09   ,2.5  ,2.4  ,3.8447
366  ,2.825e+09   ,2.5  ,2.4  ,3.6476
367  ,2.371e+09   ,2.5  ,2.4  ,3.4505
368  ,2.270e+09   ,2.5  ,2.4  ,3.2535
369  ,2.242e+09   ,2.5  ,2.4  ,3.0564
370  ,2.129e+09   ,2.5  ,2.4  ,2.8593
371  ,2.046e+09   ,2.5  ,2.4  ,2.6622
372  ,2.568e+09   ,2.5  ,2.4  ,2.4651
373  ,2.812e+09   ,2.5  ,2.4  ,2.268
374  ,3.126e+09   ,2.5  ,2.4  ,2.0709
375  ,3.142e+09   ,2.5  ,2.4  ,1.8738
376  ,3.663e+09   ,2.5  ,2.4  ,1.6767
377  ,3.317e+09   ,2.5  ,2.4  ,1.4796
378  ,3.544e+09   ,2.5  ,2.4  ,1.2825
379  ,3.307e+09   ,2.5  ,2.4  ,1.0855
380  ,2.957e+09   ,2.5  ,2.4  ,0.88836
381  ,2.346e+09   ,2.5  ,2.4  ,0.69127
382  ,1.201e+09   ,2.5  ,2.4  ,0.49418
383  ,7.407e+08   ,2.5  ,2.4  ,0.29709
384  ,8.074e+09   ,2.5  ,2.2665  ,4.7665
544  ,1.219e+09   ,2.2  ,2.5  ,0.1
545  ,1.690e+09   ,2  ,2.5  ,0.1
546  ,1.760e+09   ,1.8  ,2.5  ,0.1
547  ,1.988e+09   ,1.6  ,2.5  ,0.1
548  ,1.725e+09   ,1.4  ,2.5  ,0.1
549  ,2.026e+09   ,1.2  ,2.5  ,0.1
550  ,2.317e+09   ,1  ,2.5  ,0.1
551  ,2.938e+09   ,0.8  ,2.5  ,0.1
552  ,2.166e+09   ,0.6  ,2.5  ,0.1
553  ,1.020e+09   ,0.4  ,2.5  ,0.1
554  ,7.998e+08   ,0.2  ,2.5  ,0.1
555  ,4.701e+08   ,5.8879E-16  ,2.5  ,0.1
556  ,1.344e+09   ,-0.2  ,2.5  ,0.1
557  ,1.209e+09   ,-0.4  ,2.5  ,0.1
558  ,1.115e+09   ,-0.6  ,2.5  ,0.1
559  ,1.910e+09   ,-0.8  ,2.5  ,0.1
560  ,1.974e+09   ,-1  ,2.5  ,0.1
561  ,2.158e+09   ,-1.2  ,2.5  ,0.1
562  ,2.056e+09   ,-1.4  ,2.5  ,0.1
563  ,2.062e+09   ,-1.6  ,2.5  ,0.1
564  ,2.004e+09   ,-1.8  ,2.5  ,0.1
565  ,1.889e+09   ,-2  ,2.5  ,0.1
566  ,1.494e+09   ,-2.2  ,2.5  ,0.1
567  ,1.189e+09   ,-2.4  ,2.5  ,4.7
568  ,1.756e+09   ,-2.4  ,2.5  ,4.5
569  ,1.820e+09   ,-2.4  ,2.5  ,4.3
570  ,2.006e+09   ,-2.4  ,2.5  ,4.1
571  ,1.722e+09   ,-2.4  ,2.5  ,3.9
572  ,1.775e+09   ,-2.4  ,2.5  ,3.7
573  ,2.132e+09   ,-2.4  ,2.5  ,3.5
574  ,2.823e+09   ,-2.4  ,2.5  ,3.3
575  ,1.911e+09   ,-2.4  ,2.5  ,3.1
576  ,1.218e+09   ,-2.4  ,2.5  ,2.9
577  ,1.157e+09   ,-2.4  ,2.5  ,2.7
578  ,8.978e+08   ,-2.4  ,2.5  ,2.5
579  ,9.439e+08   ,-2.4  ,2.5  ,2.3
580  ,1.242e+09   ,-2.4  ,2.5  ,2.1
581  ,1.229e+09   ,-2.4  ,2.5  ,1.9
582  ,1.724e+09   ,-2.4  ,2.5  ,1.7
583  ,1.893e+09   ,-2.4  ,2.5  ,1.5
584  ,2.155e+09   ,-2.4  ,2.5  ,1.3
585  ,2.130e+09   ,-2.4  ,2.5  ,1.1
586  ,2.227e+09   ,-2.4  ,2.5  ,0.9
587  ,1.978e+09   ,-2.4  ,2.5  ,0.7
588  ,1.810e+09   ,-2.4  ,2.5  ,0.5
589  ,1.534e+09   ,-2.4  ,2.5  ,0.3
590  ,1.213e+10   ,1.936  ,2.5  ,4.9
591  ,4.820e+09   ,1.7389  ,2.5  ,4.9
592  ,3.612e+09   ,1.5418  ,2.5  ,4.9
593  ,2.798e+09   ,1.3447  ,2.5  ,4.9
594  ,2.308e+09   ,1.1476  ,2.5  ,4.9
595  ,2.298e+09   ,0.95055  ,2.5  ,4.9
596  ,2.461e+09   ,0.75346  ,2.5  ,4.9
597  ,2.023e+09   ,0.55637  ,2.5  ,4.9
598  ,2.082e+09   ,0.35927  ,2.5  ,4.9
599  ,1.759e+09   ,0.16218  ,2.5  ,4.9
600  ,1.953e+09   ,-0.034907  ,2.5  ,4.9
601  ,2.107e+09   ,-0.232  ,2.5  ,4.9
602  ,3.925e+09   ,-0.42909  ,2.5  ,4.9
603  ,4.182e+09   ,-0.62618  ,2.5  ,4.9
604  ,4.336e+09   ,-0.82327  ,2.5  ,4.9
605  ,4.776e+09   ,-1.0204  ,2.5  ,4.9
606  ,4.247e+09   ,-1.2175  ,2.5  ,4.9
607  ,3.363e+09   ,-1.4145  ,2.5  ,4.9
608  ,2.654e+09   ,-1.6116  ,2.5  ,4.9
609  ,1.875e+09   ,-1.8087  ,2.5  ,4.9
610  ,1.324e+09   ,-2.0058  ,2.5  ,4.9
611  ,6.690e+08   ,-2.2029  ,2.5  ,4.9
612  ,1.641e+10   ,2.2665  ,2.5  ,4.7665
613  ,1.042e+10   ,2.4  ,2.5  ,4.436
614  ,6.061e+09   ,2.4  ,2.5  ,4.2389
615  ,3.882e+09   ,2.4  ,2.5  ,4.0418
616  ,3.041e+09   ,2.4  ,2.5  ,3.8447
617  ,2.509e+09   ,2.4  ,2.5  ,3.6476
618  ,2.213e+09   ,2.4  ,2.5  ,3.4505
619  ,2.328e+09   ,2.4  ,2.5  ,3.2535
620  ,2.317e+09   ,2.4  ,2.5  ,3.0564
621  ,1.842e+09   ,2.4  ,2.5  ,2.8593
622  ,2.019e+09   ,2.4  ,2.5  ,2.6622
623  ,2.018e+09   ,2.4  ,2.5  ,2.4651
624  ,2.195e+09   ,2.4  ,2.5  ,2.268
625  ,2.559e+09   ,2.4  ,2.5  ,2.0709
626  ,3.061e+09   ,2.4  ,2.5  ,1.8738
627  ,3.905e+09   ,2.4  ,2.5  ,1.6767
628  ,4.629e+09   ,2.4  ,2.5  ,1.4796
629  ,4.849e+09   ,2.4  ,2.5  ,1.2825
630  ,3.462e+09   ,2.4  ,2.5  ,1.0855
631  ,2.659e+09   ,2.4  ,2.5  ,0.88836
632  ,1.942e+09   ,2.4  ,2.5  ,0.69127
633  ,1.566e+09   ,2.4  ,2.5  ,0.49418
634  ,7.776e+08   ,2.4  ,2.5  ,0.29709
796  ,9.649e+08   ,-2.5  ,2.2  ,0.1
797  ,1.252e+09   ,-2.5  ,2  ,0.1
798  ,1.623e+09   ,-2.5  ,1.8  ,0.1
799  ,1.671e+09   ,-2.5  ,1.6  ,0.1
800  ,1.850e+09   ,-2.5  ,1.4  ,0.1
801  ,2.004e+09   ,-2.5  ,1.2  ,0.1
802  ,1.834e+09   ,-2.5  ,1  ,0.1
803  ,1.777e+09   ,-2.5  ,0.8  ,0.1
804  ,1.814e+09   ,-2.5  ,0.6  ,0.1
805  ,1.895e+09   ,-2.5  ,0.4  ,0.1
806  ,1.651e+09   ,-2.5  ,0.2  ,0.1
807  ,1.664e+09   ,-2.5  ,5.8879E-16  ,0.1
808  ,1.678e+09   ,-2.5  ,-0.2  ,0.1
809  ,1.728e+09   ,-2.5  ,-0.4  ,0.1
810  ,1.780e+09   ,-2.5  ,-0.6  ,0.1
811  ,1.583e+09   ,-2.5  ,-0.8  ,0.1
812  ,1.785e+09   ,-2.5  ,-1  ,0.1
813  ,1.622e+09   ,-2.5  ,-1.2  ,0.1
814  ,1.706e+09   ,-2.5  ,-1.4  ,0.1
815  ,1.396e+09   ,-2.5  ,-1.6  ,0.1
816  ,1.092e+09   ,-2.5  ,-1.8  ,0.1
817  ,9.580e+08   ,-2.5  ,-2  ,0.1
818  ,5.421e+08   ,-2.5  ,-2.2  ,0.1
819  ,3.202e+09   ,-2.5  ,-2.4  ,4.7
820  ,2.004e+09   ,-2.5  ,-2.4  ,4.5
821  ,1.531e+09   ,-2.5  ,-2.4  ,4.3
822  ,2.457e+09   ,-2.5  ,-2.4  ,4.1
823  ,3.196e+09   ,-2.5  ,-2.4  ,3.9
824  ,3.716e+09   ,-2.5  ,-2.4  ,3.7
825  ,4.335e+09   ,-2.5  ,-2.4  ,3.5
826  ,3.899e+09   ,-2.5  ,-2.4  ,3.3
827  ,4.384e+09   ,-2.5  ,-2.4  ,3.1
828  ,4.205e+09   ,-2.5  ,-2.4  ,2.9
829  ,3.792e+09   ,-2.5  ,-2.4  ,2.7
830  ,3.964e+09   ,-2.5  ,-2.4  ,2.5
831  ,3.182e+09   ,-2.5  ,-2.4  ,2.3
832  ,2.730e+09   ,-2.5  ,-2.4  ,2.1
833  ,1.425e+09   ,-2.5  ,-2.4  ,1.9
834  ,5.939e+08   ,-2.5  ,-2.4  ,1.7
835  ,2.356e+08   ,-2.5  ,-2.4  ,1.5
836  ,9.152e+08   ,-2.5  ,-2.4  ,1.3
837  ,1.755e+09   ,-2.5  ,-2.4  ,1.1
838  ,2.522e+09   ,-2.5  ,-2.4  ,0.9
839  ,2.980e+09   ,-2.5  ,-2.4  ,0.7
840  ,2.919e+09   ,-2.5  ,-2.4  ,0.5
841  ,1.805e+09   ,-2.5  ,-2.4  ,0.3
842  ,8.379e+08   ,-2.5  ,2.2  ,4.9
843  ,1.245e+09   ,-2.5  ,2  ,4.9
844  ,1.310e+09   ,-2.5  ,1.8  ,4.9
845  ,1.217e+09   ,-2.5  ,1.6  ,4.9
846  ,1.206e+09   ,-2.5  ,1.4  ,4.9
847  ,1.278e+09   ,-2.5  ,1.2  ,4.9
848  ,1.357e+09   ,-2.5  ,1  ,4.9
849  ,1.830e+09   ,-2.5  ,0.8  ,4.9
850  ,1.869e+09   ,-2.5  ,0.6  ,4.9
851  ,1.828e+09   ,-2.5  ,0.4  ,4.9
852  ,1.715e+09   ,-2.5  ,0.2  ,4.9
853  ,1.323e+09   ,-2.5  ,5.8879E-16  ,4.9
854  ,1.409e+09   ,-2.5  ,-0.2  ,4.9
855  ,9.885e+08   ,-2.5  ,-0.4  ,4.9
856  ,6.799e+08   ,-2.5  ,-0.6  ,4.9
857  ,6.459e+08   ,-2.5  ,-0.8  ,4.9
858  ,8.747e+08   ,-2.5  ,-1  ,4.9
859  ,9.270e+08   ,-2.5  ,-1.2  ,4.9
860  ,1.069e+09   ,-2.5  ,-1.4  ,4.9
861  ,9.981e+08   ,-2.5  ,-1.6  ,4.9
862  ,9.908e+08   ,-2.5  ,-1.8  ,4.9
863  ,1.508e+09   ,-2.5  ,-2  ,4.9
864  ,1.593e+09   ,-2.5  ,-2.2  ,4.9
865  ,1.091e+09   ,-2.5  ,2.4  ,4.7
866  ,1.670e+09   ,-2.5  ,2.4  ,4.5
867  ,1.829e+09   ,-2.5  ,2.4  ,4.3
868  ,1.416e+09   ,-2.5  ,2.4  ,4.1
869  ,1.626e+09   ,-2.5  ,2.4  ,3.9
870  ,1.659e+09   ,-2.5  ,2.4  ,3.7
871  ,1.850e+09   ,-2.5  ,2.4  ,3.5
872  ,2.408e+09   ,-2.5  ,2.4  ,3.3
873  ,1.971e+09   ,-2.5  ,2.4  ,3.1
874  ,1.064e+09   ,-2.5  ,2.4  ,2.9
875  ,9.816e+08   ,-2.5  ,2.4  ,2.7
876  ,1.041e+09   ,-2.5  ,2.4  ,2.5
877  ,1.045e+09   ,-2.5  ,2.4  ,2.3
878  ,1.140e+09   ,-2.5  ,2.4  ,2.1
879  ,8.520e+08   ,-2.5  ,2.4  ,1.9
880  ,1.502e+09   ,-2.5  ,2.4  ,1.7
881  ,2.254e+09   ,-2.5  ,2.4  ,1.5
882  ,2.451e+09   ,-2.5  ,2.4  ,1.3
883  ,2.181e+09   ,-2.5  ,2.4  ,1.1
884  ,2.232e+09   ,-2.5  ,2.4  ,0.9
885  ,1.982e+09   ,-2.5  ,2.4  ,0.7
886  ,1.941e+09   ,-2.5  ,2.4  ,0.5
887  ,1.581e+09   ,-2.5  ,2.4  ,0.3
1044  ,1.266e+09   ,-2.3  ,-2.5  ,0.44697
1045  ,1.599e+09   ,-2.3  ,-2.5  ,0.68705
1046  ,1.582e+09   ,-2.3  ,-2.5  ,0.92554
1047  ,1.253e+09   ,-2.3  ,-2.5  ,1.1682
1048  ,6.587e+08   ,-2.3  ,-2.5  ,1.4148
1049  ,5.206e+08   ,-2.3  ,-2.5  ,1.6581
1050  ,7.189e+08   ,-2.3  ,-2.5  ,1.8967
1051  ,1.752e+09   ,-2.3  ,-2.5  ,2.1357
1052  ,2.516e+09   ,-2.3  ,-2.5  ,2.3794
1053  ,2.960e+09   ,-2.3  ,-2.5  ,2.6206
1054  ,3.153e+09   ,-2.3  ,-2.5  ,2.8643
1055  ,3.052e+09   ,-2.3  ,-2.5  ,3.1033
1056  ,3.051e+09   ,-2.3  ,-2.5  ,3.342
1057  ,3.032e+09   ,-2.3  ,-2.5  ,3.5852
1058  ,2.324e+09   ,-2.3  ,-2.5  ,3.8318
1059  ,1.363e+09   ,-2.3  ,-2.5  ,4.0745
1060  ,9.497e+08   ,-2.3  ,-2.5  ,4.3129
1061  ,2.618e+09   ,-2.3  ,-2.5  ,4.553
1062  ,3.518e+09   ,-2.053  ,-2.5  ,4.8
1063  ,2.289e+09   ,-1.8129  ,-2.5  ,4.8
1064  ,1.785e+09   ,-1.5745  ,-2.5  ,4.8
1065  ,1.906e+09   ,-1.3318  ,-2.5  ,4.8
1066  ,1.893e+09   ,-1.0852  ,-2.5  ,4.8
1067  ,1.834e+09   ,-0.84195  ,-2.5  ,4.8
1068  ,2.014e+09   ,-0.60329  ,-2.5  ,4.8
1069  ,2.261e+09   ,-0.3643  ,-2.5  ,4.8
1070  ,2.753e+09   ,-0.12055  ,-2.5  ,4.8
1071  ,2.727e+09   ,0.12056  ,-2.5  ,4.8
1072  ,2.703e+09   ,0.3643  ,-2.5  ,4.8
1073  ,2.384e+09   ,0.6033  ,-2.5  ,4.8
1074  ,1.312e+09   ,0.84195  ,-2.5  ,4.8
1075  ,7.711e+08   ,1.0852  ,-2.5  ,4.8
1076  ,1.797e+08   ,1.3318  ,-2.5  ,4.8
1077  ,2.390e+09   ,1.5745  ,-2.5  ,4.8
1078  ,4.963e+09   ,1.8129  ,-2.5  ,4.8
1079  ,8.637e+09   ,2.053  ,-2.5  ,4.8
1080  ,8.578e+09   ,2.3  ,-2.5  ,4.553
1081  ,4.744e+09   ,2.3  ,-2.5  ,4.3129
1082  ,2.364e+09   ,2.3  ,-2.5  ,4.0745
1083  ,2.351e+08   ,2.3  ,-2.5  ,3.8318
1084  ,7.873e+08   ,2.3  ,-2.5  ,3.5852
1085  ,1.303e+09   ,2.3  ,-2.5  ,3.3419
1086  ,2.175e+09   ,2.3  ,-2.5  ,3.1033
1087  ,3.045e+09   ,2.3  ,-2.5  ,2.8643
1088  ,3.164e+09   ,2.3  ,-2.5  ,2.6206
1089  ,2.888e+09   ,2.3  ,-2.5  ,2.3794
1090  ,2.378e+09   ,2.3  ,-2.5  ,2.1357
1091  ,2.109e+09   ,2.3  ,-2.5  ,1.8967
1092  ,1.825e+09   ,2.3  ,-2.5  ,1.658
1093  ,1.910e+09   ,2.3  ,-2.5  ,1.4148
