Date:  12:57, Monday, July 10, 2023
Model name: Hollow_DropBox
Study name: DropTest_300fts(-Default-)
Plot type:  Stress1
Plot step: 25   time : 131.185 Microseconds
Result Type: von Mises 


Node  ,Value (N/m^2)  ,X (in)  ,Y (in)  ,Z (in)
54  ,1.986e+09   ,-2.4  ,5.8879E-16  ,5
55  ,1.559e+09   ,-2.4  ,-0.2  ,5
56  ,1.117e+09   ,-2.4  ,-0.4  ,5
57  ,7.772e+08   ,-2.4  ,-0.6  ,5
58  ,7.891e+08   ,-2.4  ,-0.8  ,5
59  ,9.699e+08   ,-2.4  ,-1  ,5
60  ,9.382e+08   ,-2.4  ,-1.2  ,5
61  ,1.001e+09   ,-2.4  ,-1.4  ,5
62  ,9.133e+08   ,-2.4  ,-1.6  ,5
63  ,9.666e+08   ,-2.4  ,-1.8  ,5
64  ,1.551e+09   ,-2.4  ,-2  ,5
65  ,1.304e+09   ,-2.4  ,-2.2  ,5
66  ,2.932e+09   ,-2.2  ,-2.4  ,5
67  ,2.760e+09   ,-2  ,-2.4  ,5
68  ,2.553e+09   ,-1.8  ,-2.4  ,5
69  ,2.118e+09   ,-1.6  ,-2.4  ,5
70  ,1.963e+09   ,-1.4  ,-2.4  ,5
71  ,2.054e+09   ,-1.2  ,-2.4  ,5
72  ,2.009e+09   ,-1  ,-2.4  ,5
73  ,2.174e+09   ,-0.8  ,-2.4  ,5
74  ,2.689e+09   ,-0.6  ,-2.4  ,5
75  ,3.817e+09   ,-0.4  ,-2.4  ,5
76  ,3.575e+09   ,-0.2  ,-2.4  ,5
77  ,4.239e+09   ,-5.8879E-16  ,-2.4  ,5
78  ,4.165e+09   ,0.2  ,-2.4  ,5
79  ,4.042e+09   ,0.4  ,-2.4  ,5
80  ,4.462e+09   ,0.6  ,-2.4  ,5
81  ,3.883e+09   ,0.8  ,-2.4  ,5
82  ,2.827e+09   ,1  ,-2.4  ,5
83  ,2.119e+09   ,1.2  ,-2.4  ,5
84  ,1.102e+09   ,1.4  ,-2.4  ,5
85  ,2.099e+09   ,1.6  ,-2.4  ,5
86  ,4.609e+09   ,1.8  ,-2.4  ,5
87  ,6.002e+09   ,2  ,-2.4  ,5
88  ,1.066e+10   ,2.2  ,-2.4  ,5
89  ,5.848e+09   ,2.4  ,-2.2029  ,5
90  ,6.922e+09   ,2.4  ,-2.0058  ,5
91  ,5.405e+09   ,2.4  ,-1.8087  ,5
92  ,5.138e+09   ,2.4  ,-1.6116  ,5
93  ,5.736e+09   ,2.4  ,-1.4145  ,5
94  ,4.876e+09   ,2.4  ,-1.2175  ,5
95  ,4.963e+09   ,2.4  ,-1.0204  ,5
96  ,4.379e+09   ,2.4  ,-0.82327  ,5
97  ,4.228e+09   ,2.4  ,-0.62618  ,5
98  ,3.682e+09   ,2.4  ,-0.42909  ,5
99  ,3.258e+09   ,2.4  ,-0.232  ,5
100  ,2.634e+09   ,2.4  ,-0.034907  ,5
101  ,2.314e+09   ,2.4  ,0.16218  ,5
102  ,1.765e+09   ,2.4  ,0.35927  ,5
103  ,2.141e+09   ,2.4  ,0.55637  ,5
104  ,1.519e+09   ,2.4  ,0.75346  ,5
105  ,1.114e+09   ,2.4  ,0.95055  ,5
106  ,1.738e+09   ,2.4  ,1.1476  ,5
107  ,2.132e+09   ,2.4  ,1.3447  ,5
108  ,2.051e+09   ,2.4  ,1.5418  ,5
109  ,2.587e+09   ,2.4  ,1.7389  ,5
110  ,2.744e+09   ,2.4  ,1.936  ,5
111  ,5.459e+09   ,2.2665  ,2.2665  ,5
112  ,7.740e+09   ,1.936  ,2.4  ,5
113  ,4.298e+09   ,1.7389  ,2.4  ,5
114  ,3.216e+09   ,1.5418  ,2.4  ,5
115  ,2.187e+09   ,1.3447  ,2.4  ,5
116  ,1.829e+09   ,1.1476  ,2.4  ,5
117  ,1.820e+09   ,0.95055  ,2.4  ,5
118  ,2.009e+09   ,0.75346  ,2.4  ,5
119  ,2.083e+09   ,0.55637  ,2.4  ,5
120  ,1.843e+09   ,0.35927  ,2.4  ,5
121  ,2.072e+09   ,0.16218  ,2.4  ,5
122  ,2.735e+09   ,-0.034907  ,2.4  ,5
123  ,3.379e+09   ,-0.232  ,2.4  ,5
124  ,3.529e+09   ,-0.42909  ,2.4  ,5
125  ,3.295e+09   ,-0.62618  ,2.4  ,5
126  ,4.472e+09   ,-0.82327  ,2.4  ,5
127  ,4.655e+09   ,-1.0204  ,2.4  ,5
128  ,4.375e+09   ,-1.2175  ,2.4  ,5
129  ,3.469e+09   ,-1.4145  ,2.4  ,5
130  ,2.583e+09   ,-1.6116  ,2.4  ,5
131  ,1.846e+09   ,-1.8087  ,2.4  ,5
132  ,1.345e+09   ,-2.0058  ,2.4  ,5
133  ,8.954e+08   ,-2.2029  ,2.4  ,5
294  ,5.024e+09   ,2.5  ,-2.2029  ,4.9
295  ,6.891e+09   ,2.5  ,-2.0058  ,4.9
296  ,5.668e+09   ,2.5  ,-1.8087  ,4.9
297  ,5.933e+09   ,2.5  ,-1.6116  ,4.9
298  ,4.942e+09   ,2.5  ,-1.4145  ,4.9
299  ,4.708e+09   ,2.5  ,-1.2175  ,4.9
300  ,5.224e+09   ,2.5  ,-1.0204  ,4.9
301  ,3.682e+09   ,2.5  ,-0.82327  ,4.9
302  ,4.225e+09   ,2.5  ,-0.62618  ,4.9
303  ,3.707e+09   ,2.5  ,-0.42909  ,4.9
304  ,4.069e+09   ,2.5  ,-0.232  ,4.9
305  ,4.307e+09   ,2.5  ,-0.034907  ,4.9
306  ,2.637e+09   ,2.5  ,0.16218  ,4.9
307  ,2.060e+09   ,2.5  ,0.35927  ,4.9
308  ,2.040e+09   ,2.5  ,0.55637  ,4.9
309  ,1.642e+09   ,2.5  ,0.75346  ,4.9
310  ,1.907e+09   ,2.5  ,0.95055  ,4.9
311  ,2.021e+09   ,2.5  ,1.1476  ,4.9
312  ,1.967e+09   ,2.5  ,1.3447  ,4.9
313  ,2.157e+09   ,2.5  ,1.5418  ,4.9
314  ,2.447e+09   ,2.5  ,1.7389  ,4.9
315  ,2.406e+09   ,2.5  ,1.936  ,4.9
316  ,1.057e+10   ,2.5  ,-2.4  ,4.7
317  ,5.813e+09   ,2.5  ,-2.4  ,4.5
318  ,4.562e+09   ,2.5  ,-2.4  ,4.3
319  ,2.251e+09   ,2.5  ,-2.4  ,4.1
320  ,1.601e+09   ,2.5  ,-2.4  ,3.9
321  ,2.407e+09   ,2.5  ,-2.4  ,3.7
322  ,3.207e+09   ,2.5  ,-2.4  ,3.5
323  ,3.937e+09   ,2.5  ,-2.4  ,3.3
324  ,4.233e+09   ,2.5  ,-2.4  ,3.1
325  ,3.902e+09   ,2.5  ,-2.4  ,2.9
326  ,4.039e+09   ,2.5  ,-2.4  ,2.7
327  ,4.327e+09   ,2.5  ,-2.4  ,2.5
328  ,3.776e+09   ,2.5  ,-2.4  ,2.3
329  ,4.110e+09   ,2.5  ,-2.4  ,2.1
330  ,3.016e+09   ,2.5  ,-2.4  ,1.9
331  ,2.163e+09   ,2.5  ,-2.4  ,1.7
332  ,1.658e+09   ,2.5  ,-2.4  ,1.5
333  ,1.625e+09   ,2.5  ,-2.4  ,1.3
334  ,1.801e+09   ,2.5  ,-2.4  ,1.1
335  ,2.099e+09   ,2.5  ,-2.4  ,0.9
336  ,2.674e+09   ,2.5  ,-2.4  ,0.7
337  ,2.672e+09   ,2.5  ,-2.4  ,0.5
338  ,2.997e+09   ,2.5  ,-2.4  ,0.3
339  ,1.296e+09   ,2.5  ,-2.2  ,0.1
340  ,1.584e+09   ,2.5  ,-2  ,0.1
341  ,1.077e+09   ,2.5  ,-1.8  ,0.1
342  ,1.079e+09   ,2.5  ,-1.6  ,0.1
343  ,8.184e+08   ,2.5  ,-1.4  ,0.1
344  ,8.649e+08   ,2.5  ,-1.2  ,0.1
345  ,8.543e+08   ,2.5  ,-1  ,0.1
346  ,7.316e+08   ,2.5  ,-0.8  ,0.1
347  ,7.196e+08   ,2.5  ,-0.6  ,0.1
348  ,9.126e+08   ,2.5  ,-0.4  ,0.1
349  ,1.178e+09   ,2.5  ,-0.2  ,0.1
350  ,1.446e+09   ,2.5  ,-1.7664E-15  ,0.1
351  ,1.617e+09   ,2.5  ,0.2  ,0.1
352  ,1.837e+09   ,2.5  ,0.4  ,0.1
353  ,2.499e+09   ,2.5  ,0.6  ,0.1
354  ,3.304e+09   ,2.5  ,0.8  ,0.1
355  ,2.526e+09   ,2.5  ,1  ,0.1
356  ,2.275e+09   ,2.5  ,1.2  ,0.1
357  ,1.853e+09   ,2.5  ,1.4  ,0.1
358  ,1.695e+09   ,2.5  ,1.6  ,0.1
359  ,1.559e+09   ,2.5  ,1.8  ,0.1
360  ,1.465e+09   ,2.5  ,2  ,0.1
361  ,1.166e+09   ,2.5  ,2.2  ,0.1
362  ,7.720e+09   ,2.5  ,2.4  ,4.436
363  ,4.901e+09   ,2.5  ,2.4  ,4.2389
364  ,3.153e+09   ,2.5  ,2.4  ,4.0418
365  ,2.276e+09   ,2.5  ,2.4  ,3.8447
366  ,2.035e+09   ,2.5  ,2.4  ,3.6476
367  ,1.813e+09   ,2.5  ,2.4  ,3.4505
368  ,1.616e+09   ,2.5  ,2.4  ,3.2535
369  ,2.037e+09   ,2.5  ,2.4  ,3.0564
370  ,2.214e+09   ,2.5  ,2.4  ,2.8593
371  ,2.022e+09   ,2.5  ,2.4  ,2.6622
372  ,2.748e+09   ,2.5  ,2.4  ,2.4651
373  ,3.125e+09   ,2.5  ,2.4  ,2.268
374  ,3.447e+09   ,2.5  ,2.4  ,2.0709
375  ,3.384e+09   ,2.5  ,2.4  ,1.8738
376  ,3.961e+09   ,2.5  ,2.4  ,1.6767
377  ,3.430e+09   ,2.5  ,2.4  ,1.4796
378  ,3.682e+09   ,2.5  ,2.4  ,1.2825
379  ,3.431e+09   ,2.5  ,2.4  ,1.0855
380  ,2.949e+09   ,2.5  ,2.4  ,0.88836
381  ,2.298e+09   ,2.5  ,2.4  ,0.69127
382  ,1.297e+09   ,2.5  ,2.4  ,0.49418
383  ,8.529e+08   ,2.5  ,2.4  ,0.29709
384  ,5.113e+09   ,2.5  ,2.2665  ,4.7665
544  ,1.582e+09   ,2.2  ,2.5  ,0.1
545  ,2.207e+09   ,2  ,2.5  ,0.1
546  ,2.216e+09   ,1.8  ,2.5  ,0.1
547  ,2.370e+09   ,1.6  ,2.5  ,0.1
548  ,2.033e+09   ,1.4  ,2.5  ,0.1
549  ,2.340e+09   ,1.2  ,2.5  ,0.1
550  ,2.640e+09   ,1  ,2.5  ,0.1
551  ,3.288e+09   ,0.8  ,2.5  ,0.1
552  ,2.277e+09   ,0.6  ,2.5  ,0.1
553  ,7.815e+08   ,0.4  ,2.5  ,0.1
554  ,7.223e+08   ,0.2  ,2.5  ,0.1
555  ,6.550e+08   ,5.8879E-16  ,2.5  ,0.1
556  ,9.637e+08   ,-0.2  ,2.5  ,0.1
557  ,7.979e+08   ,-0.4  ,2.5  ,0.1
558  ,8.964e+08   ,-0.6  ,2.5  ,0.1
559  ,1.851e+09   ,-0.8  ,2.5  ,0.1
560  ,1.880e+09   ,-1  ,2.5  ,0.1
561  ,2.061e+09   ,-1.2  ,2.5  ,0.1
562  ,1.966e+09   ,-1.4  ,2.5  ,0.1
563  ,2.026e+09   ,-1.6  ,2.5  ,0.1
564  ,2.038e+09   ,-1.8  ,2.5  ,0.1
565  ,1.872e+09   ,-2  ,2.5  ,0.1
566  ,1.620e+09   ,-2.2  ,2.5  ,0.1
567  ,1.567e+09   ,-2.4  ,2.5  ,4.7
568  ,2.117e+09   ,-2.4  ,2.5  ,4.5
569  ,2.214e+09   ,-2.4  ,2.5  ,4.3
570  ,2.447e+09   ,-2.4  ,2.5  ,4.1
571  ,2.111e+09   ,-2.4  ,2.5  ,3.9
572  ,2.141e+09   ,-2.4  ,2.5  ,3.7
573  ,2.466e+09   ,-2.4  ,2.5  ,3.5
574  ,3.071e+09   ,-2.4  ,2.5  ,3.3
575  ,1.863e+09   ,-2.4  ,2.5  ,3.1
576  ,1.129e+09   ,-2.4  ,2.5  ,2.9
577  ,9.730e+08   ,-2.4  ,2.5  ,2.7
578  ,7.022e+08   ,-2.4  ,2.5  ,2.5
579  ,7.404e+08   ,-2.4  ,2.5  ,2.3
580  ,8.848e+08   ,-2.4  ,2.5  ,2.1
581  ,9.740e+08   ,-2.4  ,2.5  ,1.9
582  ,1.693e+09   ,-2.4  ,2.5  ,1.7
583  ,1.774e+09   ,-2.4  ,2.5  ,1.5
584  ,2.088e+09   ,-2.4  ,2.5  ,1.3
585  ,2.078e+09   ,-2.4  ,2.5  ,1.1
586  ,2.110e+09   ,-2.4  ,2.5  ,0.9
587  ,1.946e+09   ,-2.4  ,2.5  ,0.7
588  ,1.817e+09   ,-2.4  ,2.5  ,0.5
589  ,1.534e+09   ,-2.4  ,2.5  ,0.3
590  ,9.973e+09   ,1.936  ,2.5  ,4.9
591  ,3.789e+09   ,1.7389  ,2.5  ,4.9
592  ,2.660e+09   ,1.5418  ,2.5  ,4.9
593  ,2.062e+09   ,1.3447  ,2.5  ,4.9
594  ,1.627e+09   ,1.1476  ,2.5  ,4.9
595  ,1.675e+09   ,0.95055  ,2.5  ,4.9
596  ,2.109e+09   ,0.75346  ,2.5  ,4.9
597  ,1.938e+09   ,0.55637  ,2.5  ,4.9
598  ,2.037e+09   ,0.35927  ,2.5  ,4.9
599  ,2.014e+09   ,0.16218  ,2.5  ,4.9
600  ,2.231e+09   ,-0.034907  ,2.5  ,4.9
601  ,2.410e+09   ,-0.232  ,2.5  ,4.9
602  ,4.378e+09   ,-0.42909  ,2.5  ,4.9
603  ,4.673e+09   ,-0.62618  ,2.5  ,4.9
604  ,4.530e+09   ,-0.82327  ,2.5  ,4.9
605  ,5.104e+09   ,-1.0204  ,2.5  ,4.9
606  ,4.596e+09   ,-1.2175  ,2.5  ,4.9
607  ,3.603e+09   ,-1.4145  ,2.5  ,4.9
608  ,2.781e+09   ,-1.6116  ,2.5  ,4.9
609  ,2.062e+09   ,-1.8087  ,2.5  ,4.9
610  ,1.463e+09   ,-2.0058  ,2.5  ,4.9
611  ,1.047e+09   ,-2.2029  ,2.5  ,4.9
612  ,1.420e+10   ,2.2665  ,2.5  ,4.7665
613  ,8.241e+09   ,2.4  ,2.5  ,4.436
614  ,4.850e+09   ,2.4  ,2.5  ,4.2389
615  ,2.723e+09   ,2.4  ,2.5  ,4.0418
616  ,1.961e+09   ,2.4  ,2.5  ,3.8447
617  ,1.835e+09   ,2.4  ,2.5  ,3.6476
618  ,1.540e+09   ,2.4  ,2.5  ,3.4505
619  ,1.764e+09   ,2.4  ,2.5  ,3.2535
620  ,1.993e+09   ,2.4  ,2.5  ,3.0564
621  ,1.817e+09   ,2.4  ,2.5  ,2.8593
622  ,2.045e+09   ,2.4  ,2.5  ,2.6622
623  ,2.262e+09   ,2.4  ,2.5  ,2.4651
624  ,2.351e+09   ,2.4  ,2.5  ,2.268
625  ,2.786e+09   ,2.4  ,2.5  ,2.0709
626  ,3.412e+09   ,2.4  ,2.5  ,1.8738
627  ,4.158e+09   ,2.4  ,2.5  ,1.6767
628  ,4.731e+09   ,2.4  ,2.5  ,1.4796
629  ,4.917e+09   ,2.4  ,2.5  ,1.2825
630  ,3.460e+09   ,2.4  ,2.5  ,1.0855
631  ,2.629e+09   ,2.4  ,2.5  ,0.88836
632  ,1.962e+09   ,2.4  ,2.5  ,0.69127
633  ,1.536e+09   ,2.4  ,2.5  ,0.49418
634  ,8.793e+08   ,2.4  ,2.5  ,0.29709
796  ,1.140e+09   ,-2.5  ,2.2  ,0.1
797  ,1.293e+09   ,-2.5  ,2  ,0.1
798  ,1.718e+09   ,-2.5  ,1.8  ,0.1
799  ,1.749e+09   ,-2.5  ,1.6  ,0.1
800  ,1.938e+09   ,-2.5  ,1.4  ,0.1
801  ,2.190e+09   ,-2.5  ,1.2  ,0.1
802  ,2.032e+09   ,-2.5  ,1  ,0.1
803  ,2.118e+09   ,-2.5  ,0.8  ,0.1
804  ,2.240e+09   ,-2.5  ,0.6  ,0.1
805  ,2.393e+09   ,-2.5  ,0.4  ,0.1
806  ,2.120e+09   ,-2.5  ,0.2  ,0.1
807  ,1.933e+09   ,-2.5  ,5.8879E-16  ,0.1
808  ,1.889e+09   ,-2.5  ,-0.2  ,0.1
809  ,1.888e+09   ,-2.5  ,-0.4  ,0.1
810  ,1.843e+09   ,-2.5  ,-0.6  ,0.1
811  ,1.530e+09   ,-2.5  ,-0.8  ,0.1
812  ,1.681e+09   ,-2.5  ,-1  ,0.1
813  ,1.373e+09   ,-2.5  ,-1.2  ,0.1
814  ,1.508e+09   ,-2.5  ,-1.4  ,0.1
815  ,1.307e+09   ,-2.5  ,-1.6  ,0.1
816  ,1.066e+09   ,-2.5  ,-1.8  ,0.1
817  ,1.242e+09   ,-2.5  ,-2  ,0.1
818  ,8.297e+08   ,-2.5  ,-2.2  ,0.1
819  ,2.031e+09   ,-2.5  ,-2.4  ,4.7
820  ,1.784e+09   ,-2.5  ,-2.4  ,4.5
821  ,1.185e+09   ,-2.5  ,-2.4  ,4.3
822  ,1.310e+09   ,-2.5  ,-2.4  ,4.1
823  ,2.087e+09   ,-2.5  ,-2.4  ,3.9
824  ,2.957e+09   ,-2.5  ,-2.4  ,3.7
825  ,4.258e+09   ,-2.5  ,-2.4  ,3.5
826  ,4.550e+09   ,-2.5  ,-2.4  ,3.3
827  ,5.644e+09   ,-2.5  ,-2.4  ,3.1
828  ,5.692e+09   ,-2.5  ,-2.4  ,2.9
829  ,5.101e+09   ,-2.5  ,-2.4  ,2.7
830  ,5.239e+09   ,-2.5  ,-2.4  ,2.5
831  ,4.122e+09   ,-2.5  ,-2.4  ,2.3
832  ,3.719e+09   ,-2.5  ,-2.4  ,2.1
833  ,2.270e+09   ,-2.5  ,-2.4  ,1.9
834  ,1.098e+09   ,-2.5  ,-2.4  ,1.7
835  ,6.419e+08   ,-2.5  ,-2.4  ,1.5
836  ,1.285e+09   ,-2.5  ,-2.4  ,1.3
837  ,1.589e+09   ,-2.5  ,-2.4  ,1.1
838  ,1.647e+09   ,-2.5  ,-2.4  ,0.9
839  ,1.635e+09   ,-2.5  ,-2.4  ,0.7
840  ,1.792e+09   ,-2.5  ,-2.4  ,0.5
841  ,1.869e+09   ,-2.5  ,-2.4  ,0.3
842  ,1.246e+09   ,-2.5  ,2.2  ,4.9
843  ,1.656e+09   ,-2.5  ,2  ,4.9
844  ,1.722e+09   ,-2.5  ,1.8  ,4.9
845  ,1.722e+09   ,-2.5  ,1.6  ,4.9
846  ,1.570e+09   ,-2.5  ,1.4  ,4.9
847  ,1.636e+09   ,-2.5  ,1.2  ,4.9
848  ,1.655e+09   ,-2.5  ,1  ,4.9
849  ,2.323e+09   ,-2.5  ,0.8  ,4.9
850  ,2.237e+09   ,-2.5  ,0.6  ,4.9
851  ,2.214e+09   ,-2.5  ,0.4  ,4.9
852  ,2.094e+09   ,-2.5  ,0.2  ,4.9
853  ,1.614e+09   ,-2.5  ,5.8879E-16  ,4.9
854  ,1.709e+09   ,-2.5  ,-0.2  ,4.9
855  ,1.368e+09   ,-2.5  ,-0.4  ,4.9
856  ,1.045e+09   ,-2.5  ,-0.6  ,4.9
857  ,9.666e+08   ,-2.5  ,-0.8  ,4.9
858  ,1.053e+09   ,-2.5  ,-1  ,4.9
859  ,8.724e+08   ,-2.5  ,-1.2  ,4.9
860  ,9.640e+08   ,-2.5  ,-1.4  ,4.9
861  ,8.881e+08   ,-2.5  ,-1.6  ,4.9
862  ,7.774e+08   ,-2.5  ,-1.8  ,4.9
863  ,9.569e+08   ,-2.5  ,-2  ,4.9
864  ,9.266e+08   ,-2.5  ,-2.2  ,4.9
865  ,1.625e+09   ,-2.5  ,2.4  ,4.7
866  ,2.085e+09   ,-2.5  ,2.4  ,4.5
867  ,2.194e+09   ,-2.5  ,2.4  ,4.3
868  ,1.780e+09   ,-2.5  ,2.4  ,4.1
869  ,1.989e+09   ,-2.5  ,2.4  ,3.9
870  ,1.976e+09   ,-2.5  ,2.4  ,3.7
871  ,2.205e+09   ,-2.5  ,2.4  ,3.5
872  ,2.793e+09   ,-2.5  ,2.4  ,3.3
873  ,2.309e+09   ,-2.5  ,2.4  ,3.1
874  ,1.208e+09   ,-2.5  ,2.4  ,2.9
875  ,1.009e+09   ,-2.5  ,2.4  ,2.7
876  ,9.863e+08   ,-2.5  ,2.4  ,2.5
877  ,9.336e+08   ,-2.5  ,2.4  ,2.3
878  ,1.087e+09   ,-2.5  ,2.4  ,2.1
879  ,8.570e+08   ,-2.5  ,2.4  ,1.9
880  ,1.792e+09   ,-2.5  ,2.4  ,1.7
881  ,2.362e+09   ,-2.5  ,2.4  ,1.5
882  ,2.487e+09   ,-2.5  ,2.4  ,1.3
883  ,2.148e+09   ,-2.5  ,2.4  ,1.1
884  ,2.121e+09   ,-2.5  ,2.4  ,0.9
885  ,2.001e+09   ,-2.5  ,2.4  ,0.7
886  ,1.955e+09   ,-2.5  ,2.4  ,0.5
887  ,1.586e+09   ,-2.5  ,2.4  ,0.3
1044  ,1.823e+09   ,-2.3  ,-2.5  ,0.44697
1045  ,1.973e+09   ,-2.3  ,-2.5  ,0.68705
1046  ,2.088e+09   ,-2.3  ,-2.5  ,0.92554
1047  ,2.080e+09   ,-2.3  ,-2.5  ,1.1682
1048  ,1.435e+09   ,-2.3  ,-2.5  ,1.4148
1049  ,4.975e+08   ,-2.3  ,-2.5  ,1.6581
1050  ,1.245e+09   ,-2.3  ,-2.5  ,1.8967
1051  ,2.157e+09   ,-2.3  ,-2.5  ,2.1357
1052  ,2.778e+09   ,-2.3  ,-2.5  ,2.3794
1053  ,3.393e+09   ,-2.3  ,-2.5  ,2.6206
1054  ,4.050e+09   ,-2.3  ,-2.5  ,2.8643
1055  ,4.066e+09   ,-2.3  ,-2.5  ,3.1033
1056  ,3.794e+09   ,-2.3  ,-2.5  ,3.342
1057  ,3.030e+09   ,-2.3  ,-2.5  ,3.5852
1058  ,1.934e+09   ,-2.3  ,-2.5  ,3.8318
1059  ,9.553e+08   ,-2.3  ,-2.5  ,4.0745
1060  ,7.049e+08   ,-2.3  ,-2.5  ,4.3129
1061  ,1.421e+09   ,-2.3  ,-2.5  ,4.553
1062  ,2.791e+09   ,-2.053  ,-2.5  ,4.8
1063  ,2.580e+09   ,-1.8129  ,-2.5  ,4.8
1064  ,2.690e+09   ,-1.5745  ,-2.5  ,4.8
1065  ,2.862e+09   ,-1.3318  ,-2.5  ,4.8
1066  ,3.185e+09   ,-1.0852  ,-2.5  ,4.8
1067  ,3.285e+09   ,-0.84195  ,-2.5  ,4.8
1068  ,3.790e+09   ,-0.60329  ,-2.5  ,4.8
1069  ,4.452e+09   ,-0.3643  ,-2.5  ,4.8
1070  ,4.495e+09   ,-0.12055  ,-2.5  ,4.8
1071  ,4.224e+09   ,0.12056  ,-2.5  ,4.8
1072  ,3.720e+09   ,0.3643  ,-2.5  ,4.8
1073  ,2.992e+09   ,0.6033  ,-2.5  ,4.8
1074  ,1.890e+09   ,0.84195  ,-2.5  ,4.8
1075  ,5.407e+08   ,1.0852  ,-2.5  ,4.8
1076  ,1.284e+09   ,1.3318  ,-2.5  ,4.8
1077  ,3.555e+09   ,1.5745  ,-2.5  ,4.8
1078  ,5.783e+09   ,1.8129  ,-2.5  ,4.8
1079  ,9.445e+09   ,2.053  ,-2.5  ,4.8
1080  ,9.644e+09   ,2.3  ,-2.5  ,4.553
1081  ,5.913e+09   ,2.3  ,-2.5  ,4.3129
1082  ,4.035e+09   ,2.3  ,-2.5  ,4.0745
1083  ,1.872e+09   ,2.3  ,-2.5  ,3.8318
1084  ,9.657e+08   ,2.3  ,-2.5  ,3.5852
1085  ,2.193e+09   ,2.3  ,-2.5  ,3.3419
1086  ,2.937e+09   ,2.3  ,-2.5  ,3.1033
1087  ,3.403e+09   ,2.3  ,-2.5  ,2.8643
1088  ,4.012e+09   ,2.3  ,-2.5  ,2.6206
1089  ,4.553e+09   ,2.3  ,-2.5  ,2.3794
1090  ,4.708e+09   ,2.3  ,-2.5  ,2.1357
1091  ,3.955e+09   ,2.3  ,-2.5  ,1.8967
1092  ,3.187e+09   ,2.3  ,-2.5  ,1.658
1093  ,2.936e+09   ,2.3  ,-2.5  ,1.4148
