Date:  12:54, Monday, July 10, 2023
Model name: Hollow_DropBox
Study name: DropTest_300fts(-Default-)
Plot type:  Stress1
Plot step: 16   time : 83.9512 Microseconds
Result Type: von Mises 


Node  ,Value (N/m^2)  ,X (in)  ,Y (in)  ,Z (in)
100  ,1.926e+09   ,2.4  ,-0.034907  ,5
101  ,1.944e+09   ,2.4  ,0.16218  ,5
102  ,2.126e+09   ,2.4  ,0.35927  ,5
103  ,2.553e+09   ,2.4  ,0.55637  ,5
104  ,2.452e+09   ,2.4  ,0.75346  ,5
105  ,2.104e+09   ,2.4  ,0.95055  ,5
106  ,2.161e+09   ,2.4  ,1.1476  ,5
107  ,3.482e+09   ,2.4  ,1.3447  ,5
108  ,5.259e+09   ,2.4  ,1.5418  ,5
109  ,6.915e+09   ,2.4  ,1.7389  ,5
110  ,1.267e+10   ,2.4  ,1.936  ,5
111  ,1.809e+10   ,2.2665  ,2.2665  ,5
112  ,1.413e+10   ,1.936  ,2.4  ,5
113  ,7.658e+09   ,1.7389  ,2.4  ,5
114  ,6.073e+09   ,1.5418  ,2.4  ,5
115  ,4.321e+09   ,1.3447  ,2.4  ,5
116  ,3.580e+09   ,1.1476  ,2.4  ,5
117  ,3.617e+09   ,0.95055  ,2.4  ,5
118  ,3.661e+09   ,0.75346  ,2.4  ,5
119  ,3.519e+09   ,0.55637  ,2.4  ,5
120  ,3.015e+09   ,0.35927  ,2.4  ,5
121  ,2.913e+09   ,0.16218  ,2.4  ,5
122  ,2.762e+09   ,-0.034907  ,2.4  ,5
123  ,2.835e+09   ,-0.232  ,2.4  ,5
124  ,2.545e+09   ,-0.42909  ,2.4  ,5
125  ,2.459e+09   ,-0.62618  ,2.4  ,5
126  ,2.902e+09   ,-0.82327  ,2.4  ,5
127  ,2.540e+09   ,-1.0204  ,2.4  ,5
128  ,2.290e+09   ,-1.2175  ,2.4  ,5
129  ,1.898e+09   ,-1.4145  ,2.4  ,5
130  ,1.282e+09   ,-1.6116  ,2.4  ,5
131  ,8.362e+08   ,-1.8087  ,2.4  ,5
132  ,6.278e+08   ,-2.0058  ,2.4  ,5
133  ,5.149e+08   ,-2.2029  ,2.4  ,5
294  ,2.673e+09   ,2.5  ,-2.2029  ,4.9
295  ,3.319e+09   ,2.5  ,-2.0058  ,4.9
296  ,2.702e+09   ,2.5  ,-1.8087  ,4.9
297  ,2.703e+09   ,2.5  ,-1.6116  ,4.9
298  ,2.203e+09   ,2.5  ,-1.4145  ,4.9
299  ,2.214e+09   ,2.5  ,-1.2175  ,4.9
300  ,2.527e+09   ,2.5  ,-1.0204  ,4.9
301  ,1.972e+09   ,2.5  ,-0.82327  ,4.9
302  ,2.286e+09   ,2.5  ,-0.62618  ,4.9
303  ,2.181e+09   ,2.5  ,-0.42909  ,4.9
304  ,2.523e+09   ,2.5  ,-0.232  ,4.9
305  ,2.990e+09   ,2.5  ,-0.034907  ,4.9
306  ,2.568e+09   ,2.5  ,0.16218  ,4.9
307  ,2.164e+09   ,2.5  ,0.35927  ,4.9
308  ,2.350e+09   ,2.5  ,0.55637  ,4.9
309  ,2.393e+09   ,2.5  ,0.75346  ,4.9
310  ,2.331e+09   ,2.5  ,0.95055  ,4.9
311  ,3.053e+09   ,2.5  ,1.1476  ,4.9
312  ,3.720e+09   ,2.5  ,1.3447  ,4.9
313  ,5.319e+09   ,2.5  ,1.5418  ,4.9
314  ,8.749e+09   ,2.5  ,1.7389  ,4.9
315  ,1.364e+10   ,2.5  ,1.936  ,4.9
316  ,5.497e+09   ,2.5  ,-2.4  ,4.7
317  ,1.695e+09   ,2.5  ,-2.4  ,4.5
318  ,7.852e+08   ,2.5  ,-2.4  ,4.3
319  ,2.020e+09   ,2.5  ,-2.4  ,4.1
320  ,2.829e+09   ,2.5  ,-2.4  ,3.9
321  ,3.399e+09   ,2.5  ,-2.4  ,3.7
322  ,3.788e+09   ,2.5  ,-2.4  ,3.5
323  ,3.921e+09   ,2.5  ,-2.4  ,3.3
324  ,3.629e+09   ,2.5  ,-2.4  ,3.1
325  ,2.712e+09   ,2.5  ,-2.4  ,2.9
326  ,1.767e+09   ,2.5  ,-2.4  ,2.7
327  ,6.822e+08   ,2.5  ,-2.4  ,2.5
328  ,1.796e+08   ,2.5  ,-2.4  ,2.3
329  ,7.734e+08   ,2.5  ,-2.4  ,2.1
330  ,8.984e+08   ,2.5  ,-2.4  ,1.9
331  ,8.807e+08   ,2.5  ,-2.4  ,1.7
332  ,9.258e+08   ,2.5  ,-2.4  ,1.5
333  ,1.101e+09   ,2.5  ,-2.4  ,1.3
334  ,1.364e+09   ,2.5  ,-2.4  ,1.1
335  ,2.041e+09   ,2.5  ,-2.4  ,0.9
336  ,2.804e+09   ,2.5  ,-2.4  ,0.7
337  ,2.725e+09   ,2.5  ,-2.4  ,0.5
338  ,2.637e+09   ,2.5  ,-2.4  ,0.3
339  ,1.263e+09   ,2.5  ,-2.2  ,0.1
340  ,1.376e+09   ,2.5  ,-2  ,0.1
341  ,1.063e+09   ,2.5  ,-1.8  ,0.1
342  ,1.060e+09   ,2.5  ,-1.6  ,0.1
343  ,8.767e+08   ,2.5  ,-1.4  ,0.1
344  ,9.465e+08   ,2.5  ,-1.2  ,0.1
345  ,1.017e+09   ,2.5  ,-1  ,0.1
346  ,8.075e+08   ,2.5  ,-0.8  ,0.1
347  ,9.183e+08   ,2.5  ,-0.6  ,0.1
348  ,9.777e+08   ,2.5  ,-0.4  ,0.1
349  ,9.547e+08   ,2.5  ,-0.2  ,0.1
350  ,9.960e+08   ,2.5  ,-1.7664E-15  ,0.1
351  ,1.058e+09   ,2.5  ,0.2  ,0.1
352  ,1.287e+09   ,2.5  ,0.4  ,0.1
353  ,1.332e+09   ,2.5  ,0.6  ,0.1
354  ,1.541e+09   ,2.5  ,0.8  ,0.1
355  ,1.142e+09   ,2.5  ,1  ,0.1
356  ,1.052e+09   ,2.5  ,1.2  ,0.1
357  ,9.348e+08   ,2.5  ,1.4  ,0.1
358  ,8.771e+08   ,2.5  ,1.6  ,0.1
359  ,6.592e+08   ,2.5  ,1.8  ,0.1
360  ,6.057e+08   ,2.5  ,2  ,0.1
361  ,6.190e+08   ,2.5  ,2.2  ,0.1
362  ,1.554e+10   ,2.5  ,2.4  ,4.436
363  ,9.544e+09   ,2.5  ,2.4  ,4.2389
364  ,5.903e+09   ,2.5  ,2.4  ,4.0418
365  ,4.477e+09   ,2.5  ,2.4  ,3.8447
366  ,3.822e+09   ,2.5  ,2.4  ,3.6476
367  ,3.719e+09   ,2.5  ,2.4  ,3.4505
368  ,3.800e+09   ,2.5  ,2.4  ,3.2535
369  ,3.659e+09   ,2.5  ,2.4  ,3.0564
370  ,3.272e+09   ,2.5  ,2.4  ,2.8593
371  ,3.047e+09   ,2.5  ,2.4  ,2.6622
372  ,3.116e+09   ,2.5  ,2.4  ,2.4651
373  ,2.797e+09   ,2.5  ,2.4  ,2.268
374  ,2.787e+09   ,2.5  ,2.4  ,2.0709
375  ,2.698e+09   ,2.5  ,2.4  ,1.8738
376  ,2.770e+09   ,2.5  ,2.4  ,1.6767
377  ,1.871e+09   ,2.5  ,2.4  ,1.4796
378  ,1.914e+09   ,2.5  ,2.4  ,1.2825
379  ,1.782e+09   ,2.5  ,2.4  ,1.0855
380  ,1.652e+09   ,2.5  ,2.4  ,0.88836
381  ,1.289e+09   ,2.5  ,2.4  ,0.69127
382  ,7.091e+08   ,2.5  ,2.4  ,0.49418
383  ,5.766e+08   ,2.5  ,2.4  ,0.29709
384  ,1.749e+10   ,2.5  ,2.2665  ,4.7665
544  ,5.427e+08   ,2.2  ,2.5  ,0.1
545  ,7.875e+08   ,2  ,2.5  ,0.1
546  ,9.051e+08   ,1.8  ,2.5  ,0.1
547  ,1.036e+09   ,1.6  ,2.5  ,0.1
548  ,1.048e+09   ,1.4  ,2.5  ,0.1
549  ,1.285e+09   ,1.2  ,2.5  ,0.1
550  ,1.580e+09   ,1  ,2.5  ,0.1
551  ,2.180e+09   ,0.8  ,2.5  ,0.1
552  ,2.197e+09   ,0.6  ,2.5  ,0.1
553  ,2.130e+09   ,0.4  ,2.5  ,0.1
554  ,2.198e+09   ,0.2  ,2.5  ,0.1
555  ,1.928e+09   ,5.8879E-16  ,2.5  ,0.1
556  ,1.131e+09   ,-0.2  ,2.5  ,0.1
557  ,1.434e+09   ,-0.4  ,2.5  ,0.1
558  ,1.621e+09   ,-0.6  ,2.5  ,0.1
559  ,1.903e+09   ,-0.8  ,2.5  ,0.1
560  ,1.902e+09   ,-1  ,2.5  ,0.1
561  ,1.839e+09   ,-1.2  ,2.5  ,0.1
562  ,1.690e+09   ,-1.4  ,2.5  ,0.1
563  ,1.630e+09   ,-1.6  ,2.5  ,0.1
564  ,1.491e+09   ,-1.8  ,2.5  ,0.1
565  ,1.238e+09   ,-2  ,2.5  ,0.1
566  ,9.883e+08   ,-2.2  ,2.5  ,0.1
567  ,5.711e+08   ,-2.4  ,2.5  ,4.7
568  ,8.832e+08   ,-2.4  ,2.5  ,4.5
569  ,9.489e+08   ,-2.4  ,2.5  ,4.3
570  ,1.036e+09   ,-2.4  ,2.5  ,4.1
571  ,1.047e+09   ,-2.4  ,2.5  ,3.9
572  ,1.154e+09   ,-2.4  ,2.5  ,3.7
573  ,1.390e+09   ,-2.4  ,2.5  ,3.5
574  ,2.056e+09   ,-2.4  ,2.5  ,3.3
575  ,1.923e+09   ,-2.4  ,2.5  ,3.1
576  ,1.789e+09   ,-2.4  ,2.5  ,2.9
577  ,1.788e+09   ,-2.4  ,2.5  ,2.7
578  ,1.744e+09   ,-2.4  ,2.5  ,2.5
579  ,1.662e+09   ,-2.4  ,2.5  ,2.3
580  ,1.667e+09   ,-2.4  ,2.5  ,2.1
581  ,1.686e+09   ,-2.4  ,2.5  ,1.9
582  ,1.837e+09   ,-2.4  ,2.5  ,1.7
583  ,1.880e+09   ,-2.4  ,2.5  ,1.5
584  ,1.866e+09   ,-2.4  ,2.5  ,1.3
585  ,1.764e+09   ,-2.4  ,2.5  ,1.1
586  ,1.690e+09   ,-2.4  ,2.5  ,0.9
587  ,1.497e+09   ,-2.4  ,2.5  ,0.7
588  ,1.302e+09   ,-2.4  ,2.5  ,0.5
589  ,1.031e+09   ,-2.4  ,2.5  ,0.3
590  ,1.584e+10   ,1.936  ,2.5  ,4.9
591  ,6.956e+09   ,1.7389  ,2.5  ,4.9
592  ,5.296e+09   ,1.5418  ,2.5  ,4.9
593  ,4.617e+09   ,1.3447  ,2.5  ,4.9
594  ,3.335e+09   ,1.1476  ,2.5  ,4.9
595  ,3.715e+09   ,0.95055  ,2.5  ,4.9
596  ,3.840e+09   ,0.75346  ,2.5  ,4.9
597  ,3.612e+09   ,0.55637  ,2.5  ,4.9
598  ,3.357e+09   ,0.35927  ,2.5  ,4.9
599  ,2.777e+09   ,0.16218  ,2.5  ,4.9
600  ,2.598e+09   ,-0.034907  ,2.5  ,4.9
601  ,2.481e+09   ,-0.232  ,2.5  ,4.9
602  ,2.963e+09   ,-0.42909  ,2.5  ,4.9
603  ,3.114e+09   ,-0.62618  ,2.5  ,4.9
604  ,2.949e+09   ,-0.82327  ,2.5  ,4.9
605  ,2.794e+09   ,-1.0204  ,2.5  ,4.9
606  ,2.546e+09   ,-1.2175  ,2.5  ,4.9
607  ,1.918e+09   ,-1.4145  ,2.5  ,4.9
608  ,1.445e+09   ,-1.6116  ,2.5  ,4.9
609  ,9.631e+08   ,-1.8087  ,2.5  ,4.9
610  ,5.385e+08   ,-2.0058  ,2.5  ,4.9
611  ,3.390e+08   ,-2.2029  ,2.5  ,4.9
612  ,2.012e+10   ,2.2665  ,2.5  ,4.7665
613  ,1.367e+10   ,2.4  ,2.5  ,4.436
614  ,8.638e+09   ,2.4  ,2.5  ,4.2389
615  ,5.664e+09   ,2.4  ,2.5  ,4.0418
616  ,4.424e+09   ,2.4  ,2.5  ,3.8447
617  ,3.829e+09   ,2.4  ,2.5  ,3.6476
618  ,3.597e+09   ,2.4  ,2.5  ,3.4505
619  ,3.880e+09   ,2.4  ,2.5  ,3.2535
620  ,3.704e+09   ,2.4  ,2.5  ,3.0564
621  ,3.208e+09   ,2.4  ,2.5  ,2.8593
622  ,3.017e+09   ,2.4  ,2.5  ,2.6622
623  ,2.687e+09   ,2.4  ,2.5  ,2.4651
624  ,2.696e+09   ,2.4  ,2.5  ,2.268
625  ,2.605e+09   ,2.4  ,2.5  ,2.0709
626  ,2.715e+09   ,2.4  ,2.5  ,1.8738
627  ,2.842e+09   ,2.4  ,2.5  ,1.6767
628  ,2.829e+09   ,2.4  ,2.5  ,1.4796
629  ,2.783e+09   ,2.4  ,2.5  ,1.2825
630  ,1.931e+09   ,2.4  ,2.5  ,1.0855
631  ,1.484e+09   ,2.4  ,2.5  ,0.88836
632  ,9.759e+08   ,2.4  ,2.5  ,0.69127
633  ,7.663e+08   ,2.4  ,2.5  ,0.49418
634  ,4.519e+08   ,2.4  ,2.5  ,0.29709
796  ,4.763e+08   ,-2.5  ,2.2  ,0.1
797  ,9.845e+08   ,-2.5  ,2  ,0.1
798  ,1.295e+09   ,-2.5  ,1.8  ,0.1
799  ,1.528e+09   ,-2.5  ,1.6  ,0.1
800  ,1.714e+09   ,-2.5  ,1.4  ,0.1
801  ,1.834e+09   ,-2.5  ,1.2  ,0.1
802  ,1.993e+09   ,-2.5  ,1  ,0.1
803  ,2.030e+09   ,-2.5  ,0.8  ,0.1
804  ,2.001e+09   ,-2.5  ,0.6  ,0.1
805  ,2.005e+09   ,-2.5  ,0.4  ,0.1
806  ,1.902e+09   ,-2.5  ,0.2  ,0.1
807  ,1.944e+09   ,-2.5  ,5.8879E-16  ,0.1
808  ,2.066e+09   ,-2.5  ,-0.2  ,0.1
809  ,2.141e+09   ,-2.5  ,-0.4  ,0.1
810  ,1.822e+09   ,-2.5  ,-0.6  ,0.1
811  ,1.429e+09   ,-2.5  ,-0.8  ,0.1
812  ,1.151e+09   ,-2.5  ,-1  ,0.1
813  ,7.862e+08   ,-2.5  ,-1.2  ,0.1
814  ,6.648e+08   ,-2.5  ,-1.4  ,0.1
815  ,4.786e+08   ,-2.5  ,-1.6  ,0.1
816  ,4.137e+08   ,-2.5  ,-1.8  ,0.1
817  ,7.048e+08   ,-2.5  ,-2  ,0.1
818  ,8.920e+08   ,-2.5  ,-2.2  ,0.1
819  ,1.662e+09   ,-2.5  ,-2.4  ,4.7
820  ,1.094e+09   ,-2.5  ,-2.4  ,4.5
821  ,1.535e+09   ,-2.5  ,-2.4  ,4.3
822  ,2.345e+09   ,-2.5  ,-2.4  ,4.1
823  ,2.691e+09   ,-2.5  ,-2.4  ,3.9
824  ,2.802e+09   ,-2.5  ,-2.4  ,3.7
825  ,3.072e+09   ,-2.5  ,-2.4  ,3.5
826  ,2.801e+09   ,-2.5  ,-2.4  ,3.3
827  ,2.691e+09   ,-2.5  ,-2.4  ,3.1
828  ,1.994e+09   ,-2.5  ,-2.4  ,2.9
829  ,1.362e+09   ,-2.5  ,-2.4  ,2.7
830  ,7.498e+08   ,-2.5  ,-2.4  ,2.5
831  ,3.074e+08   ,-2.5  ,-2.4  ,2.3
832  ,2.528e+08   ,-2.5  ,-2.4  ,2.1
833  ,5.723e+08   ,-2.5  ,-2.4  ,1.9
834  ,8.478e+08   ,-2.5  ,-2.4  ,1.7
835  ,1.222e+09   ,-2.5  ,-2.4  ,1.5
836  ,1.418e+09   ,-2.5  ,-2.4  ,1.3
837  ,1.515e+09   ,-2.5  ,-2.4  ,1.1
838  ,1.554e+09   ,-2.5  ,-2.4  ,0.9
839  ,1.391e+09   ,-2.5  ,-2.4  ,0.7
840  ,1.081e+09   ,-2.5  ,-2.4  ,0.5
841  ,1.602e+09   ,-2.5  ,-2.4  ,0.3
842  ,4.054e+08   ,-2.5  ,2.2  ,4.9
843  ,7.252e+08   ,-2.5  ,2  ,4.9
844  ,7.977e+08   ,-2.5  ,1.8  ,4.9
845  ,8.567e+08   ,-2.5  ,1.6  ,4.9
846  ,8.703e+08   ,-2.5  ,1.4  ,4.9
847  ,9.976e+08   ,-2.5  ,1.2  ,4.9
848  ,1.131e+09   ,-2.5  ,1  ,4.9
849  ,1.593e+09   ,-2.5  ,0.8  ,4.9
850  ,1.334e+09   ,-2.5  ,0.6  ,4.9
851  ,1.171e+09   ,-2.5  ,0.4  ,4.9
852  ,1.117e+09   ,-2.5  ,0.2  ,4.9
853  ,1.019e+09   ,-2.5  ,5.8879E-16  ,4.9
854  ,8.333e+08   ,-2.5  ,-0.2  ,4.9
855  ,6.762e+08   ,-2.5  ,-0.4  ,4.9
856  ,6.550e+08   ,-2.5  ,-0.6  ,4.9
857  ,7.640e+08   ,-2.5  ,-0.8  ,4.9
858  ,8.985e+08   ,-2.5  ,-1  ,4.9
859  ,8.685e+08   ,-2.5  ,-1.2  ,4.9
860  ,8.089e+08   ,-2.5  ,-1.4  ,4.9
861  ,7.369e+08   ,-2.5  ,-1.6  ,4.9
862  ,8.623e+08   ,-2.5  ,-1.8  ,4.9
863  ,1.153e+09   ,-2.5  ,-2  ,4.9
864  ,1.314e+09   ,-2.5  ,-2.2  ,4.9
865  ,5.181e+08   ,-2.5  ,2.4  ,4.7
866  ,9.036e+08   ,-2.5  ,2.4  ,4.5
867  ,1.086e+09   ,-2.5  ,2.4  ,4.3
868  ,1.016e+09   ,-2.5  ,2.4  ,4.1
869  ,1.239e+09   ,-2.5  ,2.4  ,3.9
870  ,1.375e+09   ,-2.5  ,2.4  ,3.7
871  ,1.572e+09   ,-2.5  ,2.4  ,3.5
872  ,1.897e+09   ,-2.5  ,2.4  ,3.3
873  ,1.792e+09   ,-2.5  ,2.4  ,3.1
874  ,1.660e+09   ,-2.5  ,2.4  ,2.9
875  ,1.657e+09   ,-2.5  ,2.4  ,2.7
876  ,1.664e+09   ,-2.5  ,2.4  ,2.5
877  ,1.615e+09   ,-2.5  ,2.4  ,2.3
878  ,1.612e+09   ,-2.5  ,2.4  ,2.1
879  ,1.619e+09   ,-2.5  ,2.4  ,1.9
880  ,1.677e+09   ,-2.5  ,2.4  ,1.7
881  ,1.622e+09   ,-2.5  ,2.4  ,1.5
882  ,1.661e+09   ,-2.5  ,2.4  ,1.3
883  ,1.542e+09   ,-2.5  ,2.4  ,1.1
884  ,1.476e+09   ,-2.5  ,2.4  ,0.9
885  ,1.246e+09   ,-2.5  ,2.4  ,0.7
886  ,1.047e+09   ,-2.5  ,2.4  ,0.5
887  ,6.631e+08   ,-2.5  ,2.4  ,0.3
1044  ,1.549e+09   ,-2.3  ,-2.5  ,0.44697
1045  ,3.635e+08   ,-2.3  ,-2.5  ,0.68705
1046  ,1.699e+08   ,-2.3  ,-2.5  ,0.92554
1047  ,4.385e+07   ,-2.3  ,-2.5  ,1.1682
1048  ,3.718e+08   ,-2.3  ,-2.5  ,1.4148
1049  ,1.011e+09   ,-2.3  ,-2.5  ,1.6581
1050  ,1.661e+09   ,-2.3  ,-2.5  ,1.8967
1051  ,1.897e+09   ,-2.3  ,-2.5  ,2.1357
1052  ,1.523e+09   ,-2.3  ,-2.5  ,2.3794
1053  ,8.555e+08   ,-2.3  ,-2.5  ,2.6206
1054  ,2.067e+08   ,-2.3  ,-2.5  ,2.8643
1055  ,6.748e+08   ,-2.3  ,-2.5  ,3.1033
1056  ,1.259e+09   ,-2.3  ,-2.5  ,3.342
1057  ,1.666e+09   ,-2.3  ,-2.5  ,3.5852
1058  ,1.908e+09   ,-2.3  ,-2.5  ,3.8318
1059  ,1.808e+09   ,-2.3  ,-2.5  ,4.0745
1060  ,1.330e+09   ,-2.3  ,-2.5  ,4.3129
1061  ,8.362e+08   ,-2.3  ,-2.5  ,4.553
1062  ,3.436e+09   ,-2.053  ,-2.5  ,4.8
1063  ,2.888e+09   ,-1.8129  ,-2.5  ,4.8
1064  ,2.084e+09   ,-1.5745  ,-2.5  ,4.8
1065  ,7.697e+08   ,-1.3318  ,-2.5  ,4.8
1066  ,2.933e+08   ,-1.0852  ,-2.5  ,4.8
1067  ,8.539e+08   ,-0.84195  ,-2.5  ,4.8
1068  ,1.698e+09   ,-0.60329  ,-2.5  ,4.8
1069  ,2.225e+09   ,-0.3643  ,-2.5  ,4.8
1070  ,1.920e+09   ,-0.12055  ,-2.5  ,4.8
1071  ,1.042e+09   ,0.12056  ,-2.5  ,4.8
1072  ,2.814e+08   ,0.3643  ,-2.5  ,4.8
1073  ,8.015e+08   ,0.6033  ,-2.5  ,4.8
1074  ,8.475e+08   ,0.84195  ,-2.5  ,4.8
1075  ,5.895e+08   ,1.0852  ,-2.5  ,4.8
1076  ,3.881e+08   ,1.3318  ,-2.5  ,4.8
1077  ,6.649e+08   ,1.5745  ,-2.5  ,4.8
1078  ,1.923e+09   ,1.8129  ,-2.5  ,4.8
1079  ,4.807e+09   ,2.053  ,-2.5  ,4.8
1080  ,4.864e+09   ,2.3  ,-2.5  ,4.553
1081  ,1.951e+09   ,2.3  ,-2.5  ,4.3129
1082  ,6.585e+08   ,2.3  ,-2.5  ,4.0745
1083  ,5.395e+08   ,2.3  ,-2.5  ,3.8318
1084  ,6.806e+08   ,2.3  ,-2.5  ,3.5852
1085  ,8.259e+08   ,2.3  ,-2.5  ,3.3419
1086  ,6.570e+08   ,2.3  ,-2.5  ,3.1033
1087  ,4.556e+08   ,2.3  ,-2.5  ,2.8643
1088  ,1.249e+09   ,2.3  ,-2.5  ,2.6206
1089  ,1.938e+09   ,2.3  ,-2.5  ,2.3794
1090  ,2.136e+09   ,2.3  ,-2.5  ,2.1357
1091  ,1.528e+09   ,2.3  ,-2.5  ,1.8967
1092  ,6.614e+08   ,2.3  ,-2.5  ,1.658
1093  ,1.813e+08   ,2.3  ,-2.5  ,1.4148
