Date:  12:55, Monday, July 10, 2023
Model name: Hollow_DropBox
Study name: DropTest_300fts(-Default-)
Plot type:  Stress1
Plot step: 18   time : 94.4449 Microseconds
Result Type: von Mises 


Node  ,Value (N/m^2)  ,X (in)  ,Y (in)  ,Z (in)
589  ,1.448e+09   ,-2.4  ,2.5  ,0.3
590  ,1.482e+10   ,1.936  ,2.5  ,4.9
591  ,6.781e+09   ,1.7389  ,2.5  ,4.9
592  ,5.116e+09   ,1.5418  ,2.5  ,4.9
593  ,4.398e+09   ,1.3447  ,2.5  ,4.9
594  ,3.438e+09   ,1.1476  ,2.5  ,4.9
595  ,3.394e+09   ,0.95055  ,2.5  ,4.9
596  ,3.514e+09   ,0.75346  ,2.5  ,4.9
597  ,3.389e+09   ,0.55637  ,2.5  ,4.9
598  ,3.161e+09   ,0.35927  ,2.5  ,4.9
599  ,2.713e+09   ,0.16218  ,2.5  ,4.9
600  ,2.587e+09   ,-0.034907  ,2.5  ,4.9
601  ,2.421e+09   ,-0.232  ,2.5  ,4.9
602  ,3.142e+09   ,-0.42909  ,2.5  ,4.9
603  ,3.334e+09   ,-0.62618  ,2.5  ,4.9
604  ,3.077e+09   ,-0.82327  ,2.5  ,4.9
605  ,3.365e+09   ,-1.0204  ,2.5  ,4.9
606  ,3.170e+09   ,-1.2175  ,2.5  ,4.9
607  ,2.415e+09   ,-1.4145  ,2.5  ,4.9
608  ,1.832e+09   ,-1.6116  ,2.5  ,4.9
609  ,1.178e+09   ,-1.8087  ,2.5  ,4.9
610  ,6.738e+08   ,-2.0058  ,2.5  ,4.9
611  ,4.845e+08   ,-2.2029  ,2.5  ,4.9
612  ,1.899e+10   ,2.2665  ,2.5  ,4.7665
613  ,1.297e+10   ,2.4  ,2.5  ,4.436
614  ,8.224e+09   ,2.4  ,2.5  ,4.2389
615  ,5.697e+09   ,2.4  ,2.5  ,4.0418
616  ,4.533e+09   ,2.4  ,2.5  ,3.8447
617  ,3.774e+09   ,2.4  ,2.5  ,3.6476
618  ,3.377e+09   ,2.4  ,2.5  ,3.4505
619  ,3.537e+09   ,2.4  ,2.5  ,3.2535
620  ,3.326e+09   ,2.4  ,2.5  ,3.0564
621  ,2.984e+09   ,2.4  ,2.5  ,2.8593
622  ,2.820e+09   ,2.4  ,2.5  ,2.6622
623  ,2.598e+09   ,2.4  ,2.5  ,2.4651
624  ,2.523e+09   ,2.4  ,2.5  ,2.268
625  ,2.582e+09   ,2.4  ,2.5  ,2.0709
626  ,2.690e+09   ,2.4  ,2.5  ,1.8738
627  ,2.910e+09   ,2.4  ,2.5  ,1.6767
628  ,3.191e+09   ,2.4  ,2.5  ,1.4796
629  ,3.258e+09   ,2.4  ,2.5  ,1.2825
630  ,2.218e+09   ,2.4  ,2.5  ,1.0855
631  ,1.676e+09   ,2.4  ,2.5  ,0.88836
632  ,1.191e+09   ,2.4  ,2.5  ,0.69127
633  ,9.659e+08   ,2.4  ,2.5  ,0.49418
634  ,5.156e+08   ,2.4  ,2.5  ,0.29709
796  ,6.643e+08   ,-2.5  ,2.2  ,0.1
797  ,1.162e+09   ,-2.5  ,2  ,0.1
798  ,1.474e+09   ,-2.5  ,1.8  ,0.1
799  ,1.662e+09   ,-2.5  ,1.6  ,0.1
800  ,1.851e+09   ,-2.5  ,1.4  ,0.1
801  ,1.980e+09   ,-2.5  ,1.2  ,0.1
802  ,2.067e+09   ,-2.5  ,1  ,0.1
803  ,2.096e+09   ,-2.5  ,0.8  ,0.1
804  ,2.186e+09   ,-2.5  ,0.6  ,0.1
805  ,2.295e+09   ,-2.5  ,0.4  ,0.1
806  ,2.162e+09   ,-2.5  ,0.2  ,0.1
807  ,2.041e+09   ,-2.5  ,5.8879E-16  ,0.1
808  ,1.937e+09   ,-2.5  ,-0.2  ,0.1
809  ,1.888e+09   ,-2.5  ,-0.4  ,0.1
810  ,1.651e+09   ,-2.5  ,-0.6  ,0.1
811  ,1.291e+09   ,-2.5  ,-0.8  ,0.1
812  ,1.088e+09   ,-2.5  ,-1  ,0.1
813  ,7.659e+08   ,-2.5  ,-1.2  ,0.1
814  ,6.865e+08   ,-2.5  ,-1.4  ,0.1
815  ,4.906e+08   ,-2.5  ,-1.6  ,0.1
816  ,4.337e+08   ,-2.5  ,-1.8  ,0.1
817  ,6.847e+08   ,-2.5  ,-2  ,0.1
818  ,7.177e+08   ,-2.5  ,-2.2  ,0.1
819  ,2.438e+09   ,-2.5  ,-2.4  ,4.7
820  ,1.250e+09   ,-2.5  ,-2.4  ,4.5
821  ,1.780e+09   ,-2.5  ,-2.4  ,4.3
822  ,2.967e+09   ,-2.5  ,-2.4  ,4.1
823  ,3.421e+09   ,-2.5  ,-2.4  ,3.9
824  ,3.536e+09   ,-2.5  ,-2.4  ,3.7
825  ,3.856e+09   ,-2.5  ,-2.4  ,3.5
826  ,3.288e+09   ,-2.5  ,-2.4  ,3.3
827  ,2.942e+09   ,-2.5  ,-2.4  ,3.1
828  ,2.145e+09   ,-2.5  ,-2.4  ,2.9
829  ,1.686e+09   ,-2.5  ,-2.4  ,2.7
830  ,1.416e+09   ,-2.5  ,-2.4  ,2.5
831  ,1.052e+09   ,-2.5  ,-2.4  ,2.3
832  ,5.972e+08   ,-2.5  ,-2.4  ,2.1
833  ,4.400e+08   ,-2.5  ,-2.4  ,1.9
834  ,4.872e+08   ,-2.5  ,-2.4  ,1.7
835  ,6.326e+08   ,-2.5  ,-2.4  ,1.5
836  ,8.648e+08   ,-2.5  ,-2.4  ,1.3
837  ,1.009e+09   ,-2.5  ,-2.4  ,1.1
838  ,8.711e+08   ,-2.5  ,-2.4  ,0.9
839  ,3.641e+08   ,-2.5  ,-2.4  ,0.7
840  ,4.353e+08   ,-2.5  ,-2.4  ,0.5
841  ,1.571e+09   ,-2.5  ,-2.4  ,0.3
842  ,5.254e+08   ,-2.5  ,2.2  ,4.9
843  ,8.795e+08   ,-2.5  ,2  ,4.9
844  ,9.377e+08   ,-2.5  ,1.8  ,4.9
845  ,9.530e+08   ,-2.5  ,1.6  ,4.9
846  ,9.672e+08   ,-2.5  ,1.4  ,4.9
847  ,1.093e+09   ,-2.5  ,1.2  ,4.9
848  ,1.266e+09   ,-2.5  ,1  ,4.9
849  ,1.732e+09   ,-2.5  ,0.8  ,4.9
850  ,1.383e+09   ,-2.5  ,0.6  ,4.9
851  ,1.155e+09   ,-2.5  ,0.4  ,4.9
852  ,1.003e+09   ,-2.5  ,0.2  ,4.9
853  ,7.605e+08   ,-2.5  ,5.8879E-16  ,4.9
854  ,5.415e+08   ,-2.5  ,-0.2  ,4.9
855  ,4.071e+08   ,-2.5  ,-0.4  ,4.9
856  ,4.630e+08   ,-2.5  ,-0.6  ,4.9
857  ,4.830e+08   ,-2.5  ,-0.8  ,4.9
858  ,5.504e+08   ,-2.5  ,-1  ,4.9
859  ,5.549e+08   ,-2.5  ,-1.2  ,4.9
860  ,7.779e+08   ,-2.5  ,-1.4  ,4.9
861  ,7.455e+08   ,-2.5  ,-1.6  ,4.9
862  ,9.334e+08   ,-2.5  ,-1.8  ,4.9
863  ,1.281e+09   ,-2.5  ,-2  ,4.9
864  ,1.331e+09   ,-2.5  ,-2.2  ,4.9
865  ,6.477e+08   ,-2.5  ,2.4  ,4.7
866  ,1.020e+09   ,-2.5  ,2.4  ,4.5
867  ,1.065e+09   ,-2.5  ,2.4  ,4.3
868  ,8.144e+08   ,-2.5  ,2.4  ,4.1
869  ,1.038e+09   ,-2.5  ,2.4  ,3.9
870  ,1.142e+09   ,-2.5  ,2.4  ,3.7
871  ,1.356e+09   ,-2.5  ,2.4  ,3.5
872  ,1.745e+09   ,-2.5  ,2.4  ,3.3
873  ,1.557e+09   ,-2.5  ,2.4  ,3.1
874  ,1.290e+09   ,-2.5  ,2.4  ,2.9
875  ,1.302e+09   ,-2.5  ,2.4  ,2.7
876  ,1.276e+09   ,-2.5  ,2.4  ,2.5
877  ,1.281e+09   ,-2.5  ,2.4  ,2.3
878  ,1.413e+09   ,-2.5  ,2.4  ,2.1
879  ,1.409e+09   ,-2.5  ,2.4  ,1.9
880  ,1.531e+09   ,-2.5  ,2.4  ,1.7
881  ,1.803e+09   ,-2.5  ,2.4  ,1.5
882  ,1.963e+09   ,-2.5  ,2.4  ,1.3
883  ,1.824e+09   ,-2.5  ,2.4  ,1.1
884  ,1.825e+09   ,-2.5  ,2.4  ,0.9
885  ,1.621e+09   ,-2.5  ,2.4  ,0.7
886  ,1.507e+09   ,-2.5  ,2.4  ,0.5
887  ,1.067e+09   ,-2.5  ,2.4  ,0.3
1044  ,1.252e+09   ,-2.3  ,-2.5  ,0.44697
1045  ,3.338e+08   ,-2.3  ,-2.5  ,0.68705
1046  ,1.454e+08   ,-2.3  ,-2.5  ,0.92554
1047  ,1.147e+08   ,-2.3  ,-2.5  ,1.1682
1048  ,4.998e+08   ,-2.3  ,-2.5  ,1.4148
1049  ,1.102e+09   ,-2.3  ,-2.5  ,1.6581
1050  ,1.434e+09   ,-2.3  ,-2.5  ,1.8967
1051  ,1.243e+09   ,-2.3  ,-2.5  ,2.1357
1052  ,6.553e+08   ,-2.3  ,-2.5  ,2.3794
1053  ,1.848e+08   ,-2.3  ,-2.5  ,2.6206
1054  ,5.105e+08   ,-2.3  ,-2.5  ,2.8643
1055  ,1.336e+09   ,-2.3  ,-2.5  ,3.1033
1056  ,1.912e+09   ,-2.3  ,-2.5  ,3.342
1057  ,2.081e+09   ,-2.3  ,-2.5  ,3.5852
1058  ,2.204e+09   ,-2.3  ,-2.5  ,3.8318
1059  ,1.946e+09   ,-2.3  ,-2.5  ,4.0745
1060  ,1.155e+09   ,-2.3  ,-2.5  ,4.3129
1061  ,1.377e+09   ,-2.3  ,-2.5  ,4.553
1062  ,3.370e+09   ,-2.053  ,-2.5  ,4.8
1063  ,2.781e+09   ,-1.8129  ,-2.5  ,4.8
1064  ,1.939e+09   ,-1.5745  ,-2.5  ,4.8
1065  ,8.326e+08   ,-1.3318  ,-2.5  ,4.8
1066  ,2.052e+08   ,-1.0852  ,-2.5  ,4.8
1067  ,9.750e+08   ,-0.84195  ,-2.5  ,4.8
1068  ,1.243e+09   ,-0.60329  ,-2.5  ,4.8
1069  ,8.731e+08   ,-0.3643  ,-2.5  ,4.8
1070  ,3.347e+08   ,-0.12055  ,-2.5  ,4.8
1071  ,3.995e+08   ,0.12056  ,-2.5  ,4.8
1072  ,2.800e+08   ,0.3643  ,-2.5  ,4.8
1073  ,5.325e+08   ,0.6033  ,-2.5  ,4.8
1074  ,8.233e+08   ,0.84195  ,-2.5  ,4.8
1075  ,6.642e+08   ,1.0852  ,-2.5  ,4.8
1076  ,3.798e+08   ,1.3318  ,-2.5  ,4.8
1077  ,1.076e+09   ,1.5745  ,-2.5  ,4.8
1078  ,2.784e+09   ,1.8129  ,-2.5  ,4.8
1079  ,6.276e+09   ,2.053  ,-2.5  ,4.8
1080  ,6.565e+09   ,2.3  ,-2.5  ,4.553
1081  ,2.816e+09   ,2.3  ,-2.5  ,4.3129
1082  ,1.079e+09   ,2.3  ,-2.5  ,4.0745
1083  ,3.493e+08   ,2.3  ,-2.5  ,3.8318
1084  ,7.041e+08   ,2.3  ,-2.5  ,3.5852
1085  ,6.564e+08   ,2.3  ,-2.5  ,3.3419
1086  ,3.855e+08   ,2.3  ,-2.5  ,3.1033
1087  ,2.634e+08   ,2.3  ,-2.5  ,2.8643
1088  ,3.632e+08   ,2.3  ,-2.5  ,2.6206
1089  ,4.170e+08   ,2.3  ,-2.5  ,2.3794
1090  ,1.033e+09   ,2.3  ,-2.5  ,2.1357
1091  ,1.408e+09   ,2.3  ,-2.5  ,1.8967
1092  ,9.971e+08   ,2.3  ,-2.5  ,1.658
1093  ,2.810e+08   ,2.3  ,-2.5  ,1.4148
