Date:  12:43, Monday, July 10, 2023
Model name: Hollow_DropBox
Study name: DropTest_300fts(-Default-)
Plot type:  Stress1
Plot step: 1   time : 5.23121 Microseconds
Result Type: von Mises 


Node  ,Value (N/m^2)  ,X (in)  ,Y (in)  ,Z (in)
43  ,3.380e+05   ,-2.4  ,2.2  ,5
44  ,4.529e+05   ,-2.4  ,2  ,5
45  ,4.396e+05   ,-2.4  ,1.8  ,5
46  ,4.882e+05   ,-2.4  ,1.6  ,5
47  ,4.369e+05   ,-2.4  ,1.4  ,5
48  ,4.959e+05   ,-2.4  ,1.2  ,5
49  ,4.863e+05   ,-2.4  ,1  ,5
50  ,2.825e+05   ,-2.4  ,0.8  ,5
51  ,1.575e+05   ,-2.4  ,0.6  ,5
52  ,1.514e+05   ,-2.4  ,0.4  ,5
53  ,1.159e+05   ,-2.4  ,0.2  ,5
54  ,1.467e+05   ,-2.4  ,5.8879E-16  ,5
55  ,2.058e+05   ,-2.4  ,-0.2  ,5
56  ,1.593e+05   ,-2.4  ,-0.4  ,5
57  ,4.479e+04   ,-2.4  ,-0.6  ,5
58  ,3.585e+04   ,-2.4  ,-0.8  ,5
59  ,2.073e+04   ,-2.4  ,-1  ,5
60  ,2.248e+04   ,-2.4  ,-1.2  ,5
61  ,7.644e+03   ,-2.4  ,-1.4  ,5
62  ,3.189e+03   ,-2.4  ,-1.6  ,5
63  ,1.214e+03   ,-2.4  ,-1.8  ,5
64  ,1.630e+02   ,-2.4  ,-2  ,5
65  ,3.599e+01   ,-2.4  ,-2.2  ,5
66  ,2.329e+01   ,-2.2  ,-2.4  ,5
67  ,3.524e+01   ,-2  ,-2.4  ,5
68  ,7.039e+01   ,-1.8  ,-2.4  ,5
69  ,5.725e+01   ,-1.6  ,-2.4  ,5
70  ,4.222e+01   ,-1.4  ,-2.4  ,5
71  ,6.071e+01   ,-1.2  ,-2.4  ,5
72  ,1.589e+01   ,-1  ,-2.4  ,5
73  ,2.921e+01   ,-0.8  ,-2.4  ,5
74  ,2.812e+02   ,-0.6  ,-2.4  ,5
75  ,1.873e+02   ,-0.4  ,-2.4  ,5
76  ,2.738e+02   ,-0.2  ,-2.4  ,5
77  ,3.058e+02   ,-5.8879E-16  ,-2.4  ,5
78  ,2.714e+02   ,0.2  ,-2.4  ,5
79  ,5.432e+02   ,0.4  ,-2.4  ,5
80  ,3.317e+02   ,0.6  ,-2.4  ,5
81  ,2.745e+02   ,0.8  ,-2.4  ,5
82  ,6.599e+02   ,1  ,-2.4  ,5
83  ,5.034e+02   ,1.2  ,-2.4  ,5
84  ,4.466e+02   ,1.4  ,-2.4  ,5
85  ,9.246e+02   ,1.6  ,-2.4  ,5
86  ,2.639e+03   ,1.8  ,-2.4  ,5
87  ,3.919e+03   ,2  ,-2.4  ,5
88  ,9.403e+02   ,2.2  ,-2.4  ,5
89  ,3.434e+03   ,2.4  ,-2.2029  ,5
90  ,1.635e+04   ,2.4  ,-2.0058  ,5
91  ,8.487e+04   ,2.4  ,-1.8087  ,5
92  ,2.174e+05   ,2.4  ,-1.6116  ,5
93  ,5.369e+05   ,2.4  ,-1.4145  ,5
94  ,2.558e+06   ,2.4  ,-1.2175  ,5
95  ,2.323e+06   ,2.4  ,-1.0204  ,5
96  ,5.782e+06   ,2.4  ,-0.82327  ,5
97  ,6.383e+06   ,2.4  ,-0.62618  ,5
98  ,3.040e+07   ,2.4  ,-0.42909  ,5
99  ,3.285e+07   ,2.4  ,-0.232  ,5
100  ,3.775e+07   ,2.4  ,-0.034907  ,5
101  ,5.021e+07   ,2.4  ,0.16218  ,5
102  ,7.942e+07   ,2.4  ,0.35927  ,5
103  ,1.755e+08   ,2.4  ,0.55637  ,5
104  ,3.189e+08   ,2.4  ,0.75346  ,5
105  ,4.034e+08   ,2.4  ,0.95055  ,5
106  ,3.372e+08   ,2.4  ,1.1476  ,5
107  ,3.941e+08   ,2.4  ,1.3447  ,5
108  ,5.501e+08   ,2.4  ,1.5418  ,5
109  ,1.159e+09   ,2.4  ,1.7389  ,5
110  ,2.144e+09   ,2.4  ,1.936  ,5
111  ,3.990e+09   ,2.2665  ,2.2665  ,5
112  ,2.173e+09   ,1.936  ,2.4  ,5
113  ,1.242e+09   ,1.7389  ,2.4  ,5
114  ,6.832e+08   ,1.5418  ,2.4  ,5
115  ,2.703e+08   ,1.3447  ,2.4  ,5
116  ,3.043e+08   ,1.1476  ,2.4  ,5
117  ,4.506e+08   ,0.95055  ,2.4  ,5
118  ,2.941e+08   ,0.75346  ,2.4  ,5
119  ,1.117e+08   ,0.55637  ,2.4  ,5
120  ,5.244e+07   ,0.35927  ,2.4  ,5
121  ,3.449e+07   ,0.16218  ,2.4  ,5
122  ,2.215e+07   ,-0.034907  ,2.4  ,5
123  ,1.823e+07   ,-0.232  ,2.4  ,5
124  ,2.246e+07   ,-0.42909  ,2.4  ,5
125  ,1.720e+07   ,-0.62618  ,2.4  ,5
126  ,1.314e+07   ,-0.82327  ,2.4  ,5
127  ,4.198e+06   ,-1.0204  ,2.4  ,5
128  ,1.131e+06   ,-1.2175  ,2.4  ,5
129  ,9.263e+05   ,-1.4145  ,2.4  ,5
130  ,7.132e+05   ,-1.6116  ,2.4  ,5
131  ,7.253e+05   ,-1.8087  ,2.4  ,5
132  ,5.626e+05   ,-2.0058  ,2.4  ,5
133  ,5.802e+05   ,-2.2029  ,2.4  ,5
294  ,4.098e+03   ,2.5  ,-2.2029  ,4.9
295  ,1.553e+04   ,2.5  ,-2.0058  ,4.9
296  ,7.373e+04   ,2.5  ,-1.8087  ,4.9
297  ,1.728e+05   ,2.5  ,-1.6116  ,4.9
298  ,6.022e+05   ,2.5  ,-1.4145  ,4.9
299  ,2.173e+06   ,2.5  ,-1.2175  ,4.9
300  ,3.004e+06   ,2.5  ,-1.0204  ,4.9
301  ,4.805e+06   ,2.5  ,-0.82327  ,4.9
302  ,8.863e+06   ,2.5  ,-0.62618  ,4.9
303  ,2.691e+07   ,2.5  ,-0.42909  ,4.9
304  ,3.528e+07   ,2.5  ,-0.232  ,4.9
305  ,3.472e+07   ,2.5  ,-0.034907  ,4.9
306  ,4.090e+07   ,2.5  ,0.16218  ,4.9
307  ,8.090e+07   ,2.5  ,0.35927  ,4.9
308  ,1.894e+08   ,2.5  ,0.55637  ,4.9
309  ,3.123e+08   ,2.5  ,0.75346  ,4.9
310  ,5.375e+08   ,2.5  ,0.95055  ,4.9
311  ,3.684e+08   ,2.5  ,1.1476  ,4.9
312  ,3.956e+08   ,2.5  ,1.3447  ,4.9
313  ,6.801e+08   ,2.5  ,1.5418  ,4.9
314  ,1.500e+09   ,2.5  ,1.7389  ,4.9
315  ,2.415e+09   ,2.5  ,1.936  ,4.9
316  ,1.078e+03   ,2.5  ,-2.4  ,4.7
317  ,3.707e+03   ,2.5  ,-2.4  ,4.5
318  ,1.985e+03   ,2.5  ,-2.4  ,4.3
319  ,1.231e+03   ,2.5  ,-2.4  ,4.1
320  ,1.252e+03   ,2.5  ,-2.4  ,3.9
321  ,1.450e+03   ,2.5  ,-2.4  ,3.7
322  ,3.108e+02   ,2.5  ,-2.4  ,3.5
323  ,4.340e+02   ,2.5  ,-2.4  ,3.3
324  ,1.401e+02   ,2.5  ,-2.4  ,3.1
325  ,5.291e+02   ,2.5  ,-2.4  ,2.9
326  ,2.994e+02   ,2.5  ,-2.4  ,2.7
327  ,6.860e+02   ,2.5  ,-2.4  ,2.5
328  ,1.492e+02   ,2.5  ,-2.4  ,2.3
329  ,1.763e+02   ,2.5  ,-2.4  ,2.1
330  ,1.743e+02   ,2.5  ,-2.4  ,1.9
331  ,2.721e+01   ,2.5  ,-2.4  ,1.7
332  ,4.706e+01   ,2.5  ,-2.4  ,1.5
333  ,3.402e+01   ,2.5  ,-2.4  ,1.3
334  ,2.883e+01   ,2.5  ,-2.4  ,1.1
335  ,4.854e+01   ,2.5  ,-2.4  ,0.9
336  ,6.575e+01   ,2.5  ,-2.4  ,0.7
337  ,7.007e+01   ,2.5  ,-2.4  ,0.5
338  ,3.264e+01   ,2.5  ,-2.4  ,0.3
339  ,7.299e+01   ,2.5  ,-2.2  ,0.1
340  ,3.167e+02   ,2.5  ,-2  ,0.1
341  ,1.859e+03   ,2.5  ,-1.8  ,0.1
342  ,4.221e+03   ,2.5  ,-1.6  ,0.1
343  ,4.675e+03   ,2.5  ,-1.4  ,0.1
344  ,2.442e+04   ,2.5  ,-1.2  ,0.1
345  ,4.734e+04   ,2.5  ,-1  ,0.1
346  ,6.579e+04   ,2.5  ,-0.8  ,0.1
347  ,1.309e+05   ,2.5  ,-0.6  ,0.1
348  ,3.744e+05   ,2.5  ,-0.4  ,0.1
349  ,2.657e+05   ,2.5  ,-0.2  ,0.1
350  ,4.981e+05   ,2.5  ,-1.7664E-15  ,0.1
351  ,5.097e+05   ,2.5  ,0.2  ,0.1
352  ,6.606e+05   ,2.5  ,0.4  ,0.1
353  ,1.271e+06   ,2.5  ,0.6  ,0.1
354  ,2.386e+06   ,2.5  ,0.8  ,0.1
355  ,1.694e+06   ,2.5  ,1  ,0.1
356  ,1.245e+06   ,2.5  ,1.2  ,0.1
357  ,9.758e+05   ,2.5  ,1.4  ,0.1
358  ,7.043e+05   ,2.5  ,1.6  ,0.1
359  ,3.447e+05   ,2.5  ,1.8  ,0.1
360  ,3.611e+05   ,2.5  ,2  ,0.1
361  ,7.100e+05   ,2.5  ,2.2  ,0.1
362  ,2.355e+09   ,2.5  ,2.4  ,4.436
363  ,1.586e+09   ,2.5  ,2.4  ,4.2389
364  ,6.669e+08   ,2.5  ,2.4  ,4.0418
365  ,3.040e+08   ,2.5  ,2.4  ,3.8447
366  ,2.817e+08   ,2.5  ,2.4  ,3.6476
367  ,4.633e+08   ,2.5  ,2.4  ,3.4505
368  ,3.099e+08   ,2.5  ,2.4  ,3.2535
369  ,1.432e+08   ,2.5  ,2.4  ,3.0564
370  ,7.003e+07   ,2.5  ,2.4  ,2.8593
371  ,4.137e+07   ,2.5  ,2.4  ,2.6622
372  ,2.275e+07   ,2.5  ,2.4  ,2.4651
373  ,1.487e+07   ,2.5  ,2.4  ,2.268
374  ,2.190e+07   ,2.5  ,2.4  ,2.0709
375  ,2.349e+07   ,2.5  ,2.4  ,1.8738
376  ,1.334e+07   ,2.5  ,2.4  ,1.6767
377  ,5.915e+06   ,2.5  ,2.4  ,1.4796
378  ,3.018e+06   ,2.5  ,2.4  ,1.2825
379  ,1.586e+06   ,2.5  ,2.4  ,1.0855
380  ,7.863e+05   ,2.5  ,2.4  ,0.88836
381  ,8.297e+05   ,2.5  ,2.4  ,0.69127
382  ,8.684e+05   ,2.5  ,2.4  ,0.49418
383  ,5.618e+05   ,2.5  ,2.4  ,0.29709
384  ,3.815e+09   ,2.5  ,2.2665  ,4.7665
544  ,8.129e+05   ,2.2  ,2.5  ,0.1
545  ,9.493e+05   ,2  ,2.5  ,0.1
546  ,7.290e+05   ,1.8  ,2.5  ,0.1
547  ,4.611e+05   ,1.6  ,2.5  ,0.1
548  ,8.287e+05   ,1.4  ,2.5  ,0.1
549  ,1.270e+06   ,1.2  ,2.5  ,0.1
550  ,1.963e+06   ,1  ,2.5  ,0.1
551  ,2.381e+06   ,0.8  ,2.5  ,0.1
552  ,1.378e+06   ,0.6  ,2.5  ,0.1
553  ,8.061e+05   ,0.4  ,2.5  ,0.1
554  ,5.922e+05   ,0.2  ,2.5  ,0.1
555  ,2.601e+05   ,5.8879E-16  ,2.5  ,0.1
556  ,2.671e+05   ,-0.2  ,2.5  ,0.1
557  ,2.586e+05   ,-0.4  ,2.5  ,0.1
558  ,3.471e+05   ,-0.6  ,2.5  ,0.1
559  ,3.302e+05   ,-0.8  ,2.5  ,0.1
560  ,2.006e+05   ,-1  ,2.5  ,0.1
561  ,1.359e+05   ,-1.2  ,2.5  ,0.1
562  ,5.842e+04   ,-1.4  ,2.5  ,0.1
563  ,2.584e+04   ,-1.6  ,2.5  ,0.1
564  ,2.829e+04   ,-1.8  ,2.5  ,0.1
565  ,3.895e+04   ,-2  ,2.5  ,0.1
566  ,4.406e+04   ,-2.2  ,2.5  ,0.1
567  ,4.404e+05   ,-2.4  ,2.5  ,4.7
568  ,3.320e+05   ,-2.4  ,2.5  ,4.5
569  ,3.150e+05   ,-2.4  ,2.5  ,4.3
570  ,5.785e+05   ,-2.4  ,2.5  ,4.1
571  ,1.265e+06   ,-2.4  ,2.5  ,3.9
572  ,1.517e+06   ,-2.4  ,2.5  ,3.7
573  ,1.660e+06   ,-2.4  ,2.5  ,3.5
574  ,1.831e+06   ,-2.4  ,2.5  ,3.3
575  ,1.071e+06   ,-2.4  ,2.5  ,3.1
576  ,9.432e+05   ,-2.4  ,2.5  ,2.9
577  ,4.053e+05   ,-2.4  ,2.5  ,2.7
578  ,2.830e+05   ,-2.4  ,2.5  ,2.5
579  ,3.049e+05   ,-2.4  ,2.5  ,2.3
580  ,2.781e+05   ,-2.4  ,2.5  ,2.1
581  ,2.183e+05   ,-2.4  ,2.5  ,1.9
582  ,2.088e+05   ,-2.4  ,2.5  ,1.7
583  ,1.202e+05   ,-2.4  ,2.5  ,1.5
584  ,7.370e+04   ,-2.4  ,2.5  ,1.3
585  ,3.597e+04   ,-2.4  ,2.5  ,1.1
586  ,1.939e+04   ,-2.4  ,2.5  ,0.9
587  ,1.866e+04   ,-2.4  ,2.5  ,0.7
588  ,2.147e+04   ,-2.4  ,2.5  ,0.5
589  ,3.915e+04   ,-2.4  ,2.5  ,0.3
590  ,2.517e+09   ,1.936  ,2.5  ,4.9
591  ,1.087e+09   ,1.7389  ,2.5  ,4.9
592  ,4.464e+08   ,1.5418  ,2.5  ,4.9
593  ,4.897e+08   ,1.3447  ,2.5  ,4.9
594  ,2.858e+08   ,1.1476  ,2.5  ,4.9
595  ,3.755e+08   ,0.95055  ,2.5  ,4.9
596  ,2.909e+08   ,0.75346  ,2.5  ,4.9
597  ,1.423e+08   ,0.55637  ,2.5  ,4.9
598  ,4.815e+07   ,0.35927  ,2.5  ,4.9
599  ,2.775e+07   ,0.16218  ,2.5  ,4.9
600  ,2.340e+07   ,-0.034907  ,2.5  ,4.9
601  ,2.152e+07   ,-0.232  ,2.5  ,4.9
602  ,2.459e+07   ,-0.42909  ,2.5  ,4.9
603  ,2.179e+07   ,-0.62618  ,2.5  ,4.9
604  ,1.417e+07   ,-0.82327  ,2.5  ,4.9
605  ,4.210e+06   ,-1.0204  ,2.5  ,4.9
606  ,1.750e+06   ,-1.2175  ,2.5  ,4.9
607  ,9.327e+05   ,-1.4145  ,2.5  ,4.9
608  ,7.259e+05   ,-1.6116  ,2.5  ,4.9
609  ,8.270e+05   ,-1.8087  ,2.5  ,4.9
610  ,6.354e+05   ,-2.0058  ,2.5  ,4.9
611  ,4.822e+05   ,-2.2029  ,2.5  ,4.9
612  ,3.895e+09   ,2.2665  ,2.5  ,4.7665
613  ,2.226e+09   ,2.4  ,2.5  ,4.436
614  ,1.102e+09   ,2.4  ,2.5  ,4.2389
615  ,4.721e+08   ,2.4  ,2.5  ,4.0418
616  ,4.217e+08   ,2.4  ,2.5  ,3.8447
617  ,3.514e+08   ,2.4  ,2.5  ,3.6476
618  ,5.607e+08   ,2.4  ,2.5  ,3.4505
619  ,2.658e+08   ,2.4  ,2.5  ,3.2535
620  ,1.675e+08   ,2.4  ,2.5  ,3.0564
621  ,6.250e+07   ,2.4  ,2.5  ,2.8593
622  ,3.924e+07   ,2.4  ,2.5  ,2.6622
623  ,1.962e+07   ,2.4  ,2.5  ,2.4651
624  ,1.754e+07   ,2.4  ,2.5  ,2.268
625  ,1.899e+07   ,2.4  ,2.5  ,2.0709
626  ,2.273e+07   ,2.4  ,2.5  ,1.8738
627  ,1.478e+07   ,2.4  ,2.5  ,1.6767
628  ,7.076e+06   ,2.4  ,2.5  ,1.4796
629  ,3.835e+06   ,2.4  ,2.5  ,1.2825
630  ,1.886e+06   ,2.4  ,2.5  ,1.0855
631  ,7.903e+05   ,2.4  ,2.5  ,0.88836
632  ,5.032e+05   ,2.4  ,2.5  ,0.69127
633  ,6.886e+05   ,2.4  ,2.5  ,0.49418
634  ,6.960e+05   ,2.4  ,2.5  ,0.29709
796  ,1.419e+04   ,-2.5  ,2.2  ,0.1
797  ,9.037e+03   ,-2.5  ,2  ,0.1
798  ,2.917e+03   ,-2.5  ,1.8  ,0.1
799  ,1.803e+03   ,-2.5  ,1.6  ,0.1
800  ,2.071e+03   ,-2.5  ,1.4  ,0.1
801  ,2.174e+03   ,-2.5  ,1.2  ,0.1
802  ,1.532e+03   ,-2.5  ,1  ,0.1
803  ,1.692e+03   ,-2.5  ,0.8  ,0.1
804  ,1.215e+03   ,-2.5  ,0.6  ,0.1
805  ,1.130e+03   ,-2.5  ,0.4  ,0.1
806  ,3.182e+02   ,-2.5  ,0.2  ,0.1
807  ,8.680e+01   ,-2.5  ,5.8879E-16  ,0.1
808  ,1.089e+02   ,-2.5  ,-0.2  ,0.1
809  ,1.373e+02   ,-2.5  ,-0.4  ,0.1
810  ,8.013e+01   ,-2.5  ,-0.6  ,0.1
811  ,6.968e+00   ,-2.5  ,-0.8  ,0.1
812  ,6.838e+00   ,-2.5  ,-1  ,0.1
813  ,3.794e+00   ,-2.5  ,-1.2  ,0.1
814  ,2.013e+00   ,-2.5  ,-1.4  ,0.1
815  ,1.114e-01   ,-2.5  ,-1.6  ,0.1
816  ,1.086e-01   ,-2.5  ,-1.8  ,0.1
817  ,6.145e-02   ,-2.5  ,-2  ,0.1
818  ,2.566e-03   ,-2.5  ,-2.2  ,0.1
819  ,6.860e+00   ,-2.5  ,-2.4  ,4.7
820  ,4.014e+00   ,-2.5  ,-2.4  ,4.5
821  ,9.123e-01   ,-2.5  ,-2.4  ,4.3
822  ,1.306e+00   ,-2.5  ,-2.4  ,4.1
823  ,8.382e-01   ,-2.5  ,-2.4  ,3.9
824  ,3.738e-01   ,-2.5  ,-2.4  ,3.7
825  ,1.177e-01   ,-2.5  ,-2.4  ,3.5
826  ,1.263e-01   ,-2.5  ,-2.4  ,3.3
827  ,8.235e-02   ,-2.5  ,-2.4  ,3.1
828  ,5.853e-02   ,-2.5  ,-2.4  ,2.9
829  ,2.362e-02   ,-2.5  ,-2.4  ,2.7
830  ,7.888e-03   ,-2.5  ,-2.4  ,2.5
831  ,9.141e-03   ,-2.5  ,-2.4  ,2.3
832  ,4.824e-03   ,-2.5  ,-2.4  ,2.1
833  ,3.686e-03   ,-2.5  ,-2.4  ,1.9
834  ,3.917e-03   ,-2.5  ,-2.4  ,1.7
835  ,1.829e-03   ,-2.5  ,-2.4  ,1.5
836  ,2.290e-03   ,-2.5  ,-2.4  ,1.3
837  ,1.008e-03   ,-2.5  ,-2.4  ,1.1
838  ,8.824e-04   ,-2.5  ,-2.4  ,0.9
839  ,2.433e-03   ,-2.5  ,-2.4  ,0.7
840  ,6.985e-03   ,-2.5  ,-2.4  ,0.5
841  ,1.121e-03   ,-2.5  ,-2.4  ,0.3
842  ,2.288e+05   ,-2.5  ,2.2  ,4.9
843  ,1.960e+05   ,-2.5  ,2  ,4.9
844  ,9.786e+04   ,-2.5  ,1.8  ,4.9
845  ,1.329e+05   ,-2.5  ,1.6  ,4.9
846  ,9.672e+04   ,-2.5  ,1.4  ,4.9
847  ,8.020e+04   ,-2.5  ,1.2  ,4.9
848  ,1.966e+05   ,-2.5  ,1  ,4.9
849  ,2.218e+05   ,-2.5  ,0.8  ,4.9
850  ,1.903e+05   ,-2.5  ,0.6  ,4.9
851  ,8.681e+04   ,-2.5  ,0.4  ,4.9
852  ,4.786e+04   ,-2.5  ,0.2  ,4.9
853  ,7.960e+04   ,-2.5  ,5.8879E-16  ,4.9
854  ,1.245e+05   ,-2.5  ,-0.2  ,4.9
855  ,1.338e+05   ,-2.5  ,-0.4  ,4.9
856  ,6.812e+04   ,-2.5  ,-0.6  ,4.9
857  ,2.137e+04   ,-2.5  ,-0.8  ,4.9
858  ,2.392e+04   ,-2.5  ,-1  ,4.9
859  ,1.772e+04   ,-2.5  ,-1.2  ,4.9
860  ,6.298e+03   ,-2.5  ,-1.4  ,4.9
861  ,2.323e+03   ,-2.5  ,-1.6  ,4.9
862  ,8.713e+02   ,-2.5  ,-1.8  ,4.9
863  ,2.737e+02   ,-2.5  ,-2  ,4.9
864  ,4.007e+01   ,-2.5  ,-2.2  ,4.9
865  ,2.628e+05   ,-2.5  ,2.4  ,4.7
866  ,1.853e+05   ,-2.5  ,2.4  ,4.5
867  ,2.644e+05   ,-2.5  ,2.4  ,4.3
868  ,7.470e+05   ,-2.5  ,2.4  ,4.1
869  ,7.459e+05   ,-2.5  ,2.4  ,3.9
870  ,8.450e+05   ,-2.5  ,2.4  ,3.7
871  ,8.758e+05   ,-2.5  ,2.4  ,3.5
872  ,1.118e+06   ,-2.5  ,2.4  ,3.3
873  ,9.922e+05   ,-2.5  ,2.4  ,3.1
874  ,6.189e+05   ,-2.5  ,2.4  ,2.9
875  ,8.926e+04   ,-2.5  ,2.4  ,2.7
876  ,1.263e+05   ,-2.5  ,2.4  ,2.5
877  ,2.120e+05   ,-2.5  ,2.4  ,2.3
878  ,1.625e+05   ,-2.5  ,2.4  ,2.1
879  ,1.491e+05   ,-2.5  ,2.4  ,1.9
880  ,1.650e+05   ,-2.5  ,2.4  ,1.7
881  ,9.596e+04   ,-2.5  ,2.4  ,1.5
882  ,1.517e+04   ,-2.5  ,2.4  ,1.3
883  ,2.162e+04   ,-2.5  ,2.4  ,1.1
884  ,1.667e+04   ,-2.5  ,2.4  ,0.9
885  ,1.391e+04   ,-2.5  ,2.4  ,0.7
886  ,1.559e+04   ,-2.5  ,2.4  ,0.5
887  ,3.330e+04   ,-2.5  ,2.4  ,0.3
1044  ,6.208e-03   ,-2.3  ,-2.5  ,0.44697
1045  ,1.091e-02   ,-2.3  ,-2.5  ,0.68705
1046  ,5.697e-04   ,-2.3  ,-2.5  ,0.92554
1047  ,6.059e-04   ,-2.3  ,-2.5  ,1.1682
1048  ,1.712e-03   ,-2.3  ,-2.5  ,1.4148
1049  ,2.405e-03   ,-2.3  ,-2.5  ,1.6581
1050  ,2.360e-03   ,-2.3  ,-2.5  ,1.8967
1051  ,8.885e-04   ,-2.3  ,-2.5  ,2.1357
1052  ,9.518e-03   ,-2.3  ,-2.5  ,2.3794
1053  ,8.735e-03   ,-2.3  ,-2.5  ,2.6206
1054  ,2.994e-02   ,-2.3  ,-2.5  ,2.8643
1055  ,4.946e-02   ,-2.3  ,-2.5  ,3.1033
1056  ,5.208e-02   ,-2.3  ,-2.5  ,3.342
1057  ,2.555e-01   ,-2.3  ,-2.5  ,3.5852
1058  ,3.251e-01   ,-2.3  ,-2.5  ,3.8318
1059  ,6.767e-01   ,-2.3  ,-2.5  ,4.0745
1060  ,7.041e-01   ,-2.3  ,-2.5  ,4.3129
1061  ,5.881e+00   ,-2.3  ,-2.5  ,4.553
1062  ,2.710e+01   ,-2.053  ,-2.5  ,4.8
1063  ,5.982e+01   ,-1.8129  ,-2.5  ,4.8
1064  ,1.932e+01   ,-1.5745  ,-2.5  ,4.8
1065  ,2.969e+01   ,-1.3318  ,-2.5  ,4.8
1066  ,1.206e+01   ,-1.0852  ,-2.5  ,4.8
1067  ,2.983e+01   ,-0.84195  ,-2.5  ,4.8
1068  ,1.877e+02   ,-0.60329  ,-2.5  ,4.8
1069  ,1.943e+02   ,-0.3643  ,-2.5  ,4.8
1070  ,1.798e+02   ,-0.12055  ,-2.5  ,4.8
1071  ,1.869e+02   ,0.12056  ,-2.5  ,4.8
1072  ,1.434e+02   ,0.3643  ,-2.5  ,4.8
1073  ,1.223e+02   ,0.6033  ,-2.5  ,4.8
1074  ,5.122e+01   ,0.84195  ,-2.5  ,4.8
1075  ,6.806e+02   ,1.0852  ,-2.5  ,4.8
1076  ,5.539e+02   ,1.3318  ,-2.5  ,4.8
1077  ,7.719e+02   ,1.5745  ,-2.5  ,4.8
1078  ,3.703e+03   ,1.8129  ,-2.5  ,4.8
1079  ,2.649e+03   ,2.053  ,-2.5  ,4.8
1080  ,2.595e+03   ,2.3  ,-2.5  ,4.553
1081  ,4.879e+03   ,2.3  ,-2.5  ,4.3129
1082  ,8.743e+02   ,2.3  ,-2.5  ,4.0745
1083  ,3.583e+02   ,2.3  ,-2.5  ,3.8318
1084  ,2.191e+02   ,2.3  ,-2.5  ,3.5852
1085  ,1.736e+02   ,2.3  ,-2.5  ,3.3419
1086  ,1.738e+02   ,2.3  ,-2.5  ,3.1033
1087  ,3.661e+02   ,2.3  ,-2.5  ,2.8643
1088  ,4.009e+02   ,2.3  ,-2.5  ,2.6206
1089  ,2.100e+02   ,2.3  ,-2.5  ,2.3794
1090  ,1.942e+02   ,2.3  ,-2.5  ,2.1357
1091  ,1.345e+02   ,2.3  ,-2.5  ,1.8967
1092  ,1.588e+01   ,2.3  ,-2.5  ,1.658
1093  ,1.452e+01   ,2.3  ,-2.5  ,1.4148
